,Tiger Mum,Loveless,Little Hercules,From The Shire,Swerve,Lone Hunter,More Peaches,Rosas Dance
11-01-2023 19:08:58.910599,"(3.0, 4.4, 4.111111111111112)","(5.5, 12.0, 11.4)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.53125)","(2.2, 2.46, 2.35)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:00.216281,"(3.0, 4.4, 4.126315789473685)","(5.5, 12.0, 11.4)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.5285714285714285)","(2.2, 2.46, 2.4)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:01.524955,"(3.0, 4.4, 4.126315789473685)","(5.5, 12.0, 11.4)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.449999999999999)","(2.2, 2.46, 2.4)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:02.827837,"(3.0, 4.4, 4.342857142857143)","(5.5, 12.0, 10.5)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.535714285714286)","(2.2, 2.46, 2.37)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:04.120615,"(3.0, 4.3, 4.2)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.535714285714286)","(2.2, 2.42, 2.266153846153846)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:05.393465,"(3.0, 4.4, 4.2)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.535714285714286)","(2.2, 2.42, 2.266153846153846)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:06.674593,"(3.0, 4.4, 4.353846153846154)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.54)","(2.2, 2.42, 2.266153846153846)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:07.898433,"(3.0, 4.4, 4.3388888888888895)","(5.5, 12.0, 10.8)","(101.0, 630.0, 418.0)","(91.0, 310.0, 205.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.54)","(2.2, 2.42, 2.266153846153846)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:09.175766,"(3.0, 4.4, 4.362500000000001)","(5.5, 12.0, 10.8)","(101.0, 630.0, 418.0)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.6, 6.425)","(2.2, 2.42, 2.266153846153846)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:10.517525,"(3.0, 4.4, 4.362500000000001)","(5.5, 12.0, 10.8)","(101.0, 630.0, 418.0)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.1647058823529415)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:11.802242,"(3.0, 4.4, 4.362500000000001)","(5.5, 12.0, 10.8)","(101.0, 630.0, 418.0)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.1647058823529415)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:13.064293,"(3.0, 4.4, 4.362500000000001)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:14.370175,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:15.628404,"(3.0, 4.4, 4.325)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:16.917442,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.235294117647059)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:18.150062,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.3428571428571425)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:19.383564,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.8)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.3428571428571425)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:20.599582,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.5)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.3428571428571425)","(2.2, 2.42, 2.3771428571428572)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:21.797557,"(3.0, 4.4, 4.366666666666667)","(5.5, 12.0, 10.5)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.285714285714286)","(2.2, 2.42, 2.1836363636363636)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:22.948358,"(3.0, 4.5, 4.4)","(5.5, 12.0, 10.5)","(101.0, 630.0, 344.6153846153846)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.333333333333333)","(2.2, 2.42, 2.1654545454545455)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:24.128647,"(3.0, 4.5, 4.4)","(5.5, 12.0, 10.5)","(101.0, 630.0, 353.8461538461538)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.107692307692308)","(2.2, 2.42, 2.3751724137931034)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:25.099400,"(3.0, 4.5, 4.4)","(5.5, 12.0, 10.8)","(101.0, 650.0, 353.8461538461538)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.107692307692308)","(2.2, 2.38, 2.3751724137931034)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:26.208960,"(3.0, 4.5, 4.4)","(5.5, 12.0, 10.8)","(101.0, 650.0, 353.8461538461538)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.107692307692308)","(2.2, 2.38, 2.3225)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:27.379957,"(3.0, 4.5, 4.455555555555556)","(5.5, 12.0, 10.118181818181817)","(101.0, 650.0, 353.8461538461538)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.107692307692308)","(2.2, 2.38, 2.3225)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:28.554853,"(3.0, 4.5, 4.455555555555556)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 353.8461538461538)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2375)","(2.2, 2.38, 2.3225)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:29.787765,"(3.0, 4.5, 4.455555555555556)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 375.0)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2375)","(2.2, 2.38, 2.337333333333333)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:31.100018,"(3.0, 4.5, 4.455555555555556)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 375.0)","(91.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2375)","(2.2, 2.34, 2.337333333333333)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:32.317863,"(3.0, 4.5, 4.455555555555556)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 375.0)","(101.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.2375)","(2.2, 2.34, 2.3499999999999996)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:33.572723,"(3.0, 4.5, 4.455555555555556)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 375.0)","(101.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.4)","(2.2, 2.36, 2.3499999999999996)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:34.820524,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 650.0, 344.6153846153846)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.492307692307692)","(2.2, 2.36, 2.324)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:36.109282,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 630.0, 453.3333333333333)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.371428571428572)","(2.2, 2.36, 2.324)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:37.433386,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 630.0, 453.3333333333333)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.371428571428572)","(2.2, 2.36, 2.324)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:38.787574,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 630.0, 453.3333333333333)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.371428571428572)","(2.2, 2.36, 2.324)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:40.115111,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 630.0, 363.0769230769231)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.371428571428572)","(2.2, 2.36, 2.324)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:41.513729,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 363.0769230769231)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 6.8, 6.507692307692308)","(2.2, 2.36, 2.312)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:43.007980,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 363.0769230769231)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.507692307692308)","(2.2, 2.36, 2.1950000000000003)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:44.227143,"(3.0, 4.6, 4.25)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 363.0769230769231)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.507692307692308)","(2.2, 2.36, 2.18)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:45.458191,"(3.0, 4.5, 4.175)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 363.0769230769231)","(101.0, 310.0, 226.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.6000000000000005)","(2.2, 2.34, 2.23)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:46.740666,"(3.0, 4.5, 4.294736842105263)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 363.0769230769231)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.640000000000001)","(2.2, 2.32, 2.21)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:47.941747,"(3.0, 4.5, 4.294736842105263)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.672727272727273)","(2.2, 2.28, 2.1482352941176472)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:49.172440,"(3.0, 4.5, 4.35)","(5.5, 11.5, 10.118181818181817)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 41.27272727272727)","(4.4, 7.0, 6.672727272727273)","(2.2, 2.28, 2.147777777777778)","(21.0, 55.0, 46.0)"
11-01-2023 19:09:50.348132,"(3.0, 4.5, 4.356)","(5.5, 11.5, 10.2)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.0, 6.672727272727273)","(2.2, 2.28, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:51.521242,"(3.0, 4.5, 4.356)","(5.5, 11.0, 10.2)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.0, 7.025)","(2.2, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:52.702084,"(3.0, 4.5, 4.358823529411764)","(5.5, 11.0, 10.2)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.4, 6.9714285714285715)","(2.2, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:53.950098,"(3.0, 4.5, 4.358823529411764)","(5.5, 11.0, 10.2)","(101.0, 670.0, 385.0)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 6.8)","(2.2, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:55.223053,"(3.0, 4.5, 4.366666666666666)","(5.5, 11.0, 10.125)","(101.0, 670.0, 335.7142857142857)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 6.8)","(2.2, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:56.458163,"(3.0, 4.5, 4.366666666666666)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.085714285714285)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:57.573318,"(3.0, 4.5, 4.366666666666666)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.085714285714285)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:58.736098,"(3.0, 4.5, 4.366666666666666)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.085714285714285)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:09:59.791848,"(3.0, 4.5, 4.3)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.085714285714285)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:10:00.855360,"(3.0, 4.5, 4.3)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.085714285714285)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 42.0)"
11-01-2023 19:10:01.803435,"(3.0, 4.5, 4.3)","(6.0, 11.0, 10.125)","(101.0, 650.0, 294.11764705882354)","(101.0, 310.0, 240.0)","(17.0, 46.0, 33.5)","(4.4, 7.2, 7.338461538461538)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 40.14285714285714)"
11-01-2023 19:10:02.848027,"(3.0, 4.5, 4.3)","(6.0, 11.0, 10.125)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 39.75)","(4.4, 7.8, 7.133333333333333)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 36.8)"
11-01-2023 19:10:03.892789,"(3.0, 4.5, 4.26)","(6.0, 11.0, 10.222222222222221)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 39.75)","(4.4, 7.8, 7.371428571428571)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 36.8)"
11-01-2023 19:10:05.295311,"(3.0, 4.5, 4.347619047619047)","(6.0, 11.0, 10.363636363636363)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 39.75)","(4.4, 7.8, 7.371428571428571)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 36.8)"
11-01-2023 19:10:06.406899,"(3.0, 4.5, 4.347619047619047)","(6.0, 11.0, 10.363636363636363)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 37.66666666666667)","(4.4, 7.8, 7.3)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:07.498908,"(3.0, 4.5, 4.358823529411764)","(6.0, 11.0, 10.222222222222221)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 37.66666666666667)","(4.4, 7.8, 7.371428571428571)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:08.647258,"(3.0, 4.4, 4.021052631578947)","(6.0, 11.0, 9.5)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 41.833333333333336)","(4.4, 7.8, 7.7)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:09.764540,"(3.0, 4.3, 4.2625)","(6.0, 11.0, 9.5)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 226.0)","(17.0, 46.0, 45.166666666666664)","(4.4, 7.8, 7.7)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:10.916337,"(3.0, 4.3, 4.077272727272727)","(6.0, 10.5, 9.416666666666666)","(101.0, 650.0, 283.33333333333337)","(101.0, 310.0, 196.9230769230769)","(17.0, 50.0, 45.166666666666664)","(4.4, 7.8, 7.824999999999999)","(2.15, 2.24, 2.1900000000000004)","(21.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:12.096056,"(3.1, 4.3, 4.077272727272727)","(6.0, 11.0, 10.526315789473683)","(91.0, 650.0, 283.33333333333337)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 45.166666666666664)","(4.4, 8.2, 7.914285714285714)","(2.0, 2.24, 2.1900000000000004)","(20.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:13.293744,"(3.1, 4.3, 4.077272727272727)","(6.0, 11.0, 10.125)","(91.0, 650.0, 283.33333333333337)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 45.166666666666664)","(4.4, 8.2, 7.914285714285714)","(2.0, 2.24, 2.1900000000000004)","(20.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:14.397907,"(3.1, 4.3, 4.077272727272727)","(6.0, 11.0, 10.125)","(91.0, 650.0, 283.33333333333337)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 45.166666666666664)","(4.4, 8.2, 7.7333333333333325)","(2.0, 2.24, 2.1900000000000004)","(20.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:15.600971,"(3.1, 4.3, 4.125)","(6.0, 11.0, 10.125)","(91.0, 650.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 45.166666666666664)","(4.4, 8.2, 7.4799999999999995)","(2.0, 2.24, 2.1900000000000004)","(20.0, 55.0, 32.714285714285715)"
11-01-2023 19:10:16.738029,"(3.1, 4.3, 4.125)","(6.0, 11.0, 10.125)","(91.0, 630.0, 259.0)","(91.0, 310.0, 190.0)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.2, 7.7333333333333325)","(2.0, 2.24, 2.1900000000000004)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:17.942824,"(3.1, 4.3, 4.125)","(6.0, 11.0, 10.125)","(91.0, 630.0, 259.0)","(91.0, 310.0, 190.0)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.2, 7.7333333333333325)","(2.0, 2.24, 2.2466666666666666)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:19.281141,"(3.1, 4.3, 4.125)","(6.0, 11.0, 10.125)","(91.0, 630.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.2, 7.7333333333333325)","(2.0, 2.26, 2.2466666666666666)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:20.362115,"(3.1, 4.3, 4.125)","(6.0, 11.0, 10.02)","(91.0, 630.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.2, 7.866666666666667)","(2.0, 2.26, 2.2466666666666666)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:21.563763,"(3.1, 4.3, 4.183333333333333)","(6.0, 11.0, 10.02)","(91.0, 630.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.4, 7.999999999999999)","(2.0, 2.26, 2.2466666666666666)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:22.689662,"(3.1, 4.3, 4.183333333333333)","(6.0, 11.0, 10.02)","(91.0, 630.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 31.333333333333336)","(4.4, 8.2, 8.1)","(2.0, 2.26, 2.2466666666666666)","(20.0, 55.0, 36.8)"
11-01-2023 19:10:23.741737,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.475)","(91.0, 630.0, 259.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 24.153846153846153)","(4.4, 8.2, 7.283333333333333)","(2.0, 2.26, 2.2466666666666666)","(20.0, 55.0, 43.25)"
11-01-2023 19:10:24.745038,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.6)","(91.0, 630.0, 290.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 50.0, 24.153846153846153)","(4.4, 8.2, 7.283333333333333)","(2.0, 2.26, 2.2266666666666666)","(20.0, 48.0, 33.07142857142857)"
11-01-2023 19:10:25.768015,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.6)","(91.0, 630.0, 290.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 34.0)","(4.4, 8.2, 7.65)","(2.0, 2.26, 2.2266666666666666)","(20.0, 48.0, 39.2)"
11-01-2023 19:10:26.930010,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.200000000000001)","(91.0, 630.0, 290.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 34.0)","(4.4, 8.2, 7.65)","(2.0, 2.26, 2.21)","(20.0, 46.0, 33.07142857142857)"
11-01-2023 19:10:28.117039,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.466666666666667)","(91.0, 630.0, 290.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 34.0)","(4.4, 8.2, 7.65)","(2.0, 2.26, 2.2443478260869565)","(20.0, 48.0, 33.07142857142857)"
11-01-2023 19:10:29.344205,"(3.1, 4.3, 3.922222222222222)","(6.0, 11.0, 10.466666666666667)","(91.0, 630.0, 290.0)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 34.0)","(4.4, 8.2, 7.65)","(2.0, 2.26, 2.2225)","(20.0, 48.0, 33.07142857142857)"
11-01-2023 19:10:30.609614,"(3.1, 4.2, 3.9375)","(6.0, 11.5, 10.453846153846154)","(91.0, 630.0, 233.33333333333331)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 34.0)","(4.4, 8.2, 7.65)","(2.0, 2.26, 2.1975000000000002)","(20.0, 48.0, 33.07142857142857)"
11-01-2023 19:10:31.835041,"(3.1, 4.2, 3.9214285714285713)","(6.0, 11.5, 10.978260869565217)","(91.0, 630.0, 233.33333333333331)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 41.833333333333336)","(4.4, 8.2, 7.3538461538461535)","(2.0, 2.22, 2.1975000000000002)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:33.046754,"(3.1, 4.2, 4.055555555555555)","(6.0, 11.5, 10.978260869565217)","(91.0, 630.0, 233.33333333333331)","(91.0, 310.0, 190.0)","(17.0, 46.0, 41.833333333333336)","(4.4, 8.2, 7.44)","(2.0, 2.22, 2.1975000000000002)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:34.231711,"(3.1, 4.2, 3.9214285714285713)","(6.0, 12.0, 11.192307692307692)","(91.0, 630.0, 344.1666666666667)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 28.8125)","(4.4, 7.8, 7.588235294117647)","(2.0, 2.22, 2.1975000000000002)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:35.353931,"(3.1, 4.2, 3.932352941176471)","(6.0, 12.0, 11.8125)","(91.0, 630.0, 353.04347826086956)","(91.0, 310.0, 196.9230769230769)","(17.0, 46.0, 38.5)","(4.4, 7.8, 7.472727272727273)","(2.0, 2.22, 2.21)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:36.439693,"(3.1, 4.2, 3.932352941176471)","(6.0, 12.5, 12.25)","(91.0, 630.0, 344.1666666666667)","(91.0, 310.0, 196.9230769230769)","(17.0, 42.0, 38.5)","(4.4, 7.8, 7.472727272727273)","(2.0, 2.22, 2.21)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:37.615171,"(3.1, 4.2, 4.019444444444445)","(6.0, 13.5, 13.125)","(91.0, 630.0, 344.1666666666667)","(91.0, 310.0, 196.9230769230769)","(17.0, 42.0, 38.5)","(4.4, 7.8, 7.472727272727273)","(2.0, 2.22, 2.21)","(20.0, 48.0, 30.357142857142858)"
11-01-2023 19:10:38.854621,"(3.1, 4.2, 4.019444444444445)","(6.0, 13.5, 13.125)","(91.0, 630.0, 344.1666666666667)","(91.0, 310.0, 196.9230769230769)","(17.0, 42.0, 38.5)","(4.4, 7.8, 7.472727272727273)","(2.0, 2.22, 2.21)","(20.0, 48.0, 30.357142857142858)"
