,Manson,Pandoras Raptor,Ten Pineapples,Just A Brew,Storm Shelter,Yeah Sweetie,Disorder,Aston Mead
09-01-2023 16:57:11.662253,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 17.970588235294116)","(10.0, 16.0, 15.666666666666666)","(31.0, 200.0, 175.0)","(10.0, 13.0, 11.909090909090908)","(13.0, 34.0, 31.666666666666668)","(2.35, 2.72, 2.7050931677018637)"
09-01-2023 16:57:12.847184,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 17.970588235294116)","(10.0, 16.0, 15.666666666666666)","(31.0, 200.0, 166.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 34.0, 28.666666666666668)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:13.985297,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 17.970588235294116)","(10.0, 16.0, 15.666666666666666)","(31.0, 200.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 34.0, 30.88888888888889)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:15.081479,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 34.0, 30.125)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:16.166239,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:17.440640,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:18.613419,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:19.732683,"(3.4, 4.2, 4.175)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 176.66666666666666)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.72, 2.7050931677018637)"
09-01-2023 16:57:20.892138,"(3.4, 4.2, 4.176470588235294)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 190.0, 175.0)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.72, 2.7051851851851856)"
09-01-2023 16:57:22.024265,"(3.4, 4.2, 4.176470588235294)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 210.0, 187.5)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.7, 2.606666666666667)"
09-01-2023 16:57:23.132368,"(3.4, 4.2, 4.176470588235294)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 210.0, 187.5)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.66, 2.6)"
09-01-2023 16:57:24.177202,"(3.4, 4.2, 4.037037037037037)","(5.5, 8.8, 8.082758620689654)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 15.666666666666666)","(31.0, 210.0, 187.5)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.64, 2.5542857142857143)"
09-01-2023 16:57:25.307459,"(3.4, 4.2, 4.037037037037037)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.166666666666668)","(10.0, 16.0, 14.333333333333334)","(31.0, 210.0, 192.85714285714286)","(10.0, 13.0, 11.909090909090908)","(13.0, 32.0, 30.125)","(2.3, 2.64, 2.5341176470588236)"
09-01-2023 16:57:26.664071,"(3.4, 4.2, 4.056)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5341176470588236)"
09-01-2023 16:57:27.961578,"(3.4, 4.2, 4.056)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.043478260869565)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:29.261266,"(3.4, 4.2, 4.056)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.043478260869565)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:30.461680,"(3.4, 4.2, 3.9299999999999997)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.043478260869565)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:31.654038,"(3.4, 4.2, 3.9299999999999997)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.043478260869565)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:32.811443,"(3.4, 4.2, 3.9299999999999997)","(5.5, 8.8, 8.061538461538461)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:33.949219,"(3.4, 4.2, 4.065)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:35.109095,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:36.192465,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:37.272154,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:38.392030,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:39.496558,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 180.0)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:40.671903,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.8, 8.063157894736841)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:41.831231,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.6, 8.128571428571428)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:43.052906,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.6, 7.316666666666666)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5816666666666666)"
09-01-2023 16:57:44.262101,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.4, 7.5)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.333333333333334)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5791304347826087)"
09-01-2023 16:57:45.491953,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.4, 7.5)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 14.333333333333334)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.64, 2.5791304347826087)"
09-01-2023 16:57:46.627631,"(3.4, 4.2, 4.082608695652174)","(5.5, 8.4, 7.5)","(11.0, 19.0, 18.435483870967744)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.7, 2.6984615384615385)"
09-01-2023 16:57:47.818647,"(3.4, 4.2, 4.065)","(5.5, 8.4, 7.371428571428572)","(11.0, 20.0, 19.11111111111111)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.7, 2.6984615384615385)"
09-01-2023 16:57:49.029981,"(3.4, 4.2, 4.065)","(5.5, 8.4, 7.371428571428572)","(11.0, 20.0, 18.666666666666668)","(10.0, 16.0, 13.88888888888889)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.7, 2.7512195121951217)"
09-01-2023 16:57:50.166763,"(3.4, 4.2, 4.065)","(5.5, 8.4, 7.371428571428572)","(11.0, 21.0, 20.0)","(10.0, 16.0, 13.807692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.7514285714285713)"
09-01-2023 16:57:51.236029,"(3.4, 4.2, 4.02)","(5.5, 8.4, 7.542857142857144)","(11.0, 21.0, 19.714285714285715)","(10.0, 16.0, 13.807692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:52.314434,"(3.4, 4.2, 4.02)","(5.5, 8.4, 7.488235294117647)","(11.0, 20.0, 19.53333333333333)","(10.0, 16.0, 13.807692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:53.439595,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 20.4)","(10.0, 16.0, 13.807692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:54.605660,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 20.4)","(10.0, 16.0, 15.1875)","(31.0, 210.0, 175.71428571428572)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:55.748509,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 20.4)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:56.932958,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 19.53333333333333)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:58.132555,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 20.0, 19.53333333333333)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:57:59.283767,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 20.0, 20.4)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:00.548544,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 20.4)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:01.782884,"(3.4, 4.2, 4.02)","(5.5, 8.2, 7.88)","(11.0, 21.0, 20.4)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:02.968393,"(3.4, 4.2, 4.065)","(5.5, 8.2, 7.171428571428572)","(11.0, 20.0, 19.53333333333333)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:04.117874,"(3.4, 4.2, 4.065)","(5.5, 8.2, 7.171428571428572)","(11.0, 20.0, 19.53333333333333)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.3125)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:05.291876,"(3.4, 4.2, 4.065)","(5.5, 8.0, 7.055555555555555)","(11.0, 21.0, 20.4)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(13.0, 32.0, 31.166666666666668)","(2.3, 2.76, 2.752)"
09-01-2023 16:58:06.566877,"(3.4, 4.2, 4.082608695652174)","(5.5, 7.6, 7.266666666666667)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.76, 2.6875)"
09-01-2023 16:58:07.837971,"(3.4, 4.2, 4.061538461538461)","(5.5, 7.8, 6.969230769230769)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.686666666666667)"
09-01-2023 16:58:09.063240,"(3.4, 4.2, 4.061538461538461)","(5.5, 7.8, 7.164705882352941)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:10.378968,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.8, 6.925)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:11.627447,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.8, 6.75)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:12.833397,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.8, 6.75)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 15.291666666666668)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:14.065392,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.8, 6.75)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 14.25)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.428571428571429)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:15.299574,"(3.4, 4.2, 4.0)","(5.5, 7.6, 7.266666666666667)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 14.25)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 32.0, 31.166666666666668)","(2.25, 2.8, 2.6843636363636367)"
09-01-2023 16:58:16.566941,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(11.0, 21.0, 20.357142857142858)","(10.0, 15.5, 14.25)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 32.0, 31.464285714285715)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:17.770801,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 20.357142857142858)","(11.0, 15.5, 14.25)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 32.0, 39.03703703703704)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:18.978144,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 40.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:20.225874,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:21.360789,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:22.508393,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:23.608834,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:24.774249,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.2153846153846155)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:25.879273,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.708)"
09-01-2023 16:58:27.065937,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 21.0, 19.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.71)"
09-01-2023 16:58:28.292945,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 18.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.71)"
09-01-2023 16:58:29.485842,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 18.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.612903225806452)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.712941176470588)"
09-01-2023 16:58:30.765206,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 18.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.712941176470588)"
09-01-2023 16:58:32.005665,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 18.0)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 35.142857142857146)","(2.25, 2.8, 2.712941176470588)"
09-01-2023 16:58:33.281813,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 21.088235294117645)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.8, 2.712941176470588)"
09-01-2023 16:58:34.472055,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 21.088235294117645)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.8, 2.712941176470588)"
09-01-2023 16:58:35.612763,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 24.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.8, 2.7646153846153845)"
09-01-2023 16:58:36.756381,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.78, 2.7646153846153845)"
09-01-2023 16:58:37.822167,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.78, 2.7646153846153845)"
09-01-2023 16:58:38.938833,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.78, 2.7646153846153845)"
09-01-2023 16:58:40.059463,"(3.4, 4.2, 4.043478260869565)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.78, 2.7646153846153845)"
09-01-2023 16:58:41.184866,"(3.4, 4.2, 4.057142857142857)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 22.07142857142857)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 34.0)","(2.25, 2.78, 2.7646153846153845)"
09-01-2023 16:58:42.407435,"(3.4, 4.2, 4.057142857142857)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 20.6)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.484375)","(15.0, 38.0, 35.46153846153846)","(2.25, 2.78, 2.74)"
09-01-2023 16:58:43.681573,"(3.4, 4.2, 4.057142857142857)","(5.5, 7.4, 7.327272727272728)","(12.0, 23.0, 20.6)","(11.0, 15.5, 14.057692307692308)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.586206896551724)","(15.0, 38.0, 34.2)","(2.25, 2.78, 2.74)"
09-01-2023 16:58:44.898412,"(3.4, 4.2, 4.057142857142857)","(5.5, 7.4, 7.066666666666667)","(12.0, 23.0, 22.076923076923077)","(11.0, 15.0, 14.555555555555555)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.586206896551724)","(15.0, 36.0, 34.82608695652174)","(2.25, 2.78, 2.74)"
09-01-2023 16:58:46.212403,"(3.4, 4.2, 4.057142857142857)","(5.5, 7.4, 7.066666666666667)","(12.0, 23.0, 22.076923076923077)","(11.0, 15.0, 14.555555555555555)","(31.0, 210.0, 183.33333333333334)","(10.0, 13.0, 12.586206896551724)","(15.0, 36.0, 31.761904761904763)","(2.25, 2.78, 2.769333333333333)"
