,Alfie Solomon,Unique Mundine,Shared Colour,Never Sweet,Pleasure Cruise,Opal Key,Sugar Hit Lenny
07-12-2022 20:56:30.435165,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:31.678180,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:32.831067,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:34.020736,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:35.213742,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:36.725636,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:37.945315,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:39.270034,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:40.575279,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:41.804665,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:56:42.919105,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 16.91764705882353)","(4.8, 9.4, 5.72)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:44.078361,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 9.6, 5.2)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:45.244049,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:46.534921,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:47.735519,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:49.003586,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:50.042720,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:51.073944,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:52.150496,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:53.216108,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:54.324127,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:55.405229,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:56.385972,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:57.555220,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:58.606382,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:56:59.712166,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:01.074780,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:02.267983,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:03.337426,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:04.403536,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:05.739408,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:06.945388,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:08.040820,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:09.147956,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:10.263436,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:11.311259,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:12.422728,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:13.657652,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:14.817616,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:15.852183,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:17.013706,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:18.207256,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:19.448321,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:20.612198,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:21.785719,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:22.838815,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:23.919562,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:25.050014,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:26.283174,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:27.452866,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:28.556759,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:29.611958,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:30.667276,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:31.796482,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:32.938452,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:34.436076,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:35.605250,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:36.770625,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:37.989052,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:38.994134,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:40.050490,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:41.196516,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:42.429180,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:43.582730,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:44.710926,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:45.807600,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.4)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:46.917922,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.48)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 10.6)","(18.0, 70.0, 32.54545454545455)"
07-12-2022 20:57:48.023773,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.48)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:57:49.237341,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.48)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:57:50.510518,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.48)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:08.453185,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.8, 3.84)","(9.0, 18.0, 14.48)","(4.8, 10.0, 5.233333333333333)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 7.9)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:09.675773,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 15.485714285714286)","(4.8, 10.0, 7.195)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.76923076923077)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:11.035668,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 14.56)","(4.8, 10.0, 7.195)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.76923076923077)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:12.212412,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 15.485714285714286)","(4.8, 10.0, 7.195)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.76923076923077)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:13.512898,"(4.0, 7.6, 4.9818181818181815)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 10.0, 7.195)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.76923076923077)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:14.798938,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 10.0, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:15.989044,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 14.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:17.156650,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 14.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:18.329777,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:19.468501,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:20.524957,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 14.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:21.673841,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:22.873062,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.5)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:24.082340,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.5)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:25.332572,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 16.46666666666667)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:26.527363,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 16.46666666666667)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:27.705935,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:28.896361,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.5)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:30.132984,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:31.238060,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:32.400086,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:33.563981,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
07-12-2022 20:58:34.739246,"(4.0, 7.4, 6.550000000000001)","(3.9, 4.7, 3.783333333333333)","(9.0, 18.0, 13.7)","(4.8, 9.8, 9.31)","(3.6, 6.0, 3.6717391304347826)","(7.0, 16.0, 9.571428571428571)","(18.0, 70.0, 46.36363636363637)"
