,Only One Don,Brilliant Art,Whata Terror,Royal Princess,Goldies A Delight,Vanity Bay,Melton Beach Nz,Holdingno Currency,Aqua Cruiser,Studleigh Sonny,Arts Peregrine,Major Mischief
16-12-2022 15:31:57.758931,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 36.0, 21.818181818181817)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:31:58.958910,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 30.0, 23.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:00.162330,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 29.0, 23.333333333333332)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:01.393233,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 28.0, 23.333333333333332)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:02.616909,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 28.0, 23.333333333333332)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:03.844149,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 28.0, 23.0)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:05.070645,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:06.329758,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:07.534181,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:08.767134,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 27.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:10.002744,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:11.221732,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:12.440214,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:13.695254,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:14.911854,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 100.35714285714286)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:16.162768,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.142857142857142)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 120.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:17.413601,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:18.603504,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:19.855914,"(6.5, 9.8, 9.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:21.116494,"(6.5, 9.8, 8.236363636363636)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:22.334650,"(6.5, 8.6, 8.236363636363636)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:23.599706,"(6.5, 8.6, 8.236363636363636)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:24.835546,"(6.5, 8.6, 7.647619047619047)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:26.103907,"(6.5, 8.6, 7.647619047619047)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 200.0)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:27.367153,"(6.5, 8.6, 8.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.75)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:28.618208,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.846153846153847)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 4.9)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:29.891993,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.5)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:31.122794,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:32.354007,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:33.647608,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:34.885309,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:36.475867,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:37.966928,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:39.300238,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:40.577203,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:41.844273,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 13.916666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:43.157750,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:44.473436,"(6.5, 8.6, 8.0)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:45.770710,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:47.165508,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:48.507224,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.75)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:49.916919,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:51.324349,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:52.756855,"(6.5, 8.6, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:54.059584,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:55.324028,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 5.04)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:56.678510,"(6.5, 8.4, 8.1)","(21.0, 42.0, 27.333333333333332)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.6, 4.6875)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:57.934174,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 36.5)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.5, 4.6875)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:32:59.246788,"(6.5, 8.6, 7.6909090909090905)","(21.0, 42.0, 36.5)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.5, 4.6875)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:33:00.587433,"(6.5, 8.4, 8.1)","(21.0, 42.0, 36.5)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.1625)","(19.0, 34.0, 24.0)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.5, 4.6875)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.8)"
16-12-2022 15:33:01.904830,"(6.5, 8.4, 8.1)","(21.0, 42.0, 36.5)","(11.0, 16.0, 14.863636363636363)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.171428571428571)","(19.0, 34.0, 23.333333333333332)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.5, 5.1000000000000005)","(16.0, 27.0, 19.0)","(17.0, 28.0, 22.2)"
16-12-2022 15:33:03.235498,"(6.5, 8.4, 8.0)","(21.0, 40.0, 32.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.6, 6.516666666666667)","(19.0, 32.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 27.0, 23.4)"
16-12-2022 15:33:04.482087,"(6.5, 8.4, 8.0)","(21.0, 44.0, 34.4)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.3)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:05.749024,"(6.5, 8.4, 8.0)","(21.0, 40.0, 32.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 5.8)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:07.000072,"(6.5, 8.4, 8.0)","(21.0, 36.0, 32.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.371428571428571)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:08.260563,"(6.5, 8.4, 8.0)","(21.0, 36.0, 32.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.0)","(4.6, 6.8, 6.371428571428571)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:09.574564,"(6.5, 8.4, 8.0)","(21.0, 32.0, 29.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.4)","(4.6, 6.8, 6.371428571428571)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:10.765703,"(6.5, 8.4, 8.0)","(21.0, 32.0, 29.0)","(11.0, 16.0, 15.166666666666666)","(26.0, 48.0, 44.4)","(4.6, 6.8, 6.371428571428571)","(19.0, 36.0, 24.666666666666668)","(3.9, 99999, 99990)","(20.0, 26.0, 22.666666666666668)","(81.0, 230.0, 197.5)","(3.6, 5.4, 5.1000000000000005)","(16.0, 27.0, 23.0)","(17.0, 29.0, 23.4)"
16-12-2022 15:33:11.999115,"(6.5, 8.4, 8.0)","(21.0, 30.0, 27.5)","(11.0, 16.0, 15.75)","(26.0, 48.0, 44.4)","(4.6, 6.8, 6.633333333333333)","(19.0, 36.0, 27.5)","(3.9, 99999, 99990)","(20.0, 26.0, 23.0)","(81.0, 230.0, 197.5)","(3.6, 5.4, 4.625)","(16.0, 27.0, 23.0)","(17.0, 29.0, 25.5)"
16-12-2022 15:33:13.216647,"(6.5, 8.4, 8.133333333333333)","(21.0, 32.0, 29.0)","(11.0, 18.5, 17.5)","(26.0, 48.0, 44.4)","(4.6, 6.8, 6.266666666666667)","(19.0, 36.0, 27.5)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 230.0, 197.5)","(3.6, 5.4, 4.3)","(16.0, 28.0, 25.333333333333332)","(17.0, 29.0, 25.5)"
16-12-2022 15:33:14.470328,"(6.5, 8.4, 8.133333333333333)","(21.0, 36.0, 33.0)","(11.0, 18.5, 15.5)","(26.0, 48.0, 44.4)","(4.6, 6.8, 5.699999999999999)","(19.0, 36.0, 27.5)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 230.0, 197.5)","(3.6, 5.3, 4.266666666666667)","(16.0, 28.0, 25.333333333333332)","(17.0, 29.0, 25.5)"
16-12-2022 15:33:15.760800,"(6.5, 8.4, 8.133333333333333)","(21.0, 36.0, 31.333333333333336)","(11.0, 18.5, 15.166666666666666)","(26.0, 48.0, 44.4)","(4.6, 6.6, 5.984615384615385)","(19.0, 36.0, 27.5)","(3.9, 99999, 99990)","(20.0, 27.0, 23.0)","(81.0, 230.0, 197.5)","(3.6, 5.2, 4.266666666666667)","(16.0, 28.0, 25.333333333333332)","(17.0, 29.0, 25.5)"
