,Placid Hero,Elite Randy,Abby Doll,Moonlight Jack,No Joke,Nancy Baker,Distal,Storm Shelter
40,"[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 23, 175593), 12.0, 55.0]"
41,"[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 24, 337678), 12.0, 55.0]"
42,"[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 25, 520327), 12.0, 55.0]"
43,"[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 26, 658422), 12.0, 55.0]"
44,"[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 27, 815652), 12.0, 55.0]"
45,"[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 28, 972589), 12.0, 55.0]"
46,"[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 30, 135375), 12.0, 55.0]"
47,"[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 31, 292526), 12.0, 55.0]"
48,"[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 32, 449136), 12.0, 55.0]"
49,"[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 33, 606365), 12.0, 55.0]"
50,"[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 34, 745146), 12.0, 55.0]"
51,"[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 35, 888267), 12.0, 55.0]"
52,"[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 37, 22113), 12.0, 55.0]"
53,"[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 38, 169707), 12.0, 55.0]"
54,"[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 39, 362357), 12.0, 55.0]"
55,"[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 40, 535177), 12.0, 55.0]"
56,"[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 41, 745266), 12.0, 55.0]"
57,"[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 42, 905206), 12.0, 55.0]"
58,"[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 44, 48550), 12.0, 55.0]"
59,"[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 45, 212041), 12.0, 55.0]"
60,"[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 46, 358522), 12.0, 55.0]"
61,"[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 47, 508309), 12.0, 55.0]"
62,"[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 48, 644251), 12.0, 55.0]"
63,"[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 49, 805608), 12.0, 55.0]"
64,"[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 50, 954129), 12.0, 55.0]"
65,"[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 52, 105536), 12.0, 55.0]"
66,"[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 53, 257129), 12.0, 55.0]"
67,"[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 54, 422034), 12.0, 55.0]"
68,"[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 55, 568988), 12.0, 55.0]"
69,"[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 56, 695344), 12.0, 55.0]"
70,"[datetime.datetime(2022, 11, 28, 16, 34, 57, 831940), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 12.0, 48.0]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 57, 832978), 12.0, 55.0]"
71,"[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 34, 58, 970913), 12.0, 55.0]"
72,"[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 0, 106183), 12.0, 55.0]"
73,"[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 1, 243016), 12.0, 55.0]"
74,"[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 2, 381800), 12.0, 55.0]"
75,"[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 3, 515002), 12.0, 55.0]"
76,"[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 4, 657984), 12.0, 55.0]"
77,"[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 5, 799022), 12.0, 55.0]"
78,"[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 6, 957589), 12.0, 55.0]"
79,"[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 8, 119807), 12.0, 55.0]"
80,"[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 3.5, 4.7]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 6.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 3.7, 6.2]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 12.0, 42.0]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 51.0, 440.0]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 35, 9, 259185), 12.0, 55.0]"
