,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 10:12:46.599652,"(21.0, 32.0, 31.5)","(51.0, 140.0, 130.0)","(6.0, 6.4, 6.305263157894737)","(11.0, 18.0, 15.833333333333334)","(51.0, 210.0, 205.78947368421052)","(21.0, 65.0, 60.45454545454545)","(2.6, 3.0, 2.923104693140794)","(6.5, 9.2, 8.7125)","(3.8, 5.4, 5.344444444444445)","(10.0, 13.5, 13.38888888888889)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:47.875251,"(19.0, 32.0, 31.5)","(51.0, 140.0, 135.55555555555554)","(6.0, 6.4, 6.305263157894737)","(11.0, 17.0, 15.833333333333334)","(51.0, 210.0, 205.78947368421052)","(21.0, 85.0, 60.45454545454545)","(2.6, 2.94, 2.9224719101123595)","(6.5, 9.2, 8.7125)","(3.8, 5.4, 5.344444444444445)","(10.0, 13.5, 13.38888888888889)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:49.138416,"(19.0, 32.0, 31.5)","(51.0, 140.0, 135.55555555555554)","(6.0, 6.4, 6.305263157894737)","(11.0, 17.0, 15.833333333333334)","(51.0, 210.0, 205.78947368421052)","(21.0, 85.0, 61.0)","(2.6, 2.94, 2.9207)","(6.5, 9.2, 8.642857142857142)","(3.8, 5.4, 5.605882352941176)","(10.0, 13.5, 13.763157894736842)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:50.483436,"(19.0, 32.0, 31.5)","(51.0, 140.0, 135.55555555555554)","(5.5, 6.4, 6.305263157894737)","(11.0, 17.0, 15.833333333333334)","(61.0, 210.0, 205.78947368421052)","(21.0, 80.0, 61.0)","(2.5, 2.94, 2.9207)","(6.5, 9.2, 8.622222222222222)","(3.8, 5.7, 5.593333333333334)","(10.0, 14.0, 13.763157894736842)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:51.802460,"(19.0, 38.0, 31.6)","(51.0, 140.0, 135.55555555555554)","(5.5, 6.4, 6.305263157894737)","(11.0, 17.0, 15.833333333333334)","(61.0, 210.0, 205.78947368421052)","(21.0, 80.0, 61.0)","(2.5, 2.94, 2.9207)","(6.5, 9.2, 8.727272727272727)","(3.8, 5.7, 5.463157894736843)","(10.0, 14.0, 13.392857142857142)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:53.080629,"(19.0, 36.0, 34.2)","(51.0, 130.0, 127.14285714285714)","(5.5, 6.4, 6.305263157894737)","(11.0, 17.0, 15.727272727272727)","(61.0, 210.0, 205.78947368421052)","(21.0, 80.0, 61.0)","(2.5, 2.94, 2.9125)","(6.5, 9.2, 8.727272727272727)","(3.8, 5.6, 5.422727272727273)","(10.0, 13.5, 13.40625)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:54.406045,"(19.0, 36.0, 34.2)","(51.0, 130.0, 127.14285714285714)","(5.5, 6.4, 6.305263157894737)","(11.0, 17.0, 15.727272727272727)","(61.0, 210.0, 205.78947368421052)","(21.0, 80.0, 52.625)","(2.5, 2.94, 2.913548387096774)","(6.5, 9.2, 8.727272727272727)","(3.8, 5.6, 5.422727272727273)","(10.0, 13.5, 13.40625)","(61.0, 200.0, 191.42857142857144)"
09-01-2023 10:12:55.651341,"(19.0, 36.0, 31.5)","(51.0, 130.0, 127.14285714285714)","(5.5, 6.4, 6.2631578947368425)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 176.66666666666669)","(21.0, 55.0, 52.625)","(2.5, 2.92, 2.913548387096774)","(6.5, 9.2, 8.727272727272727)","(3.8, 5.6, 5.422727272727273)","(10.0, 13.5, 13.40625)","(61.0, 200.0, 146.66666666666666)"
09-01-2023 10:12:56.954264,"(19.0, 36.0, 32.44444444444444)","(51.0, 130.0, 203.33333333333334)","(5.5, 6.4, 6.2844444444444445)","(11.0, 17.0, 16.125)","(61.0, 210.0, 198.57142857142856)","(20.0, 55.0, 52.625)","(2.5, 2.92, 2.903783783783784)","(6.5, 9.2, 8.841379310344829)","(4.0, 5.6, 5.455555555555556)","(10.0, 13.5, 13.40909090909091)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:12:58.269897,"(19.0, 36.0, 30.4)","(51.0, 220.0, 191.42857142857144)","(5.5, 6.4, 6.331034482758621)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 198.57142857142856)","(20.0, 55.0, 46.5)","(2.5, 2.92, 2.9074999999999998)","(6.5, 9.2, 8.841379310344829)","(4.0, 5.6, 5.455555555555556)","(10.0, 13.5, 13.40909090909091)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:12:59.608690,"(19.0, 36.0, 30.4)","(51.0, 210.0, 184.28571428571428)","(5.5, 6.4, 6.331034482758621)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 198.57142857142856)","(21.0, 55.0, 46.5)","(2.5, 2.92, 2.902727272727273)","(6.5, 9.2, 8.841379310344829)","(4.0, 5.6, 5.455555555555556)","(10.0, 13.5, 13.40909090909091)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:13:00.922382,"(19.0, 36.0, 30.4)","(51.0, 210.0, 184.28571428571428)","(5.5, 6.4, 6.2926829268292686)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 198.57142857142856)","(21.0, 55.0, 52.625)","(2.5, 2.94, 2.9028571428571426)","(6.5, 9.2, 9.0)","(4.0, 5.6, 5.455555555555556)","(10.0, 13.5, 12.842105263157894)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:13:02.180051,"(19.0, 34.0, 31.5)","(51.0, 210.0, 184.28571428571428)","(5.5, 6.4, 6.2926829268292686)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 198.57142857142856)","(21.0, 55.0, 52.625)","(2.5, 2.92, 2.9028571428571426)","(6.5, 9.2, 8.866666666666667)","(4.0, 5.6, 5.455555555555556)","(10.0, 13.0, 12.75)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:13:03.465280,"(19.0, 34.0, 31.5)","(51.0, 210.0, 184.28571428571428)","(5.5, 6.4, 6.2926829268292686)","(11.0, 17.0, 16.416666666666668)","(61.0, 210.0, 198.57142857142856)","(21.0, 55.0, 52.625)","(2.5, 2.92, 2.9028571428571426)","(6.5, 9.4, 8.866666666666667)","(4.0, 5.6, 5.48695652173913)","(10.0, 13.0, 12.75)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:13:04.785349,"(19.0, 34.0, 31.5)","(51.0, 210.0, 184.28571428571428)","(5.5, 6.4, 6.235714285714286)","(11.0, 17.0, 16.363636363636363)","(61.0, 210.0, 198.57142857142856)","(21.0, 55.0, 51.83333333333333)","(2.5, 2.92, 2.8925)","(6.5, 9.4, 8.866666666666667)","(4.0, 5.6, 5.48695652173913)","(10.0, 13.0, 12.8125)","(61.0, 200.0, 190.76923076923077)"
09-01-2023 10:13:06.099277,"(18.0, 34.0, 31.5)","(51.0, 220.0, 191.42857142857144)","(5.5, 6.4, 6.23125)","(11.0, 17.0, 16.4)","(61.0, 210.0, 204.66666666666666)","(21.0, 55.0, 42.666666666666664)","(2.5, 2.9, 2.8899999999999997)","(6.5, 9.4, 8.875)","(4.0, 5.6, 5.447058823529412)","(10.0, 13.0, 12.895833333333334)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:07.430890,"(18.0, 34.0, 33.111111111111114)","(51.0, 220.0, 203.33333333333334)","(5.5, 6.4, 6.23125)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 42.90909090909091)","(2.5, 2.92, 2.9238532110091744)","(6.5, 9.2, 8.875)","(4.0, 5.6, 5.447058823529412)","(10.0, 13.0, 13.23076923076923)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:08.743422,"(18.0, 34.0, 32.6)","(51.0, 220.0, 203.33333333333334)","(5.5, 6.4, 6.23125)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 42.90909090909091)","(2.5, 2.94, 2.9211382113821136)","(6.5, 9.2, 8.875)","(4.0, 5.6, 5.447058823529412)","(10.0, 13.5, 13.26)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:10.025331,"(18.0, 34.0, 29.764705882352942)","(51.0, 220.0, 203.33333333333334)","(5.5, 6.4, 6.25)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 42.4)","(2.5, 2.94, 2.9191176470588234)","(6.5, 9.2, 8.875)","(4.0, 5.6, 5.48695652173913)","(10.0, 13.5, 13.363636363636363)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:11.296055,"(18.0, 34.0, 27.7)","(51.0, 220.0, 203.33333333333334)","(5.5, 6.4, 6.284507042253521)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 38.4)","(2.5, 2.92, 2.922686567164179)","(6.5, 9.2, 9.007407407407408)","(4.0, 5.6, 5.503703703703704)","(10.0, 13.5, 13.375)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:12.671140,"(18.0, 34.0, 27.7)","(51.0, 230.0, 202.5)","(5.5, 6.4, 6.16)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 38.4)","(2.5, 2.94, 2.922686567164179)","(6.5, 9.2, 9.007407407407408)","(4.0, 5.6, 5.503703703703704)","(10.0, 13.5, 13.375)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:14.012812,"(18.0, 34.0, 27.7)","(51.0, 230.0, 202.5)","(5.5, 6.4, 6.109677419354838)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 38.4)","(2.5, 2.94, 2.924126984126984)","(6.5, 9.2, 9.007407407407408)","(4.0, 5.6, 5.503703703703704)","(10.0, 13.5, 13.0)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:15.356568,"(18.0, 34.0, 29.846153846153847)","(51.0, 230.0, 202.5)","(5.5, 6.2, 6.109677419354838)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.66666666666666)","(21.0, 48.0, 38.0)","(2.5, 2.94, 2.9334065934065934)","(6.5, 9.2, 9.103703703703705)","(4.0, 5.6, 5.503703703703704)","(10.0, 13.5, 12.946428571428571)","(61.0, 200.0, 185.0)"
09-01-2023 10:13:16.626543,"(18.0, 34.0, 27.833333333333332)","(51.0, 230.0, 213.0769230769231)","(5.5, 6.2, 6.133333333333334)","(11.0, 17.0, 16.684210526315788)","(61.0, 210.0, 204.28571428571428)","(21.0, 48.0, 38.0)","(2.5, 2.94, 2.9274999999999998)","(6.5, 9.4, 9.542857142857143)","(4.0, 5.6, 5.503703703703704)","(10.0, 13.0, 12.85)","(61.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:17.908182,"(18.0, 32.0, 27.833333333333332)","(51.0, 230.0, 213.0769230769231)","(5.0, 6.2, 6.133333333333334)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 204.28571428571428)","(21.0, 48.0, 38.4)","(2.5, 2.94, 2.9274999999999998)","(7.0, 9.6, 9.542857142857143)","(4.4, 5.6, 5.503703703703704)","(10.0, 13.0, 12.946428571428571)","(71.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:19.220669,"(18.0, 30.0, 28.0)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.2, 6.133333333333334)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 204.28571428571428)","(21.0, 48.0, 48.666666666666664)","(2.5, 2.94, 2.9272340425531915)","(7.0, 9.6, 9.546666666666667)","(4.4, 5.6, 5.503703703703704)","(10.0, 13.0, 12.948275862068966)","(71.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:20.524267,"(20.0, 30.0, 28.0)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.2, 6.133333333333334)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 204.28571428571428)","(21.0, 55.0, 48.666666666666664)","(2.5, 2.94, 2.9272340425531915)","(7.0, 9.6, 9.546666666666667)","(4.4, 5.6, 5.503703703703704)","(10.0, 13.0, 13.4)","(71.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:21.896357,"(20.0, 30.0, 28.0)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.2, 6.31219512195122)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 204.28571428571428)","(21.0, 55.0, 48.666666666666664)","(2.5, 2.94, 2.9233333333333333)","(7.0, 9.6, 9.546666666666667)","(4.4, 5.6, 5.503703703703704)","(10.0, 13.5, 13.39655172413793)","(71.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:23.191473,"(20.0, 30.0, 28.0)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.4, 6.31219512195122)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 204.28571428571428)","(21.0, 55.0, 48.666666666666664)","(2.5, 2.94, 2.921578947368421)","(7.0, 9.6, 9.546666666666667)","(4.4, 5.6, 5.494594594594594)","(10.0, 13.5, 13.39655172413793)","(71.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:24.420680,"(20.0, 30.0, 27.333333333333332)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.4, 6.31219512195122)","(12.0, 17.0, 16.333333333333332)","(41.0, 210.0, 204.28571428571428)","(21.0, 55.0, 43.0)","(2.5, 2.94, 2.921578947368421)","(7.0, 9.6, 9.546666666666667)","(4.4, 5.6, 5.51875)","(10.0, 13.5, 13.39655172413793)","(51.0, 200.0, 189.0909090909091)"
09-01-2023 10:13:25.733052,"(20.0, 30.0, 27.333333333333332)","(51.0, 220.0, 204.6153846153846)","(5.0, 6.4, 6.31219512195122)","(12.0, 17.0, 16.333333333333332)","(41.0, 210.0, 165.0)","(21.0, 50.0, 43.0)","(2.5, 2.94, 2.921578947368421)","(7.0, 9.6, 9.5)","(4.4, 5.6, 5.51875)","(10.0, 13.5, 13.39655172413793)","(51.0, 200.0, 146.66666666666666)"
09-01-2023 10:13:27.101075,"(21.0, 30.0, 27.333333333333332)","(51.0, 220.0, 193.63636363636363)","(5.0, 6.4, 6.352)","(12.0, 17.0, 16.333333333333332)","(61.0, 210.0, 202.72727272727272)","(21.0, 50.0, 43.0)","(2.45, 2.94, 2.904516129032258)","(7.0, 9.6, 9.5)","(4.4, 5.6, 5.515217391304348)","(10.0, 13.5, 13.39655172413793)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:28.481941,"(21.0, 30.0, 27.3)","(51.0, 210.0, 187.5)","(5.0, 6.4, 6.375757575757576)","(12.0, 17.0, 16.4)","(61.0, 210.0, 202.72727272727272)","(21.0, 50.0, 43.0)","(2.45, 2.92, 2.904516129032258)","(7.0, 9.6, 9.84)","(4.4, 5.6, 5.337931034482759)","(10.0, 13.5, 13.39655172413793)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:29.764428,"(21.0, 30.0, 27.5)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.4, 6.379746835443038)","(12.0, 17.0, 16.4)","(61.0, 210.0, 202.72727272727272)","(21.0, 50.0, 43.0)","(2.45, 2.92, 2.9034999999999997)","(7.0, 10.5, 10.382608695652173)","(4.4, 5.4, 5.2875000000000005)","(10.0, 13.5, 13.39655172413793)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:31.033216,"(21.0, 29.0, 27.666666666666668)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.4, 6.36)","(12.0, 17.0, 16.4)","(61.0, 210.0, 202.72727272727272)","(21.0, 50.0, 40.666666666666664)","(2.45, 2.92, 2.9016666666666664)","(7.0, 10.5, 10.382608695652173)","(4.4, 5.4, 5.2875000000000005)","(10.0, 13.5, 13.25)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:32.357590,"(21.0, 29.0, 28.4)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.4, 6.36)","(12.0, 17.0, 16.4)","(61.0, 210.0, 202.72727272727272)","(21.0, 50.0, 40.666666666666664)","(2.45, 2.92, 2.9016666666666664)","(7.0, 10.5, 9.45217391304348)","(4.4, 5.4, 5.2875000000000005)","(10.0, 13.5, 13.25)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:33.731161,"(21.0, 29.0, 28.4)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.4, 6.36)","(12.0, 17.0, 16.4)","(41.0, 210.0, 202.72727272727272)","(21.0, 50.0, 40.666666666666664)","(2.45, 2.92, 2.9016666666666664)","(7.0, 10.0, 9.45217391304348)","(4.4, 5.4, 5.2875000000000005)","(10.0, 13.5, 13.25)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:35.071305,"(21.0, 29.0, 28.4)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.4, 6.48)","(12.0, 17.0, 16.53846153846154)","(41.0, 210.0, 202.72727272727272)","(21.0, 50.0, 43.333333333333336)","(2.45, 2.92, 2.9040963855421684)","(7.0, 10.0, 9.825000000000001)","(4.4, 5.4, 4.923577235772358)","(10.0, 13.5, 13.2)","(61.0, 200.0, 188.0)"
09-01-2023 10:13:36.352795,"(21.0, 29.0, 27.5)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.527272727272727)","(12.0, 17.0, 17.0)","(41.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.9021052631578947)","(7.0, 10.0, 9.65)","(4.4, 5.0, 5.008695652173913)","(10.0, 13.5, 13.3125)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:37.624315,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.544186046511627)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.9021052631578947)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.11875)","(10.0, 13.5, 13.357142857142858)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:38.866517,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.544186046511627)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.9021052631578947)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.185714285714286)","(10.0, 13.5, 13.357142857142858)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:40.172867,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.544186046511627)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.9021052631578947)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.185714285714286)","(10.0, 13.5, 13.357142857142858)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:41.570116,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.45)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.892054794520548)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.166666666666667)","(10.0, 13.5, 13.4)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:42.879243,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.513513513513513)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.892054794520548)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.166666666666667)","(10.0, 13.5, 13.4)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:44.079892,"(21.0, 29.0, 28.526315789473685)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.446808510638298)","(12.0, 18.0, 17.0)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.92, 2.892054794520548)","(7.0, 10.0, 9.65)","(4.4, 5.4, 5.09811320754717)","(10.0, 13.5, 13.4)","(61.0, 200.0, 193.68421052631578)"
09-01-2023 10:13:45.323915,"(21.0, 29.0, 28.333333333333332)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.395744680851064)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 204.66666666666666)","(21.0, 50.0, 45.333333333333336)","(2.45, 2.92, 2.89375)","(7.0, 10.0, 9.65)","(4.4, 5.4, 4.9590163934426235)","(10.0, 13.5, 13.458333333333334)","(61.0, 200.0, 196.66666666666669)"
09-01-2023 10:13:46.611231,"(21.0, 30.0, 28.363636363636363)","(51.0, 210.0, 193.63636363636363)","(5.0, 6.6, 6.462857142857143)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 205.29411764705884)","(21.0, 50.0, 48.666666666666664)","(2.45, 2.9, 2.894285714285714)","(7.0, 10.0, 9.719999999999999)","(4.4, 5.3, 5.1156250000000005)","(10.0, 13.5, 13.458333333333334)","(61.0, 200.0, 207.5)"
09-01-2023 10:13:48.007982,"(21.0, 32.0, 30.857142857142858)","(51.0, 210.0, 205.5)","(5.0, 6.6, 6.497872340425531)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 205.29411764705884)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8876190476190473)","(7.0, 10.0, 9.719999999999999)","(4.4, 5.2, 5.1156250000000005)","(10.0, 13.5, 13.458333333333334)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:49.356773,"(21.0, 32.0, 30.857142857142858)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.497872340425531)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 203.33333333333334)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8876190476190473)","(7.0, 10.0, 9.766666666666666)","(4.4, 5.2, 5.106896551724138)","(10.0, 13.5, 13.458333333333334)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:50.635868,"(21.0, 32.0, 30.857142857142858)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.50204081632653)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 203.33333333333334)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8970731707317072)","(7.0, 10.0, 9.766666666666666)","(4.4, 5.2, 5.1156250000000005)","(10.0, 13.5, 13.05)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:51.887226,"(21.0, 32.0, 30.4)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.431111111111111)","(12.0, 18.0, 17.045454545454547)","(51.0, 210.0, 203.33333333333334)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8970731707317072)","(7.0, 10.0, 9.55)","(4.4, 5.2, 5.1156250000000005)","(10.0, 13.5, 13.05)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:53.161856,"(21.0, 32.0, 30.0)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.431111111111111)","(12.0, 18.0, 17.357142857142858)","(51.0, 210.0, 203.33333333333334)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8970731707317072)","(7.0, 10.0, 9.55)","(4.4, 5.2, 5.1156250000000005)","(10.0, 13.5, 13.05)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:54.512716,"(21.0, 32.0, 30.0)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.491428571428571)","(12.0, 18.0, 17.8125)","(51.0, 210.0, 203.33333333333334)","(21.0, 55.0, 48.666666666666664)","(2.45, 2.9, 2.8970731707317072)","(7.0, 10.0, 9.55)","(4.4, 5.2, 5.1156250000000005)","(10.0, 13.5, 13.05)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:13:55.836822,"(19.0, 32.0, 30.0)","(51.0, 210.0, 186.66666666666666)","(5.0, 6.6, 6.315555555555555)","(12.0, 18.0, 17.8125)","(51.0, 210.0, 173.33333333333331)","(21.0, 55.0, 45.5)","(2.45, 2.9, 2.8970731707317072)","(7.5, 10.0, 9.55)","(4.2, 5.2, 5.040816326530613)","(10.0, 13.5, 13.05)","(61.0, 230.0, 180.0)"
09-01-2023 10:13:57.132583,"(19.0, 32.0, 30.4)","(51.0, 210.0, 201.25)","(5.0, 6.6, 6.437037037037037)","(12.0, 18.0, 17.8125)","(51.0, 210.0, 202.72727272727272)","(21.0, 55.0, 52.66666666666667)","(2.45, 2.9, 2.8828571428571426)","(7.5, 10.0, 9.7)","(4.2, 5.2, 5.050000000000001)","(10.0, 13.5, 13.0)","(61.0, 230.0, 224.0)"
09-01-2023 10:13:58.416568,"(19.0, 32.0, 30.0)","(51.0, 210.0, 201.25)","(5.0, 6.6, 6.389473684210526)","(12.0, 18.0, 17.928571428571427)","(51.0, 210.0, 202.72727272727272)","(21.0, 55.0, 46.8)","(2.45, 2.9, 2.8828571428571426)","(7.5, 10.0, 9.7)","(4.2, 5.2, 5.0200000000000005)","(10.0, 13.5, 13.018518518518519)","(61.0, 230.0, 224.0)"
09-01-2023 10:13:59.689216,"(19.0, 32.0, 29.6)","(51.0, 210.0, 201.25)","(5.0, 6.6, 6.4222222222222225)","(12.0, 18.5, 17.928571428571427)","(51.0, 210.0, 202.72727272727272)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.9, 2.8828571428571426)","(7.5, 10.0, 9.7)","(4.2, 5.2, 5.0200000000000005)","(10.0, 13.5, 13.09375)","(61.0, 230.0, 224.0)"
09-01-2023 10:14:00.978376,"(19.0, 32.0, 30.0)","(51.0, 210.0, 201.25)","(5.0, 6.6, 6.4222222222222225)","(12.0, 18.5, 17.928571428571427)","(51.0, 210.0, 202.72727272727272)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.9, 2.8768421052631576)","(7.5, 10.0, 9.7)","(4.2, 5.2, 5.041176470588235)","(10.0, 13.5, 13.09375)","(61.0, 230.0, 224.0)"
09-01-2023 10:14:02.336671,"(19.0, 32.0, 31.565217391304348)","(51.0, 210.0, 201.25)","(5.0, 6.6, 6.4222222222222225)","(12.0, 18.5, 17.928571428571427)","(51.0, 210.0, 202.72727272727272)","(21.0, 50.0, 46.44444444444444)","(2.45, 2.9, 2.8768421052631576)","(7.5, 10.0, 9.7)","(4.2, 5.2, 5.041176470588235)","(10.0, 13.5, 13.09375)","(61.0, 230.0, 224.0)"
09-01-2023 10:14:03.630821,"(19.0, 32.0, 31.565217391304348)","(51.0, 210.0, 204.28571428571428)","(5.0, 6.6, 6.475)","(12.0, 18.5, 18.11111111111111)","(51.0, 210.0, 213.33333333333334)","(21.0, 50.0, 42.0)","(2.45, 2.9, 2.79)","(7.5, 10.0, 9.781818181818181)","(4.2, 5.2, 5.033333333333333)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 218.75)"
09-01-2023 10:14:04.898085,"(19.0, 32.0, 31.666666666666668)","(51.0, 230.0, 204.28571428571428)","(5.0, 6.6, 6.376923076923077)","(12.0, 18.5, 19.875)","(51.0, 230.0, 211.8181818181818)","(21.0, 48.0, 43.2)","(2.45, 2.84, 2.836470588235294)","(7.5, 10.0, 10.25)","(4.2, 5.2, 5.05)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 218.75)"
