,Kanga Lights,Mr Ticket,Blaze Maker,Swinging Forts,Didelis
04-01-2023 12:06:21.471719,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:22.415294,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:23.282223,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:24.071099,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:24.982155,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:26.065112,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:26.971633,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:27.777701,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:28.737925,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:29.663612,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:30.571990,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:31.519331,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:32.575076,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:33.600914,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:34.634569,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:35.561057,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:36.582875,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:37.542794,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:38.588949,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:39.515693,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:40.380629,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:41.188672,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:42.101316,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:43.069288,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:43.892790,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:44.754388,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:45.803090,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:46.712168,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:47.558722,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:48.411018,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:49.413396,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:50.572928,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:51.945648,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:52.969063,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:53.997958,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:54.994925,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:55.862581,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:56.730762,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:57.650214,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:58.562400,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:06:59.458600,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:00.308745,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:01.126350,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:02.009909,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:02.900559,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:03.745186,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:04.553496,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:05.417469,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:06.347452,"(10.0, 21.0, 18.759999999999998)","(1.3, 1.68, 1.457142857142857)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:07.228060,"(10.0, 21.0, 18.759999999999998)","(1.3, 1.68, 1.457142857142857)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:08.065488,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:08.879808,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:09.766208,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:10.623034,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:11.434333,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:12.284895,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:13.130516,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:13.988665,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:14.867844,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:15.725431,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:16.532691,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:17.342341,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:18.263409,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:19.156914,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:19.997064,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:20.776726,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:21.599569,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:22.468338,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:23.347821,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:24.201610,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:25.023959,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:25.875047,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:26.739399,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:27.589070,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:28.372771,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:29.187470,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:30.057121,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:30.936002,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:31.734413,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:32.521827,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:33.356023,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:34.219986,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:35.066356,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:35.846329,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:36.720123,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:37.560334,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:38.450604,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:39.323642,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:40.194685,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:41.159341,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:42.064454,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:43.009307,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:43.967595,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:44.943691,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:45.965567,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:46.860687,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:47.788540,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:48.800063,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:49.663893,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:50.465646,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:51.286896,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:52.183123,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:53.087964,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:54.091191,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:54.890921,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:55.830925,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:56.830642,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:57.726895,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:58.518630,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:07:59.470111,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:00.444404,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:01.315745,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:02.102512,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:02.945958,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:03.898357,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:04.798948,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:05.620904,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:06.463537,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:07.387562,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:08.291173,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
04-01-2023 12:08:09.155650,"(10.0, 23.0, 15.666666666666668)","(1.3, 1.68, 1.3457142857142859)","(15.0, 46.0, 26.625)","(7.5, 15.5, 12.666666666666668)","(5.0, 9.2, 5.911764705882353)"
