,Trappe The Gold,Preachingtothewire,Stunning Hero,Brilliantbenny,Jack Of All Trades,Enough Ice,Blaziano
350,"[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 2.8, 2.84]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 46, 16926), 3.8, 4.6]"
351,"[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 2.8, 2.84]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 47, 133996), 3.8, 4.6]"
352,"[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 2.8, 2.84]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 48, 244889), 3.8, 4.6]"
353,"[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 2.8, 2.84]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 49, 365932), 3.8, 4.6]"
354,"[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 2.8, 2.82]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 50, 482681), 3.8, 4.6]"
355,"[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 2.8, 2.82]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 51, 604223), 3.8, 4.6]"
356,"[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 2.8, 2.82]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 31.0, 760.0]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 9, 56, 52, 743150), 3.8, 4.6]"
357,"[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 2.8, 2.7]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 31.0, 750.0]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 9, 56, 53, 890600), 3.8, 4.6]"
358,"[datetime.datetime(2022, 11, 28, 9, 56, 55, 34514), 2.8, 2.7]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 9, 56, 55, 35515), 3.8, 4.6]"
359,"[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 2.8, 2.7]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 9, 56, 56, 215325), 3.8, 4.6]"
360,"[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 9, 56, 57, 381209), 3.8, 4.7]"
361,"[datetime.datetime(2022, 11, 28, 9, 56, 58, 555018), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 9, 56, 58, 556018), 3.8, 4.7]"
362,"[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 2.8, 3.95]","[datetime.datetime(2022, 11, 28, 9, 56, 59, 724723), 3.8, 4.7]"
363,"[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 31.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 9, 57, 0, 912267), 3.8, 4.7]"
364,"[datetime.datetime(2022, 11, 28, 9, 57, 2, 87630), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 31.0, 720.0]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 9, 57, 2, 88633), 3.8, 4.7]"
365,"[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 2.8, 2.64]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 31.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 2.8, 3.9]","[datetime.datetime(2022, 11, 28, 9, 57, 3, 266996), 3.8, 4.7]"
366,"[datetime.datetime(2022, 11, 28, 9, 57, 4, 436124), 2.8, 2.58]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 31.0, 730.0]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 4, 437123), 3.8, 4.7]"
367,"[datetime.datetime(2022, 11, 28, 9, 57, 5, 583917), 2.8, 2.58]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 5, 584917), 3.8, 4.7]"
368,"[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 2.8, 2.58]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 31.0, 740.0]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 6, 781641), 3.8, 4.7]"
369,"[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 2.8, 2.58]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 31.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 8, 7915), 3.8, 4.7]"
370,"[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 2.8, 2.58]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 31.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 9, 169179), 3.8, 4.7]"
371,"[datetime.datetime(2022, 11, 28, 9, 57, 10, 309919), 2.8, 2.56]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 31.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 16.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 10, 310918), 3.8, 4.7]"
372,"[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 11, 454341), 3.8, 4.7]"
373,"[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 12, 590359), 3.8, 4.7]"
374,"[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 13, 717559), 3.8, 4.7]"
375,"[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 14, 839409), 3.8, 4.7]"
376,"[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 16.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 2.8, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 15, 954147), 3.8, 4.7]"
377,"[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 2.5, 2.54]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 17, 85552), 3.8, 4.7]"
378,"[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 18, 209276), 3.8, 4.7]"
379,"[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 19, 329845), 3.8, 4.7]"
380,"[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 20, 454376), 3.8, 4.7]"
381,"[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 21, 576869), 3.8, 4.7]"
382,"[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 9, 57, 22, 708217), 3.8, 4.7]"
383,"[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 23, 825891), 3.8, 4.7]"
384,"[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 9, 57, 24, 944817), 3.8, 4.7]"
385,"[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 9, 57, 26, 86888), 3.8, 4.7]"
386,"[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 9, 57, 27, 226145), 3.8, 4.7]"
387,"[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 51.0, 600.0]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 9, 57, 28, 376732), 3.8, 4.7]"
388,"[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 51.0, 590.0]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 29, 537677), 3.8, 4.7]"
389,"[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 2.5, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 51.0, 590.0]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 30, 658596), 3.8, 4.7]"
390,"[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 51.0, 590.0]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 31, 779814), 3.9, 4.7]"
391,"[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 51.0, 590.0]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 32, 902322), 3.9, 4.7]"
392,"[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 51.0, 590.0]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 9, 57, 34, 27213), 3.9, 4.7]"
393,"[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 51.0, 580.0]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 9, 57, 35, 147012), 3.9, 4.7]"
394,"[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 51.0, 580.0]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 9, 57, 36, 276715), 3.9, 4.7]"
395,"[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 2.4, 2.52]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 15.0, 25.0]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 51.0, 580.0]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 2.9, 4.2]","[datetime.datetime(2022, 11, 28, 9, 57, 37, 401430), 3.9, 4.7]"
