,Water Into Wine,Midas Prince,Black Syrah,Prospectus,Sword Of War,Duke Of Bedford,Supreme Thunder,Orpheline
08-12-2022 14:58:18.459146,"(10.0, 11.5, 11.662141779788838)","(4.4, 5.4, 5.349261083743842)","(21.0, 34.0, 33.833333333333336)","(4.2, 4.5, 4.46542750929368)","(11.0, 99999, 99990)","(26.0, 36.0, 35.142857142857146)","(2.3, 2.74, 2.6851506024096388)","(81.0, 210.0, 195.71428571428572)"
08-12-2022 14:58:19.810194,"(10.0, 12.0, 11.515151515151516)","(4.4, 5.4, 5.344843049327355)","(21.0, 34.0, 33.69230769230769)","(4.2, 4.5, 4.464092664092664)","(11.0, 99999, 99990)","(26.0, 36.0, 35.142857142857146)","(2.3, 2.7, 2.682013651877133)","(81.0, 200.0, 180.9090909090909)"
08-12-2022 14:58:21.152426,"(10.0, 12.0, 11.514893617021277)","(4.4, 5.4, 5.354794520547945)","(21.0, 34.0, 34.82142857142857)","(4.2, 4.5, 4.464159292035398)","(11.0, 99999, 99990)","(26.0, 36.0, 35.30769230769231)","(2.3, 2.7, 2.691896551724138)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:22.423427,"(10.0, 12.0, 11.749445676274945)","(4.4, 5.4, 5.354794520547945)","(21.0, 36.0, 34.705882352941174)","(4.2, 4.5, 4.4569620253164555)","(11.0, 99999, 99990)","(26.0, 36.0, 35.166666666666664)","(2.3, 2.7, 2.6896132596685085)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:23.615729,"(10.0, 12.0, 11.764767932489452)","(4.4, 5.4, 5.354006968641115)","(21.0, 36.0, 34.75)","(4.2, 4.5, 4.4569620253164555)","(11.0, 99999, 99990)","(26.0, 36.0, 35.2)","(2.3, 2.7, 2.668341232227488)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:25.101458,"(10.0, 12.0, 11.768162393162394)","(4.4, 5.4, 5.360594795539034)","(21.0, 36.0, 35.11764705882353)","(4.2, 4.5, 4.469230769230769)","(11.0, 99999, 99990)","(26.0, 36.0, 35.2)","(2.3, 2.68, 2.663809523809524)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:26.867579,"(10.0, 12.0, 11.765658747300217)","(4.4, 5.4, 5.3546979865771815)","(21.0, 36.0, 35.25714285714286)","(4.2, 4.5, 4.521428571428571)","(11.0, 99999, 99990)","(26.0, 36.0, 36.847457627118644)","(2.3, 2.66, 2.6442857142857146)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:28.509739,"(10.0, 12.0, 11.765658747300217)","(4.4, 5.4, 5.360594795539034)","(21.0, 36.0, 34.98412698412698)","(4.0, 4.6, 4.50188679245283)","(11.0, 99999, 99990)","(26.0, 38.0, 35.67741935483871)","(2.35, 2.66, 2.6532857142857145)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:30.129140,"(10.0, 12.0, 11.786697247706423)","(4.4, 5.4, 5.360594795539034)","(21.0, 36.0, 35.072463768115945)","(4.2, 4.6, 4.443402777777778)","(11.0, 99999, 99990)","(26.0, 36.0, 36.36363636363637)","(2.35, 2.66, 2.653006993006993)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:31.682778,"(10.0, 12.0, 11.786697247706423)","(4.4, 5.4, 5.352613240418118)","(21.0, 36.0, 35.2)","(4.2, 4.5, 4.45045045045045)","(11.0, 99999, 99990)","(26.0, 38.0, 36.41860465116279)","(2.35, 2.66, 2.6538805970149255)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:33.145184,"(10.0, 12.0, 11.786697247706423)","(4.4, 5.4, 5.374519230769231)","(21.0, 36.0, 35.2)","(4.2, 4.5, 4.440366972477064)","(11.0, 99999, 99990)","(26.0, 38.0, 35.333333333333336)","(2.35, 2.66, 2.657823834196891)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:34.562826,"(10.0, 12.0, 11.789115646258503)","(4.6, 5.4, 5.374519230769231)","(21.0, 36.0, 35.2)","(4.2, 4.5, 4.4296442687747035)","(11.0, 99999, 99990)","(26.0, 36.0, 35.111111111111114)","(2.35, 2.66, 2.659827089337176)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:36.052600,"(10.0, 11.5, 11.442896935933147)","(4.6, 5.6, 5.574999999999999)","(21.0, 36.0, 35.36986301369863)","(4.2, 4.5, 4.479533678756477)","(11.0, 99999, 99990)","(26.0, 36.0, 35.69230769230769)","(2.35, 2.68, 2.615498392282958)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:58:37.366580,"(10.0, 11.5, 11.411007025761124)","(4.6, 5.6, 5.574999999999999)","(21.0, 36.0, 35.36986301369863)","(4.2, 4.5, 4.479533678756477)","(11.0, 99999, 99990)","(26.0, 36.0, 35.75)","(2.35, 2.62, 2.6214545454545455)","(81.0, 190.0, 184.28571428571428)"
08-12-2022 14:58:38.876914,"(10.0, 11.5, 11.408653846153847)","(4.6, 5.6, 5.527683615819209)","(21.0, 36.0, 35.0625)","(4.2, 4.5, 4.458904109589041)","(11.0, 99999, 99990)","(26.0, 36.0, 34.8)","(2.35, 2.64, 2.614567901234568)","(81.0, 190.0, 187.94871794871796)"
08-12-2022 14:58:40.284686,"(10.0, 11.5, 11.407542579075425)","(4.6, 5.6, 5.519066147859922)","(21.0, 36.0, 35.18181818181818)","(4.2, 4.5, 4.471926229508197)","(11.0, 99999, 99990)","(26.0, 36.0, 35.18181818181818)","(2.35, 2.64, 2.6294416243654823)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:41.788358,"(10.0, 11.5, 11.485590778097983)","(4.6, 5.6, 5.531803278688525)","(21.0, 36.0, 35.114754098360656)","(4.2, 4.5, 4.471576763485477)","(11.0, 99999, 99990)","(26.0, 36.0, 34.96296296296296)","(2.35, 2.64, 2.6325675675675675)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:43.513348,"(10.0, 11.5, 11.486994219653178)","(4.6, 5.6, 5.531125827814569)","(21.0, 36.0, 35.13333333333333)","(4.2, 4.5, 4.472211720226843)","(11.0, 99999, 99990)","(26.0, 36.0, 34.96296296296296)","(2.35, 2.64, 2.6308955223880597)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:45.025217,"(10.0, 11.5, 11.486994219653178)","(4.6, 5.6, 5.531125827814569)","(21.0, 36.0, 34.8936170212766)","(4.2, 4.5, 4.474174757281554)","(11.0, 99999, 99990)","(26.0, 36.0, 34.96296296296296)","(2.35, 2.64, 2.612972972972973)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:46.577611,"(10.0, 12.0, 11.6375)","(4.6, 5.6, 5.538643067846608)","(21.0, 36.0, 34.666666666666664)","(4.2, 4.5, 4.474174757281554)","(11.0, 99999, 99990)","(26.0, 36.0, 34.96296296296296)","(2.35, 2.62, 2.6142574257425744)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:47.958683,"(10.0, 12.0, 11.857843137254902)","(4.6, 5.6, 5.545074626865672)","(21.0, 36.0, 34.266666666666666)","(4.2, 4.5, 4.472365339578454)","(11.0, 99999, 99990)","(26.0, 36.0, 35.096774193548384)","(2.35, 2.62, 2.615483870967742)","(81.0, 190.0, 182.0)"
08-12-2022 14:58:49.329129,"(10.0, 12.0, 11.232804232804233)","(4.6, 5.6, 5.547727272727273)","(21.0, 36.0, 34.84444444444444)","(4.0, 4.5, 4.480249110320285)","(11.0, 99999, 99990)","(26.0, 36.0, 35.1764705882353)","(2.35, 2.64, 2.581883116883117)","(91.0, 190.0, 182.0)"
08-12-2022 14:58:50.695716,"(10.0, 12.0, 11.616402116402117)","(4.6, 5.6, 5.538799076212471)","(21.0, 36.0, 34.84444444444444)","(4.0, 4.5, 4.48042328042328)","(11.0, 99999, 99990)","(26.0, 36.0, 35.111111111111114)","(2.35, 2.6, 2.5672967032967033)","(91.0, 190.0, 182.0)"
08-12-2022 14:58:52.078812,"(10.0, 12.0, 11.810958904109588)","(4.6, 5.6, 5.537793427230047)","(21.0, 36.0, 34.96)","(4.0, 4.5, 4.48042328042328)","(11.0, 99999, 99990)","(26.0, 36.0, 35.111111111111114)","(2.35, 2.6, 2.5796666666666668)","(91.0, 190.0, 182.0)"
08-12-2022 14:58:53.474564,"(10.0, 12.0, 11.811428571428571)","(4.6, 5.6, 5.659574468085107)","(21.0, 36.0, 34.98039215686274)","(4.0, 4.5, 4.47956043956044)","(11.0, 99999, 99990)","(26.0, 36.0, 35.142857142857146)","(2.35, 2.58, 2.5646808510638297)","(91.0, 190.0, 182.0)"
08-12-2022 14:58:54.893723,"(10.0, 12.0, 11.811428571428571)","(4.6, 5.7, 5.727)","(21.0, 36.0, 34.707317073170735)","(4.0, 4.5, 4.477093596059113)","(11.0, 99999, 99990)","(26.0, 36.0, 35.48148148148148)","(2.35, 2.58, 2.56013986013986)","(91.0, 190.0, 179.44444444444446)"
08-12-2022 14:58:56.264004,"(10.0, 12.0, 11.802777777777777)","(4.8, 5.8, 5.714917127071823)","(21.0, 36.0, 34.72289156626506)","(4.0, 4.5, 4.482978723404256)","(11.0, 99999, 99990)","(26.0, 36.0, 33.381443298969074)","(2.35, 2.58, 2.5601149425287355)","(91.0, 180.0, 179.48275862068965)"
08-12-2022 14:58:57.704621,"(10.0, 12.0, 11.811671087533156)","(4.8, 5.8, 5.726470588235294)","(21.0, 36.0, 34.172413793103445)","(4.0, 4.5, 4.4930693069306935)","(11.0, 99999, 99990)","(26.0, 34.0, 33.4)","(2.35, 2.58, 2.563960396039604)","(91.0, 180.0, 179.48275862068965)"
08-12-2022 14:58:59.146260,"(10.0, 12.0, 11.820652173913043)","(4.8, 5.8, 5.691472868217055)","(21.0, 36.0, 34.26229508196721)","(4.0, 4.5, 4.492798353909465)","(11.0, 99999, 99990)","(26.0, 34.0, 33.389830508474574)","(2.35, 2.58, 2.5619330855018587)","(91.0, 180.0, 179.4915254237288)"
08-12-2022 14:59:00.654537,"(10.0, 12.0, 11.831978319783198)","(4.8, 5.7, 5.640816326530612)","(21.0, 36.0, 34.13333333333333)","(4.0, 4.5, 4.526712328767124)","(11.0, 99999, 99990)","(26.0, 34.0, 33.389830508474574)","(2.35, 2.58, 2.563548387096774)","(91.0, 180.0, 179.4915254237288)"
08-12-2022 14:59:02.307762,"(10.0, 12.0, 11.790361445783132)","(4.8, 5.7, 5.630731707317073)","(21.0, 36.0, 33.505376344086024)","(4.0, 4.6, 4.53598820058997)","(11.0, 99999, 99990)","(26.0, 34.0, 33.35537190082645)","(2.35, 2.58, 2.5597752808988763)","(91.0, 180.0, 179.4915254237288)"
08-12-2022 14:59:03.810599,"(10.0, 12.0, 11.790361445783132)","(4.8, 5.7, 5.595412844036697)","(21.0, 36.0, 33.7029702970297)","(4.0, 4.6, 4.535106382978723)","(11.0, 99999, 99990)","(26.0, 34.0, 33.35537190082645)","(2.35, 2.56, 2.569209809264305)","(91.0, 180.0, 179.52380952380952)"
08-12-2022 14:59:05.216645,"(10.0, 12.0, 11.802380952380952)","(4.8, 5.6, 5.563013698630137)","(21.0, 36.0, 33.785714285714285)","(4.0, 4.6, 4.561125319693095)","(11.0, 99999, 99990)","(26.0, 34.0, 33.37096774193548)","(2.35, 2.58, 2.5712271540469973)","(91.0, 180.0, 179.53125)"
08-12-2022 14:59:06.546745,"(10.0, 12.0, 11.802380952380952)","(4.8, 5.6, 5.563013698630137)","(21.0, 36.0, 32.35294117647059)","(4.0, 4.6, 4.565375854214123)","(11.0, 99999, 99990)","(26.0, 34.0, 33.44881889763779)","(2.35, 2.58, 2.575043731778426)","(91.0, 180.0, 179.68253968253967)"
08-12-2022 14:59:07.894386,"(10.0, 12.0, 11.817582417582418)","(4.8, 5.5, 5.479291553133515)","(21.0, 36.0, 33.86440677966102)","(4.0, 4.6, 4.544054054054054)","(11.0, 99999, 99990)","(26.0, 34.0, 33.416666666666664)","(2.35, 2.58, 2.577704918032787)","(91.0, 180.0, 179.68253968253967)"
08-12-2022 14:59:09.180733,"(10.0, 12.0, 11.81447963800905)","(4.8, 5.6, 5.559633027522936)","(21.0, 34.0, 33.86666666666667)","(4.0, 4.6, 4.532704402515723)","(11.0, 99999, 99990)","(26.0, 34.0, 33.42857142857143)","(2.35, 2.58, 2.581264367816092)","(91.0, 180.0, 172.6315789473684)"
08-12-2022 14:59:10.551933,"(10.0, 12.0, 11.811494252873564)","(4.8, 5.6, 5.559633027522936)","(21.0, 34.0, 33.86666666666667)","(4.0, 4.6, 4.512727272727273)","(11.0, 99999, 99990)","(26.0, 34.0, 33.42857142857143)","(2.35, 2.6, 2.567539118065434)","(91.0, 180.0, 172.6315789473684)"
08-12-2022 14:59:11.920982,"(10.0, 12.0, 11.831295843520783)","(4.8, 5.6, 5.592948717948717)","(21.0, 34.0, 33.472527472527474)","(4.0, 4.6, 4.538857142857143)","(11.0, 99999, 99990)","(26.0, 34.0, 33.48091603053435)","(2.35, 2.6, 2.5843012211668928)","(91.0, 180.0, 172.17391304347825)"
08-12-2022 14:59:13.341643,"(10.0, 12.0, 11.824940047961631)","(4.8, 5.6, 5.592833876221498)","(21.0, 34.0, 33.472527472527474)","(4.0, 4.6, 4.539306358381503)","(11.0, 99999, 99990)","(26.0, 34.0, 33.48091603053435)","(2.35, 2.6, 2.5830102790014684)","(91.0, 180.0, 170.0)"
08-12-2022 14:59:14.782983,"(10.0, 12.0, 11.823244552058112)","(4.8, 5.6, 5.564032697547684)","(21.0, 34.0, 33.27619047619048)","(4.0, 4.6, 4.5335403726708075)","(11.0, 99999, 99990)","(26.0, 34.0, 33.48091603053435)","(2.35, 2.6, 2.6240366972477065)","(91.0, 180.0, 167.27272727272728)"
08-12-2022 14:59:16.206837,"(10.0, 12.0, 11.823244552058112)","(4.8, 5.6, 5.483084577114428)","(21.0, 34.0, 33.25714285714286)","(4.0, 4.6, 4.532278481012658)","(11.0, 99999, 99990)","(26.0, 34.0, 33.48091603053435)","(2.35, 2.64, 2.6460536398467434)","(91.0, 180.0, 167.27272727272728)"
08-12-2022 14:59:17.642208,"(10.0, 12.0, 11.823244552058112)","(4.8, 5.5, 5.412857142857143)","(21.0, 34.0, 33.917808219178085)","(4.0, 4.6, 4.426382978723405)","(11.0, 99999, 99990)","(26.0, 34.0, 37.07692307692308)","(2.35, 2.66, 2.6657084188911706)","(91.0, 180.0, 173.33333333333334)"
08-12-2022 14:59:19.076497,"(10.0, 12.0, 11.916666666666666)","(4.8, 5.5, 5.412413793103449)","(21.0, 34.0, 34.53164556962025)","(4.0, 4.5, 4.433255269320843)","(11.0, 99999, 99990)","(26.0, 38.0, 36.93333333333333)","(2.35, 2.68, 2.659954853273138)","(91.0, 190.0, 166.66666666666666)"
08-12-2022 14:59:21.131255,"(10.0, 12.0, 11.810734463276836)","(4.8, 5.4, 5.278082191780822)","(21.0, 36.0, 34.735632183908045)","(4.0, 4.5, 4.44183908045977)","(11.0, 99999, 99990)","(26.0, 38.0, 37.170731707317074)","(2.35, 2.68, 2.665)","(91.0, 180.0, 161.8181818181818)"
08-12-2022 14:59:22.538203,"(10.0, 12.0, 11.810734463276836)","(4.8, 5.3, 5.28)","(21.0, 36.0, 34.735632183908045)","(4.0, 4.5, 4.441284403669725)","(11.0, 99999, 99990)","(26.0, 38.0, 37.170731707317074)","(2.35, 2.68, 2.664214285714286)","(91.0, 180.0, 161.8181818181818)"
08-12-2022 14:59:24.032514,"(10.0, 12.0, 11.816939890710383)","(4.8, 5.3, 5.2351916376306615)","(21.0, 36.0, 34.69047619047619)","(3.9, 4.5, 4.405641025641026)","(11.0, 99999, 99990)","(26.0, 38.0, 37.170731707317074)","(2.35, 2.68, 2.6654591406908175)","(91.0, 180.0, 156.25)"
08-12-2022 14:59:25.424457,"(10.0, 12.0, 11.86196319018405)","(4.8, 5.3, 5.245)","(21.0, 36.0, 34.72463768115942)","(3.9, 4.5, 4.360416666666667)","(11.0, 99999, 99990)","(26.0, 38.0, 37.38461538461539)","(2.35, 2.7, 2.6826293103448275)","(91.0, 160.0, 175.71428571428572)"
08-12-2022 14:59:26.731549,"(10.0, 12.0, 11.86196319018405)","(4.6, 5.3, 5.236548223350254)","(21.0, 36.0, 34.95238095238095)","(3.9, 4.4, 4.355414012738853)","(11.0, 99999, 99990)","(26.0, 38.0, 37.61904761904762)","(2.35, 2.7, 2.684098360655738)","(91.0, 180.0, 170.0)"
08-12-2022 14:59:28.011885,"(10.0, 12.5, 12.119346733668342)","(4.6, 5.4, 5.298076923076923)","(21.0, 36.0, 34.92307692307692)","(3.9, 4.4, 4.323907455012853)","(11.0, 99999, 99990)","(26.0, 38.0, 37.63636363636363)","(2.35, 2.7, 2.683308270676692)","(91.0, 180.0, 169.0909090909091)"
08-12-2022 14:59:29.279887,"(10.0, 12.5, 12.119346733668342)","(4.6, 5.3, 5.298076923076923)","(21.0, 36.0, 34.92307692307692)","(3.9, 4.4, 4.319161676646707)","(11.0, 99999, 99990)","(26.0, 38.0, 37.609756097560975)","(2.35, 2.7, 2.684318869828456)","(81.0, 180.0, 169.0909090909091)"
08-12-2022 14:59:30.509685,"(10.0, 12.5, 12.118138424821002)","(4.6, 5.4, 5.3139393939393935)","(21.0, 36.0, 34.92307692307692)","(3.9, 4.4, 4.290225563909774)","(11.0, 99999, 99990)","(26.0, 38.0, 38.04761904761905)","(2.35, 2.7, 2.686986027944112)","(81.0, 180.0, 171.66666666666666)"
08-12-2022 14:59:31.713916,"(10.0, 12.5, 12.12962962962963)","(4.6, 5.4, 5.319318181818182)","(21.0, 36.0, 34.92307692307692)","(3.9, 4.3, 4.258919803600655)","(11.0, 99999, 99990)","(26.0, 40.0, 37.08163265306123)","(2.35, 2.7, 2.6843803418803422)","(81.0, 180.0, 175.0)"
08-12-2022 14:59:32.944059,"(10.0, 12.0, 11.896907216494846)","(4.6, 5.4, 5.341987179487179)","(21.0, 36.0, 35.16949152542373)","(3.9, 4.3, 4.256582633053221)","(11.0, 99999, 99990)","(26.0, 38.0, 37.10891089108911)","(2.35, 2.7, 2.7413157894736844)","(81.0, 180.0, 178.0)"
08-12-2022 14:59:34.219210,"(10.0, 12.0, 11.8932384341637)","(4.6, 5.4, 5.340460526315789)","(21.0, 36.0, 35.232142857142854)","(3.9, 4.3, 4.248856209150327)","(11.0, 99999, 99990)","(26.0, 38.0, 37.10891089108911)","(2.35, 2.76, 2.7482208588957056)","(81.0, 190.0, 177.77777777777777)"
08-12-2022 14:59:35.555956,"(10.0, 12.0, 11.887931034482758)","(4.6, 5.4, 5.421487603305786)","(21.0, 36.0, 35.24561403508772)","(3.9, 4.3, 4.132335329341317)","(11.0, 99999, 99990)","(26.0, 38.0, 37.0)","(2.35, 2.76, 2.7757761351636745)","(81.0, 180.0, 183.33333333333334)"
08-12-2022 14:59:36.847333,"(10.0, 12.0, 11.887931034482758)","(4.6, 5.5, 5.421940928270042)","(21.0, 36.0, 35.24561403508772)","(3.9, 4.2, 4.086962750716332)","(11.0, 99999, 99990)","(26.0, 38.0, 37.07692307692308)","(2.35, 2.78, 2.7810695187165773)","(81.0, 190.0, 183.33333333333334)"
08-12-2022 14:59:38.160150,"(10.0, 12.0, 11.887931034482758)","(4.6, 5.5, 5.501158301158301)","(21.0, 36.0, 35.19626168224299)","(3.9, 4.1, 4.124566473988439)","(11.0, 99999, 99990)","(26.0, 38.0, 37.116279069767444)","(2.35, 2.8, 2.7461654135338347)","(81.0, 190.0, 186.0)"
08-12-2022 14:59:39.389995,"(10.0, 12.0, 11.944584382871536)","(4.6, 5.6, 5.501158301158301)","(21.0, 36.0, 35.18867924528302)","(3.9, 4.2, 4.150561797752809)","(11.0, 99999, 99990)","(26.0, 38.0, 37.116279069767444)","(2.35, 2.76, 2.70622009569378)","(81.0, 190.0, 187.5)"
08-12-2022 14:59:40.568130,"(10.0, 12.0, 11.944584382871536)","(4.6, 5.5, 5.468823529411765)","(21.0, 36.0, 35.18867924528302)","(3.9, 4.2, 4.155667506297229)","(11.0, 99999, 99990)","(26.0, 38.0, 37.116279069767444)","(2.35, 2.72, 2.7063074484944534)","(81.0, 190.0, 188.75)"
08-12-2022 14:59:41.763707,"(10.0, 12.0, 11.944584382871536)","(4.6, 5.5, 5.463082437275986)","(21.0, 36.0, 35.23232323232323)","(3.8, 4.2, 4.137685459940653)","(11.0, 99999, 99990)","(26.0, 38.0, 37.18072289156626)","(2.35, 2.72, 2.6884194977843427)","(81.0, 190.0, 215.0)"
08-12-2022 14:59:42.959485,"(10.0, 12.5, 12.100997506234414)","(4.6, 5.5, 5.475636363636363)","(21.0, 36.0, 35.39393939393939)","(3.8, 4.2, 4.209138381201044)","(11.0, 99999, 99990)","(26.0, 38.0, 37.256410256410255)","(2.35, 2.7, 2.6651162790697676)","(81.0, 220.0, 212.0)"
08-12-2022 14:59:44.274368,"(10.0, 12.5, 12.181262729124237)","(4.6, 5.5, 5.475636363636363)","(21.0, 36.0, 35.46808510638298)","(3.8, 4.3, 4.244761904761905)","(11.0, 99999, 99990)","(26.0, 38.0, 33.73913043478261)","(2.35, 2.68, 2.6519601328903657)","(81.0, 220.0, 176.25)"
08-12-2022 14:59:45.606326,"(10.0, 12.5, 12.190711462450594)","(4.6, 5.5, 5.447208121827411)","(21.0, 36.0, 35.42528735632184)","(3.8, 4.3, 4.245094664371773)","(11.0, 99999, 99990)","(26.0, 36.0, 33.68421052631579)","(2.35, 2.66, 2.663658536585366)","(81.0, 220.0, 180.0)"
08-12-2022 14:59:46.917082,"(10.0, 12.5, 12.190711462450594)","(4.6, 5.5, 5.447208121827411)","(21.0, 36.0, 35.42528735632184)","(3.8, 4.3, 4.245094664371773)","(11.0, 99999, 99990)","(26.0, 34.0, 33.68421052631579)","(2.35, 2.68, 2.657041942604857)","(81.0, 260.0, 205.0)"
08-12-2022 14:59:48.126359,"(10.0, 12.5, 12.19009900990099)","(4.6, 5.5, 5.453814432989691)","(21.0, 36.0, 35.1588785046729)","(3.8, 4.3, 4.228535031847134)","(11.0, 99999, 99990)","(26.0, 34.0, 33.68421052631579)","(2.35, 2.68, 2.657193763919822)","(81.0, 240.0, 173.33333333333334)"
08-12-2022 14:59:49.333270,"(10.0, 12.5, 12.19009900990099)","(4.6, 5.5, 5.462585034013606)","(21.0, 36.0, 35.054545454545455)","(3.8, 4.3, 4.223956931359354)","(11.0, 99999, 99990)","(26.0, 34.0, 34.23529411764706)","(2.35, 2.68, 2.666153846153846)","(81.0, 200.0, 182.22222222222223)"
08-12-2022 14:59:50.602691,"(10.0, 12.5, 12.194931773879143)","(4.6, 5.5, 5.458835341365462)","(21.0, 36.0, 34.99029126213592)","(3.8, 4.3, 4.207377049180328)","(11.0, 99999, 99990)","(26.0, 36.0, 34.333333333333336)","(2.35, 2.68, 2.6786206896551725)","(81.0, 200.0, 173.33333333333334)"
08-12-2022 14:59:51.917085,"(10.0, 12.5, 12.201941747572816)","(4.6, 5.5, 5.460803059273423)","(21.0, 36.0, 35.0)","(3.8, 4.3, 4.214523449319214)","(11.0, 99999, 99990)","(26.0, 36.0, 34.421052631578945)","(2.35, 2.68, 2.6854545454545455)","(81.0, 200.0, 181.1764705882353)"
08-12-2022 14:59:53.201379,"(10.0, 12.5, 12.232432432432432)","(4.6, 5.5, 5.460970873786408)","(21.0, 36.0, 34.95412844036697)","(3.8, 4.3, 4.222513812154697)","(11.0, 99999, 99990)","(26.0, 36.0, 35.442622950819676)","(2.35, 2.7, 2.682970297029703)","(81.0, 200.0, 181.1764705882353)"
08-12-2022 14:59:54.512907,"(10.0, 12.5, 12.233333333333333)","(4.6, 5.5, 5.4867403314917125)","(21.0, 36.0, 34.285714285714285)","(3.8, 4.3, 4.2279639175257735)","(11.0, 99999, 99990)","(26.0, 36.0, 35.81132075471698)","(2.35, 2.7, 2.69844262295082)","(81.0, 200.0, 182.5)"
08-12-2022 14:59:55.937737,"(10.0, 12.5, 12.174008810572687)","(4.6, 5.4, 5.370149253731343)","(21.0, 36.0, 33.724137931034484)","(3.8, 4.3, 4.227590673575129)","(11.0, 99999, 99990)","(26.0, 36.0, 34.76190476190476)","(2.35, 2.7, 2.70158038147139)","(81.0, 190.0, 180.0)"
08-12-2022 14:59:57.338199,"(10.0, 12.5, 12.174008810572687)","(4.6, 5.4, 5.325649913344887)","(21.0, 34.0, 33.925925925925924)","(3.8, 4.3, 4.226010781671159)","(11.0, 99999, 99990)","(26.0, 36.0, 34.3448275862069)","(2.35, 2.72, 2.718962962962963)","(81.0, 200.0, 182.5)"
08-12-2022 14:59:58.727091,"(10.0, 12.5, 12.22992700729927)","(4.6, 5.4, 5.325649913344887)","(21.0, 34.0, 33.925925925925924)","(3.8, 4.3, 4.2314332247557)","(11.0, 99999, 99990)","(26.0, 36.0, 34.333333333333336)","(2.35, 2.72, 2.7069473684210528)","(81.0, 190.0, 181.66666666666666)"
08-12-2022 15:00:00.104554,"(10.0, 12.5, 12.251260504201682)","(4.6, 5.4, 5.6005714285714285)","(21.0, 34.0, 31.65289256198347)","(3.8, 4.3, 4.191136600625652)","(11.0, 99999, 99990)","(26.0, 36.0, 34.734177215189874)","(2.35, 2.72, 2.6997864768683275)","(81.0, 200.0, 184.0)"
08-12-2022 15:00:01.571379,"(10.0, 12.5, 12.245528455284553)","(4.6, 5.7, 5.602758620689655)","(21.0, 32.0, 31.6)","(3.8, 4.2, 4.241025641025641)","(11.0, 99999, 99990)","(26.0, 36.0, 33.89655172413793)","(2.35, 2.7, 2.6964242424242424)","(81.0, 200.0, 181.0)"
08-12-2022 15:00:02.874511,"(10.0, 12.5, 12.245528455284553)","(4.6, 5.7, 5.601632653061224)","(21.0, 32.0, 31.472527472527474)","(3.8, 4.3, 4.23855421686747)","(11.0, 99999, 99990)","(26.0, 34.0, 33.793103448275865)","(2.35, 2.7, 2.693658536585366)","(81.0, 190.0, 177.1875)"
08-12-2022 15:00:04.149756,"(10.0, 12.5, 12.2483922829582)","(4.6, 5.7, 5.554819277108434)","(21.0, 32.0, 31.47826086956522)","(3.8, 4.3, 4.2752886836027715)","(11.0, 99999, 99990)","(26.0, 34.0, 32.333333333333336)","(2.35, 2.7, 2.694267912772586)","(81.0, 180.0, 176.53846153846155)"
08-12-2022 15:00:05.534164,"(10.0, 12.5, 12.279887482419127)","(4.6, 5.7, 5.616483516483516)","(21.0, 32.0, 31.5)","(3.8, 4.3, 4.286616161616162)","(11.0, 99999, 99990)","(26.0, 34.0, 32.166666666666664)","(2.35, 2.7, 2.6674452554744525)","(81.0, 180.0, 176.53846153846155)"
08-12-2022 15:00:06.881525,"(10.0, 12.5, 12.284210526315789)","(4.6, 5.7, 5.624305555555555)","(21.0, 32.0, 31.725490196078432)","(3.8, 4.3, 4.304347826086957)","(11.0, 99999, 99990)","(26.0, 34.0, 33.07142857142857)","(2.35, 2.68, 2.683301886792453)","(81.0, 180.0, 178.8)"
08-12-2022 15:00:08.223236,"(10.0, 12.5, 12.28834808259587)","(4.6, 5.7, 5.624305555555555)","(21.0, 32.0, 31.67032967032967)","(3.8, 4.4, 4.194915254237288)","(11.0, 99999, 99990)","(26.0, 34.0, 33.13333333333333)","(2.35, 2.7, 2.6959322033898308)","(81.0, 180.0, 176.0)"
08-12-2022 15:00:09.498318,"(10.0, 12.5, 12.29051094890511)","(4.6, 5.7, 5.6389558232931725)","(21.0, 34.0, 31.357142857142858)","(3.8, 4.2, 4.1992822966507175)","(11.0, 99999, 99990)","(26.0, 34.0, 33.16129032258065)","(2.35, 2.7, 2.684179104477612)","(81.0, 180.0, 194.28571428571428)"
