,Misdemeanor,Miss Verstappen Nz,Dancintothebeat,Speed Dating,Okinawa Beach,Bettor Romance,Eva Mateo,Molliesmaryelle,Marianna Bromac Nz
07-01-2023 19:54:00.059253,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:01.455403,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:02.840868,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:04.175146,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:05.624294,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:07.002138,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:08.390478,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:09.774932,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:11.110249,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:12.436811,"(1.9, 2.7, 2.5833333333333335)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.7899999999999996)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:13.845541,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:15.333799,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:16.713296,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:18.068592,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:19.428920,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:20.769099,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:22.151691,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:23.533029,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:24.935766,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:26.328202,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:27.718439,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:28.985445,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:30.330075,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:31.785563,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:33.240724,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:34.680956,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:36.055819,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:37.466859,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:38.801043,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:40.363515,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:41.953550,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:43.548040,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:45.132831,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:46.582733,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:48.198166,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:49.944531,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:51.358930,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:52.774132,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:54.308260,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:55.788312,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:57.314178,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:54:58.756277,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:00.282559,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:01.828285,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:04.328832,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:05.871619,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:07.422393,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:08.898907,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:10.369513,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:11.865575,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:13.333578,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:14.691020,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:16.093094,"(1.9, 2.7, 2.548888888888889)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:17.530601,"(1.9, 2.7, 2.5300000000000002)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:19.074144,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:20.509370,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:21.907498,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:23.399552,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:24.807866,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:26.279214,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:28.145550,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:29.711226,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:31.386259,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:33.138519,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:34.758880,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:36.531488,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:38.170939,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:39.883015,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:41.461216,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:43.069128,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:44.796038,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:46.332576,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:47.850130,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:49.563417,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:51.038110,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:52.402731,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:53.940405,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:55.585765,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
07-01-2023 19:55:57.171239,"(1.9, 2.7, 2.535)","(31.0, 99999, 99990)","(21.0, 38.0, 32.42857142857143)","(2.9, 4.1, 3.751428571428571)","(41.0, 70.0, 62.0)","(26.0, 46.0, 34.5)","(26.0, 42.0, 36.0)","(5.0, 8.0, 7.4399999999999995)","(26.0, 99999, 99990)"
