,Happy Charlie,Run To Daylight,Spunman,Hot Fudge Sonde,Noid,Humpty Grumpty,Allen Can Do It,Debit Card
07-01-2023 13:03:26.374504,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:27.704495,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 49.625)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:28.912177,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 49.625)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:30.131713,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.375)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:31.328045,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 48.785714285714285)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:32.440283,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.125)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:33.684956,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:34.881801,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:36.021329,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:37.296913,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:38.426861,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:39.648676,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:40.874330,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:42.032127,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:43.268722,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:44.439670,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:45.611828,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.750077519379845)"
07-01-2023 13:03:46.786929,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.771043165467626)"
07-01-2023 13:03:47.866861,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:48.932457,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:50.107525,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:51.218157,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:52.353707,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:53.429364,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:54.535757,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:55.636795,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:56.684184,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:57.771847,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:03:58.932583,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:00.165712,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:01.469948,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:02.645780,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:03.695732,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:04.816166,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:05.952928,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:07.227726,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:08.453090,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
07-01-2023 13:04:09.585720,"(19.0, 230.0, 158.33333333333334)","(9.0, 18.0, 12.533333333333333)","(13.0, 55.0, 44.25)","(4.0, 5.4, 5.1000000000000005)","(12.0, 29.0, 24.375)","(17.0, 160.0, 123.5)","(15.0, 30.0, 22.4)","(1.85, 1.8, 1.7607317073170732)"
