,Buckle Up Kenzie,Classy Lady,Cape Fernando,Quick Joey Small,Buckle Up Elise,Quest For More,Vintage Fame
758,"[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 461116), 4.8, 7.0]"
759,"[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 581706), 4.8, 7.0]"
760,"[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 695002), 4.8, 7.0]"
761,"[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 828429), 4.8, 7.0]"
762,"[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 950195), 4.8, 7.0]"
763,"[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 86344), 4.8, 7.0]"
764,"[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 210398), 4.8, 7.0]"
765,"[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 342397), 4.8, 7.0]"
766,"[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 4.6, 6.8]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 475993), 4.8, 7.0]"
767,"[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 4.6, 7.2]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 91.0, 430.0]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 3.7, 4.3]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 609426), 4.8, 7.0]"
768,"[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 4.6, 8.0]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 4, 747213), 4.8, 7.0]"
769,"[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 91.0, 410.0]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 5, 874411), 4.8, 7.0]"
770,"[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 3.7, 4.2]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 7, 15067), 4.8, 7.0]"
771,"[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 8, 139921), 4.8, 7.0]"
772,"[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 9, 278095), 4.8, 7.0]"
773,"[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 3.7, 4.1]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 28, 10, 423669), 4.8, 7.0]"
774,"[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 28, 11, 585280), 4.8, 7.0]"
775,"[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 28, 12, 734099), 4.8, 7.0]"
776,"[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 3.7, 4.0]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 13, 857174), 4.8, 7.0]"
777,"[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 3.7, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 14, 975946), 4.8, 7.0]"
778,"[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 16, 113622), 4.8, 7.0]"
779,"[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 17, 230206), 4.8, 7.0]"
780,"[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 91.0, 410.0]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 18, 358627), 4.8, 7.0]"
781,"[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 19, 492240), 4.8, 7.0]"
782,"[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 20, 615427), 4.8, 7.0]"
783,"[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 91.0, 410.0]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 21, 744672), 4.8, 7.0]"
784,"[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 28, 22, 883084), 4.8, 7.0]"
785,"[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 23, 998301), 4.8, 7.0]"
786,"[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 25, 118920), 4.8, 7.6]"
787,"[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 26, 233281), 4.8, 7.6]"
788,"[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 28, 27, 353799), 4.8, 7.8]"
789,"[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 4.6, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 91.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 28, 484486), 4.8, 7.8]"
790,"[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 29, 612828), 5.0, 7.6]"
791,"[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 30, 755615), 5.0, 7.8]"
792,"[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 31, 892851), 5.0, 7.6]"
793,"[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 33, 67599), 5.0, 7.6]"
794,"[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 34, 233135), 5.0, 7.6]"
795,"[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 35, 394337), 5.0, 7.6]"
796,"[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 36, 548804), 5.0, 7.6]"
797,"[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 4.8, 7.8]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 37, 699783), 5.0, 7.6]"
798,"[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 4.8, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 101.0, 420.0]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 38, 881674), 5.0, 7.6]"
799,"[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 4.8, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 40, 58464), 5.0, 7.6]"
800,"[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 4.8, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 28, 41, 210374), 5.0, 7.6]"
801,"[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 4.8, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 3.5, 3.95]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 20, 28, 42, 383748), 5.0, 7.6]"
802,"[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 4.8, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 4.8, 5.5]","[datetime.datetime(2022, 11, 28, 20, 28, 43, 552227), 5.0, 7.4]"
803,"[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 101.0, 400.0]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 3.5, 3.9]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 4.8, 5.4]","[datetime.datetime(2022, 11, 28, 20, 28, 44, 694818), 5.0, 7.4]"
