,Frame Drive,Soulwriter,Lazy Blaze,Wonderwoman Jujon,Toro Delago Nz,Calvert Hot Shot,Im A Classy Girl,Borsellino,Rocknholme
07-12-2022 19:28:50.409503,"(4.6, 6.0, 5.714285714285714)","(16.0, 20.0, 18.714285714285715)","(81.0, 120.0, 102.5)","(3.6, 5.1, 4.99090909090909)","(10.0, 99999, 99990)","(21.0, 32.0, 28.666666666666668)","(4.2, 5.7, 5.38)","(5.5, 6.4, 6.16)","(8.0, 8.8, 8.175)"
07-12-2022 19:28:51.699076,"(4.6, 6.2, 5.909090909090909)","(16.0, 20.0, 18.875)","(81.0, 120.0, 102.5)","(3.6, 5.1, 5.02)","(10.0, 99999, 99990)","(21.0, 30.0, 30.0)","(4.2, 5.7, 4.842857142857143)","(5.5, 6.4, 6.16)","(7.0, 8.8, 8.28)"
07-12-2022 19:28:53.220920,"(4.6, 6.0, 5.866666666666667)","(16.0, 19.5, 17.875)","(81.0, 120.0, 102.5)","(3.6, 5.1, 5.0)","(10.0, 99999, 99990)","(21.0, 32.0, 27.27777777777778)","(4.2, 5.7, 5.154545454545454)","(5.5, 6.4, 6.0)","(7.0, 8.6, 8.066666666666666)"
07-12-2022 19:28:54.410838,"(4.6, 6.0, 5.75)","(16.0, 19.0, 17.875)","(81.0, 120.0, 102.5)","(3.8, 5.1, 4.949999999999999)","(11.0, 99999, 99990)","(21.0, 32.0, 26.82608695652174)","(4.2, 5.7, 4.7272727272727275)","(5.5, 6.4, 6.030769230769231)","(7.5, 8.6, 7.92)"
07-12-2022 19:28:55.618513,"(4.8, 6.0, 5.681818181818182)","(15.0, 19.0, 17.875)","(81.0, 120.0, 102.85714285714286)","(3.9, 5.1, 5.018181818181818)","(11.0, 99999, 99990)","(21.0, 32.0, 27.666666666666668)","(4.2, 5.0, 4.857142857142858)","(5.5, 6.8, 6.3999999999999995)","(7.5, 8.6, 7.810526315789473)"
07-12-2022 19:28:56.857486,"(4.8, 6.0, 5.866666666666666)","(15.0, 19.0, 18.181818181818183)","(81.0, 120.0, 106.875)","(3.9, 5.1, 5.266666666666667)","(11.0, 99999, 99990)","(21.0, 32.0, 28.0)","(4.2, 4.9, 4.857142857142858)","(5.5, 6.6, 6.050000000000001)","(7.5, 8.6, 8.2625)"
07-12-2022 19:28:58.109748,"(4.8, 6.2, 5.9)","(15.0, 19.0, 18.181818181818183)","(81.0, 120.0, 106.875)","(3.9, 5.3, 5.2875)","(11.0, 99999, 99990)","(21.0, 34.0, 28.666666666666668)","(4.2, 4.9, 4.857142857142858)","(5.5, 6.8, 6.089473684210526)","(7.5, 8.6, 8.2625)"
07-12-2022 19:28:59.658046,"(4.8, 6.2, 5.9)","(15.0, 19.0, 18.0)","(81.0, 120.0, 106.875)","(3.9, 5.4, 5.242857142857143)","(11.0, 99999, 99990)","(21.0, 32.0, 26.31578947368421)","(4.2, 4.9, 4.857142857142858)","(5.5, 6.8, 6.125)","(7.5, 8.6, 8.2625)"
07-12-2022 19:29:01.046778,"(4.8, 6.0, 5.9)","(15.0, 19.0, 18.0)","(81.0, 120.0, 125.0)","(3.8, 5.3, 5.242857142857143)","(11.0, 99999, 99990)","(21.0, 32.0, 26.352941176470587)","(4.2, 4.9, 4.857142857142858)","(5.5, 6.8, 6.056521739130435)","(7.5, 8.6, 8.225)"
07-12-2022 19:29:02.454203,"(4.8, 6.0, 5.533333333333333)","(15.0, 19.0, 17.02173913043478)","(81.0, 170.0, 161.5)","(3.8, 5.3, 5.273333333333333)","(11.0, 99999, 99990)","(21.0, 32.0, 30.5)","(4.2, 4.9, 4.883333333333334)","(5.5, 6.8, 6.069230769230769)","(7.5, 8.6, 8.2)"
07-12-2022 19:29:03.786592,"(4.8, 6.0, 5.485714285714286)","(15.0, 17.5, 17.02469135802469)","(81.0, 170.0, 161.5)","(3.8, 5.3, 5.137499999999999)","(11.0, 99999, 99990)","(21.0, 34.0, 32.666666666666664)","(4.2, 4.9, 4.875)","(5.5, 6.8, 6.364705882352941)","(7.5, 8.6, 8.3)"
07-12-2022 19:29:05.138263,"(4.8, 6.0, 5.890909090909091)","(15.0, 17.5, 17.01875)","(81.0, 170.0, 161.5)","(3.8, 5.6, 5.233333333333333)","(11.0, 99999, 99990)","(21.0, 34.0, 32.25)","(4.2, 4.9, 4.875)","(5.5, 6.6, 6.1625)","(7.0, 8.6, 8.3)"
07-12-2022 19:29:06.659732,"(4.8, 6.0, 5.777777777777778)","(15.0, 17.5, 16.512820512820515)","(81.0, 160.0, 140.5)","(3.8, 5.5, 5.062068965517241)","(11.0, 99999, 99990)","(21.0, 34.0, 34.714285714285715)","(4.2, 4.9, 4.870588235294118)","(5.5, 6.6, 6.281818181818182)","(7.0, 8.6, 8.3)"
07-12-2022 19:29:07.970828,"(4.6, 6.0, 5.777777777777778)","(15.0, 17.5, 16.512820512820515)","(81.0, 160.0, 140.5)","(3.9, 5.6, 5.135714285714285)","(11.0, 99999, 99990)","(21.0, 36.0, 34.714285714285715)","(4.2, 4.9, 4.870588235294118)","(5.5, 6.6, 6.41578947368421)","(7.0, 8.6, 8.17142857142857)"
07-12-2022 19:29:09.475089,"(4.6, 6.0, 5.805555555555555)","(15.0, 17.5, 16.512820512820515)","(81.0, 160.0, 143.125)","(3.9, 5.6, 5.322222222222222)","(11.0, 99999, 99990)","(21.0, 36.0, 34.714285714285715)","(4.2, 4.9, 4.846153846153846)","(5.5, 6.6, 6.333333333333333)","(7.0, 8.6, 8.144)"
07-12-2022 19:29:10.734062,"(4.6, 6.0, 5.805555555555555)","(15.0, 17.5, 16.512820512820515)","(81.0, 150.0, 141.66666666666669)","(3.9, 5.5, 5.322222222222222)","(11.0, 99999, 99990)","(21.0, 36.0, 34.714285714285715)","(4.2, 5.0, 4.838709677419355)","(5.5, 6.6, 6.333333333333333)","(7.0, 8.6, 8.168)"
07-12-2022 19:29:12.037235,"(4.6, 5.9, 5.531578947368422)","(15.0, 17.5, 16.51388888888889)","(81.0, 150.0, 140.0)","(3.9, 5.5, 5.266666666666667)","(11.0, 99999, 99990)","(21.0, 36.0, 35.14285714285714)","(4.2, 5.0, 4.838709677419355)","(5.5, 6.6, 6.333333333333333)","(7.0, 8.6, 8.147368421052631)"
07-12-2022 19:29:13.247659,"(4.6, 5.9, 5.531578947368422)","(15.0, 17.5, 16.51388888888889)","(81.0, 150.0, 145.0)","(3.9, 5.4, 5.3076923076923075)","(11.0, 99999, 99990)","(21.0, 36.0, 34.36363636363636)","(4.2, 5.0, 4.838709677419355)","(5.5, 6.6, 6.333333333333333)","(7.0, 8.4, 8.147368421052631)"
07-12-2022 19:29:14.663641,"(4.6, 5.9, 5.608333333333333)","(15.0, 17.5, 16.51388888888889)","(81.0, 150.0, 145.0)","(3.9, 5.4, 5.3076923076923075)","(11.0, 99999, 99990)","(21.0, 38.0, 34.36363636363636)","(4.2, 5.0, 4.838709677419355)","(5.5, 6.6, 6.38974358974359)","(7.0, 8.4, 8.147368421052631)"
07-12-2022 19:29:15.937219,"(4.6, 5.9, 5.72608695652174)","(15.0, 17.5, 16.513157894736842)","(81.0, 150.0, 145.0)","(3.9, 5.4, 5.142857142857142)","(11.0, 99999, 99990)","(21.0, 38.0, 34.36363636363636)","(4.2, 5.0, 4.838709677419355)","(5.5, 6.8, 6.341176470588235)","(7.0, 8.4, 8.147368421052631)"
07-12-2022 19:29:17.325810,"(4.6, 5.9, 5.58)","(15.0, 17.5, 17.02)","(81.0, 150.0, 145.0)","(3.9, 5.4, 5.1499999999999995)","(11.0, 99999, 99990)","(21.0, 38.0, 34.36363636363636)","(4.2, 5.0, 5.242857142857143)","(5.5, 6.8, 6.392)","(7.0, 8.4, 8.181818181818182)"
07-12-2022 19:29:18.526992,"(4.6, 5.9, 5.58)","(15.0, 17.5, 17.023076923076925)","(81.0, 150.0, 145.0)","(3.9, 5.4, 5.183870967741935)","(11.0, 99999, 99990)","(21.0, 38.0, 34.36363636363636)","(4.2, 5.3, 5.1625)","(5.5, 6.8, 6.4941176470588236)","(7.0, 8.4, 8.137931034482758)"
07-12-2022 19:29:19.786495,"(4.6, 5.8, 5.545)","(15.0, 17.5, 16.574626865671643)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.211111111111111)","(11.0, 99999, 99990)","(21.0, 38.0, 34.36363636363636)","(4.2, 5.3, 5.208333333333333)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.4, 7.834782608695652)"
07-12-2022 19:29:21.037870,"(4.6, 5.8, 5.352631578947368)","(15.0, 17.5, 17.264705882352942)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.211111111111111)","(11.0, 99999, 99990)","(21.0, 38.0, 37.0)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.2, 7.823529411764706)"
07-12-2022 19:29:22.341798,"(4.6, 5.8, 5.7)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.211111111111111)","(11.0, 99999, 99990)","(21.0, 38.0, 36.857142857142854)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.2, 7.68108108108108)"
07-12-2022 19:29:23.594056,"(4.6, 5.8, 5.633333333333333)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.12)","(11.0, 99999, 99990)","(21.0, 38.0, 36.0)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:24.881676,"(4.6, 5.8, 5.6269230769230765)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.12)","(11.0, 99999, 99990)","(21.0, 38.0, 34.0)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:26.066746,"(4.6, 5.8, 5.6269230769230765)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.033333333333333)","(11.0, 99999, 99990)","(21.0, 38.0, 34.0)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.496969696969697)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:27.210205,"(4.6, 5.8, 5.6269230769230765)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.017647058823529)","(11.0, 99999, 99990)","(21.0, 38.0, 34.0)","(4.2, 5.3, 5.236)","(5.5, 6.8, 6.490322580645161)","(7.0, 8.2, 8.04375)"
07-12-2022 19:29:28.431415,"(4.6, 5.8, 5.6269230769230765)","(15.0, 17.5, 17.11904761904762)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.106451612903226)","(11.0, 99999, 99990)","(21.0, 38.0, 36.0)","(4.2, 5.3, 5.573214285714285)","(5.5, 6.8, 6.533333333333333)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:29.850579,"(4.6, 5.8, 5.659375)","(15.0, 17.5, 17.266666666666666)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.128571428571428)","(11.0, 99999, 99990)","(21.0, 38.0, 33.42857142857143)","(4.2, 5.6, 5.5249999999999995)","(5.5, 6.8, 6.375)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:31.131151,"(4.6, 5.8, 5.659375)","(15.0, 19.0, 17.266666666666666)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.026190476190476)","(11.0, 99999, 99990)","(21.0, 34.0, 33.42857142857143)","(4.2, 5.6, 5.5249999999999995)","(5.5, 6.8, 6.3575)","(7.0, 8.2, 8.035897435897436)"
07-12-2022 19:29:32.598836,"(4.6, 5.8, 5.5875)","(15.0, 19.0, 17.266666666666666)","(81.0, 150.0, 145.0)","(3.9, 5.3, 5.05)","(11.0, 99999, 99990)","(21.0, 34.0, 33.42857142857143)","(4.2, 5.6, 5.5)","(5.5, 6.8, 6.308333333333334)","(7.0, 8.2, 8.215384615384616)"
07-12-2022 19:29:33.903582,"(4.6, 5.8, 5.5875)","(15.0, 19.0, 17.130434782608695)","(81.0, 150.0, 153.75)","(3.9, 5.3, 5.042857142857143)","(11.0, 99999, 99990)","(21.0, 34.0, 33.42857142857143)","(4.2, 5.6, 5.515217391304348)","(5.5, 6.8, 6.308333333333334)","(7.0, 8.4, 8.157575757575758)"
07-12-2022 19:29:35.198668,"(4.6, 5.8, 5.63)","(15.0, 18.5, 16.976190476190474)","(81.0, 160.0, 135.0)","(3.9, 5.3, 4.978571428571429)","(11.0, 99999, 99990)","(21.0, 34.0, 33.42857142857143)","(4.2, 5.6, 5.523076923076923)","(5.5, 6.8, 6.2942857142857145)","(7.0, 8.4, 7.777777777777778)"
07-12-2022 19:29:36.645831,"(4.6, 5.8, 5.677272727272727)","(15.0, 18.5, 17.22)","(81.0, 150.0, 135.0)","(3.9, 5.3, 4.9399999999999995)","(11.0, 99999, 99990)","(21.0, 34.0, 33.42857142857143)","(4.2, 5.6, 5.62)","(5.5, 6.8, 6.2904109589041095)","(7.0, 8.0, 7.684210526315789)"
07-12-2022 19:29:38.164150,"(4.6, 5.8, 5.673333333333334)","(15.0, 18.5, 17.166666666666668)","(81.0, 150.0, 224.28571428571428)","(3.9, 5.3, 5.0)","(11.0, 99999, 99990)","(21.0, 34.0, 33.333333333333336)","(4.2, 5.7, 5.583333333333334)","(5.5, 6.8, 6.2904109589041095)","(7.0, 8.0, 7.612121212121211)"
07-12-2022 19:29:39.446697,"(4.6, 5.7, 5.450769230769231)","(15.0, 18.5, 17.3)","(81.0, 240.0, 196.66666666666666)","(3.9, 5.3, 5.027272727272727)","(11.0, 99999, 99990)","(21.0, 34.0, 33.6)","(4.2, 5.7, 5.526923076923077)","(5.5, 6.8, 6.3)","(7.0, 8.0, 7.612121212121211)"
07-12-2022 19:29:40.853000,"(4.6, 5.5, 5.450769230769231)","(15.0, 18.5, 17.3)","(81.0, 230.0, 170.0)","(3.9, 5.3, 5.233333333333333)","(11.0, 99999, 99990)","(21.0, 34.0, 33.6)","(4.2, 5.7, 5.435294117647059)","(5.5, 6.8, 6.3)","(7.0, 8.0, 7.4591549295774655)"
07-12-2022 19:29:42.221826,"(4.6, 5.5, 5.45)","(15.0, 18.5, 17.772727272727273)","(81.0, 230.0, 170.0)","(3.9, 5.3, 5.2)","(11.0, 99999, 99990)","(21.0, 34.0, 33.6)","(4.2, 5.7, 5.41875)","(5.5, 6.8, 6.298360655737705)","(7.0, 8.0, 7.5200000000000005)"
07-12-2022 19:29:43.576349,"(4.6, 5.5, 5.467441860465116)","(15.0, 18.5, 17.166666666666668)","(81.0, 230.0, 207.5)","(3.9, 5.3, 5.223809523809524)","(11.0, 99999, 99990)","(21.0, 34.0, 33.6)","(4.2, 5.7, 5.638461538461539)","(5.5, 6.8, 6.390909090909091)","(7.0, 8.0, 7.789333333333333)"
07-12-2022 19:29:44.921619,"(4.6, 5.5, 5.467441860465116)","(15.0, 18.5, 18.5)","(81.0, 230.0, 298.33333333333337)","(3.9, 5.3, 5.214285714285714)","(11.0, 99999, 99990)","(21.0, 34.0, 35.0)","(4.2, 5.7, 5.550000000000001)","(5.5, 6.8, 6.3963636363636365)","(7.0, 7.8, 7.3951219512195125)"
07-12-2022 19:29:46.224417,"(4.6, 5.4, 5.322340425531915)","(15.0, 19.0, 18.5)","(81.0, 330.0, 294.54545454545456)","(3.9, 5.3, 5.214285714285714)","(11.0, 99999, 99990)","(21.0, 36.0, 35.0)","(4.2, 5.7, 5.493939393939394)","(5.5, 6.8, 6.386206896551724)","(7.0, 7.6, 7.3)"
07-12-2022 19:29:47.346153,"(4.6, 5.4, 5.24468085106383)","(15.0, 19.0, 18.5)","(81.0, 310.0, 294.54545454545456)","(3.9, 5.3, 5.115384615384615)","(11.0, 99999, 99990)","(21.0, 36.0, 35.0)","(4.2, 5.7, 5.62)","(5.5, 6.8, 6.417241379310345)","(7.0, 7.6, 7.366666666666666)"
07-12-2022 19:29:48.590953,"(4.6, 5.4, 5.234090909090909)","(15.0, 19.0, 18.5)","(81.0, 320.0, 268.57142857142856)","(3.9, 5.4, 5.206060606060606)","(11.0, 99999, 99990)","(21.0, 36.0, 35.0)","(4.2, 5.7, 5.380645161290323)","(5.5, 6.8, 6.417241379310345)","(7.0, 7.6, 7.366666666666666)"
07-12-2022 19:29:50.255833,"(4.6, 5.4, 5.237777777777778)","(15.0, 19.0, 18.5)","(81.0, 320.0, 268.57142857142856)","(3.9, 5.4, 5.206060606060606)","(11.0, 99999, 99990)","(21.0, 36.0, 34.25)","(4.2, 5.4, 5.593333333333334)","(5.5, 6.8, 6.433333333333334)","(7.0, 7.6, 7.366666666666666)"
07-12-2022 19:29:51.691536,"(4.6, 5.4, 5.232432432432432)","(15.0, 19.0, 19.0)","(81.0, 320.0, 268.57142857142856)","(3.9, 5.4, 5.222222222222222)","(11.0, 99999, 99990)","(21.0, 38.0, 33.714285714285715)","(4.2, 5.7, 5.521052631578947)","(5.5, 6.8, 6.417241379310345)","(7.0, 7.4, 7.386666666666667)"
07-12-2022 19:29:53.253852,"(4.6, 5.3, 5.232432432432432)","(15.0, 19.5, 18.785714285714285)","(81.0, 320.0, 206.66666666666666)","(4.0, 5.4, 5.119999999999999)","(11.0, 99999, 99990)","(21.0, 38.0, 33.5)","(4.2, 5.7, 5.521052631578947)","(5.5, 6.8, 6.433333333333334)","(7.0, 7.4, 7.316666666666667)"
07-12-2022 19:29:55.014143,"(4.6, 5.3, 5.290322580645161)","(15.0, 19.0, 19.0)","(81.0, 320.0, 203.33333333333334)","(4.0, 5.3, 5.24)","(11.0, 99999, 99990)","(21.0, 36.0, 32.30769230769231)","(4.2, 5.7, 5.53)","(5.5, 6.8, 6.403389830508474)","(7.0, 7.4, 7.327272727272727)"
07-12-2022 19:29:56.726422,"(4.6, 5.3, 5.308860759493671)","(15.0, 19.5, 18.833333333333332)","(81.0, 310.0, 225.0)","(4.0, 5.3, 5.211111111111111)","(11.0, 99999, 99990)","(21.0, 36.0, 30.666666666666668)","(4.2, 5.7, 5.55)","(5.5, 6.8, 6.4375)","(7.0, 7.4, 7.218181818181819)"
07-12-2022 19:29:58.128127,"(4.6, 5.4, 5.308860759493671)","(15.0, 19.0, 18.833333333333332)","(81.0, 300.0, 225.0)","(4.0, 5.3, 5.18)","(11.0, 99999, 99990)","(21.0, 32.0, 26.857142857142858)","(4.2, 5.6, 5.797297297297297)","(5.5, 6.8, 6.297674418604651)","(6.5, 7.4, 6.730769230769231)"
07-12-2022 19:29:59.619267,"(4.6, 5.5, 5.471844660194175)","(15.0, 17.5, 17.203703703703702)","(81.0, 300.0, 275.0)","(4.0, 5.5, 5.671891891891892)","(11.0, 99999, 99990)","(21.0, 32.0, 26.857142857142858)","(4.2, 5.8, 5.798181818181818)","(5.5, 6.8, 6.364705882352941)","(6.5, 6.8, 6.736)"
07-12-2022 19:30:01.024558,"(4.6, 5.5, 5.4683636363636365)","(15.0, 17.5, 17.203703703703702)","(81.0, 300.0, 225.0)","(4.0, 5.7, 5.671891891891892)","(11.0, 99999, 99990)","(21.0, 32.0, 26.857142857142858)","(4.2, 5.8, 5.798181818181818)","(5.5, 6.6, 6.364705882352941)","(6.5, 6.8, 6.736)"
07-12-2022 19:30:02.326810,"(4.6, 5.5, 5.469124423963134)","(15.0, 17.5, 17.15)","(81.0, 300.0, 216.66666666666669)","(4.0, 5.7, 5.68019801980198)","(11.0, 99999, 99990)","(21.0, 32.0, 28.5)","(4.2, 5.8, 5.798095238095238)","(5.5, 6.6, 6.464150943396226)","(6.5, 6.8, 6.748571428571428)"
07-12-2022 19:30:03.852634,"(4.6, 5.5, 5.469124423963134)","(15.0, 17.5, 17.026315789473685)","(81.0, 300.0, 187.5)","(4.0, 5.7, 5.686)","(11.0, 99999, 99990)","(21.0, 32.0, 25.333333333333332)","(4.4, 5.8, 6.073170731707317)","(5.5, 6.6, 6.428571428571428)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:05.215833,"(4.6, 5.5, 5.470142180094787)","(15.0, 17.0, 16.714285714285715)","(81.0, 300.0, 187.5)","(4.0, 5.7, 5.583333333333334)","(11.0, 99999, 99990)","(21.0, 29.0, 25.333333333333332)","(4.4, 6.2, 6.073170731707317)","(5.5, 6.6, 6.370212765957446)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:06.510181,"(4.6, 5.5, 5.4694174757281555)","(15.0, 17.0, 16.714285714285715)","(81.0, 300.0, 215.0)","(4.0, 5.7, 5.544444444444444)","(11.0, 99999, 99990)","(21.0, 29.0, 25.333333333333332)","(4.4, 6.2, 6.10188679245283)","(5.5, 6.6, 6.291428571428571)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:07.824208,"(4.6, 5.5, 5.4694174757281555)","(15.0, 17.0, 16.958333333333332)","(81.0, 290.0, 215.0)","(4.0, 5.7, 5.611111111111111)","(11.0, 99999, 99990)","(21.0, 29.0, 25.333333333333332)","(4.4, 6.2, 6.10188679245283)","(5.5, 6.6, 6.184615384615385)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:09.150045,"(4.6, 5.5, 5.4694174757281555)","(15.0, 17.5, 16.966666666666665)","(81.0, 290.0, 215.0)","(4.0, 6.0, 5.559259259259259)","(11.0, 99999, 99990)","(21.0, 29.0, 27.25)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.6, 6.2625)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:10.491407,"(4.6, 5.6, 5.565573770491803)","(15.0, 17.5, 16.966666666666665)","(81.0, 290.0, 215.0)","(4.0, 6.0, 5.559259259259259)","(11.0, 99999, 99990)","(21.0, 28.0, 23.416666666666668)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.6, 6.326315789473685)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:11.818747,"(4.6, 5.6, 5.551162790697674)","(15.0, 17.5, 17.0)","(81.0, 290.0, 215.0)","(4.0, 6.0, 5.5920000000000005)","(11.0, 99999, 99990)","(21.0, 24.0, 23.416666666666668)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.4, 6.326315789473685)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:13.370692,"(4.6, 5.6, 5.551162790697674)","(15.0, 17.5, 17.0)","(81.0, 290.0, 215.0)","(4.0, 6.0, 5.5920000000000005)","(11.0, 99999, 99990)","(21.0, 24.0, 23.416666666666668)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.4, 6.326315789473685)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:14.728195,"(4.6, 5.6, 5.551162790697674)","(15.0, 17.5, 17.0)","(81.0, 290.0, 215.0)","(4.0, 6.0, 5.5920000000000005)","(11.0, 99999, 99990)","(21.0, 24.0, 23.416666666666668)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.4, 6.326315789473685)","(6.5, 6.8, 6.7124999999999995)"
07-12-2022 19:30:16.159693,"(4.6, 5.6, 5.552688172043011)","(15.0, 16.5, 16.433333333333334)","(71.0, 340.0, 273.33333333333337)","(4.0, 6.0, 5.5920000000000005)","(11.0, 99999, 99990)","(21.0, 24.0, 23.4)","(4.4, 6.2, 6.093877551020408)","(5.5, 6.4, 6.326315789473685)","(6.5, 6.8, 6.787234042553191)"
07-12-2022 19:30:17.925036,"(4.6, 5.5, 5.473913043478261)","(15.0, 16.5, 16.46)","(71.0, 340.0, 276.6666666666667)","(4.0, 6.0, 5.766666666666667)","(11.0, 99999, 99990)","(21.0, 24.0, 23.681818181818183)","(4.4, 6.2, 6.047058823529412)","(5.5, 6.6, 6.514285714285714)","(6.5, 7.0, 6.766037735849056)"
07-12-2022 19:30:19.515904,"(4.6, 5.5, 5.4731843575419)","(14.0, 16.5, 16.46)","(71.0, 340.0, 276.6666666666667)","(4.2, 6.0, 5.668421052631579)","(12.0, 99999, 99990)","(21.0, 24.0, 23.5)","(4.4, 6.2, 6.109090909090909)","(5.5, 6.6, 6.46)","(6.0, 6.8, 6.766037735849056)"
07-12-2022 19:30:21.149019,"(4.6, 5.5, 5.430434782608696)","(14.0, 16.5, 16.45744680851064)","(71.0, 340.0, 276.6666666666667)","(4.2, 6.0, 5.633333333333333)","(12.0, 99999, 99990)","(21.0, 24.0, 23.928571428571427)","(4.4, 6.2, 6.109090909090909)","(5.5, 6.6, 6.4)","(6.0, 6.8, 6.876271186440678)"
07-12-2022 19:30:22.599564,"(4.6, 5.5, 5.430434782608696)","(14.0, 16.5, 16.877551020408163)","(71.0, 340.0, 276.6666666666667)","(4.2, 5.8, 5.588)","(12.0, 99999, 99990)","(21.0, 24.0, 23.928571428571427)","(4.4, 6.2, 6.125373134328358)","(5.5, 6.8, 6.5285714285714285)","(6.0, 7.0, 6.865437788018433)"
07-12-2022 19:30:23.920357,"(4.6, 5.5, 5.425000000000001)","(14.0, 17.0, 16.877551020408163)","(71.0, 340.0, 276.6666666666667)","(4.2, 5.9, 5.572727272727272)","(12.0, 99999, 99990)","(21.0, 24.0, 23.928571428571427)","(4.4, 6.2, 6.129577464788732)","(5.5, 6.6, 6.345945945945946)","(6.0, 7.0, 6.846315789473684)"
07-12-2022 19:30:25.275529,"(4.6, 5.5, 5.425000000000001)","(14.0, 17.0, 16.871794871794872)","(71.0, 340.0, 263.3333333333333)","(4.2, 5.8, 5.582608695652174)","(12.0, 99999, 99990)","(21.0, 24.0, 23.93103448275862)","(4.4, 6.2, 6.046153846153846)","(5.5, 6.4, 6.2760563380281695)","(6.0, 7.0, 6.285714285714286)"
07-12-2022 19:30:26.635677,"(4.6, 5.5, 5.426666666666667)","(14.0, 17.0, 16.647058823529413)","(71.0, 320.0, 235.0)","(4.2, 5.8, 5.5777777777777775)","(12.0, 99999, 99990)","(21.0, 24.0, 23.666666666666668)","(4.4, 6.2, 6.069565217391305)","(5.5, 6.6, 6.291275167785235)","(6.0, 6.4, 6.335260115606936)"
07-12-2022 19:30:27.976929,"(4.6, 5.5, 5.436231884057971)","(14.0, 16.5, 16.125)","(71.0, 320.0, 235.0)","(4.2, 5.8, 5.589473684210526)","(12.0, 99999, 99990)","(21.0, 24.0, 24.5)","(4.4, 6.2, 5.958536585365854)","(5.5, 6.6, 6.230434782608696)","(6.0, 6.4, 6.297931034482759)"
07-12-2022 19:30:29.393853,"(4.6, 5.6, 5.472463768115942)","(14.0, 16.5, 15.954545454545455)","(71.0, 310.0, 203.33333333333334)","(4.2, 6.0, 5.48)","(12.0, 99999, 99990)","(21.0, 26.0, 26.0)","(4.4, 6.2, 5.86734693877551)","(5.5, 6.4, 6.2372093023255815)","(6.0, 6.4, 6.317880794701987)"
07-12-2022 19:30:30.789294,"(4.6, 5.6, 5.463636363636363)","(14.0, 16.0, 15.863636363636363)","(71.0, 310.0, 230.0)","(4.2, 6.0, 5.454545454545455)","(12.0, 99999, 99990)","(21.0, 28.0, 25.57894736842105)","(4.4, 5.9, 5.86923076923077)","(5.5, 6.4, 6.2875000000000005)","(6.0, 6.4, 6.205839416058394)"
07-12-2022 19:30:32.077138,"(4.6, 5.4, 5.322680412371134)","(14.0, 17.0, 16.4)","(71.0, 300.0, 250.0)","(4.2, 6.0, 5.881443298969073)","(12.0, 99999, 99990)","(21.0, 29.0, 26.5)","(4.4, 5.9, 5.951612903225807)","(5.5, 6.4, 6.361538461538462)","(6.0, 6.4, 6.101369863013699)"
07-12-2022 19:30:33.302356,"(4.6, 5.4, 5.351162790697675)","(14.0, 17.0, 16.86764705882353)","(71.0, 300.0, 250.0)","(4.2, 5.9, 5.878350515463918)","(12.0, 99999, 99990)","(21.0, 29.0, 26.545454545454547)","(4.4, 6.2, 5.836363636363636)","(5.5, 6.4, 6.48)","(6.0, 6.2, 5.829906542056075)"
