,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:16:53.780141,"(61.0, 100.0, 89.28571428571428)","(71.0, 250.0, 216.25)","(14.0, 18.0, 16.58823529411765)","(4.8, 6.8, 6.251063829787234)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 27.0, 24.0)","(10.0, 15.5, 13.666666666666666)","(4.0, 4.6, 4.388732394366197)","(8.0, 12.0, 11.527272727272727)"
07-12-2022 19:16:55.829335,"(61.0, 100.0, 85.0)","(71.0, 260.0, 235.0)","(14.0, 18.0, 16.58823529411765)","(4.8, 7.0, 6.56)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 27.0, 24.0)","(10.0, 16.0, 13.5)","(4.0, 4.6, 4.282539682539682)","(8.0, 12.0, 10.7)"
07-12-2022 19:16:57.423918,"(61.0, 100.0, 89.28571428571428)","(71.0, 260.0, 208.75)","(14.0, 18.0, 16.31578947368421)","(4.8, 6.8, 6.251063829787234)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 27.0, 21.0)","(10.0, 15.5, 13.666666666666666)","(4.0, 4.6, 4.388732394366197)","(8.0, 12.0, 10.7)"
07-12-2022 19:16:59.033707,"(61.0, 100.0, 85.0)","(71.0, 250.0, 235.0)","(14.0, 18.0, 17.0)","(4.8, 7.0, 6.56)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 26.0, 21.5)","(10.0, 16.0, 12.875)","(4.0, 4.6, 4.282539682539682)","(8.0, 12.0, 11.0)"
07-12-2022 19:17:00.457097,"(61.0, 100.0, 85.0)","(71.0, 260.0, 235.0)","(14.0, 17.5, 15.575757575757576)","(4.8, 6.8, 6.251063829787234)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 26.0, 21.25)","(10.0, 15.5, 13.75)","(4.0, 4.6, 4.388732394366197)","(8.0, 12.0, 11.490909090909092)"
07-12-2022 19:17:02.043255,"(61.0, 100.0, 88.75)","(71.0, 260.0, 208.75)","(14.0, 18.0, 16.58823529411765)","(4.8, 7.0, 5.689361702127659)","(2.6, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(17.0, 25.0, 23.125)","(10.0, 15.0, 13.75)","(4.0, 4.6, 4.252845528455285)","(8.0, 12.0, 11.626666666666667)"
07-12-2022 19:17:03.563161,"(61.0, 100.0, 88.75)","(71.0, 250.0, 201.25)","(14.0, 18.0, 15.894736842105264)","(4.8, 7.0, 6.4)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 25.0, 21.0)","(10.0, 15.0, 13.166666666666666)","(4.0, 4.7, 4.385714285714285)","(8.0, 12.0, 11.626666666666667)"
07-12-2022 19:17:05.018489,"(61.0, 100.0, 87.14285714285714)","(71.0, 240.0, 194.28571428571428)","(14.0, 18.0, 16.11764705882353)","(4.8, 6.8, 6.35)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 24.0, 20.5)","(10.0, 14.5, 13.0)","(4.0, 4.6, 4.449999999999999)","(8.0, 12.0, 11.342857142857143)"
07-12-2022 19:17:06.415718,"(61.0, 100.0, 87.14285714285714)","(71.0, 240.0, 195.71428571428572)","(14.0, 18.0, 16.736842105263158)","(4.8, 6.8, 6.323529411764706)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 23.0, 20.75)","(10.0, 15.5, 14.38888888888889)","(4.0, 4.6, 4.4714285714285715)","(8.0, 12.5, 11.333333333333334)"
07-12-2022 19:17:07.830182,"(61.0, 100.0, 88.33333333333333)","(71.0, 240.0, 180.0)","(14.0, 18.0, 16.27027027027027)","(4.8, 6.8, 6.246153846153846)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 23.0, 20.75)","(10.0, 15.5, 13.75)","(4.0, 4.6, 4.366666666666666)","(8.0, 12.5, 12.2)"
07-12-2022 19:17:09.147750,"(61.0, 90.0, 84.0)","(71.0, 240.0, 198.57142857142858)","(14.0, 18.0, 16.76923076923077)","(4.8, 6.8, 6.6)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 23.0, 20.75)","(10.0, 15.0, 14.7)","(4.0, 4.5, 4.333333333333333)","(8.0, 12.5, 12.3)"
07-12-2022 19:17:10.442998,"(61.0, 90.0, 86.25)","(71.0, 240.0, 198.57142857142858)","(14.0, 18.0, 16.58823529411765)","(4.8, 6.8, 6.359999999999999)","(2.6, 99999, 99990)","(17.0, 23.0, 20.833333333333332)","(17.0, 23.0, 20.75)","(10.0, 15.0, 12.75)","(4.0, 4.5, 4.16774193548387)","(8.0, 12.5, 11.719999999999999)"
07-12-2022 19:17:11.768033,"(61.0, 240.0, 198.75)","(71.0, 240.0, 198.57142857142858)","(14.0, 18.0, 16.58823529411765)","(4.8, 6.8, 6.28)","(2.6, 99999, 99990)","(17.0, 23.0, 21.2)","(17.0, 23.0, 20.75)","(10.0, 16.5, 13.5)","(4.0, 4.7, 4.5)","(8.0, 12.5, 11.085714285714285)"
07-12-2022 19:17:13.164753,"(61.0, 240.0, 130.0)","(71.0, 240.0, 182.0)","(14.0, 18.0, 16.27027027027027)","(4.8, 6.4, 6.228571428571429)","(2.6, 99999, 99990)","(17.0, 22.0, 21.333333333333332)","(17.0, 23.0, 21.3125)","(10.0, 15.5, 13.333333333333334)","(4.0, 4.6, 4.385714285714285)","(8.0, 12.5, 11.257142857142856)"
07-12-2022 19:17:14.618629,"(61.0, 230.0, 192.5)","(71.0, 240.0, 200.0)","(14.0, 18.0, 17.0)","(4.8, 6.4, 6.228571428571429)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 23.0, 20.6)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.507692307692308)","(8.0, 12.5, 10.88)"
07-12-2022 19:17:16.335618,"(61.0, 210.0, 134.6153846153846)","(71.0, 230.0, 171.42857142857144)","(14.0, 17.5, 17.0)","(4.8, 6.4, 6.28)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 23.0, 19.625)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.557142857142857)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:17.785151,"(61.0, 190.0, 88.57142857142857)","(71.0, 200.0, 164.28571428571428)","(14.0, 17.5, 17.0)","(4.8, 6.4, 6.292307692307692)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 23.0, 24.4)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.557142857142857)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:19.212868,"(61.0, 170.0, 90.0)","(71.0, 190.0, 146.0)","(14.0, 17.5, 16.9375)","(4.8, 6.6, 6.32)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 48.0, 22.142857142857142)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.557142857142857)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:20.769144,"(61.0, 150.0, 88.0)","(71.0, 180.0, 134.66666666666669)","(14.0, 17.5, 16.9375)","(4.8, 6.6, 6.292307692307692)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 44.0, 26.333333333333332)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.557142857142857)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:22.225036,"(61.0, 140.0, 88.0)","(71.0, 180.0, 153.33333333333334)","(14.0, 17.5, 16.9375)","(4.8, 6.6, 6.314285714285715)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 42.0, 26.333333333333332)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:23.833847,"(61.0, 130.0, 80.625)","(71.0, 170.0, 125.0)","(14.0, 17.5, 17.0)","(4.8, 6.4, 6.28)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 40.0, 22.583333333333332)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:25.372344,"(61.0, 120.0, 86.66666666666667)","(71.0, 160.0, 128.88888888888889)","(14.0, 17.5, 17.0)","(4.8, 6.4, 6.28)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 38.0, 24.333333333333332)","(10.0, 15.0, 13.333333333333334)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:26.820662,"(61.0, 110.0, 87.5)","(71.0, 140.0, 119.16666666666667)","(14.0, 17.5, 16.27027027027027)","(4.8, 6.4, 6.28)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 34.0, 24.0)","(10.0, 15.0, 13.5)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:28.318948,"(61.0, 100.0, 81.25)","(71.0, 140.0, 111.53846153846155)","(14.0, 18.0, 17.0)","(4.8, 6.4, 6.405555555555555)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 32.0, 23.444444444444443)","(10.0, 15.5, 13.5)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:29.657593,"(61.0, 100.0, 81.25)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(4.8, 6.6, 6.333333333333334)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 32.0, 22.666666666666668)","(10.0, 15.5, 13.5)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:31.081259,"(61.0, 100.0, 81.25)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(4.8, 6.4, 6.333333333333334)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(17.0, 32.0, 22.666666666666668)","(10.0, 15.5, 13.5)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:32.397823,"(61.0, 100.0, 81.25)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 16.558823529411764)","(4.8, 6.4, 6.333333333333334)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 32.0, 22.666666666666668)","(10.0, 15.5, 14.25)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:33.943441,"(61.0, 95.0, 84.28571428571429)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 17.0)","(4.8, 6.4, 6.333333333333334)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 32.0, 23.428571428571427)","(10.0, 16.0, 13.5)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:35.550646,"(61.0, 95.0, 87.5)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 16.27027027027027)","(4.8, 6.4, 6.55)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 32.0, 23.428571428571427)","(10.0, 15.5, 14.25)","(4.0, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:36.991936,"(71.0, 95.0, 87.5)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 17.0)","(5.0, 6.8, 6.506666666666666)","(2.7, 99999, 99990)","(16.0, 23.0, 21.333333333333332)","(17.0, 32.0, 23.428571428571427)","(10.0, 16.0, 13.5)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:38.355818,"(71.0, 95.0, 87.5)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(5.0, 6.6, 6.506666666666666)","(2.7, 99999, 99990)","(16.0, 23.0, 21.333333333333332)","(17.0, 32.0, 31.5)","(10.0, 15.5, 13.5)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:39.739226,"(71.0, 95.0, 87.5)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 16.27027027027027)","(5.0, 6.6, 6.333333333333334)","(2.6, 99999, 99990)","(16.0, 23.0, 21.333333333333332)","(17.0, 42.0, 31.0)","(10.0, 15.5, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:41.080701,"(71.0, 95.0, 87.5)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 17.0)","(5.0, 6.4, 6.333333333333334)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 42.0, 31.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:42.502735,"(71.0, 95.0, 86.42857142857143)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(5.0, 6.4, 6.29375)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(17.0, 42.0, 31.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.435)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:44.054600,"(71.0, 330.0, 279.0)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(5.0, 6.6, 6.228571428571429)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(16.0, 42.0, 26.25)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:45.557204,"(71.0, 330.0, 365.0)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 16.58823529411765)","(5.0, 6.4, 6.1)","(2.6, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(16.0, 42.0, 32.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:17:47.182798,"(71.0, 510.0, 364.2857142857143)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 6.175)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 40.0, 26.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.11111111111111)"
07-12-2022 19:17:48.637006,"(71.0, 480.0, 351.42857142857144)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 6.175)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 38.0, 25.857142857142858)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.538461538461538)"
07-12-2022 19:17:49.999920,"(71.0, 460.0, 351.42857142857144)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 38.0, 28.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.538461538461538)"
07-12-2022 19:17:51.613784,"(71.0, 460.0, 344.2857142857143)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 16.4390243902439)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 22.11111111111111)","(16.0, 36.0, 27.5)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.538461538461538)"
07-12-2022 19:17:53.091039,"(71.0, 450.0, 322.85714285714283)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 17.0)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.25)","(16.0, 34.0, 24.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.4255813953488365)","(8.0, 12.5, 11.538461538461538)"
07-12-2022 19:17:54.470509,"(71.0, 420.0, 322.85714285714283)","(71.0, 130.0, 115.45454545454545)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.25)","(16.0, 32.0, 25.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.255172413793104)","(8.0, 12.5, 11.5)"
07-12-2022 19:17:55.833354,"(71.0, 410.0, 286.25)","(71.0, 130.0, 115.45454545454545)","(14.0, 18.0, 16.62857142857143)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(16.0, 30.0, 23.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.3297297297297295)","(8.0, 12.5, 12.2)"
07-12-2022 19:17:57.266248,"(71.0, 410.0, 213.33333333333334)","(71.0, 410.0, 261.3636363636364)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 20.0)","(16.0, 29.0, 23.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.229629629629629)","(8.0, 12.5, 12.166666666666666)"
07-12-2022 19:17:58.582196,"(71.0, 400.0, 227.6923076923077)","(71.0, 400.0, 332.5)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 29.0, 23.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.229629629629629)","(8.0, 12.5, 12.177777777777777)"
07-12-2022 19:17:59.916693,"(71.0, 380.0, 280.0)","(71.0, 380.0, 332.5)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 29.0, 23.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.229629629629629)","(8.0, 12.5, 11.709090909090909)"
07-12-2022 19:18:01.345160,"(71.0, 370.0, 282.5)","(71.0, 380.0, 284.2857142857143)","(14.0, 18.0, 16.27027027027027)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.875)","(16.0, 29.0, 23.0)","(10.0, 15.0, 13.333333333333334)","(3.9, 4.6, 4.229629629629629)","(8.0, 12.5, 11.257142857142856)"
07-12-2022 19:18:02.706998,"(71.0, 350.0, 282.5)","(71.0, 360.0, 213.63636363636363)","(14.0, 18.0, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.6, 99999, 99990)","(17.0, 23.0, 21.571428571428573)","(16.0, 29.0, 24.0)","(10.0, 15.0, 13.083333333333334)","(3.9, 4.6, 4.232352941176471)","(8.0, 12.5, 11.4125)"
07-12-2022 19:18:04.239500,"(71.0, 350.0, 200.0)","(71.0, 350.0, 192.3076923076923)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.714285714285715)","(16.0, 28.0, 24.0)","(10.0, 16.0, 13.083333333333334)","(3.9, 4.6, 4.266666666666667)","(8.0, 12.5, 11.461538461538462)"
07-12-2022 19:18:05.908695,"(71.0, 330.0, 233.33333333333334)","(71.0, 340.0, 189.23076923076923)","(14.0, 17.5, 17.166666666666668)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 21.714285714285715)","(16.0, 28.0, 22.333333333333332)","(10.0, 16.0, 13.083333333333334)","(3.9, 4.5, 4.266666666666667)","(8.0, 12.5, 10.37857142857143)"
07-12-2022 19:18:07.463045,"(71.0, 310.0, 233.33333333333334)","(71.0, 340.0, 250.76923076923077)","(14.0, 17.5, 17.166666666666668)","(5.0, 6.4, 5.925)","(2.6, 99999, 99990)","(17.0, 23.0, 18.666666666666668)","(16.0, 27.0, 24.0)","(10.0, 16.0, 13.333333333333334)","(3.9, 4.5, 4.4)","(8.0, 12.5, 10.666666666666666)"
07-12-2022 19:18:09.981847,"(71.0, 140.0, 128.0)","(71.0, 310.0, 252.85714285714286)","(14.0, 18.0, 16.27027027027027)","(5.0, 6.4, 5.942857142857143)","(2.6, 99999, 99990)","(17.0, 23.0, 20.25)","(16.0, 29.0, 22.666666666666668)","(10.0, 14.0, 12.6875)","(3.9, 4.5, 4.32)","(8.0, 12.0, 10.8)"
07-12-2022 19:18:11.944720,"(71.0, 140.0, 128.0)","(71.0, 310.0, 238.57142857142858)","(14.0, 18.0, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.25)","(16.0, 29.0, 24.5)","(10.0, 14.0, 12.6875)","(3.9, 4.5, 4.453846153846154)","(8.0, 12.5, 11.96)"
07-12-2022 19:18:13.783355,"(71.0, 140.0, 128.0)","(71.0, 290.0, 150.0)","(14.0, 17.5, 16.27027027027027)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.25)","(16.0, 29.0, 21.083333333333332)","(10.0, 14.0, 12.6875)","(3.9, 4.5, 4.453846153846154)","(8.0, 12.5, 11.05)"
07-12-2022 19:18:15.680194,"(71.0, 140.0, 126.25)","(71.0, 280.0, 204.0)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.25)","(16.0, 29.0, 23.75)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.316129032258065)","(8.0, 12.5, 10.325)"
07-12-2022 19:18:17.141765,"(71.0, 140.0, 126.25)","(71.0, 280.0, 203.33333333333331)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 28.0, 22.333333333333332)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 10.083333333333332)"
07-12-2022 19:18:18.619247,"(71.0, 140.0, 129.0)","(71.0, 260.0, 203.33333333333331)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 28.0, 22.333333333333332)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 11.05)"
07-12-2022 19:18:20.204134,"(71.0, 140.0, 129.0)","(71.0, 260.0, 219.0)","(14.0, 18.0, 16.58823529411765)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 28.0, 21.625)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 11.05)"
07-12-2022 19:18:21.632383,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 18.0, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 28.0, 22.0)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 10.014285714285714)"
07-12-2022 19:18:23.056354,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 27.0, 21.625)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 10.083333333333332)"
07-12-2022 19:18:24.276909,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 20.8)","(16.0, 28.0, 23.2)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 11.05)"
07-12-2022 19:18:25.841543,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.942857142857143)","(2.7, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(16.0, 28.0, 21.625)","(10.0, 14.0, 12.6875)","(3.9, 4.6, 4.305882352941176)","(8.0, 12.5, 10.083333333333332)"
07-12-2022 19:18:27.239180,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.925)","(2.7, 99999, 99990)","(16.0, 23.0, 21.333333333333332)","(15.0, 28.0, 21.625)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.0, 12.5, 10.0)"
07-12-2022 19:18:28.576393,"(71.0, 140.0, 129.0)","(71.0, 250.0, 200.0)","(14.0, 17.5, 16.58823529411765)","(5.0, 6.4, 5.925)","(2.7, 99999, 99990)","(16.0, 23.0, 19.77777777777778)","(15.0, 28.0, 22.0)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.0, 12.0, 10.08)"
07-12-2022 19:18:29.952860,"(71.0, 130.0, 115.0)","(71.0, 250.0, 200.0)","(14.0, 18.0, 16.27027027027027)","(5.0, 6.4, 5.925)","(2.7, 99999, 99990)","(16.0, 22.0, 20.857142857142858)","(15.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.0, 12.0, 10.55)"
07-12-2022 19:18:31.710119,"(71.0, 130.0, 115.0)","(81.0, 250.0, 206.66666666666669)","(14.0, 18.0, 17.0)","(5.0, 6.4, 5.925)","(2.9, 99999, 99990)","(16.0, 23.0, 19.77777777777778)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.5, 12.5, 10.566666666666666)"
07-12-2022 19:18:33.127599,"(71.0, 130.0, 115.0)","(81.0, 260.0, 206.66666666666669)","(14.0, 17.5, 16.6875)","(5.0, 6.4, 5.925)","(2.9, 99999, 99990)","(16.0, 22.0, 20.857142857142858)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.5, 12.5, 9.942857142857143)"
07-12-2022 19:18:34.962861,"(71.0, 130.0, 107.5)","(81.0, 510.0, 354.0)","(14.0, 18.0, 16.785714285714285)","(5.0, 6.4, 5.925)","(2.9, 99999, 99990)","(16.0, 23.0, 20.0)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.305882352941176)","(8.5, 12.0, 9.942857142857143)"
07-12-2022 19:18:36.532474,"(71.0, 130.0, 107.5)","(81.0, 510.0, 354.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.925)","(2.9, 99999, 99990)","(16.0, 23.0, 20.666666666666668)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.636363636363637)","(3.8, 4.6, 4.305882352941176)","(8.5, 12.0, 9.942857142857143)"
07-12-2022 19:18:37.969149,"(71.0, 130.0, 412.5)","(81.0, 510.0, 282.8571428571429)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 22.0, 20.857142857142858)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.294736842105263)","(8.5, 12.0, 9.942857142857143)"
