,Charming Lass,Marben Val,Always A Show,Aussie Chevy,Subzero Ash,She Flys,Summer Lilly,Indian Wells
11-01-2023 13:15:54.979171,"(8.5, 12.0, 11.454545454545455)","(15.0, 19.0, 18.27777777777778)","(2.8, 3.3, 3.2666666666666666)","(5.0, 6.0, 5.95)","(4.6, 6.4, 6.22608695652174)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.537931034482758)"
11-01-2023 13:15:56.011744,"(8.5, 12.0, 11.454545454545455)","(15.0, 19.0, 18.27777777777778)","(2.8, 3.3, 3.2666666666666666)","(5.0, 6.0, 5.95)","(4.6, 6.4, 6.22608695652174)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.530769230769231)"
11-01-2023 13:15:57.014803,"(8.5, 12.0, 11.434782608695652)","(15.0, 19.0, 18.27777777777778)","(2.8, 3.3, 3.2666666666666666)","(5.0, 6.0, 5.95)","(4.6, 6.4, 6.22608695652174)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.4)"
11-01-2023 13:15:58.138228,"(8.5, 12.0, 11.434782608695652)","(15.0, 19.0, 18.535714285714285)","(2.8, 3.25, 3.272222222222222)","(5.0, 6.0, 5.83)","(4.6, 6.4, 6.2)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.529411764705882)"
11-01-2023 13:15:59.178550,"(8.5, 12.0, 11.357142857142858)","(15.0, 19.0, 18.434782608695652)","(2.8, 3.3, 3.272222222222222)","(5.0, 6.0, 5.882758620689655)","(4.6, 6.4, 6.128)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.529411764705882)"
11-01-2023 13:16:00.199091,"(8.5, 12.0, 11.416666666666666)","(15.0, 19.0, 18.434782608695652)","(2.8, 3.3, 3.2576923076923077)","(5.0, 6.0, 5.882758620689655)","(4.6, 6.4, 6.2)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.529411764705882)"
11-01-2023 13:16:01.186789,"(8.5, 12.0, 11.416666666666666)","(15.0, 19.0, 18.434782608695652)","(2.8, 3.3, 3.2874999999999996)","(5.0, 6.0, 5.896)","(4.6, 6.4, 6.2)","(18.0, 26.0, 25.58823529411765)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.529411764705882)"
11-01-2023 13:16:02.202579,"(8.5, 12.0, 11.416666666666666)","(15.0, 19.0, 18.434782608695652)","(2.8, 3.3, 3.2714285714285714)","(5.0, 6.0, 5.916666666666667)","(4.6, 6.4, 6.147368421052632)","(18.0, 26.0, 25.862068965517242)","(21.0, 27.0, 25.434782608695652)","(5.5, 7.6, 7.941463414634146)"
11-01-2023 13:16:03.247863,"(8.5, 12.0, 11.473684210526315)","(15.0, 19.0, 18.5)","(2.8, 3.3, 3.2545454545454544)","(5.0, 6.0, 5.866666666666666)","(4.6, 6.4, 6.104347826086957)","(18.0, 26.0, 25.88888888888889)","(21.0, 27.0, 25.56)","(5.5, 8.0, 7.4941176470588236)"
11-01-2023 13:16:04.296033,"(8.5, 12.0, 11.375)","(15.0, 19.0, 18.26086956521739)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.873333333333333)","(4.6, 6.2, 6.104347826086957)","(18.0, 26.0, 25.875)","(21.0, 27.0, 25.75862068965517)","(5.5, 7.8, 7.62)"
11-01-2023 13:16:05.345711,"(8.5, 12.0, 11.375)","(15.0, 19.0, 18.26086956521739)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.870967741935484)","(4.6, 6.2, 6.104347826086957)","(18.0, 26.0, 25.923076923076923)","(21.0, 27.0, 25.666666666666668)","(5.5, 7.8, 7.909090909090908)"
11-01-2023 13:16:06.438381,"(8.5, 12.0, 11.333333333333334)","(15.0, 19.0, 18.19047619047619)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.870967741935484)","(4.6, 6.2, 6.104347826086957)","(18.0, 26.0, 25.923076923076923)","(21.0, 27.0, 25.666666666666668)","(5.5, 8.2, 7.786206896551724)"
11-01-2023 13:16:07.521043,"(8.5, 12.0, 11.393939393939394)","(15.0, 19.0, 18.52777777777778)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.870967741935484)","(4.6, 6.2, 6.0625)","(18.0, 26.0, 25.923076923076923)","(21.0, 27.0, 25.666666666666668)","(5.5, 8.2, 7.894117647058824)"
11-01-2023 13:16:08.551017,"(8.5, 12.0, 11.393939393939394)","(15.0, 19.0, 18.52777777777778)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.870967741935484)","(4.6, 6.2, 6.0425)","(18.0, 26.0, 27.666666666666668)","(21.0, 27.0, 25.8)","(5.5, 8.0, 7.855172413793103)"
11-01-2023 13:16:09.575128,"(8.5, 12.0, 11.45945945945946)","(15.0, 19.0, 18.055555555555557)","(2.8, 3.3, 3.2375)","(5.0, 6.0, 5.653333333333333)","(4.6, 6.2, 6.066666666666667)","(18.0, 28.0, 27.666666666666668)","(21.0, 27.0, 25.8)","(5.5, 8.0, 7.855172413793103)"
11-01-2023 13:16:10.626374,"(8.5, 12.0, 11.5)","(15.0, 19.0, 18.142857142857142)","(2.8, 3.3, 3.2509803921568627)","(5.0, 5.6, 5.574999999999999)","(4.6, 6.2, 6.066666666666667)","(18.0, 28.0, 27.81818181818182)","(21.0, 27.0, 25.8)","(5.5, 8.0, 7.9937499999999995)"
11-01-2023 13:16:11.787737,"(8.5, 12.0, 11.485714285714286)","(15.0, 19.0, 18.285714285714285)","(2.8, 3.3, 3.271153846153846)","(5.0, 5.5, 5.405)","(4.6, 6.2, 6.092857142857143)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.838709677419356)","(5.5, 8.2, 7.917241379310345)"
11-01-2023 13:16:12.922731,"(8.5, 12.0, 11.538461538461538)","(15.0, 19.0, 18.285714285714285)","(2.8, 3.3, 3.2510204081632654)","(5.0, 5.5, 5.7375)","(4.6, 6.2, 6.0875)","(18.0, 28.0, 27.88888888888889)","(21.0, 27.0, 25.97142857142857)","(5.5, 8.0, 7.85)"
11-01-2023 13:16:14.052867,"(8.5, 12.0, 11.560975609756097)","(15.0, 19.0, 18.4)","(2.8, 3.3, 3.2471698113207546)","(5.0, 5.8, 5.725)","(4.6, 6.2, 6.084615384615385)","(18.0, 28.0, 27.88888888888889)","(21.0, 27.0, 26.0)","(5.5, 8.0, 7.8)"
11-01-2023 13:16:15.198263,"(8.5, 11.5, 11.410714285714286)","(15.0, 19.0, 18.384615384615383)","(2.8, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.725)","(4.6, 6.2, 6.084615384615385)","(18.0, 28.0, 27.625)","(21.0, 27.0, 25.838709677419356)","(5.5, 8.0, 7.692307692307692)"
11-01-2023 13:16:16.356874,"(8.5, 11.5, 11.306451612903226)","(15.0, 19.0, 18.272727272727273)","(2.8, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.72)","(4.6, 6.2, 6.084615384615385)","(18.0, 29.0, 27.857142857142858)","(21.0, 27.0, 25.8)","(5.5, 8.0, 7.84)"
11-01-2023 13:16:17.389573,"(8.5, 12.0, 11.6)","(15.0, 19.0, 18.272727272727273)","(2.8, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.72)","(4.6, 6.2, 6.067441860465117)","(18.0, 28.0, 27.88235294117647)","(21.0, 27.0, 25.941176470588236)","(5.5, 8.0, 7.814285714285714)"
11-01-2023 13:16:18.351059,"(8.5, 12.0, 11.673076923076923)","(15.0, 19.0, 18.333333333333332)","(2.8, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.72)","(4.6, 6.2, 6.067441860465117)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 26.0625)","(5.5, 8.0, 7.5675675675675675)"
11-01-2023 13:16:19.352133,"(8.5, 12.0, 11.821428571428571)","(15.0, 19.0, 18.428571428571427)","(2.8, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.72)","(4.6, 6.2, 6.0636363636363635)","(18.0, 29.0, 27.857142857142858)","(21.0, 27.0, 25.8125)","(5.5, 7.6, 7.746666666666666)"
11-01-2023 13:16:20.423847,"(8.5, 12.0, 11.642857142857142)","(15.0, 19.0, 18.36)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.72)","(4.8, 6.2, 6.0636363636363635)","(18.0, 28.0, 26.642857142857142)","(21.0, 27.0, 25.8125)","(5.5, 7.8, 7.746666666666666)"
11-01-2023 13:16:21.553248,"(8.5, 12.0, 11.642857142857142)","(15.0, 19.0, 18.45)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.7186440677966095)","(4.8, 6.2, 6.045714285714286)","(18.0, 29.0, 27.846153846153847)","(21.0, 27.0, 25.972972972972972)","(5.5, 7.8, 7.744827586206896)"
11-01-2023 13:16:22.574158,"(8.5, 12.0, 11.711538461538462)","(15.0, 19.0, 18.52173913043478)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.725)","(4.8, 6.2, 6.045714285714286)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.944444444444443)","(5.5, 7.8, 7.624)"
11-01-2023 13:16:23.599168,"(8.5, 12.0, 11.789473684210526)","(15.0, 19.0, 18.52173913043478)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.725)","(4.8, 6.2, 6.045714285714286)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.914285714285715)","(5.5, 7.8, 7.573333333333333)"
11-01-2023 13:16:24.578263,"(8.5, 12.5, 12.017241379310345)","(15.0, 19.0, 18.52173913043478)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.725)","(4.8, 6.2, 6.045714285714286)","(18.0, 28.0, 27.5)","(21.0, 27.0, 25.733333333333334)","(5.5, 7.6, 7.571428571428571)"
11-01-2023 13:16:25.633647,"(8.5, 12.5, 11.970588235294118)","(15.0, 19.0, 18.45)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.725)","(4.8, 6.2, 6.059375)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.733333333333334)","(5.5, 7.6, 7.59047619047619)"
11-01-2023 13:16:26.724362,"(8.5, 12.5, 11.970588235294118)","(15.0, 19.0, 18.45)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.720689655172413)","(4.8, 6.2, 6.030769230769231)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.914285714285715)","(5.5, 7.8, 7.6625)"
11-01-2023 13:16:27.855659,"(8.5, 12.5, 12.090909090909092)","(15.0, 19.0, 18.52173913043478)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.729629629629629)","(4.8, 6.2, 6.030769230769231)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.914285714285715)","(5.5, 7.8, 7.511111111111111)"
11-01-2023 13:16:28.873153,"(8.5, 12.5, 12.090909090909092)","(15.0, 19.0, 18.52173913043478)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.729629629629629)","(4.8, 6.2, 6.071428571428572)","(18.0, 28.0, 27.5)","(21.0, 27.0, 25.733333333333334)","(5.5, 7.6, 7.538461538461538)"
11-01-2023 13:16:29.945542,"(8.5, 12.5, 12.153846153846153)","(15.0, 19.0, 18.642857142857142)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.73448275862069)","(4.8, 6.2, 6.071428571428572)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.733333333333334)","(5.5, 7.6, 7.511111111111111)"
11-01-2023 13:16:30.992363,"(8.5, 12.5, 12.153846153846153)","(15.0, 19.0, 18.473684210526315)","(2.7, 3.3, 3.2471698113207546)","(4.8, 5.8, 5.73448275862069)","(4.8, 6.2, 6.050000000000001)","(18.0, 28.0, 27.75)","(21.0, 27.0, 25.914285714285715)","(5.5, 7.6, 7.530434782608696)"
11-01-2023 13:16:32.042878,"(8.5, 12.5, 12.091836734693878)","(15.0, 19.0, 18.72222222222222)","(2.7, 3.3, 3.264102564102564)","(4.8, 5.8, 5.720833333333333)","(4.8, 6.2, 6.050000000000001)","(18.0, 28.0, 27.75)","(21.0, 27.0, 25.914285714285715)","(5.5, 7.6, 7.6625)"
11-01-2023 13:16:33.109335,"(8.5, 12.5, 11.987179487179487)","(15.0, 19.0, 18.541666666666668)","(2.7, 3.3, 3.2695121951219512)","(4.8, 5.8, 5.717857142857143)","(4.8, 6.2, 5.984375)","(18.0, 28.0, 27.5)","(21.0, 27.0, 25.59259259259259)","(5.5, 7.8, 7.566666666666666)"
11-01-2023 13:16:34.223881,"(8.5, 12.5, 12.094594594594595)","(15.0, 18.5, 18.285714285714285)","(2.7, 3.3, 3.3071428571428574)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.2, 5.905263157894737)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.46153846153846)","(5.5, 7.8, 7.488372093023256)"
11-01-2023 13:16:35.284135,"(8.5, 12.5, 12.0)","(15.0, 18.5, 18.314814814814813)","(2.7, 3.35, 3.3178571428571426)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.895)","(18.0, 28.0, 27.75)","(21.0, 27.0, 25.666666666666668)","(5.5, 7.6, 7.4399999999999995)"
11-01-2023 13:16:36.484457,"(8.5, 12.5, 12.090909090909092)","(15.0, 18.5, 18.32456140350877)","(2.7, 3.35, 3.32375)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.895)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.666666666666668)","(5.5, 7.6, 7.423255813953488)"
11-01-2023 13:16:37.643723,"(8.5, 12.5, 12.090909090909092)","(15.0, 18.5, 18.32456140350877)","(2.7, 3.35, 3.3208333333333333)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.902702702702703)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.46153846153846)","(5.5, 7.6, 7.379310344827586)"
11-01-2023 13:16:38.674904,"(8.5, 12.5, 12.013513513513514)","(15.0, 18.5, 18.233333333333334)","(2.7, 3.35, 3.3208333333333333)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.902702702702703)","(18.0, 28.0, 27.77777777777778)","(21.0, 27.0, 25.46153846153846)","(5.5, 7.6, 7.1647058823529415)"
11-01-2023 13:16:39.695385,"(8.5, 12.5, 12.05)","(15.0, 18.5, 18.233333333333334)","(2.7, 3.4, 3.3625)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.902702702702703)","(18.0, 28.0, 27.75)","(21.0, 27.0, 25.823529411764707)","(5.5, 7.2, 7.15)"
11-01-2023 13:16:40.725434,"(8.5, 12.5, 12.1)","(15.0, 18.5, 18.274193548387096)","(2.7, 3.4, 3.36)","(4.8, 5.8, 5.726315789473684)","(4.8, 6.0, 5.897435897435897)","(18.0, 28.0, 27.846153846153847)","(21.0, 27.0, 25.848484848484848)","(5.5, 7.2, 7.15)"
11-01-2023 13:16:41.771455,"(8.5, 12.5, 12.1)","(15.0, 18.5, 18.274193548387096)","(2.7, 3.4, 3.354237288135593)","(4.8, 5.8, 5.739130434782608)","(4.8, 6.0, 5.929411764705883)","(18.0, 28.0, 27.35)","(21.0, 27.0, 25.52173913043478)","(5.5, 7.2, 7.221052631578948)"
11-01-2023 13:16:42.860137,"(8.5, 12.0, 11.864864864864865)","(15.0, 18.5, 18.232142857142858)","(2.7, 3.4, 3.354237288135593)","(4.8, 5.8, 5.736363636363636)","(4.8, 6.0, 6.037142857142857)","(18.0, 29.0, 27.5)","(21.0, 27.0, 25.454545454545453)","(5.5, 7.4, 7.292063492063493)"
11-01-2023 13:16:43.946209,"(8.5, 11.5, 11.395833333333334)","(15.0, 18.5, 18.25409836065574)","(2.7, 3.4, 3.3551724137931034)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.103448275862069)","(18.0, 28.0, 27.166666666666668)","(21.0, 27.0, 25.62162162162162)","(5.5, 7.4, 7.292307692307692)"
11-01-2023 13:16:45.015297,"(8.5, 11.5, 11.38679245283019)","(15.0, 18.5, 18.265625)","(2.7, 3.4, 3.3516129032258064)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.103448275862069)","(18.0, 29.0, 27.75)","(21.0, 27.0, 25.62162162162162)","(5.5, 7.4, 7.26)"
11-01-2023 13:16:46.122657,"(8.5, 11.5, 11.488095238095237)","(15.0, 18.5, 18.316666666666666)","(2.7, 3.4, 3.3516129032258064)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.083333333333333)","(18.0, 28.0, 27.166666666666668)","(21.0, 27.0, 25.62162162162162)","(5.5, 7.4, 7.252173913043478)"
11-01-2023 13:16:47.210139,"(8.5, 12.0, 11.636363636363637)","(15.0, 18.5, 18.316666666666666)","(2.7, 3.4, 3.3477611940298506)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.0928571428571425)","(18.0, 29.0, 26.642857142857142)","(21.0, 27.0, 24.77777777777778)","(5.5, 7.4, 7.26)"
11-01-2023 13:16:48.219644,"(8.5, 12.0, 11.607142857142858)","(15.0, 18.5, 18.25409836065574)","(2.7, 3.4, 3.3477611940298506)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.0928571428571425)","(18.0, 29.0, 26.642857142857142)","(21.0, 25.0, 24.818181818181817)","(5.5, 7.4, 7.32)"
11-01-2023 13:16:49.214533,"(8.5, 12.0, 11.6)","(15.0, 18.5, 18.30701754385965)","(2.7, 3.4, 3.3477611940298506)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.0928571428571425)","(18.0, 29.0, 26.642857142857142)","(21.0, 25.0, 24.9)","(5.5, 7.4, 7.32)"
11-01-2023 13:16:50.293238,"(8.5, 12.0, 11.614035087719298)","(15.0, 18.5, 18.316666666666666)","(2.7, 3.4, 3.3375)","(4.8, 5.8, 5.727659574468085)","(4.8, 6.2, 6.086666666666667)","(18.0, 29.0, 27.166666666666668)","(21.0, 25.0, 24.9)","(5.5, 7.4, 7.266666666666667)"
11-01-2023 13:16:51.412094,"(8.5, 12.0, 11.564516129032258)","(15.0, 18.5, 18.316666666666666)","(2.7, 3.4, 3.348484848484848)","(4.8, 5.8, 5.7073170731707314)","(4.8, 6.2, 6.1125)","(18.0, 29.0, 26.75)","(21.0, 25.0, 24.866666666666667)","(5.5, 7.4, 7.257142857142857)"
11-01-2023 13:16:52.561903,"(8.5, 12.0, 11.56)","(15.0, 18.5, 18.30701754385965)","(2.7, 3.4, 3.3470588235294114)","(4.8, 5.8, 5.718918918918918)","(4.8, 6.2, 6.1125)","(18.0, 27.0, 26.75)","(21.0, 25.0, 25.25)","(5.5, 7.4, 7.248)"
11-01-2023 13:16:53.631504,"(8.5, 12.0, 11.444444444444445)","(15.0, 18.5, 18.25)","(2.7, 3.4, 3.3526315789473684)","(4.8, 5.8, 5.718918918918918)","(4.8, 6.2, 5.976744186046512)","(18.0, 27.0, 27.166666666666668)","(21.0, 26.0, 25.72093023255814)","(5.5, 7.4, 7.235714285714286)"
11-01-2023 13:16:54.728164,"(8.5, 12.0, 11.478260869565217)","(15.0, 18.5, 18.30701754385965)","(2.7, 3.4, 3.358139534883721)","(4.8, 5.8, 5.718918918918918)","(4.8, 6.0, 6.04)","(18.0, 29.0, 27.166666666666668)","(20.0, 26.0, 25.37037037037037)","(5.5, 7.4, 7.235714285714286)"
11-01-2023 13:16:55.784559,"(8.5, 12.0, 11.478260869565217)","(15.0, 18.5, 18.30701754385965)","(2.7, 3.4, 3.358139534883721)","(4.8, 5.8, 5.773684210526316)","(4.8, 6.2, 5.9281250000000005)","(18.0, 29.0, 25.928571428571427)","(20.0, 26.0, 26.0)","(5.5, 7.4, 7.173584905660378)"
11-01-2023 13:16:56.837732,"(8.5, 12.0, 11.4375)","(15.0, 18.5, 18.30952380952381)","(2.7, 3.4, 3.364102564102564)","(4.8, 5.9, 5.773333333333333)","(4.8, 6.2, 5.984615384615385)","(18.0, 26.0, 25.928571428571427)","(20.0, 27.0, 26.133333333333333)","(5.5, 7.2, 7.173584905660378)"
11-01-2023 13:16:57.833540,"(8.5, 12.0, 11.4375)","(15.0, 18.5, 18.18)","(2.7, 3.4, 3.3657894736842104)","(4.8, 5.9, 5.7846153846153845)","(4.8, 6.0, 5.958333333333334)","(18.0, 26.0, 25.941176470588236)","(20.0, 27.0, 26.071428571428573)","(5.5, 7.2, 7.096153846153846)"
11-01-2023 13:16:58.866519,"(8.5, 12.0, 11.513513513513514)","(15.0, 18.5, 18.224137931034484)","(2.7, 3.4, 3.357471264367816)","(4.8, 5.9, 5.7846153846153845)","(4.8, 6.2, 5.95625)","(18.0, 26.0, 26.88235294117647)","(20.0, 27.0, 25.97674418604651)","(5.5, 7.2, 7.025454545454545)"
11-01-2023 13:16:59.871736,"(8.5, 12.0, 11.513513513513514)","(15.0, 18.5, 18.042857142857144)","(2.7, 3.4, 3.357471264367816)","(4.8, 5.9, 5.7956521739130435)","(4.8, 6.0, 5.953846153846154)","(18.0, 27.0, 25.928571428571427)","(20.0, 27.0, 25.894736842105264)","(5.5, 7.2, 7.020689655172414)"
11-01-2023 13:17:00.914284,"(8.5, 12.0, 11.470588235294118)","(15.0, 18.5, 18.25)","(2.7, 3.4, 3.3569767441860465)","(4.8, 5.8, 5.811111111111112)","(4.8, 6.0, 5.961111111111111)","(18.0, 26.0, 25.928571428571427)","(20.0, 27.0, 25.864864864864863)","(5.5, 7.2, 7.022641509433963)"
11-01-2023 13:17:01.975352,"(8.5, 12.0, 11.40983606557377)","(15.0, 18.5, 18.245454545454546)","(2.7, 3.4, 3.3680555555555554)","(4.8, 5.9, 5.804)","(4.8, 6.0, 5.9049180327868855)","(18.0, 26.0, 25.933333333333334)","(20.0, 27.0, 26.05263157894737)","(5.5, 7.2, 7.044444444444444)"
11-01-2023 13:17:03.016389,"(8.5, 12.0, 11.442857142857143)","(15.0, 18.5, 18.26271186440678)","(2.7, 3.4, 3.3657534246575342)","(4.8, 6.2, 6.110344827586207)","(4.8, 6.0, 5.865116279069768)","(18.0, 26.0, 25.933333333333334)","(20.0, 27.0, 25.97142857142857)","(5.5, 7.2, 6.990123456790124)"
11-01-2023 13:17:04.043688,"(8.5, 12.0, 11.442857142857143)","(15.0, 18.5, 18.225806451612904)","(2.7, 3.35, 3.4026315789473682)","(4.8, 6.2, 6.123529411764706)","(4.8, 6.0, 5.780555555555555)","(18.0, 26.0, 25.933333333333334)","(20.0, 27.0, 25.944444444444443)","(5.5, 7.0, 6.991780821917808)"
11-01-2023 13:17:05.059108,"(8.5, 12.0, 11.442857142857143)","(15.0, 18.5, 18.225806451612904)","(2.7, 3.45, 3.4026315789473682)","(4.8, 6.2, 6.123529411764706)","(4.8, 5.8, 5.76)","(18.0, 26.0, 25.923076923076923)","(20.0, 27.0, 25.8)","(5.5, 7.0, 6.991780821917808)"
11-01-2023 13:17:06.115312,"(8.5, 12.0, 11.35)","(15.0, 18.5, 18.20689655172414)","(2.7, 3.45, 3.4441176470588237)","(4.8, 6.2, 6.345454545454546)","(4.8, 5.8, 5.748837209302326)","(18.0, 26.0, 25.923076923076923)","(20.0, 27.0, 25.774193548387096)","(5.5, 7.0, 6.968674698795181)"
11-01-2023 13:17:07.257883,"(8.5, 11.5, 11.38888888888889)","(15.0, 18.5, 18.12121212121212)","(2.7, 3.45, 3.4108695652173915)","(4.8, 6.4, 6.355555555555556)","(4.8, 5.8, 5.7318181818181815)","(18.0, 26.0, 25.833333333333332)","(20.0, 27.0, 25.46875)","(5.5, 7.0, 6.884563758389262)"
11-01-2023 13:17:08.390164,"(8.5, 11.5, 11.244186046511627)","(15.0, 18.5, 18.140625)","(2.7, 3.45, 3.4489583333333336)","(4.8, 6.4, 6.358823529411765)","(4.8, 5.8, 5.7318181818181815)","(18.0, 26.0, 24.96875)","(20.0, 27.0, 25.46875)","(5.5, 7.0, 6.772549019607843)"
11-01-2023 13:17:09.493978,"(8.5, 11.5, 11.14406779661017)","(15.0, 18.5, 18.15671641791045)","(2.7, 3.45, 3.4489583333333336)","(4.8, 6.4, 6.352112676056338)","(4.8, 5.8, 5.7362068965517246)","(18.0, 25.0, 24.970588235294116)","(20.0, 27.0, 25.39344262295082)","(5.5, 6.8, 6.757142857142857)"
11-01-2023 13:17:10.558007,"(8.5, 11.5, 11.05072463768116)","(15.0, 18.5, 18.140625)","(2.7, 3.5, 3.454838709677419)","(4.8, 6.6, 6.527659574468085)","(4.8, 5.8, 5.7362068965517246)","(18.0, 25.0, 25.783783783783782)","(20.0, 27.0, 25.419354838709676)","(5.5, 6.8, 6.757142857142857)"
11-01-2023 13:17:11.579663,"(8.5, 11.5, 11.023076923076923)","(15.0, 18.5, 18.140625)","(2.7, 3.5, 3.4224489795918367)","(4.8, 6.4, 6.318367346938776)","(4.8, 5.8, 5.674074074074074)","(18.0, 26.0, 25.794871794871796)","(20.0, 27.0, 25.515151515151516)","(5.5, 6.8, 6.757142857142857)"
11-01-2023 13:17:12.583048,"(8.5, 11.5, 11.044117647058824)","(15.0, 18.5, 18.09090909090909)","(2.7, 3.5, 3.4446808510638296)","(4.8, 6.4, 6.3047619047619055)","(4.8, 5.8, 5.672499999999999)","(18.0, 26.0, 25.836734693877553)","(20.0, 27.0, 25.46875)","(5.5, 6.8, 6.733333333333333)"
11-01-2023 13:17:13.592403,"(8.5, 11.5, 11.044117647058824)","(15.0, 19.5, 18.695121951219512)","(2.7, 3.5, 3.451219512195122)","(4.8, 6.4, 6.242424242424242)","(4.8, 5.8, 5.664)","(18.0, 26.0, 25.913978494623656)","(20.0, 27.0, 25.310344827586206)","(5.5, 6.8, 6.614285714285714)"
11-01-2023 13:17:14.631652,"(8.5, 11.5, 11.030303030303031)","(15.0, 19.5, 18.714285714285715)","(2.7, 3.5, 3.451219512195122)","(4.8, 6.4, 6.242424242424242)","(4.8, 5.8, 5.672499999999999)","(18.0, 26.0, 25.25)","(20.0, 27.0, 25.366666666666667)","(5.5, 6.8, 6.614285714285714)"
11-01-2023 13:17:15.649977,"(8.5, 11.5, 11.05072463768116)","(15.0, 19.5, 19.22222222222222)","(2.7, 3.5, 3.451219512195122)","(4.8, 6.4, 6.294117647058823)","(4.8, 5.8, 5.672499999999999)","(18.0, 26.0, 25.25)","(20.0, 27.0, 25.419354838709676)","(5.5, 6.8, 6.614285714285714)"
11-01-2023 13:17:16.680714,"(8.5, 11.5, 11.06338028169014)","(15.0, 19.5, 19.291666666666668)","(2.7, 3.5, 3.451219512195122)","(4.8, 6.4, 6.336)","(4.8, 5.8, 5.664)","(18.0, 26.0, 25.25)","(20.0, 27.0, 25.419354838709676)","(5.5, 6.8, 6.614285714285714)"
11-01-2023 13:17:17.745322,"(8.5, 11.5, 11.06338028169014)","(15.0, 19.5, 19.205882352941178)","(2.7, 3.5, 3.451219512195122)","(4.8, 6.4, 6.336)","(4.8, 5.8, 5.667857142857143)","(18.0, 26.0, 25.25)","(20.0, 27.0, 25.3125)","(5.5, 6.8, 6.64390243902439)"
11-01-2023 13:17:18.778170,"(8.5, 11.5, 11.045454545454545)","(15.0, 19.5, 18.973684210526315)","(2.7, 3.5, 3.460576923076923)","(4.8, 6.4, 6.570149253731343)","(4.8, 5.7, 5.601587301587302)","(18.0, 26.0, 25.25)","(20.0, 27.0, 25.875)","(5.5, 6.8, 6.679245283018868)"
