,Big Time Brielle,Allegro Smudge,Adobe Don,Big Time Ring,Big Time May,Elite Bubble
16-12-2022 13:57:18.665106,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:19.706512,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.99)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:20.694643,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.99)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:21.559753,"(3.2, 9.0, 8.495454545454546)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 8.263157894736842)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:22.503410,"(3.2, 9.4, 7.16875)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:23.444816,"(3.2, 9.4, 7.16875)","(1.7, 2.08, 1.895)","(10.0, 48.0, 39.65217391304348)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:24.408969,"(3.2, 9.4, 7.16875)","(1.7, 2.08, 1.895)","(10.0, 48.0, 33.96153846153846)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:25.313919,"(3.2, 9.4, 7.16875)","(1.7, 2.08, 1.99)","(10.0, 48.0, 33.96153846153846)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:26.195898,"(3.2, 9.4, 8.055555555555555)","(1.7, 2.08, 1.99)","(10.0, 48.0, 33.96153846153846)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:27.238938,"(3.2, 9.4, 8.055555555555555)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.15384615384615)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:28.234436,"(3.2, 9.4, 6.127272727272727)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.15384615384615)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:29.204856,"(3.2, 9.4, 6.127272727272727)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.15384615384615)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:30.092211,"(3.2, 9.4, 6.127272727272727)","(1.7, 2.08, 1.895)","(10.0, 48.0, 34.15384615384615)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 40.8)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:30.959682,"(3.2, 9.4, 6.154545454545454)","(1.7, 2.08, 1.99)","(10.0, 48.0, 34.15384615384615)","(6.5, 13.0, 7.886363636363637)","(21.0, 120.0, 49.285714285714285)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:31.900743,"(3.2, 9.4, 6.154545454545454)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.77777777777778)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:32.786728,"(3.2, 9.4, 6.154545454545454)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.77777777777778)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:33.656776,"(3.2, 9.2, 6.325)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:34.648467,"(3.2, 9.2, 6.325)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:35.775020,"(3.2, 9.2, 7.819047619047618)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:36.764229,"(3.2, 9.2, 7.819047619047618)","(1.7, 2.08, 1.828)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:37.739877,"(3.2, 9.2, 7.819047619047618)","(1.7, 2.08, 1.828)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:38.754354,"(3.2, 9.2, 7.819047619047618)","(1.7, 2.08, 1.828)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:39.757398,"(3.2, 9.2, 7.266666666666666)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:40.735747,"(3.2, 9.2, 7.283333333333333)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:41.684301,"(3.2, 9.2, 7.283333333333333)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:42.672112,"(3.2, 9.2, 7.283333333333333)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:43.725096,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.99)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:44.844640,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.99)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:45.856370,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:46.831951,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:47.949451,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:49.268120,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:50.231888,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.828)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:51.285915,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:52.294080,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:53.243790,"(3.2, 9.2, 8.155357142857142)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 29.5)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:54.160096,"(3.2, 9.4, 8.701923076923078)","(1.7, 2.08, 1.895)","(10.0, 48.0, 40.36)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:55.062824,"(3.2, 9.4, 9.147916666666667)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:55.996950,"(3.2, 9.4, 8.85909090909091)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:57.008254,"(3.2, 9.4, 8.85909090909091)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:58.049272,"(3.2, 9.4, 8.85909090909091)","(1.7, 2.08, 1.895)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:57:59.170907,"(3.2, 9.4, 8.85909090909091)","(1.7, 2.08, 1.895)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:58:00.415790,"(3.2, 9.4, 9.125)","(1.7, 2.08, 1.895)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 7.886363636363637)","(21.0, 110.0, 46.42857142857143)","(17.0, 75.0, 27.8)"
16-12-2022 13:58:01.623619,"(3.2, 9.4, 9.125)","(1.7, 2.08, 1.99)","(10.0, 48.0, 26.88888888888889)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 76.30000000000001)","(17.0, 75.0, 37.07142857142857)"
16-12-2022 13:58:02.848050,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 40.69230769230769)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 37.07142857142857)"
16-12-2022 13:58:03.931286,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 40.78846153846153)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 37.07142857142857)"
16-12-2022 13:58:05.208000,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 40.78846153846153)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 37.07142857142857)"
16-12-2022 13:58:06.344312,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 24.875)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:07.439482,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 24.875)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:08.673194,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:09.740685,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 71.27272727272728)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:10.776131,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 100.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:11.683634,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:12.698269,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:13.762685,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:14.797706,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.99)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:15.769898,"(3.2, 9.6, 8.21111111111111)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:16.677488,"(3.2, 9.6, 6.218181818181818)","(1.7, 2.08, 1.895)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:17.595684,"(3.2, 9.6, 6.245454545454546)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:18.538589,"(3.2, 9.6, 6.245454545454546)","(1.7, 2.08, 1.75625)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:19.500719,"(3.2, 9.6, 6.245454545454546)","(1.7, 2.08, 1.828)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:20.376670,"(3.2, 9.6, 6.245454545454546)","(1.7, 2.08, 1.828)","(10.0, 48.0, 32.583333333333336)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:21.825299,"(3.2, 9.6, 8.246153846153847)","(1.7, 2.08, 1.895)","(10.0, 48.0, 29.75)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:23.311230,"(3.2, 9.4, 8.246153846153847)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.454545454545455)","(21.0, 110.0, 52.150000000000006)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:24.620285,"(3.2, 9.4, 7.416666666666667)","(1.7, 2.08, 1.84)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 33.35294117647059)"
16-12-2022 13:58:25.721196,"(3.2, 9.4, 7.416666666666667)","(1.7, 2.08, 1.84)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:26.836796,"(3.2, 9.4, 7.433333333333334)","(1.7, 2.08, 1.84)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:28.111064,"(3.2, 9.4, 7.433333333333334)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:29.337683,"(3.2, 9.4, 7.433333333333334)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:30.616404,"(3.2, 9.4, 8.22)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 25.5)","(6.5, 13.0, 8.06578947368421)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:31.668369,"(3.2, 9.4, 8.22)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 25.5)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:32.775927,"(3.2, 9.4, 8.416666666666668)","(1.7, 2.08, 1.84)","(10.0, 48.0, 25.5)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:33.894296,"(3.2, 9.4, 8.416666666666668)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 22.642857142857142)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:34.898267,"(3.2, 9.4, 8.416666666666668)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 22.642857142857142)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:36.114057,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 22.642857142857142)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:37.239459,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.762857142857143)","(10.0, 48.0, 22.642857142857142)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:38.569776,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 22.642857142857142)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:39.971066,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 42.81818181818181)"
16-12-2022 13:58:40.991895,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 9.636363636363637)","(21.0, 110.0, 63.72)","(17.0, 75.0, 53.69230769230769)"
16-12-2022 13:58:41.993912,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 65.0, 53.69230769230769)"
16-12-2022 13:58:43.041552,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 65.0, 51.0)"
16-12-2022 13:58:44.061635,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.08, 1.8781818181818182)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 65.0, 51.0)"
16-12-2022 13:58:45.022459,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.06, 1.8690909090909091)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 65.0, 51.0)"
16-12-2022 13:58:46.014399,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.06, 1.8690909090909091)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 65.0, 40.54545454545455)"
16-12-2022 13:58:47.093441,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.06, 1.819375)","(10.0, 48.0, 32.09090909090909)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 70.0, 40.54545454545455)"
16-12-2022 13:58:48.072252,"(3.3, 9.4, 8.416666666666668)","(1.7, 2.06, 1.819375)","(10.0, 48.0, 37.0625)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 70.0, 40.54545454545455)"
16-12-2022 13:58:49.017448,"(3.3, 9.4, 6.763636363636364)","(1.7, 2.04, 1.91625)","(10.0, 48.0, 37.0625)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 63.72)","(17.0, 70.0, 40.54545454545455)"
16-12-2022 13:58:50.049626,"(3.3, 9.4, 6.763636363636364)","(1.7, 2.04, 1.91625)","(10.0, 46.0, 40.92307692307692)","(6.5, 13.0, 7.140625)","(21.0, 110.0, 45.72222222222222)","(17.0, 70.0, 40.54545454545455)"
16-12-2022 13:58:51.154148,"(3.3, 9.4, 6.763636363636364)","(1.7, 2.04, 1.8278571428571428)","(10.0, 48.0, 42.61538461538461)","(6.5, 13.0, 8.5625)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 39.42857142857143)"
16-12-2022 13:58:52.108119,"(3.3, 9.4, 6.763636363636364)","(1.7, 2.04, 1.8278571428571428)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.5, 8.5625)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:53.063909,"(3.3, 9.4, 6.763636363636364)","(1.7, 2.04, 1.8278571428571428)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.5, 9.636363636363637)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:54.188787,"(3.3, 9.4, 7.775)","(1.7, 2.04, 1.8278571428571428)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 8.75)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:55.239345,"(3.3, 9.4, 8.18125)","(1.7, 2.04, 1.8278571428571428)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 8.75)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:56.193079,"(3.3, 9.4, 8.18125)","(1.7, 2.04, 1.7968421052631578)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 8.176470588235293)","(21.0, 110.0, 39.3125)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:57.088305,"(3.3, 9.4, 8.18125)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 7.568181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 42.08695652173913)"
16-12-2022 13:58:58.066241,"(3.3, 9.4, 8.18125)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 7.568181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:58:59.084044,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 7.568181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:00.026671,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 12.0, 7.568181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:00.955929,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 9.318181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:01.948517,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 9.318181818181818)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:02.965839,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 8.5)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:03.980646,"(3.3, 9.4, 6.5)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 8.5)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:04.868996,"(3.3, 9.4, 7.466666666666667)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 8.5)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:05.730403,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.8509090909090908)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 8.5)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:06.690399,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 7.7105263157894735)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:07.625131,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 7.7105263157894735)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 47.07142857142857)"
16-12-2022 13:59:08.532442,"(3.3, 9.4, 7.950000000000001)","(1.7, 2.02, 1.806875)","(10.0, 48.0, 42.61538461538461)","(6.5, 11.5, 7.7105263157894735)","(21.0, 110.0, 78.58333333333333)","(17.0, 70.0, 36.21052631578947)"
