,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:36:57.347684,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:36:58.828648,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.0)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:00.344548,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.228571428571429)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:01.789337,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.3, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:03.213390,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:04.629802,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:06.069843,"(19.0, 150.0, 80.5)","(8.5, 22.0, 17.2)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:07.550105,"(19.0, 150.0, 80.5)","(8.5, 22.0, 15.5)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.78)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:08.991524,"(19.0, 150.0, 80.5)","(8.5, 21.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.716666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:10.365938,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:11.777625,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:13.280441,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:14.772343,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:16.209262,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 18.625)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:17.647845,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 21.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:19.045517,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:20.497429,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.135)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:21.897502,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.125)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:23.327876,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:24.809390,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.81)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:26.340370,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.69)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:27.819294,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.0)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.8, 3.783333333333333)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:29.312227,"(19.0, 150.0, 80.5)","(8.5, 20.0, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.592857142857143)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:30.784650,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 15.75)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:32.281766,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:33.774580,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:35.294719,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:36.790973,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:38.232156,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:39.670214,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:41.141086,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:42.638860,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:44.114174,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:45.626742,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:47.298159,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:49.204568,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:50.916722,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:52.779622,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.16)","(10.0, 20.0, 16.2)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:54.455189,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 20.0, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:56.175452,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:57.721318,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:37:59.149733,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:00.617281,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:02.107765,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:03.616709,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:05.173579,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:06.712868,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:08.278515,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:09.817205,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:11.294287,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.74)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:12.781035,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:14.212964,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:15.674339,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:17.263594,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:18.896941,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:20.435427,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:21.968783,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:23.475291,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.9)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:24.989493,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.5, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:26.515361,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:28.097124,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.8041666666666667)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:29.726363,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.85, 3.85)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:31.184248,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:32.783066,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:34.346135,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:35.914065,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:37.880182,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:39.676132,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:41.258849,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:42.812968,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:44.302896,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:45.806062,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:47.360057,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:48.893223,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:50.453833,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:51.976143,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
12-01-2023 10:38:53.472286,"(19.0, 150.0, 80.5)","(8.5, 19.5, 15.7)","(15.0, 210.0, 132.2)","(5.0, 10.5, 9.8125)","(20.0, 220.0, 88.0)","(4.0, 3.9, 3.8)","(7.0, 25.0, 19.2)","(3.2, 4.2, 4.025)","(10.0, 19.0, 15.6)","(31.0, 220.0, 57.5)"
