,Winsome Ruby,Great Fantasy Nz,Aru And Me,Irene Rose,Make Mine Muscle,Quick Quaker,Kabayo King,Orlandos Gift,Our Spitfire Nz,Magic Owens,Super Angus,Farbio
1579,"[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 4, 549185), 51.0, 95.0]"
1580,"[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 5, 829887), 51.0, 95.0]"
1581,"[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 7, 107354), 51.0, 95.0]"
1582,"[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 8, 380635), 51.0, 95.0]"
1583,"[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 9, 669252), 51.0, 95.0]"
1584,"[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 10, 951568), 51.0, 95.0]"
1585,"[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 12, 235051), 51.0, 95.0]"
1586,"[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 13, 500318), 51.0, 95.0]"
1587,"[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 7.0, 11.0]","[datetime.datetime(2022, 11, 28, 16, 3, 14, 769991), 51.0, 95.0]"
1588,"[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 16, 43125), 51.0, 120.0]"
1589,"[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 17, 318308), 51.0, 110.0]"
1590,"[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 6.0, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 17.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 18, 622650), 51.0, 100.0]"
1591,"[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 18.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 19, 897017), 51.0, 100.0]"
1592,"[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 21, 179032), 51.0, 100.0]"
1593,"[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 22, 457544), 51.0, 100.0]"
1594,"[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 31.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 20.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 23, 719980), 51.0, 95.0]"
1595,"[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 31.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 81.0, 190.0]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 24, 999963), 51.0, 100.0]"
1596,"[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 4.0, 4.7]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 26, 272838), 51.0, 100.0]"
1597,"[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 4.0, 4.2]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 27, 550680), 51.0, 95.0]"
1598,"[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 4.0, 4.2]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 28, 820643), 51.0, 95.0]"
1599,"[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 30, 95121), 51.0, 90.0]"
1600,"[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 20.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 16, 3, 31, 369812), 51.0, 90.0]"
1601,"[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 3, 32, 644639), 51.0, 90.0]"
1602,"[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 8.0, 13.0]","[datetime.datetime(2022, 11, 28, 16, 3, 33, 919623), 51.0, 90.0]"
1603,"[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 35, 183477), 51.0, 90.0]"
1604,"[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 36, 453434), 51.0, 90.0]"
1605,"[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 19.0, 25.0]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 4.0, 4.1]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 6.5, 9.4]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 20.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 16, 3, 37, 739717), 51.0, 90.0]"
