,Clares Fool,Teachers Pet,Schooby,Galvarino,Fortes In Fide,Make Mine Joe,Studleigh Will,Betting Baron,Delightful Rainbow
08-12-2022 13:49:44.649942,"(2.7, 3.7, 3.5444444444444447)","(4.6, 5.6, 5.55)","(11.0, 13.5, 12.619565217391305)","(11.0, 17.0, 15.676470588235293)","(17.0, 21.0, 18.82608695652174)","(61.0, 210.0, 150.0)","(3.9, 5.0, 4.752941176470588)","(7.0, 9.6, 9.333333333333334)","(19.0, 29.0, 24.833333333333332)"
08-12-2022 13:49:45.908322,"(2.7, 3.7, 3.5680555555555555)","(4.6, 5.6, 5.5777777777777775)","(11.0, 13.5, 13.055555555555555)","(11.0, 17.0, 16.153846153846153)","(16.0, 21.0, 19.333333333333332)","(61.0, 210.0, 150.0)","(4.0, 5.0, 4.765625)","(7.5, 9.6, 9.5)","(20.0, 29.0, 24.833333333333332)"
08-12-2022 13:49:47.147848,"(2.7, 3.75, 3.603846153846154)","(4.6, 5.8, 5.6125)","(11.0, 13.5, 13.125)","(11.0, 17.0, 15.705882352941176)","(16.0, 21.0, 20.863636363636363)","(61.0, 210.0, 170.0)","(4.0, 5.0, 4.745652173913044)","(7.5, 9.6, 9.457142857142857)","(20.0, 29.0, 26.5)"
08-12-2022 13:49:48.361514,"(2.7, 3.75, 3.638888888888889)","(4.6, 5.8, 5.663636363636363)","(11.0, 13.5, 13.125)","(11.0, 17.0, 15.705882352941176)","(16.0, 21.0, 20.363636363636363)","(61.0, 200.0, 170.0)","(4.0, 5.0, 4.765909090909091)","(7.5, 9.6, 9.44)","(20.0, 29.0, 26.857142857142858)"
08-12-2022 13:49:49.558318,"(2.7, 3.75, 3.638888888888889)","(4.6, 5.8, 5.663636363636363)","(11.0, 13.5, 13.125)","(11.0, 17.0, 15.6)","(16.0, 21.0, 20.5)","(61.0, 200.0, 170.0)","(4.0, 4.8, 4.765909090909091)","(7.5, 9.6, 9.44)","(20.0, 29.0, 26.857142857142858)"
08-12-2022 13:49:50.774664,"(2.7, 3.75, 3.673076923076923)","(4.6, 5.8, 5.633333333333333)","(11.0, 13.5, 13.125)","(11.0, 16.5, 15.6)","(16.0, 21.0, 20.5)","(61.0, 200.0, 170.0)","(4.0, 4.8, 4.704)","(7.5, 9.6, 9.509090909090908)","(20.0, 29.0, 26.5)"
08-12-2022 13:49:51.962974,"(2.7, 3.85, 3.580769230769231)","(4.6, 5.9, 5.7)","(11.0, 13.5, 13.214285714285714)","(11.0, 16.5, 15.6)","(16.0, 21.0, 20.0)","(61.0, 200.0, 170.0)","(4.0, 4.8, 4.6909090909090905)","(7.5, 9.6, 9.333333333333334)","(19.0, 29.0, 26.5)"
08-12-2022 13:49:53.148378,"(2.7, 3.85, 3.612264150943396)","(4.6, 5.9, 5.62)","(11.0, 13.5, 13.214285714285714)","(11.0, 16.5, 15.6)","(16.0, 21.0, 18.941176470588236)","(61.0, 200.0, 170.0)","(4.0, 4.8, 4.658823529411764)","(7.5, 9.6, 9.333333333333334)","(19.0, 29.0, 26.5)"
08-12-2022 13:49:54.295518,"(2.7, 3.65, 3.5944444444444446)","(4.6, 5.5, 5.423076923076923)","(11.0, 13.5, 13.214285714285714)","(11.0, 16.5, 15.6)","(16.0, 22.0, 19.545454545454547)","(61.0, 200.0, 150.0)","(4.0, 4.8, 4.648780487804878)","(7.5, 9.6, 9.040000000000001)","(19.0, 29.0, 27.4)"
08-12-2022 13:49:55.487731,"(2.7, 3.65, 3.478125)","(4.6, 6.2, 5.814285714285715)","(11.0, 14.0, 13.4)","(11.0, 16.5, 16.0)","(16.0, 22.0, 19.928571428571427)","(61.0, 210.0, 157.5)","(4.0, 5.0, 4.6499999999999995)","(7.5, 10.0, 9.164285714285715)","(19.0, 29.0, 31.0)"
08-12-2022 13:49:56.664200,"(2.7, 3.55, 3.3499999999999996)","(4.6, 5.9, 5.814285714285715)","(11.0, 14.0, 13.4)","(11.0, 16.5, 16.0)","(16.0, 21.0, 20.625)","(61.0, 210.0, 150.0)","(4.0, 5.0, 4.670588235294117)","(7.5, 10.5, 9.416666666666666)","(19.0, 34.0, 31.0)"
08-12-2022 13:49:57.781208,"(2.7, 3.5, 3.4275862068965517)","(4.6, 5.9, 5.814285714285715)","(11.0, 14.0, 13.526315789473685)","(11.0, 16.5, 16.0)","(16.0, 21.0, 20.53125)","(61.0, 210.0, 150.0)","(4.0, 5.0, 4.681818181818182)","(7.5, 10.5, 9.321428571428571)","(19.0, 34.0, 30.0)"
08-12-2022 13:49:58.926243,"(2.7, 3.5, 3.3363636363636364)","(4.6, 5.9, 5.65)","(11.0, 14.0, 13.64)","(11.0, 16.5, 16.0)","(16.0, 21.0, 20.0)","(61.0, 210.0, 150.0)","(4.0, 5.0, 4.658536585365853)","(7.5, 10.5, 9.321428571428571)","(19.0, 34.0, 32.666666666666664)"
08-12-2022 13:50:00.118510,"(2.7, 3.5, 3.4181818181818184)","(4.6, 5.9, 5.833333333333334)","(11.0, 14.0, 13.64)","(11.0, 16.5, 16.4)","(16.0, 21.0, 20.142857142857142)","(61.0, 210.0, 150.0)","(4.0, 5.0, 4.658536585365853)","(7.5, 10.5, 9.321428571428571)","(19.0, 34.0, 30.0)"
08-12-2022 13:50:01.647606,"(2.7, 3.5, 3.4181818181818184)","(4.6, 6.2, 5.782608695652174)","(11.0, 14.0, 13.55)","(11.0, 17.0, 16.4)","(16.0, 21.0, 20.764705882352942)","(61.0, 210.0, 157.5)","(4.0, 5.0, 4.658536585365853)","(7.5, 10.5, 9.321428571428571)","(19.0, 34.0, 27.333333333333332)"
08-12-2022 13:50:02.872309,"(2.7, 3.5, 3.4181818181818184)","(4.6, 6.2, 5.782608695652174)","(11.0, 14.0, 13.363636363636363)","(11.0, 17.0, 16.5)","(16.0, 22.0, 20.1)","(61.0, 210.0, 151.66666666666666)","(4.0, 5.0, 4.751063829787234)","(7.5, 10.5, 9.409090909090908)","(19.0, 30.0, 27.333333333333332)"
08-12-2022 13:50:04.158339,"(2.6, 3.5, 3.3125)","(4.6, 6.0, 5.923076923076923)","(11.0, 13.5, 13.571428571428571)","(12.0, 17.0, 16.5)","(17.0, 21.0, 20.1)","(81.0, 210.0, 151.66666666666666)","(4.0, 5.0, 4.751063829787234)","(7.5, 10.5, 9.409090909090908)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:05.506716,"(2.6, 3.4, 3.3625)","(4.6, 6.0, 5.923076923076923)","(11.0, 14.0, 13.571428571428571)","(12.0, 17.0, 16.5)","(17.0, 21.0, 20.586206896551722)","(81.0, 210.0, 151.66666666666666)","(4.0, 5.0, 4.758536585365854)","(7.5, 10.5, 9.096774193548388)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:06.691494,"(2.6, 3.4, 3.3625)","(4.6, 6.0, 5.866666666666667)","(11.0, 14.0, 13.052631578947368)","(12.0, 17.0, 16.5)","(17.0, 21.0, 20.71875)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.758536585365854)","(7.5, 10.0, 9.136363636363637)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:07.870991,"(2.7, 3.4, 3.3625)","(4.6, 6.2, 5.866666666666667)","(11.0, 14.0, 13.25)","(12.0, 17.0, 16.5)","(17.0, 21.0, 21.03846153846154)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.758536585365854)","(7.5, 10.0, 9.18)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:09.095837,"(2.7, 3.4, 3.3625)","(4.6, 6.2, 5.808)","(11.0, 13.5, 13.125)","(12.0, 17.0, 16.5)","(17.0, 22.0, 21.074074074074073)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.758536585365854)","(7.5, 10.5, 9.3)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:10.189543,"(2.7, 3.4, 3.3625)","(4.6, 6.2, 5.808)","(11.0, 13.5, 13.125)","(12.0, 17.0, 16.5)","(17.0, 22.0, 19.785714285714285)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.590909090909091)","(7.5, 10.5, 9.473684210526315)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:11.282878,"(2.7, 3.4, 3.375)","(4.6, 6.2, 5.681081081081081)","(11.0, 13.5, 13.357142857142858)","(12.0, 17.0, 16.5)","(17.0, 20.0, 19.785714285714285)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.657142857142857)","(7.5, 10.5, 9.416666666666666)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:12.368555,"(2.7, 3.4, 3.375)","(4.6, 6.2, 5.72972972972973)","(11.0, 13.5, 13.30952380952381)","(12.0, 17.0, 16.5)","(17.0, 20.0, 19.76923076923077)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.5, 9.309090909090909)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:13.472489,"(2.7, 3.4, 3.375)","(4.6, 6.2, 5.828571428571428)","(11.0, 13.5, 13.30952380952381)","(12.0, 17.0, 16.5)","(17.0, 20.0, 19.76923076923077)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.64)","(7.5, 10.0, 9.5)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:14.571558,"(2.7, 3.4, 3.375)","(4.6, 6.0, 5.846153846153846)","(11.0, 13.5, 13.30952380952381)","(12.0, 17.0, 16.5)","(17.0, 20.0, 19.76923076923077)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 9.8, 9.5)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:15.660299,"(2.7, 3.4, 3.375)","(4.6, 6.0, 5.846153846153846)","(11.0, 13.5, 13.119047619047619)","(12.0, 17.0, 16.5)","(17.0, 21.0, 19.102564102564102)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 9.8, 9.5)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:16.772005,"(2.7, 3.4, 3.375)","(4.6, 6.0, 5.846153846153846)","(11.0, 13.5, 12.833333333333334)","(12.0, 17.0, 16.5)","(17.0, 21.0, 19.102564102564102)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 9.8, 9.707692307692309)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:17.866472,"(2.7, 3.5, 3.3392857142857144)","(4.6, 6.0, 5.846153846153846)","(11.0, 12.0, 11.561224489795919)","(12.0, 20.0, 16.571428571428573)","(17.0, 22.0, 20.714285714285715)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 9.8, 9.88125)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:19.045374,"(2.7, 3.5, 3.4134615384615383)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.32)","(12.0, 19.0, 16.833333333333332)","(17.0, 21.0, 20.714285714285715)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.5, 9.954545454545455)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:20.103423,"(2.7, 3.5, 3.4529411764705884)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.344827586206897)","(12.0, 19.0, 17.266666666666666)","(17.0, 21.0, 21.0)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.5, 9.672727272727272)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:21.147039,"(2.7, 3.5, 3.4583333333333335)","(4.6, 6.0, 5.862068965517241)","(11.0, 11.5, 11.344827586206897)","(12.0, 19.0, 16.833333333333332)","(17.0, 22.0, 21.0)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.5, 9.806666666666667)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:22.532782,"(2.7, 3.5, 3.4411764705882355)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.32)","(12.0, 19.0, 16.833333333333332)","(17.0, 22.0, 21.318181818181817)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.5, 9.08)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:23.722367,"(2.7, 3.5, 3.4655172413793105)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.344827586206897)","(12.0, 19.0, 17.7)","(17.0, 22.0, 20.46153846153846)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.621052631578947)","(7.5, 10.0, 9.323076923076922)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:24.889637,"(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.344827586206897)","(12.0, 19.0, 17.555555555555557)","(17.0, 22.0, 19.055194805194805)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.64)","(7.5, 10.0, 9.241379310344827)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:26.214176,"(2.7, 3.5, 3.414285714285714)","(4.6, 6.0, 5.846153846153846)","(11.0, 11.5, 11.289473684210526)","(12.0, 19.0, 17.8)","(17.0, 19.5, 18.76984126984127)","(81.0, 210.0, 182.72727272727272)","(4.0, 5.0, 4.756756756756757)","(7.5, 10.0, 9.7)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:27.456333,"(2.7, 3.5, 3.4951612903225806)","(4.6, 6.0, 5.881481481481481)","(11.0, 11.5, 11.192307692307692)","(12.0, 19.0, 18.205882352941178)","(17.0, 19.5, 18.642857142857142)","(81.0, 210.0, 201.42857142857144)","(4.0, 5.0, 4.756756756756757)","(7.5, 10.0, 9.657142857142857)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:28.806465,"(2.7, 3.5, 3.4911764705882353)","(4.6, 6.0, 5.949206349206349)","(11.0, 11.5, 11.1)","(12.0, 19.0, 18.1)","(17.0, 19.5, 18.663636363636364)","(81.0, 210.0, 201.42857142857144)","(4.0, 5.0, 4.76)","(7.5, 10.0, 9.309090909090909)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:30.126657,"(2.7, 3.5, 3.3875)","(4.6, 6.0, 5.9)","(11.0, 11.5, 11.1)","(12.0, 19.0, 18.1)","(17.0, 19.5, 19.25)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.76)","(7.5, 9.8, 9.069565217391304)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:31.387376,"(2.7, 3.5, 3.3823076923076925)","(4.6, 6.0, 5.9)","(11.0, 11.5, 11.055555555555555)","(12.0, 19.0, 17.96153846153846)","(17.0, 19.5, 19.25)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.7893617021276595)","(7.5, 9.8, 9.1)","(19.0, 30.0, 27.272727272727273)"
08-12-2022 13:50:32.538157,"(2.7, 3.5, 3.3823076923076925)","(4.6, 6.0, 5.9)","(11.0, 11.5, 11.055555555555555)","(12.0, 19.0, 17.96153846153846)","(17.0, 19.5, 19.25)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.79375)","(7.5, 9.8, 9.24)","(19.0, 30.0, 31.6)"
08-12-2022 13:50:33.753300,"(2.7, 3.45, 3.382558139534884)","(4.6, 6.0, 5.9)","(11.0, 11.5, 11.0)","(12.0, 19.0, 17.96153846153846)","(17.0, 19.5, 18.897058823529413)","(81.0, 210.0, 185.0)","(4.0, 5.0, 4.983333333333333)","(7.5, 9.8, 9.78)","(19.0, 32.0, 33.142857142857146)"
08-12-2022 13:50:34.978862,"(2.7, 3.6, 3.5700000000000003)","(4.6, 6.0, 5.6571428571428575)","(11.0, 11.5, 11.375)","(12.0, 20.0, 18.08823529411765)","(17.0, 19.5, 19.107142857142858)","(81.0, 210.0, 185.0)","(4.0, 5.0, 4.983333333333333)","(7.5, 10.5, 9.78)","(19.0, 34.0, 33.142857142857146)"
08-12-2022 13:50:36.094411,"(2.7, 3.6, 3.5700000000000003)","(4.6, 5.9, 5.7)","(11.0, 11.5, 11.166666666666666)","(12.0, 20.0, 18.08823529411765)","(17.0, 19.5, 19.107142857142858)","(81.0, 210.0, 185.0)","(4.0, 5.0, 4.983333333333333)","(7.5, 10.5, 9.78)","(19.0, 34.0, 33.142857142857146)"
08-12-2022 13:50:37.324028,"(2.7, 3.55, 3.5166666666666666)","(4.6, 5.9, 5.7)","(11.0, 11.5, 11.125)","(12.0, 20.0, 18.08823529411765)","(17.0, 19.5, 19.107142857142858)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.983333333333333)","(7.5, 10.5, 9.7)","(19.0, 34.0, 33.294117647058826)"
08-12-2022 13:50:38.587581,"(2.7, 3.55, 3.5414285714285714)","(4.6, 5.9, 5.533333333333333)","(11.0, 11.5, 10.970588235294118)","(12.0, 20.0, 18.44)","(17.0, 19.5, 19.05)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.983333333333333)","(7.5, 10.5, 9.50952380952381)","(19.0, 34.0, 33.294117647058826)"
08-12-2022 13:50:39.830779,"(2.7, 3.55, 3.5414285714285714)","(4.6, 5.9, 5.585714285714285)","(11.0, 11.5, 10.477023498694518)","(12.0, 20.0, 19.048780487804876)","(17.0, 19.5, 18.989795918367346)","(81.0, 210.0, 195.0)","(4.0, 5.0, 4.906451612903226)","(7.5, 10.5, 10.084)","(19.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:41.023034,"(2.7, 3.55, 3.5384615384615383)","(4.6, 5.9, 5.441666666666667)","(11.0, 9.4, 9.008355091383812)","(12.0, 20.0, 19.048780487804876)","(17.0, 19.5, 18.989795918367346)","(81.0, 210.0, 195.0)","(4.0, 5.1, 4.954285714285714)","(7.5, 10.5, 9.78)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:42.136878,"(2.7, 3.55, 3.539655172413793)","(4.6, 5.9, 5.507142857142857)","(11.0, 9.4, 9.011730205278592)","(12.0, 20.0, 18.470588235294116)","(17.0, 19.5, 19.02173913043478)","(81.0, 210.0, 195.0)","(4.0, 5.1, 4.923529411764705)","(7.5, 10.5, 9.78)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:43.253166,"(2.7, 3.55, 3.541176470588235)","(4.6, 5.9, 5.782352941176471)","(11.0, 10.5, 9.259090909090908)","(12.0, 20.0, 18.75)","(17.0, 19.5, 19.076923076923077)","(81.0, 210.0, 195.0)","(4.0, 5.1, 4.923529411764705)","(7.5, 10.5, 9.78)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:44.384366,"(2.7, 3.55, 3.540322580645161)","(4.6, 5.9, 5.782352941176471)","(10.0, 10.5, 9.444)","(12.0, 20.0, 18.7)","(17.0, 19.5, 19.076923076923077)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.923529411764705)","(7.5, 10.5, 9.78)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:45.533072,"(2.7, 3.55, 3.540322580645161)","(4.6, 5.9, 5.782352941176471)","(10.0, 10.0, 9.6)","(12.0, 20.0, 18.7)","(17.0, 19.5, 19.114035087719298)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.923529411764705)","(7.5, 10.5, 9.522222222222222)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:46.825784,"(2.7, 3.55, 3.540322580645161)","(4.6, 5.9, 5.766666666666667)","(10.0, 9.8, 9.5)","(12.0, 20.0, 18.7)","(17.0, 19.5, 19.114035087719298)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.928571428571428)","(7.5, 10.5, 9.522222222222222)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:47.956126,"(2.7, 3.55, 3.540625)","(4.6, 5.9, 5.775)","(10.0, 9.6, 9.48)","(12.0, 20.0, 18.7)","(17.0, 19.5, 19.114035087719298)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.928571428571428)","(7.5, 10.5, 9.522222222222222)","(20.0, 34.0, 33.45454545454545)"
08-12-2022 13:50:49.018727,"(2.7, 3.55, 3.540625)","(4.6, 5.9, 5.766666666666667)","(10.0, 9.8, 9.5)","(12.0, 20.0, 18.75)","(17.0, 19.5, 19.114035087719298)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.928571428571428)","(7.5, 10.5, 9.876923076923077)","(20.0, 34.0, 35.333333333333336)"
08-12-2022 13:50:50.125954,"(2.7, 3.55, 3.540625)","(4.6, 5.9, 5.629166666666667)","(10.0, 9.8, 9.527272727272727)","(12.0, 20.0, 18.181818181818183)","(17.0, 18.5, 17.64814814814815)","(61.0, 210.0, 185.0)","(4.0, 5.1, 4.940625)","(7.5, 10.5, 9.09375)","(20.0, 38.0, 36.5)"
08-12-2022 13:50:51.219547,"(2.7, 3.65, 3.488235294117647)","(4.6, 5.9, 5.661904761904762)","(10.0, 9.8, 9.218181818181819)","(12.0, 20.0, 18.8)","(17.0, 19.5, 18.016129032258064)","(61.0, 210.0, 185.0)","(4.0, 5.1, 5.0)","(7.5, 10.5, 8.553846153846154)","(20.0, 38.0, 36.5)"
08-12-2022 13:50:52.348896,"(2.7, 3.65, 3.628181818181818)","(4.6, 5.9, 5.792857142857144)","(10.0, 10.5, 9.181034482758621)","(12.0, 20.0, 18.5)","(17.0, 19.5, 18.529411764705884)","(61.0, 210.0, 91.11111111111111)","(4.0, 5.1, 5.0024999999999995)","(7.5, 8.8, 8.51764705882353)","(20.0, 38.0, 36.5)"
08-12-2022 13:50:53.412865,"(2.7, 3.65, 3.630392156862745)","(4.6, 5.9, 5.807692307692308)","(10.0, 10.0, 9.571428571428571)","(12.0, 20.0, 18.714285714285715)","(17.0, 19.5, 18.529411764705884)","(61.0, 130.0, 90.625)","(4.0, 5.1, 4.994594594594594)","(7.5, 8.8, 8.5)","(20.0, 38.0, 36.5)"
08-12-2022 13:50:54.489154,"(2.7, 3.65, 3.6455882352941176)","(4.6, 6.0, 5.732142857142857)","(10.0, 10.0, 9.549999999999999)","(12.0, 20.0, 19.205882352941178)","(17.0, 19.5, 18.3)","(61.0, 130.0, 90.625)","(4.0, 5.1, 5.013333333333333)","(7.5, 8.8, 8.44)","(20.0, 38.0, 36.285714285714285)"
08-12-2022 13:50:55.602277,"(2.7, 3.65, 3.6455882352941176)","(4.6, 6.2, 5.661538461538461)","(10.0, 10.0, 9.549999999999999)","(12.0, 20.0, 19.357142857142858)","(17.0, 19.0, 18.3)","(61.0, 130.0, 87.5)","(4.0, 5.1, 5.01875)","(7.5, 8.8, 8.533333333333333)","(20.0, 38.0, 36.90909090909091)"
08-12-2022 13:50:56.725771,"(2.7, 3.65, 3.6455882352941176)","(4.6, 6.2, 5.699999999999999)","(10.0, 10.0, 9.549999999999999)","(12.0, 20.0, 19.289473684210527)","(17.0, 19.0, 18.2)","(61.0, 120.0, 87.5)","(4.0, 5.1, 5.01875)","(7.5, 8.8, 8.533333333333333)","(20.0, 38.0, 36.90909090909091)"
08-12-2022 13:50:57.882299,"(2.7, 3.65, 3.6455882352941176)","(4.6, 6.2, 5.699999999999999)","(10.0, 10.0, 9.549999999999999)","(12.0, 20.0, 19.15625)","(17.0, 19.0, 18.2)","(61.0, 120.0, 93.75)","(4.0, 5.1, 5.013333333333333)","(7.5, 8.8, 8.35)","(20.0, 38.0, 36.8)"
08-12-2022 13:50:58.921307,"(2.7, 3.65, 3.645945945945946)","(4.6, 6.2, 5.699999999999999)","(10.0, 10.0, 9.511111111111111)","(12.0, 20.0, 19.035714285714285)","(17.0, 19.0, 18.2)","(61.0, 120.0, 85.0)","(4.0, 5.1, 5.08235294117647)","(7.5, 8.8, 8.533333333333333)","(20.0, 38.0, 37.333333333333336)"
08-12-2022 13:51:00.024185,"(2.7, 3.85, 3.660810810810811)","(4.6, 6.2, 5.38695652173913)","(10.0, 10.0, 9.666666666666666)","(12.0, 20.0, 19.181818181818183)","(17.0, 19.0, 18.057692307692307)","(61.0, 100.0, 82.85714285714286)","(4.0, 5.1, 4.844290657439446)","(7.5, 9.2, 8.7)","(20.0, 38.0, 37.25)"
08-12-2022 13:51:01.156998,"(2.7, 3.85, 3.6625)","(4.6, 6.2, 5.475)","(10.0, 10.0, 9.636363636363637)","(12.0, 22.0, 20.25)","(17.0, 19.5, 18.057692307692307)","(61.0, 100.0, 82.85714285714286)","(4.0, 5.2, 4.847945205479452)","(7.5, 9.2, 8.7)","(20.0, 38.0, 37.5)"
08-12-2022 13:51:02.374685,"(2.7, 3.85, 3.6625)","(4.6, 6.0, 5.818181818181818)","(10.0, 10.0, 9.808)","(12.0, 21.0, 20.0)","(17.0, 19.5, 18.362068965517242)","(61.0, 100.0, 82.85714285714286)","(4.0, 5.2, 4.91549815498155)","(7.5, 9.2, 8.9)","(20.0, 38.0, 37.5)"
08-12-2022 13:51:03.545713,"(2.7, 3.85, 3.6681818181818184)","(4.6, 6.0, 5.466666666666667)","(10.0, 10.0, 9.808)","(12.0, 21.0, 20.0)","(17.0, 19.5, 18.5)","(61.0, 100.0, 82.14285714285714)","(4.0, 5.2, 4.91549815498155)","(7.5, 9.0, 8.866666666666667)","(20.0, 38.0, 37.64705882352941)"
08-12-2022 13:51:04.769688,"(2.7, 3.85, 3.6681818181818184)","(4.6, 6.0, 5.697297297297297)","(10.0, 10.0, 9.86086956521739)","(12.0, 21.0, 20.0)","(17.0, 19.5, 18.5)","(61.0, 95.0, 82.14285714285714)","(4.0, 5.2, 4.91549815498155)","(7.5, 9.0, 8.4375)","(20.0, 38.0, 37.64705882352941)"
08-12-2022 13:51:06.038198,"(2.7, 3.85, 3.6681818181818184)","(4.6, 6.0, 5.7846153846153845)","(10.0, 10.0, 9.86086956521739)","(12.0, 21.0, 19.571428571428573)","(17.0, 19.5, 18.5)","(61.0, 95.0, 82.14285714285714)","(4.0, 5.2, 4.915730337078652)","(7.5, 9.0, 8.4375)","(20.0, 38.0, 37.64705882352941)"
08-12-2022 13:51:07.242517,"(2.7, 3.85, 3.5792682926829267)","(4.6, 6.0, 5.7729729729729735)","(10.0, 10.0, 8.891891891891891)","(12.0, 22.0, 19.833333333333332)","(17.0, 19.5, 18.5)","(61.0, 95.0, 83.75)","(4.0, 5.2, 4.915730337078652)","(7.5, 9.0, 8.55)","(20.0, 38.0, 34.11764705882353)"
08-12-2022 13:51:08.470171,"(2.7, 3.85, 3.6064102564102565)","(4.6, 6.0, 5.533333333333333)","(10.0, 8.6, 9.066666666666666)","(12.0, 22.0, 19.916666666666668)","(17.0, 19.5, 18.60810810810811)","(61.0, 95.0, 83.75)","(4.0, 5.2, 4.915671641791045)","(7.5, 9.0, 8.96)","(20.0, 38.0, 32.285714285714285)"
08-12-2022 13:51:09.673642,"(2.7, 3.85, 3.662121212121212)","(4.6, 5.9, 5.666666666666667)","(10.0, 10.0, 9.066666666666666)","(12.0, 22.0, 19.916666666666668)","(17.0, 19.5, 18.60810810810811)","(61.0, 95.0, 83.75)","(4.0, 5.2, 4.925000000000001)","(7.5, 9.0, 8.971428571428572)","(20.0, 38.0, 34.25)"
08-12-2022 13:51:10.980242,"(2.9, 3.85, 3.703658536585366)","(4.8, 5.9, 5.3585365853658535)","(9.0, 10.0, 9.342857142857143)","(13.0, 22.0, 21.047619047619047)","(16.0, 19.5, 18.60810810810811)","(61.0, 95.0, 83.75)","(4.0, 5.2, 4.925000000000001)","(7.5, 9.0, 8.971428571428572)","(21.0, 38.0, 34.76923076923077)"
