,Disagreeable Miss,Street Culture,Wheels,Kyshaka,Red Sequoia,Dont Dismiss,Lord Wonder,Aussie Sojourn,Staying Strong
07-01-2023 14:43:07.133937,"(2.9, 3.5, 3.4766666666666666)","(11.0, 15.0, 14.5625)","(5.0, 5.9, 5.753333333333334)","(8.5, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.371428571428572)","(5.0, 5.8, 5.771428571428571)","(101.0, 180.0, 165.0)"
07-01-2023 14:43:08.313167,"(2.9, 3.5, 3.4766666666666666)","(11.0, 15.0, 14.548387096774194)","(5.0, 5.9, 5.753333333333334)","(8.5, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.371428571428572)","(5.0, 5.8, 5.771428571428571)","(101.0, 180.0, 165.0)"
07-01-2023 14:43:09.484519,"(2.9, 3.55, 3.4657894736842105)","(11.0, 15.0, 14.548387096774194)","(5.0, 5.9, 5.753333333333334)","(8.5, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.411764705882353)","(5.0, 5.8, 5.771428571428571)","(101.0, 180.0, 165.0)"
07-01-2023 14:43:10.627991,"(2.9, 3.55, 3.4611111111111112)","(11.0, 15.0, 14.5)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.775)","(101.0, 170.0, 130.0)"
07-01-2023 14:43:11.814828,"(2.9, 3.5, 3.45)","(11.0, 15.0, 14.393939393939394)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.775)","(101.0, 170.0, 132.5)"
07-01-2023 14:43:12.905863,"(2.9, 3.55, 3.4863636363636363)","(11.0, 15.0, 14.393939393939394)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.779999999999999)","(101.0, 170.0, 140.0)"
07-01-2023 14:43:14.021450,"(2.9, 3.55, 3.4863636363636363)","(11.0, 14.5, 14.282608695652174)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 157.14285714285714)"
07-01-2023 14:43:15.155273,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.282608695652174)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 41.09090909090909)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 152.0)"
07-01-2023 14:43:16.281042,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.282608695652174)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:17.394038,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:18.640608,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.466666666666667)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:19.841507,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.454545454545455)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:20.979228,"(2.9, 3.55, 3.480769230769231)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.454545454545455)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:22.105424,"(2.9, 3.55, 3.488095238095238)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.454545454545455)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:23.185958,"(2.9, 3.55, 3.488095238095238)","(11.0, 14.5, 14.224137931034482)","(5.0, 5.9, 5.753333333333334)","(8.0, 9.8, 9.64)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.8, 8.48235294117647)","(5.0, 5.8, 5.771428571428571)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:24.321678,"(2.9, 3.55, 3.4749999999999996)","(11.0, 14.5, 14.192307692307692)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.745454545454546)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.43157894736842)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:25.462842,"(2.9, 3.5, 3.4565217391304346)","(11.0, 14.0, 13.944444444444445)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.43157894736842)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:26.595880,"(2.9, 3.5, 3.45)","(11.0, 14.0, 13.9375)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.43157894736842)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:27.779725,"(2.9, 3.5, 3.45)","(11.0, 14.0, 13.9375)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.43157894736842)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:29.034604,"(2.9, 3.45, 3.41969696969697)","(11.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.475)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:30.243855,"(2.9, 3.45, 3.4246835443037975)","(11.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.0625)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.475)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:31.410350,"(2.9, 3.45, 3.4246835443037975)","(11.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.0625)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.475)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:32.596545,"(2.9, 3.45, 3.4246835443037975)","(11.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.0625)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.475)","(5.0, 5.8, 5.766666666666667)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:33.775107,"(2.9, 3.45, 3.4140625)","(11.0, 14.0, 13.833333333333334)","(5.0, 6.2, 6.0625)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.888888888888886)","(7.0, 8.6, 8.475)","(5.0, 5.8, 5.853424657534247)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:35.015015,"(2.9, 3.55, 3.4571428571428573)","(11.0, 14.0, 13.75)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.493333333333332)","(5.0, 5.9, 5.738888888888889)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:36.225692,"(2.9, 3.45, 3.425925925925926)","(11.0, 14.0, 13.7)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.493333333333332)","(5.0, 5.9, 5.735897435897436)","(101.0, 170.0, 158.0)"
07-01-2023 14:43:37.394854,"(2.9, 3.45, 3.425925925925926)","(11.0, 14.0, 13.7)","(5.0, 6.2, 6.052631578947368)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.493333333333332)","(5.0, 5.9, 5.735897435897436)","(101.0, 170.0, 140.0)"
07-01-2023 14:43:38.540908,"(2.9, 3.45, 3.425925925925926)","(11.0, 14.0, 13.7)","(5.0, 6.2, 6.276923076923077)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.64)","(5.0, 5.9, 5.788235294117647)","(101.0, 170.0, 132.5)"
07-01-2023 14:43:39.667149,"(2.9, 3.4, 3.3789473684210525)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.276923076923077)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.566666666666666)","(5.0, 5.9, 5.788235294117647)","(101.0, 170.0, 132.5)"
07-01-2023 14:43:40.899377,"(2.9, 3.4, 3.3789473684210525)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.276923076923077)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.566666666666666)","(5.0, 5.9, 5.788235294117647)","(101.0, 170.0, 132.5)"
07-01-2023 14:43:42.166508,"(2.9, 3.4, 3.3789473684210525)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.276923076923077)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.566666666666666)","(5.0, 5.9, 5.788235294117647)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:43.465290,"(2.9, 3.5, 3.4323529411764704)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.2250000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.566666666666666)","(5.0, 5.9, 5.716)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:44.741074,"(2.9, 3.5, 3.4379310344827587)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.2)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.566666666666666)","(5.0, 5.9, 5.713793103448276)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:45.942067,"(2.9, 3.5, 3.458139534883721)","(11.0, 14.0, 13.64)","(5.0, 6.4, 6.142857142857143)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.64)","(5.0, 5.9, 5.713793103448276)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:47.118651,"(2.9, 3.5, 3.4906735751295335)","(11.0, 14.0, 13.608695652173912)","(5.0, 6.4, 6.142857142857143)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.64)","(5.0, 5.9, 5.713793103448276)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:48.294517,"(2.9, 3.5, 3.4921052631578946)","(11.0, 14.0, 13.608695652173912)","(5.0, 6.4, 6.142857142857143)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.64)","(5.0, 5.9, 5.713793103448276)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:49.457598,"(2.9, 3.5, 3.4892857142857143)","(11.0, 14.0, 13.608695652173912)","(5.0, 6.4, 6.111111111111112)","(8.0, 9.8, 9.72)","(19.0, 25.0, 24.35483870967742)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.8, 8.35)","(5.0, 5.9, 5.713793103448276)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:50.660266,"(2.9, 3.5, 3.478125)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 6.04)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.6, 8.2)","(5.0, 5.9, 6.1)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:51.884606,"(2.9, 3.55, 3.4875)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 6.04)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.4, 6.111111111111111)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:53.080404,"(2.9, 3.55, 3.541279069767442)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 6.04)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.2, 5.938461538461539)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:54.205872,"(2.9, 3.55, 3.5392045454545453)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 6.04)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.0, 5.938461538461539)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:55.416369,"(2.9, 3.55, 3.5407975460122696)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.99)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.0, 5.95)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:56.630407,"(2.9, 3.55, 3.536549707602339)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.99)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.2, 5.95)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:57.841423,"(2.9, 3.5, 3.490677966101695)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 6.061538461538461)","(8.0, 9.8, 9.6)","(19.0, 25.0, 24.02857142857143)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.2)","(5.0, 6.2, 5.95)","(101.0, 170.0, 156.66666666666666)"
07-01-2023 14:43:59.024985,"(2.9, 3.5, 3.490677966101695)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.061538461538461)","(8.0, 9.8, 9.745454545454546)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.4, 8.076923076923077)","(5.0, 6.2, 5.728205128205128)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:00.200036,"(2.9, 3.55, 3.517605633802817)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.061538461538462)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.728205128205128)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:01.403468,"(2.9, 3.55, 3.525)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.03125)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:02.665087,"(2.9, 3.55, 3.527464788732394)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.03125)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:03.971177,"(2.9, 3.55, 3.527464788732394)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.03125)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:05.220677,"(2.9, 3.55, 3.527464788732394)","(11.0, 14.0, 13.65)","(5.0, 6.2, 6.03125)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 158.0)"
07-01-2023 14:44:06.416724,"(2.9, 3.55, 3.527464788732394)","(11.0, 14.0, 13.65)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:07.540374,"(2.9, 3.6, 3.555357142857143)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:08.707096,"(2.9, 3.6, 3.5651162790697675)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:09.908389,"(2.9, 3.6, 3.5875)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.61538461538461)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:11.130808,"(2.9, 3.6, 3.585714285714286)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:12.388450,"(2.9, 3.6, 3.585714285714286)","(11.0, 14.0, 13.596153846153847)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:13.654671,"(2.9, 3.6, 3.585714285714286)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:14.932762,"(2.9, 3.6, 3.585714285714286)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:16.154530,"(2.9, 3.6, 3.5791666666666666)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.96)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.706666666666666)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:17.433136,"(2.9, 3.6, 3.5791666666666666)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.76)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:18.786061,"(2.9, 3.6, 3.5791666666666666)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.76)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:20.186891,"(2.9, 3.6, 3.5791666666666666)","(11.0, 14.0, 13.619047619047619)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.76)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:21.511859,"(2.9, 3.6, 3.5358490566037735)","(11.0, 14.0, 13.68)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.765853658536585)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:22.815149,"(2.9, 3.55, 3.5448275862068965)","(11.0, 14.0, 13.68)","(5.0, 6.2, 5.96)","(8.0, 9.8, 9.72)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.765853658536585)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:24.042152,"(2.9, 3.6, 3.5604166666666663)","(11.0, 14.0, 13.68)","(5.0, 6.2, 5.96)","(8.0, 9.8, 9.577777777777778)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.076923076923077)","(5.0, 5.8, 5.765853658536585)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:25.572201,"(2.9, 3.6, 3.5960251046025107)","(11.0, 14.0, 13.68)","(5.0, 6.2, 5.9750000000000005)","(8.0, 9.8, 9.633333333333333)","(19.0, 25.0, 23.866666666666667)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.180582524271845)","(5.0, 5.8, 5.765853658536585)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:27.134789,"(2.9, 3.6, 3.5444214876033056)","(11.0, 14.0, 13.68)","(5.0, 6.2, 5.853846153846154)","(8.0, 9.8, 9.618181818181819)","(19.0, 25.0, 23.65)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.191752577319587)","(5.0, 5.8, 5.753333333333333)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:28.590821,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.68)","(5.0, 5.9, 5.867567567567568)","(8.0, 10.0, 9.705882352941176)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.2, 8.355555555555556)","(5.0, 5.8, 5.744)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:29.997146,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.724137931034482)","(5.0, 5.9, 5.96)","(8.0, 10.5, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.753333333333333)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:31.236936,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.724137931034482)","(5.0, 6.2, 5.96)","(8.0, 10.0, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.753333333333333)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:32.535924,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.724137931034482)","(5.0, 6.2, 5.923076923076923)","(8.0, 10.0, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.744)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:33.847389,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.86111111111111)","(5.0, 6.2, 5.923076923076923)","(8.0, 10.0, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.744)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:35.211122,"(2.9, 3.55, 3.5444214876033056)","(11.0, 14.0, 13.86111111111111)","(5.0, 6.2, 5.923076923076923)","(8.0, 10.0, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.744)","(101.0, 170.0, 155.0)"
07-01-2023 14:44:36.551848,"(2.9, 3.55, 3.541030534351145)","(11.0, 14.0, 13.86111111111111)","(5.0, 6.2, 5.923076923076923)","(8.0, 10.0, 9.688888888888888)","(19.0, 24.0, 23.708333333333332)","(31.0, 42.0, 40.666666666666664)","(7.0, 8.4, 8.355555555555556)","(5.0, 5.8, 5.747727272727273)","(101.0, 170.0, 155.0)"
