,Scarlet Bling,Limousine Cheeky,Jimmymcchowe,Crimson Rock Nz,Magic Tulhurst,Lucky Zara,American Shuffle Nz,Shannonsideal,Lara Tiara
06-01-2023 17:11:24.463411,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.8)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(51.0, 80.0, 76.0)","(7.0, 99999, 99990)","(6.5, 9.0, 7.4)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:25.630435,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.8)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(51.0, 80.0, 76.0)","(7.0, 99999, 99990)","(6.5, 8.8, 7.5)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:26.913879,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.8)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(51.0, 80.0, 76.0)","(7.0, 99999, 99990)","(6.5, 8.8, 7.4)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:28.171539,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.8)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 80.0, 77.5)","(7.0, 99999, 99990)","(6.5, 8.8, 7.7)","(16.0, 25.0, 24.428571428571427)"
06-01-2023 17:11:29.521477,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.942857142857142)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 80.0, 77.5)","(7.0, 99999, 99990)","(6.5, 8.8, 7.7)","(16.0, 25.0, 24.428571428571427)"
06-01-2023 17:11:30.772675,"(2.8, 3.25, 3.23125)","(5.0, 7.8, 6.942857142857142)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 44.0)","(51.0, 80.0, 75.0)","(7.0, 99999, 99990)","(6.5, 8.8, 7.800000000000001)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:32.077887,"(2.8, 3.25, 3.181111111111111)","(5.0, 7.8, 6.8)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 43.6)","(51.0, 80.0, 75.0)","(7.0, 99999, 99990)","(6.5, 8.8, 8.066666666666666)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:33.512922,"(2.8, 3.2, 3.126666666666667)","(5.0, 7.8, 6.942857142857142)","(71.0, 200.0, 133.33333333333334)","(3.5, 99999, 99990)","(31.0, 46.0, 43.6)","(51.0, 80.0, 75.0)","(7.0, 99999, 99990)","(6.5, 8.8, 8.066666666666666)","(16.0, 25.0, 24.0)"
06-01-2023 17:11:34.897541,"(2.8, 3.2, 2.8666666666666667)","(5.0, 7.8, 6.8)","(71.0, 200.0, 145.0)","(3.6, 99999, 99990)","(31.0, 46.0, 43.6)","(51.0, 80.0, 75.0)","(7.0, 99999, 99990)","(6.5, 8.8, 7.5)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:36.305471,"(2.8, 3.2, 2.8666666666666667)","(5.0, 7.8, 7.199999999999999)","(71.0, 190.0, 84.0)","(3.6, 99999, 99990)","(31.0, 46.0, 43.6)","(51.0, 80.0, 65.0)","(7.0, 99999, 99990)","(6.5, 8.6, 7.6000000000000005)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:37.737368,"(2.8, 3.2, 3.0585714285714287)","(5.0, 7.6, 6.675)","(71.0, 100.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 43.6)","(51.0, 80.0, 75.0)","(7.0, 99999, 99990)","(6.5, 9.8, 8.466666666666667)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:39.102236,"(2.8, 3.1, 3.0585714285714287)","(4.8, 7.8, 7.775)","(71.0, 100.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 100.0, 75.0)","(7.0, 99999, 99990)","(6.5, 9.6, 8.0)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:40.466567,"(2.8, 3.1, 2.92)","(4.8, 12.5, 7.65)","(71.0, 95.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 100.0, 60.0)","(7.0, 99999, 99990)","(6.5, 9.6, 8.0)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:41.811269,"(2.8, 2.98, 2.9304347826086956)","(4.8, 12.0, 7.65)","(71.0, 95.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 100.0, 63.333333333333336)","(7.0, 99999, 99990)","(6.5, 9.6, 8.2)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:43.178463,"(2.8, 2.94, 2.6733333333333333)","(4.8, 12.0, 8.95)","(71.0, 95.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 90.0, 67.5)","(7.0, 99999, 99990)","(6.5, 9.6, 8.149999999999999)","(16.0, 25.0, 22.5)"
06-01-2023 17:11:44.508882,"(2.8, 2.94, 2.8988888888888886)","(4.8, 11.5, 8.95)","(71.0, 95.0, 82.5)","(3.6, 99999, 99990)","(31.0, 46.0, 38.0)","(51.0, 85.0, 67.5)","(7.0, 99999, 99990)","(6.5, 9.2, 8.149999999999999)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:45.887506,"(2.8, 2.92, 2.8988888888888886)","(4.8, 11.5, 9.15)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 46.0, 40.0)","(51.0, 85.0, 65.0)","(7.0, 99999, 99990)","(6.5, 9.2, 5.056603773584905)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:47.269871,"(2.8, 2.92, 2.76)","(4.8, 11.5, 9.15)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 46.0, 40.0)","(51.0, 80.0, 62.5)","(7.0, 99999, 99990)","(6.5, 6.0, 5.3428571428571425)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:48.620686,"(2.8, 2.88, 2.7)","(4.8, 11.5, 9.15)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 46.0, 82.0)","(51.0, 75.0, 65.0)","(7.0, 99999, 99990)","(6.5, 5.8, 5.142857142857143)","(15.0, 25.0, 23.785714285714285)"
06-01-2023 17:11:49.922329,"(2.8, 2.86, 2.69)","(4.8, 11.5, 9.15)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 130.0, 44.4)","(51.0, 80.0, 62.5)","(7.0, 99999, 99990)","(6.5, 6.0, 6.9)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:51.199921,"(2.8, 2.86, 2.775)","(4.8, 11.5, 10.0)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 60.0, 44.5)","(51.0, 75.0, 90.0)","(7.0, 99999, 99990)","(6.5, 8.8, 7.699999999999999)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:52.544672,"(2.8, 2.86, 2.8466666666666667)","(4.8, 11.5, 10.0)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 55.0, 47.0)","(51.0, 130.0, 85.0)","(7.0, 99999, 99990)","(6.5, 8.6, 6.7)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:53.806655,"(2.8, 3.2, 3.0821428571428573)","(4.8, 11.0, 9.1)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 60.0, 48.0)","(51.0, 120.0, 73.33333333333333)","(7.0, 99999, 99990)","(6.5, 8.4, 5.925)","(15.0, 25.0, 21.25)"
06-01-2023 17:11:55.113490,"(2.8, 3.1, 2.7533333333333334)","(4.8, 11.0, 10.280000000000001)","(71.0, 95.0, 80.0)","(3.6, 99999, 99990)","(31.0, 55.0, 48.0)","(51.0, 120.0, 67.5)","(7.0, 99999, 99990)","(6.5, 8.4, 5.925)","(15.0, 25.0, 21.0)"
06-01-2023 17:11:56.390781,"(2.8, 3.1, 2.9133333333333336)","(4.8, 11.0, 9.4)","(71.0, 95.0, 87.0)","(3.6, 99999, 99990)","(31.0, 55.0, 50.4)","(51.0, 120.0, 64.5)","(7.0, 99999, 99990)","(6.5, 8.4, 6.066666666666666)","(15.0, 25.0, 21.25)"
06-01-2023 17:11:57.805944,"(2.8, 3.0, 2.7125)","(4.8, 11.0, 9.05)","(71.0, 95.0, 88.33333333333333)","(3.6, 99999, 99990)","(31.0, 60.0, 50.25)","(51.0, 120.0, 68.66666666666667)","(7.0, 99999, 99990)","(6.5, 8.0, 6.085714285714285)","(15.0, 25.0, 21.5)"
06-01-2023 17:11:59.241006,"(2.8, 3.0, 2.7125)","(4.8, 10.5, 9.533333333333333)","(71.0, 95.0, 87.0)","(3.6, 99999, 99990)","(31.0, 55.0, 50.25)","(51.0, 80.0, 68.66666666666667)","(7.0, 99999, 99990)","(6.5, 7.4, 6.085714285714285)","(15.0, 25.0, 21.5)"
06-01-2023 17:12:00.619734,"(2.8, 2.98, 2.87)","(4.8, 10.5, 9.6)","(71.0, 90.0, 87.0)","(3.6, 99999, 99990)","(31.0, 55.0, 50.25)","(51.0, 80.0, 68.66666666666667)","(7.0, 99999, 99990)","(6.5, 7.4, 7.109090909090909)","(15.0, 25.0, 21.5)"
06-01-2023 17:12:02.055115,"(2.8, 2.94, 2.7654545454545456)","(4.8, 10.5, 9.25)","(71.0, 90.0, 87.0)","(3.6, 99999, 99990)","(31.0, 55.0, 49.0)","(51.0, 80.0, 68.66666666666667)","(7.0, 99999, 99990)","(6.5, 7.2, 7.041666666666667)","(15.0, 25.0, 22.5)"
06-01-2023 17:12:03.522301,"(2.8, 2.92, 2.6866666666666665)","(4.8, 10.5, 9.6)","(71.0, 90.0, 95.0)","(3.6, 99999, 99990)","(31.0, 55.0, 50.8)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 7.2, 7.753846153846153)","(15.0, 25.0, 24.77777777777778)"
06-01-2023 17:12:05.018562,"(2.8, 2.92, 2.745)","(4.8, 10.5, 9.6)","(71.0, 100.0, 95.0)","(3.6, 99999, 99990)","(31.0, 55.0, 42.0)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 8.2, 6.792857142857143)","(15.0, 25.0, 24.25)"
06-01-2023 17:12:06.401812,"(2.8, 2.92, 2.6363636363636362)","(4.8, 10.5, 9.6)","(71.0, 110.0, 98.33333333333333)","(3.6, 99999, 99990)","(31.0, 50.0, 46.4)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 7.2, 6.18)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:07.785246,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.15)","(71.0, 110.0, 91.66666666666667)","(3.6, 99999, 99990)","(31.0, 50.0, 47.75)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 7.2, 6.18)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:09.106695,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.25)","(71.0, 100.0, 103.0)","(3.6, 99999, 99990)","(31.0, 50.0, 44.25)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 7.2, 6.18)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:10.372586,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.6)","(71.0, 110.0, 103.0)","(3.6, 99999, 99990)","(31.0, 46.0, 44.25)","(51.0, 80.0, 63.0)","(7.0, 99999, 99990)","(6.5, 7.2, 6.3)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:11.693292,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.6)","(71.0, 110.0, 106.25)","(3.6, 99999, 99990)","(31.0, 46.0, 44.25)","(51.0, 80.0, 57.333333333333336)","(7.0, 99999, 99990)","(6.5, 7.2, 6.790909090909091)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:12.978092,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.25)","(71.0, 110.0, 101.66666666666667)","(3.6, 99999, 99990)","(31.0, 46.0, 44.25)","(51.0, 80.0, 55.666666666666664)","(7.0, 99999, 99990)","(6.5, 7.2, 6.790909090909091)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:14.399423,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 10.114285714285714)","(71.0, 110.0, 103.33333333333333)","(3.6, 99999, 99990)","(31.0, 46.0, 44.25)","(51.0, 75.0, 55.666666666666664)","(7.0, 99999, 99990)","(6.5, 7.2, 6.6)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:15.782600,"(2.8, 2.84, 2.6363636363636362)","(4.8, 10.5, 9.0)","(71.0, 110.0, 112.5)","(3.6, 99999, 99990)","(31.0, 46.0, 44.25)","(51.0, 75.0, 60.5)","(7.0, 99999, 99990)","(6.5, 7.2, 6.685714285714286)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:17.063699,"(2.8, 2.84, 2.616)","(4.8, 9.8, 9.08)","(71.0, 130.0, 112.5)","(3.6, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 51.8)","(7.0, 99999, 99990)","(6.5, 7.2, 6.766666666666667)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:18.425428,"(2.8, 2.84, 2.9544444444444444)","(4.8, 9.8, 8.466666666666667)","(71.0, 130.0, 120.0)","(3.6, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 55.666666666666664)","(7.0, 99999, 99990)","(6.5, 7.2, 6.766666666666667)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:20.048536,"(2.8, 3.05, 2.9544444444444444)","(4.8, 9.4, 9.0)","(71.0, 130.0, 116.875)","(3.6, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 58.0)","(7.0, 99999, 99990)","(6.5, 7.2, 6.766666666666667)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:21.888286,"(2.8, 3.05, 2.872)","(4.8, 9.4, 9.0)","(71.0, 130.0, 120.0)","(3.6, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 70.0, 55.666666666666664)","(7.0, 99999, 99990)","(6.5, 7.2, 6.642857142857143)","(15.0, 25.0, 24.57142857142857)"
06-01-2023 17:12:23.313537,"(2.8, 3.0, 2.9050000000000002)","(4.8, 9.4, 9.15)","(71.0, 130.0, 116.875)","(3.6, 99999, 99990)","(31.0, 46.0, 39.0)","(51.0, 75.0, 54.0)","(7.0, 99999, 99990)","(6.5, 7.2, 7.266666666666667)","(15.0, 25.0, 24.7)"
06-01-2023 17:12:24.847885,"(2.8, 2.98, 2.9050000000000002)","(4.8, 9.6, 9.15)","(71.0, 130.0, 120.0)","(3.6, 99999, 99990)","(31.0, 46.0, 39.0)","(51.0, 70.0, 53.25)","(7.0, 99999, 99990)","(6.5, 7.8, 7.4)","(15.0, 25.0, 28.5)"
06-01-2023 17:12:26.132226,"(2.6, 2.96, 2.885)","(5.5, 9.8, 9.3)","(71.0, 140.0, 120.0)","(4.2, 99999, 99990)","(31.0, 46.0, 39.0)","(41.0, 75.0, 53.25)","(6.5, 99999, 99990)","(6.0, 7.8, 7.4)","(16.0, 34.0, 28.5)"
06-01-2023 17:12:27.347048,"(2.6, 2.96, 2.864)","(5.5, 9.4, 8.666666666666668)","(71.0, 140.0, 120.0)","(4.2, 99999, 99990)","(31.0, 46.0, 39.0)","(41.0, 75.0, 70.0)","(6.5, 99999, 99990)","(6.0, 7.8, 7.5)","(16.0, 34.0, 30.8)"
06-01-2023 17:12:28.627492,"(2.6, 2.82, 2.7472727272727275)","(5.5, 9.2, 9.125)","(71.0, 140.0, 136.94444444444446)","(4.2, 99999, 99990)","(31.0, 46.0, 39.0)","(41.0, 75.0, 65.0)","(6.5, 99999, 99990)","(6.0, 7.8, 7.5)","(18.0, 34.0, 30.285714285714285)"
06-01-2023 17:12:29.981458,"(2.6, 2.82, 2.7472727272727275)","(6.0, 9.2, 9.125)","(71.0, 140.0, 136.94444444444446)","(4.2, 99999, 99990)","(31.0, 46.0, 39.0)","(41.0, 75.0, 71.0)","(6.5, 99999, 99990)","(6.0, 7.8, 7.699999999999999)","(18.0, 36.0, 34.0)"
06-01-2023 17:12:31.374149,"(2.6, 2.98, 2.876)","(6.0, 9.2, 9.161290322580644)","(71.0, 140.0, 127.5)","(4.2, 99999, 99990)","(31.0, 46.0, 45.23076923076923)","(51.0, 75.0, 71.0)","(6.5, 99999, 99990)","(6.0, 8.2, 7.699999999999999)","(19.0, 36.0, 44.8)"
06-01-2023 17:12:32.773534,"(2.6, 2.98, 2.8614285714285717)","(6.0, 9.2, 8.6)","(71.0, 130.0, 123.33333333333334)","(4.2, 99999, 99990)","(31.0, 46.0, 46.0)","(51.0, 75.0, 70.0)","(6.5, 99999, 99990)","(6.0, 8.2, 7.699999999999999)","(19.0, 50.0, 34.666666666666664)"
06-01-2023 17:12:34.133723,"(2.6, 3.05, 2.8614285714285717)","(6.0, 9.0, 8.95)","(71.0, 130.0, 115.0)","(4.2, 99999, 99990)","(31.0, 50.0, 44.0)","(51.0, 75.0, 70.0)","(6.5, 99999, 99990)","(6.0, 8.2, 7.699999999999999)","(19.0, 50.0, 42.5)"
06-01-2023 17:12:35.542169,"(2.6, 3.1, 2.8150000000000004)","(6.0, 9.0, 8.5)","(71.0, 130.0, 112.5)","(4.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(51.0, 75.0, 73.33333333333333)","(6.0, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 46.0, 42.5)"
06-01-2023 17:12:36.933656,"(2.6, 3.05, 2.932142857142857)","(6.0, 9.0, 8.6)","(71.0, 130.0, 112.5)","(4.0, 99999, 99990)","(31.0, 50.0, 48.333333333333336)","(51.0, 80.0, 70.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 46.0, 43.66666666666667)"
06-01-2023 17:12:38.374805,"(2.6, 3.05, 2.895)","(6.0, 9.0, 8.6)","(71.0, 130.0, 112.5)","(4.0, 99999, 99990)","(31.0, 50.0, 48.333333333333336)","(51.0, 80.0, 70.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 46.0, 43.66666666666667)"
06-01-2023 17:12:39.813199,"(2.6, 3.05, 2.83)","(6.0, 9.0, 8.6)","(71.0, 130.0, 112.5)","(4.0, 99999, 99990)","(31.0, 50.0, 48.333333333333336)","(51.0, 80.0, 70.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 46.0, 42.5)"
06-01-2023 17:12:41.212829,"(2.6, 3.05, 2.83)","(6.0, 9.0, 8.6)","(71.0, 130.0, 112.5)","(4.0, 99999, 99990)","(31.0, 50.0, 48.333333333333336)","(51.0, 75.0, 70.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 46.0, 42.5)"
06-01-2023 17:12:42.659929,"(2.6, 3.05, 2.9899999999999998)","(6.0, 9.0, 8.6)","(71.0, 130.0, 114.0)","(4.0, 99999, 99990)","(31.0, 50.0, 47.5)","(51.0, 75.0, 70.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.699999999999999)","(19.0, 46.0, 42.5)"
06-01-2023 17:12:44.081579,"(2.6, 3.05, 2.9899999999999998)","(6.0, 9.0, 8.6)","(71.0, 130.0, 125.5)","(4.0, 99999, 99990)","(31.0, 50.0, 46.0)","(51.0, 75.0, 67.0)","(6.0, 99999, 99990)","(6.0, 8.2, 7.533333333333333)","(19.0, 46.0, 39.8)"
06-01-2023 17:12:45.533886,"(2.6, 3.1, 2.9000000000000004)","(6.0, 9.0, 8.91304347826087)","(71.0, 130.0, 105.0)","(4.0, 99999, 99990)","(31.0, 50.0, 45.0)","(51.0, 75.0, 67.5)","(6.0, 99999, 99990)","(6.0, 8.2, 7.949999999999999)","(19.0, 44.0, 34.666666666666664)"
06-01-2023 17:12:46.896887,"(2.6, 3.05, 2.7695000000000003)","(6.0, 9.0, 8.894736842105264)","(71.0, 120.0, 105.0)","(4.0, 99999, 99990)","(31.0, 50.0, 45.0)","(51.0, 75.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.2, 7.949999999999999)","(19.0, 40.0, 32.5)"
06-01-2023 17:12:48.307897,"(2.6, 3.0, 2.801290322580645)","(6.5, 9.0, 8.894736842105264)","(71.0, 120.0, 110.0)","(4.4, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(51.0, 75.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.0, 8.2, 7.949999999999999)","(19.0, 40.0, 31.5)"
06-01-2023 17:12:49.759975,"(2.6, 3.0, 2.8064)","(6.5, 9.0, 8.715789473684211)","(71.0, 120.0, 112.5)","(4.4, 99999, 99990)","(31.0, 50.0, 44.0)","(51.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.2, 7.949999999999999)","(19.0, 38.0, 31.5)"
06-01-2023 17:12:51.185687,"(2.6, 3.0, 2.8064)","(6.5, 8.8, 8.755555555555556)","(71.0, 120.0, 107.5)","(4.4, 99999, 99990)","(31.0, 48.0, 44.0)","(51.0, 80.0, 67.5)","(5.5, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 38.0, 31.5)"
06-01-2023 17:12:52.627598,"(2.6, 2.98, 2.875384615384615)","(6.5, 8.8, 8.755555555555556)","(71.0, 120.0, 107.5)","(4.4, 99999, 99990)","(31.0, 48.0, 44.0)","(51.0, 75.0, 67.5)","(5.5, 99999, 99990)","(6.0, 8.0, 7.6)","(19.0, 38.0, 31.5)"
06-01-2023 17:12:54.017242,"(2.6, 2.98, 2.7514285714285713)","(6.5, 8.8, 8.715789473684211)","(71.0, 120.0, 107.5)","(4.4, 99999, 99990)","(31.0, 48.0, 43.0)","(51.0, 75.0, 67.0)","(5.5, 99999, 99990)","(6.0, 8.0, 7.6)","(19.0, 38.0, 32.333333333333336)"
06-01-2023 17:12:55.457867,"(2.6, 2.94, 2.7046153846153844)","(6.5, 9.4, 9.0)","(71.0, 120.0, 107.5)","(4.4, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 67.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.6)","(19.0, 36.0, 31.5)"
06-01-2023 17:12:56.811696,"(2.6, 2.78, 2.76)","(6.5, 9.4, 9.0)","(71.0, 120.0, 107.5)","(4.4, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 67.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.6)","(19.0, 38.0, 32.333333333333336)"
06-01-2023 17:12:58.188310,"(2.6, 2.78, 2.76)","(6.5, 9.4, 8.733333333333333)","(71.0, 120.0, 107.36842105263159)","(4.4, 99999, 99990)","(31.0, 46.0, 43.0)","(51.0, 75.0, 65.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.6)","(19.0, 36.0, 31.5)"
06-01-2023 17:12:59.932558,"(2.6, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 100.0)","(4.4, 99999, 99990)","(31.0, 46.0, 41.6)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.6)","(19.0, 38.0, 34.285714285714285)"
06-01-2023 17:13:01.475190,"(2.6, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 100.0)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.6)","(19.0, 38.0, 34.285714285714285)"
06-01-2023 17:13:02.904517,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.866666666666665)","(71.0, 110.0, 100.0)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 7.8, 7.949999999999999)","(19.0, 38.0, 34.166666666666664)"
06-01-2023 17:13:04.278940,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.866666666666665)","(71.0, 110.0, 104.28571428571429)","(4.4, 99999, 99990)","(31.0, 44.0, 43.111111111111114)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 8.2, 8.0)","(19.0, 36.0, 34.285714285714285)"
06-01-2023 17:13:05.686691,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.866666666666665)","(71.0, 110.0, 97.14285714285714)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(51.0, 70.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.8)","(19.0, 38.0, 34.166666666666664)"
06-01-2023 17:13:07.117892,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.6)","(71.0, 100.0, 97.14285714285714)","(4.4, 99999, 99990)","(31.0, 42.0, 40.0)","(51.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 38.0, 34.285714285714285)"
06-01-2023 17:13:08.776282,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.6)","(71.0, 100.0, 97.14285714285714)","(4.4, 99999, 99990)","(31.0, 42.0, 40.0)","(51.0, 75.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.2, 7.8)","(19.0, 38.0, 34.285714285714285)"
06-01-2023 17:13:10.366616,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.6)","(71.0, 100.0, 98.42105263157895)","(4.4, 99999, 99990)","(31.0, 42.0, 40.0)","(51.0, 75.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.0, 8.2, 8.04)","(19.0, 38.0, 34.285714285714285)"
06-01-2023 17:13:11.967306,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.6)","(71.0, 100.0, 93.94736842105263)","(4.4, 99999, 99990)","(31.0, 42.0, 53.099999999999994)","(51.0, 80.0, 67.5)","(5.5, 99999, 99990)","(6.0, 8.2, 8.127272727272727)","(19.0, 38.0, 34.166666666666664)"
06-01-2023 17:13:13.599250,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.6)","(71.0, 95.0, 89.47368421052632)","(4.4, 99999, 99990)","(31.0, 55.0, 45.5)","(51.0, 75.0, 65.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.92)","(19.0, 36.0, 32.8)"
06-01-2023 17:13:15.063117,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.6)","(71.0, 90.0, 89.47368421052632)","(4.4, 99999, 99990)","(31.0, 48.0, 45.5)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.92)","(19.0, 38.0, 34.25)"
06-01-2023 17:13:16.511209,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.866666666666665)","(71.0, 90.0, 89.47368421052632)","(4.4, 99999, 99990)","(31.0, 48.0, 43.0)","(51.0, 70.0, 65.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.92)","(19.0, 36.0, 32.0)"
06-01-2023 17:13:17.927222,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.866666666666665)","(71.0, 90.0, 125.26315789473684)","(4.4, 99999, 99990)","(31.0, 46.0, 42.0)","(51.0, 70.0, 60.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 33.0)"
