,Tomato Tears,Spring High Low,Howling Hoss,Zipping Loxley,Bassos Girl
04-01-2023 10:22:40.176434,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:40.967988,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:41.757948,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:42.569112,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:43.378050,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:44.231501,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:45.061417,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:45.873796,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:46.660221,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:47.453348,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:48.327171,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:49.256152,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:50.175420,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:51.097368,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:51.921936,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:52.727926,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:53.521458,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:54.321788,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:55.203413,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:56.070629,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:56.893811,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:57.683659,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:58.472054,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:22:59.302774,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:00.209073,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:01.095385,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:01.972730,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:02.828049,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:03.651561,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:04.494416,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:05.288414,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:06.109334,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:06.936219,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:07.784830,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:08.613316,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:09.431861,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:10.244837,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:11.061936,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:11.883035,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:12.727266,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:13.562716,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:14.383465,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:15.229914,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:16.084910,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:16.932338,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:17.774142,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:18.649047,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:19.473801,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:20.295443,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:21.133756,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:21.946900,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:22.759032,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:23.603052,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:24.438380,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:25.276075,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:26.079790,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:26.902699,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:27.732625,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:28.530811,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:29.375116,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:30.434021,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:31.401558,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:32.359425,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:33.299229,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:34.163735,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:35.044921,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:35.858156,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:36.694982,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:37.559485,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:38.386132,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:39.209536,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:40.047999,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:40.878235,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:41.713243,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:42.567785,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:43.500665,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:44.399986,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:45.284942,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:46.184112,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:47.175052,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:48.218350,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:49.171542,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:50.066444,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:50.968322,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:51.806754,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:52.628824,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:53.439944,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:54.289451,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:55.207685,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:56.039841,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:56.901398,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:57.756216,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:58.538981,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:23:59.329437,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:00.230179,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:01.076050,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:01.918574,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:02.772926,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:03.656059,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:04.525381,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:05.420603,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:06.242742,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:07.082436,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:07.925233,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:08.722291,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:09.545444,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:10.426982,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:11.234911,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:12.052157,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:12.873875,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:13.670293,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:14.463661,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:15.250867,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:16.084485,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:16.916934,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:17.747741,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:18.642803,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:19.440855,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:20.317998,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:21.107830,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:24:21.901395,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
