,Shakatie,Our Ruby Rose,Major Tralee,Malibu Dream,Betting Baron,Ark Nz,Tactfilly Miracle,Getaloadathisbro,Delightful Rainbow
05-01-2023 14:59:07.520267,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 19.5, 15.833333333333334)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 6.566666666666666)"
05-01-2023 14:59:08.627015,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 19.5, 17.5)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.2)"
05-01-2023 14:59:09.718382,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 21.0, 17.5)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.415384615384616)"
05-01-2023 14:59:10.863398,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.71111111111111)"
05-01-2023 14:59:12.010227,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.2)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.71111111111111)"
05-01-2023 14:59:13.231908,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.485714285714286)"
05-01-2023 14:59:14.421178,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.82)"
05-01-2023 14:59:15.642503,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.333333333333332)"
05-01-2023 14:59:16.817431,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.333333333333332)"
05-01-2023 14:59:17.954074,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:19.135897,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:20.233750,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:21.279575,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:22.375370,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:23.516872,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:24.674800,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:25.889631,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:27.096968,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:28.368541,"(3.5, 5.2, 4.828571428571428)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:29.722249,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.927272727272728)"
05-01-2023 14:59:31.092955,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.98181818181818)"
05-01-2023 14:59:32.344219,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 7.111111111111112)"
05-01-2023 14:59:33.598531,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 7.111111111111112)"
05-01-2023 14:59:34.814727,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.0)"
05-01-2023 14:59:36.002938,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.0)"
05-01-2023 14:59:37.154884,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.0)"
05-01-2023 14:59:38.267383,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.415384615384616)"
05-01-2023 14:59:39.378920,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.05)"
05-01-2023 14:59:40.578310,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.05)"
05-01-2023 14:59:41.781355,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.05)"
05-01-2023 14:59:43.001196,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.05)"
05-01-2023 14:59:44.278406,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.05)"
05-01-2023 14:59:45.548720,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.46)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.457142857142857)"
05-01-2023 14:59:46.801110,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.457142857142857)"
05-01-2023 14:59:48.061890,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.360000000000001)"
05-01-2023 14:59:49.289801,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.360000000000001)"
05-01-2023 14:59:50.469682,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.360000000000001)"
05-01-2023 14:59:51.665590,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.360000000000001)"
05-01-2023 14:59:52.897878,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.733333333333333)"
05-01-2023 14:59:54.136306,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.685714285714285)"
05-01-2023 14:59:55.322820,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.535)"
05-01-2023 14:59:56.498339,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.492307692307692)"
05-01-2023 14:59:57.747267,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.0)"
05-01-2023 14:59:58.963638,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 7.8)"
05-01-2023 15:00:00.242463,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.2, 7.8)"
05-01-2023 15:00:01.488812,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.2, 7.8)"
05-01-2023 15:00:02.742733,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.2, 7.8)"
05-01-2023 15:00:04.040072,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.2, 6.4)"
05-01-2023 15:00:05.329883,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.2, 9.325000000000001)"
05-01-2023 15:00:06.556233,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.42)"
05-01-2023 15:00:07.810388,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.440000000000001)"
05-01-2023 15:00:09.000537,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.440000000000001)"
05-01-2023 15:00:10.184835,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.685714285714285)"
05-01-2023 15:00:11.479889,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.977777777777778)"
05-01-2023 15:00:12.623189,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3666666666666667)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.307692307692307)"
05-01-2023 15:00:13.824003,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.4)"
05-01-2023 15:00:15.040892,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.022222222222222)"
05-01-2023 15:00:16.265984,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.450000000000001)"
05-01-2023 15:00:17.475825,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.450000000000001)"
05-01-2023 15:00:18.774443,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.450000000000001)"
05-01-2023 15:00:20.030966,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.450000000000001)"
05-01-2023 15:00:21.312514,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.545454545454547)"
05-01-2023 15:00:22.636471,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.64)"
05-01-2023 15:00:23.957732,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.64)"
05-01-2023 15:00:25.286286,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.833333333333334)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.64)"
05-01-2023 15:00:26.620054,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.64)"
05-01-2023 15:00:27.919290,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.3200000000000003)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.6, 8.64)"
05-01-2023 15:00:29.373041,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.6, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.0)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.6, 9.15)"
05-01-2023 15:00:30.718449,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 21.0, 15.2)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.32)"
05-01-2023 15:00:32.095253,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 20.0, 15.2)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.32)"
05-01-2023 15:00:33.644533,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 20.0, 14.916666666666666)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 9.450000000000001)"
05-01-2023 15:00:34.962523,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.5, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:36.355121,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:37.727189,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:39.101700,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:40.473238,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:41.835179,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:43.217909,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:44.528035,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
05-01-2023 15:00:45.878411,"(3.5, 4.8, 4.542857142857143)","(13.0, 21.0, 15.375)","(2.9, 3.65, 3.5428571428571427)","(21.0, 42.0, 34.8)","(13.0, 19.0, 16.25)","(71.0, 99999, 99990)","(5.5, 7.4, 6.04)","(10.0, 15.5, 12.35)","(6.0, 9.8, 8.507692307692308)"
