,Fiftyshades Cresco,Outa Control,Cc Jones Nz,Trebek,Bezzaboma,Springfield Shadow,Rocking Wroxton,Lochster,Illawong Lord
770,"[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 15.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 19, 188457), 41.0, 100.0]"
771,"[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 15.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 20, 435797), 41.0, 100.0]"
772,"[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 15.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 21, 691429), 41.0, 100.0]"
773,"[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 23, 63394), 41.0, 100.0]"
774,"[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 24, 416295), 41.0, 100.0]"
775,"[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 25, 643648), 41.0, 100.0]"
776,"[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 16.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 26, 886619), 41.0, 100.0]"
777,"[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 16.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 28, 111303), 41.0, 100.0]"
778,"[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 61.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 29, 356276), 41.0, 100.0]"
779,"[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 30, 618011), 41.0, 100.0]"
780,"[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 15.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 31, 843066), 41.0, 100.0]"
781,"[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 4.8, 7.4]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 51.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 33, 115012), 41.0, 100.0]"
782,"[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 16.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 10.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 58, 34, 355001), 41.0, 100.0]"
783,"[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 58, 35, 629060), 51.0, 100.0]"
784,"[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 36, 869463), 51.0, 100.0]"
785,"[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 38, 77944), 51.0, 95.0]"
786,"[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 39, 311212), 41.0, 95.0]"
787,"[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 40, 692346), 41.0, 95.0]"
788,"[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 58, 41, 923306), 41.0, 95.0]"
789,"[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 43, 149127), 41.0, 95.0]"
790,"[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 44, 369529), 41.0, 95.0]"
791,"[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 45, 596726), 41.0, 95.0]"
792,"[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 46, 825044), 41.0, 95.0]"
793,"[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 48, 56957), 41.0, 95.0]"
794,"[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 49, 276169), 41.0, 95.0]"
795,"[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 16.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 50, 509158), 41.0, 95.0]"
796,"[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 51, 729375), 41.0, 95.0]"
797,"[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 52, 936301), 41.0, 95.0]"
798,"[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 54, 155555), 41.0, 95.0]"
799,"[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 1.35, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 55, 374475), 41.0, 95.0]"
800,"[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 17.0, 27.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 18.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 56, 605935), 41.0, 95.0]"
801,"[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 57, 829637), 41.0, 120.0]"
802,"[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 58, 59, 63097), 41.0, 120.0]"
803,"[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 0, 370859), 41.0, 120.0]"
804,"[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 61.0, 170.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 1, 606004), 41.0, 120.0]"
805,"[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 61.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 2, 831592), 41.0, 120.0]"
