,Atomic Rose,Chaos Magic,La Danta,Boston Belle,Fort Pike,Inpending Breeze,Pepper Point
15-12-2022 11:11:20.828674,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.8)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:21.976990,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.8)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:23.061065,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.8)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:24.126066,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.8)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:25.180486,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.8)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:26.225806,"(2.7, 2.98, 2.976)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 42.5)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 19.5)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:27.267960,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 40.666666666666664)","(5.5, 7.2, 6.942857142857143)","(13.0, 22.0, 18.142857142857142)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:28.328467,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 40.666666666666664)","(5.5, 7.2, 6.942857142857143)","(13.0, 21.0, 18.142857142857142)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:29.339137,"(2.7, 3.0, 2.998)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 40.666666666666664)","(5.5, 7.2, 7.0)","(13.0, 21.0, 18.142857142857142)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:30.381746,"(2.7, 3.0, 2.998181818181818)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 40.666666666666664)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:31.520318,"(2.7, 3.0, 2.998181818181818)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 40.666666666666664)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:32.645385,"(2.7, 3.0, 2.998181818181818)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 34.8)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:33.617048,"(2.7, 3.0, 2.998181818181818)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 34.8)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 27.799999999999997)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:34.630722,"(2.7, 3.0, 2.991764705882353)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 30.75)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 29.166666666666668)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:35.672667,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8436363636363633)","(17.0, 48.0, 30.75)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:36.712678,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8436363636363633)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.785714285714285)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:37.700098,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8436363636363633)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 21.0, 16.833333333333332)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:38.754019,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 21.0, 16.833333333333332)","(10.0, 38.0, 31.5)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:39.769549,"(2.7, 3.0, 2.99)","(2.6, 2.86, 2.8419999999999996)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 21.0, 17.666666666666668)","(10.0, 38.0, 31.5)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:40.833669,"(2.7, 2.98, 2.9699999999999998)","(2.6, 2.86, 2.8257142857142856)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:41.937382,"(2.7, 2.98, 2.9699999999999998)","(2.6, 2.86, 2.8257142857142856)","(17.0, 48.0, 36.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:42.964060,"(2.7, 2.98, 2.9699999999999998)","(2.6, 2.86, 2.8257142857142856)","(17.0, 48.0, 42.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:43.971273,"(2.7, 2.98, 2.9699999999999998)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 39.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:44.984823,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 39.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:46.067310,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 39.0)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:11:47.194592,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 40.66666666666667)","(5.5, 7.2, 7.0)","(13.0, 22.0, 18.0)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:48.264959,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 40.66666666666667)","(5.5, 7.2, 6.838709677419355)","(13.0, 22.0, 20.0)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:49.269309,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 6.875)","(13.0, 22.0, 18.4)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:50.376463,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 24.0, 19.2)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:51.456571,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 24.0, 20.666666666666668)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:52.453737,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 23.0, 20.666666666666668)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:53.521077,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 23.0, 20.666666666666668)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:54.577909,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 23.0, 20.666666666666668)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:55.559674,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 23.0, 20.666666666666668)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:56.541626,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 23.0, 18.071428571428573)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:57.571800,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 22.0, 18.071428571428573)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:58.543226,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 22.0, 18.071428571428573)","(10.0, 38.0, 21.0)","(26.0, 50.0, 40.4)"
15-12-2022 11:11:59.554260,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.0181818181818185)","(13.0, 22.0, 18.071428571428573)","(10.0, 38.0, 18.875)","(26.0, 50.0, 40.4)"
15-12-2022 11:12:00.634620,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 36.4)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 18.071428571428573)","(10.0, 38.0, 18.875)","(26.0, 50.0, 40.4)"
15-12-2022 11:12:01.723777,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 32.0)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 19.0)","(10.0, 38.0, 18.875)","(26.0, 50.0, 40.4)"
15-12-2022 11:12:02.705067,"(2.7, 2.98, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 32.0)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 18.666666666666668)","(10.0, 38.0, 27.6)","(26.0, 50.0, 42.0)"
15-12-2022 11:12:03.757537,"(2.7, 3.0, 2.973333333333333)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 39.0)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 19.75)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:12:04.745756,"(2.7, 3.0, 2.9636363636363634)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 41.5)","(5.5, 7.4, 7.248648648648649)","(13.0, 23.0, 19.75)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:12:05.805208,"(2.7, 3.0, 2.9636363636363634)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 41.5)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 19.25)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:12:06.826110,"(2.7, 3.0, 2.9636363636363634)","(2.6, 2.86, 2.8257142857142856)","(17.0, 44.0, 41.5)","(5.5, 7.4, 7.248648648648649)","(13.0, 22.0, 19.25)","(10.0, 38.0, 29.333333333333332)","(26.0, 50.0, 42.0)"
15-12-2022 11:12:07.871471,"(2.6, 3.0, 2.9636363636363634)","(2.5, 2.86, 2.8257142857142856)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.25)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:08.894970,"(2.6, 3.0, 2.9636363636363634)","(2.5, 2.86, 2.8257142857142856)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.25)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:09.940374,"(2.6, 3.0, 2.9636363636363634)","(2.5, 2.86, 2.8257142857142856)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:11.026621,"(2.6, 3.0, 2.9636363636363634)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:12.096774,"(2.6, 3.0, 2.9636363636363634)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:13.190142,"(2.6, 3.05, 2.9875)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 38.0, 29.333333333333332)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:14.232228,"(2.6, 3.05, 2.9875)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 38.0, 26.4)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:15.228562,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 30.0, 26.4)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:16.259234,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.8)","(10.0, 30.0, 26.4)","(20.0, 50.0, 42.0)"
15-12-2022 11:12:17.267793,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 41.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 30.0, 22.7)","(20.0, 50.0, 40.4)"
15-12-2022 11:12:18.346247,"(2.6, 3.05, 3.0272727272727273)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 38.0, 23.5)","(20.0, 50.0, 40.4)"
15-12-2022 11:12:19.445880,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 29.0, 23.5)","(20.0, 50.0, 40.4)"
15-12-2022 11:12:20.548034,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 29.0, 23.5)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:21.596995,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 29.0, 23.5)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:22.682599,"(2.6, 3.05, 3.033333333333333)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 29.0, 23.5)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:23.767166,"(2.6, 3.15, 3.107142857142857)","(2.5, 2.84, 2.83)","(18.0, 44.0, 34.5)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 29.0, 22.7)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:24.880182,"(2.6, 3.15, 3.09)","(2.5, 2.84, 2.83)","(18.0, 44.0, 36.333333333333336)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:25.979738,"(2.6, 3.15, 3.09)","(2.5, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:27.025974,"(2.6, 3.15, 3.0975)","(2.5, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.9375)","(10.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:28.060983,"(2.6, 3.2, 3.0648)","(2.5, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.2250000000000005)","(13.0, 22.0, 19.555555555555557)","(10.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:29.081914,"(2.6, 3.2, 3.0648)","(2.5, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.555555555555557)","(10.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:30.071969,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:31.184957,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:32.111043,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:33.098848,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 42.0, 36.333333333333336)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 21.0)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:34.042011,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.25)","(12.0, 38.0, 29.333333333333332)","(21.0, 50.0, 42.0)"
15-12-2022 11:12:35.023880,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.25)","(12.0, 38.0, 29.333333333333332)","(21.0, 50.0, 42.0)"
15-12-2022 11:12:36.030500,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(21.0, 50.0, 42.0)"
15-12-2022 11:12:37.280508,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(21.0, 50.0, 42.0)"
15-12-2022 11:12:38.500653,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(21.0, 50.0, 42.0)"
15-12-2022 11:12:39.719982,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:40.953869,"(2.5, 3.2, 3.0648)","(2.45, 2.84, 2.83)","(18.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:42.206421,"(2.5, 3.2, 3.0648)","(2.5, 2.84, 2.83)","(19.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:43.523156,"(2.5, 3.2, 2.9585714285714286)","(2.5, 2.84, 2.83)","(19.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:44.791690,"(2.5, 3.15, 2.975)","(2.5, 2.84, 2.83)","(19.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:46.043472,"(2.5, 3.15, 2.975)","(2.5, 2.84, 2.83)","(19.0, 50.0, 41.33333333333333)","(6.0, 7.4, 7.206896551724138)","(13.0, 22.0, 19.8)","(12.0, 38.0, 29.333333333333332)","(18.0, 50.0, 42.0)"
15-12-2022 11:12:47.281230,"(2.5, 3.15, 3.045)","(2.5, 2.84, 2.832)","(19.0, 50.0, 35.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:48.484174,"(2.5, 3.15, 3.045)","(2.5, 2.84, 2.832)","(19.0, 50.0, 35.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:49.655901,"(2.5, 3.15, 3.045)","(2.5, 2.84, 2.832)","(19.0, 50.0, 35.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:50.744828,"(2.5, 3.15, 3.045)","(2.5, 2.84, 2.832)","(19.0, 50.0, 35.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:51.775333,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 48.0, 36.5)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:52.951338,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:54.134036,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:55.277612,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.9375)","(12.0, 38.0, 22.7)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:56.455419,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 22.7)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:57.581402,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 22.7)","(21.0, 50.0, 40.4)"
15-12-2022 11:12:58.761155,"(2.5, 3.2, 2.9552941176470586)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:12:59.907805,"(2.5, 3.15, 2.9924999999999997)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:13:01.058102,"(2.5, 3.15, 2.9924999999999997)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.555555555555557)","(12.0, 38.0, 22.7)","(18.0, 50.0, 40.4)"
15-12-2022 11:13:02.215229,"(2.5, 3.15, 2.9924999999999997)","(2.5, 2.84, 2.832)","(19.0, 46.0, 39.0)","(6.0, 7.4, 7.05)","(13.0, 22.0, 19.25)","(12.0, 38.0, 30.428571428571427)","(18.0, 50.0, 42.0)"
15-12-2022 11:13:03.273103,"(2.5, 3.2, 2.96)","(2.5, 2.84, 2.832)","(19.0, 46.0, 41.6)","(6.0, 7.4, 7.05)","(13.0, 22.0, 18.333333333333332)","(12.0, 38.0, 31.5)","(18.0, 50.0, 42.0)"
15-12-2022 11:13:04.279588,"(2.5, 3.2, 2.96)","(2.5, 2.84, 2.832)","(19.0, 46.0, 41.6)","(6.0, 7.4, 7.05)","(13.0, 22.0, 18.333333333333332)","(12.0, 38.0, 31.5)","(18.0, 50.0, 42.0)"
