,Bourne Supremacy,Home Brew,Vendetta Reef,Bucket Of Oil,Dragon Inn,Pick Star
11-01-2023 10:36:03.901889,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:04.845778,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:05.765282,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:06.652828,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:07.623098,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:08.582077,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:09.532862,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:10.492974,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:11.449994,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:12.344658,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:13.227890,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:14.180886,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:15.133800,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:16.111653,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:17.019840,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:17.947457,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:18.851958,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:19.830422,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:20.863961,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:21.864357,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:22.846961,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:23.761463,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:24.659759,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:25.655565,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:26.663403,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:27.704734,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:28.684540,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:29.606000,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:30.551825,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:31.498780,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:32.531305,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:33.495172,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:34.488956,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:35.356001,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:36.277389,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:37.272351,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:38.233503,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:39.161496,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:40.047110,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:40.958321,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:41.937281,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:42.984449,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:44.034439,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:45.025025,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:46.026413,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:46.976057,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:47.927411,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:49.047030,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:50.097513,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:51.163868,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:52.231741,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:53.354252,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:54.284003,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:55.304767,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:56.353990,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:57.440993,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:58.493575,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:36:59.442864,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:00.357900,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:01.248990,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:02.249053,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:03.212692,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:04.187980,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:05.118714,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:05.988892,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:06.960804,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:07.918822,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:08.913761,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:09.839271,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:10.733579,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:11.716906,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:12.676583,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:13.724595,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:14.760007,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:15.775794,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:16.884689,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:17.891682,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:18.978613,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:20.113502,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:21.310395,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:22.382921,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:23.443644,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:24.601506,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:25.709263,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:26.876360,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:27.900919,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:28.870503,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:29.782159,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:30.906500,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:32.023324,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:33.043187,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:34.015999,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:34.905183,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:35.849680,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:36.948150,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:37.935148,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:38.903111,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:39.870247,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:40.801492,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:41.875077,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:42.884910,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:43.916895,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:44.912946,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:45.906109,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:46.953292,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:47.956705,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:48.980881,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:49.943851,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
11-01-2023 10:37:50.942417,"(21.0, 60.0, 34.375)","(1.95, 2.6, 2.126153846153846)","(19.0, 48.0, 31.055555555555557)","(26.0, 100.0, 51.25)","(2.7, 4.8, 3.0666666666666664)","(4.0, 6.4, 4.9)"
