,Prosecute,Pinch A Banana,Amber Jack,Clover Energy,Tranquil Lexie,Skylahs Misfit,Dusty Boots,Clover Returns
15-12-2022 13:22:03.233123,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.666666666666668)","(41.0, 260.0, 144.58823529411765)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:04.389649,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.666666666666668)","(41.0, 260.0, 144.58823529411765)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:05.701546,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.666666666666668)","(41.0, 260.0, 121.14285714285714)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:06.859046,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.666666666666668)","(41.0, 260.0, 121.14285714285714)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:07.975477,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 17.64)","(41.0, 260.0, 121.14285714285714)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:09.094961,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 17.64)","(41.0, 260.0, 121.14285714285714)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:10.092786,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 121.14285714285714)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:11.161930,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:12.148252,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:13.212526,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:14.317360,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 10.299999999999999)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:15.448016,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:16.624691,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:17.796855,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:18.968670,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:20.142485,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:21.306871,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:22.817707,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:24.255682,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 75.0, 30.6)"
15-12-2022 13:22:25.442039,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:26.593834,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 4.93)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:27.818185,"(3.3, 5.8, 3.896153846153846)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.233333333333333)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:29.057814,"(3.3, 5.7, 4.5055555555555555)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.233333333333333)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:30.552978,"(3.3, 5.7, 4.5055555555555555)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:31.699779,"(3.3, 5.7, 4.5055555555555555)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:33.002127,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 33.92857142857143)"
15-12-2022 13:22:34.211216,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:35.462091,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:36.774248,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:38.001993,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:39.246805,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.07)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:40.450931,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.35)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:41.715401,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:42.976039,"(3.3, 5.7, 4.914285714285715)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 145.6470588235294)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:44.260116,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:45.495980,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:46.694224,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:47.918328,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:49.118053,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:50.382834,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:51.625972,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.21)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 14.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:52.911824,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.4, 5.4)","(10.0, 23.0, 14.2)","(41.0, 260.0, 122.42857142857143)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 29.6)"
15-12-2022 13:22:54.158477,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 23.0, 17.64)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 70.0, 32.5)"
15-12-2022 13:22:55.245717,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 23.0, 14.066666666666666)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:22:56.406959,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 23.0, 14.666666666666668)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:22:57.540567,"(3.3, 5.8, 4.167741935483871)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 23.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:22:58.727025,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 24.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:22:59.932971,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 24.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:23:01.017527,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.133333333333333)","(10.0, 24.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 14.209090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:23:02.116226,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.8, 5.066666666666666)","(10.0, 24.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 15.5, 12.06)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:23:03.205096,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 11.25)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.06)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 32.5)"
15-12-2022 13:23:04.444403,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.06)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 39.75)"
15-12-2022 13:23:05.703540,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.06)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:06.954094,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.06)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:08.252238,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.428571428571429)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:09.466731,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.428571428571429)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:10.650489,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:11.833702,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:13.036069,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 42.42857142857143)"
15-12-2022 13:23:14.269744,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 60.0, 34.333333333333336)"
15-12-2022 13:23:15.642029,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 34.333333333333336)"
15-12-2022 13:23:17.397884,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 13.39090909090909)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 34.333333333333336)"
15-12-2022 13:23:18.578440,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.814285714285713)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 34.333333333333336)"
15-12-2022 13:23:19.729125,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.6778947368421053)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 12.1875)","(41.0, 260.0, 117.28571428571429)","(7.5, 14.5, 12.22)","(18.0, 60.0, 37.22222222222222)","(18.0, 65.0, 34.333333333333336)"
15-12-2022 13:23:21.067301,"(3.3, 5.8, 4.592682926829268)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:22.305210,"(3.3, 5.8, 4.961016949152542)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:23.433951,"(3.3, 5.8, 4.961016949152542)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:25.017174,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:26.432590,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:27.685537,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:29.081691,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:30.477931,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:31.722918,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.233333333333334)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:32.945382,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.538461538461538)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 12.928571428571429)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:34.231307,"(3.3, 5.8, 4.491891891891892)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:35.588451,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:36.976286,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:38.265640,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:39.669730,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:40.842139,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
15-12-2022 13:23:42.081146,"(3.3, 6.0, 4.797674418604651)","(2.5, 3.2, 2.7686956521739132)","(4.2, 6.6, 5.066666666666666)","(10.0, 24.0, 18.09375)","(41.0, 260.0, 136.25)","(7.5, 14.5, 13.175)","(18.0, 60.0, 44.230769230769226)","(18.0, 65.0, 38.714285714285715)"
