,Typhoon Nellie,All Inn Aussie,Arrogant Garth,Greek Temptation,Give Him Time,Blue Bird Beach,Be Good Beach,Sketchy Russ
12-01-2023 16:37:54.656969,"(4.8, 5.8, 5.68)","(2.6, 3.45, 3.4205882352941175)","(7.0, 19.5, 18.804347826086957)","(12.0, 14.0, 13.346153846153847)","(11.0, 20.0, 19.066666666666666)","(61.0, 50.0, 48.095238095238095)","(4.0, 4.8, 4.75)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:37:55.603279,"(4.8, 5.8, 5.711764705882353)","(2.6, 3.45, 3.4291666666666667)","(7.0, 19.5, 19.015151515151516)","(12.0, 14.0, 13.346153846153847)","(11.0, 20.0, 19.066666666666666)","(61.0, 50.0, 49.529411764705884)","(4.0, 4.8, 4.714285714285714)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:37:56.670345,"(4.8, 5.8, 5.68)","(2.6, 3.55, 3.4722222222222223)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.3)","(11.0, 19.0, 18.615384615384617)","(61.0, 46.0, 45.76470588235294)","(4.0, 4.8, 4.75)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:37:57.812266,"(4.8, 5.8, 5.6875)","(2.6, 3.55, 3.4785714285714286)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.3)","(11.0, 19.0, 18.615384615384617)","(61.0, 46.0, 45.76470588235294)","(4.0, 4.8, 4.714285714285714)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:37:59.230503,"(4.8, 5.8, 5.655172413793103)","(2.6, 3.55, 3.480769230769231)","(7.0, 19.5, 19.015151515151516)","(12.0, 14.0, 13.346153846153847)","(11.0, 19.0, 18.615384615384617)","(61.0, 46.0, 45.733333333333334)","(4.0, 4.8, 4.714285714285714)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:00.521959,"(4.8, 5.8, 5.725)","(2.6, 3.55, 3.480769230769231)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.346153846153847)","(11.0, 19.0, 18.615384615384617)","(61.0, 46.0, 45.733333333333334)","(4.0, 4.8, 4.75)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:01.651718,"(4.8, 5.8, 5.6695652173913045)","(2.6, 3.55, 3.505)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.346153846153847)","(11.0, 19.0, 19.066666666666666)","(61.0, 46.0, 44.94736842105263)","(4.0, 4.8, 4.75)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:02.909753,"(4.8, 5.8, 5.644444444444444)","(2.6, 3.55, 3.4675)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.3)","(11.0, 20.0, 19.066666666666666)","(61.0, 46.0, 44.94736842105263)","(4.0, 4.8, 4.714285714285714)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:04.065669,"(4.8, 5.8, 5.644444444444444)","(2.6, 3.55, 3.4675)","(7.0, 19.5, 18.85135135135135)","(12.0, 14.0, 13.346153846153847)","(11.0, 20.0, 18.615384615384617)","(61.0, 46.0, 43.86666666666667)","(4.0, 4.8, 4.72)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:05.353660,"(4.8, 5.8, 5.65)","(2.6, 3.45, 3.434375)","(7.0, 19.5, 19.125)","(12.0, 14.0, 13.346153846153847)","(11.0, 19.0, 18.615384615384617)","(61.0, 44.0, 43.86666666666667)","(4.0, 4.9, 4.742105263157895)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:06.821075,"(4.8, 5.8, 5.65)","(2.6, 3.45, 3.4749999999999996)","(7.0, 19.5, 19.692307692307693)","(12.0, 14.0, 13.346153846153847)","(11.0, 19.0, 18.615384615384617)","(61.0, 44.0, 43.86666666666667)","(4.0, 4.9, 4.708)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:08.035175,"(4.8, 5.8, 5.65)","(2.6, 3.55, 3.4749999999999996)","(7.0, 20.0, 19.692307692307693)","(12.0, 14.0, 13.3)","(11.0, 19.0, 18.615384615384617)","(61.0, 44.0, 43.4)","(4.0, 4.9, 4.6499999999999995)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:09.221174,"(4.8, 5.8, 5.65)","(2.6, 3.55, 3.484)","(7.0, 20.0, 19.76)","(12.0, 14.0, 13.3)","(11.0, 19.0, 19.066666666666666)","(61.0, 44.0, 43.473684210526315)","(4.0, 4.9, 4.6499999999999995)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:10.559159,"(4.8, 5.8, 5.609090909090909)","(2.6, 3.55, 3.4899999999999998)","(7.0, 20.0, 19.76)","(12.0, 14.0, 13.310344827586206)","(11.0, 20.0, 19.066666666666666)","(61.0, 44.0, 43.39393939393939)","(4.0, 4.9, 4.693103448275862)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:11.633425,"(4.8, 5.8, 5.609090909090909)","(2.6, 3.55, 3.5349999999999997)","(7.0, 20.0, 20.444444444444443)","(12.0, 14.0, 13.384615384615385)","(11.0, 20.0, 19.066666666666666)","(61.0, 44.0, 43.39393939393939)","(4.0, 4.9, 4.6499999999999995)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:12.627241,"(4.8, 5.8, 5.609090909090909)","(2.6, 3.55, 3.5083333333333333)","(7.0, 21.0, 20.21875)","(12.0, 14.0, 13.384615384615385)","(11.0, 20.0, 18.615384615384617)","(61.0, 44.0, 43.354838709677416)","(4.0, 4.9, 4.693103448275862)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:13.722413,"(4.8, 5.8, 5.609090909090909)","(2.6, 3.5, 3.48125)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.384615384615385)","(11.0, 19.0, 18.615384615384617)","(61.0, 44.0, 43.354838709677416)","(4.0, 4.9, 4.688888888888888)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:14.845547,"(4.8, 5.8, 5.66875)","(2.6, 3.5, 3.4884615384615385)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.384615384615385)","(11.0, 19.0, 18.615384615384617)","(61.0, 44.0, 43.354838709677416)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:38:16.004078,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.5076923076923077)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 18.347826086956523)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:17.134878,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.5076923076923077)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 18.347826086956523)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.666666666666666)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:18.173954,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.5076923076923077)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 18.444444444444443)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:19.179485,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.4983870967741937)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 18.444444444444443)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:20.271137,"(4.8, 5.7, 5.576923076923077)","(2.6, 3.55, 3.525)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 18.444444444444443)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:21.359748,"(4.8, 5.7, 5.576923076923077)","(2.6, 3.55, 3.525)","(7.0, 21.0, 20.047619047619047)","(12.0, 14.0, 13.277777777777779)","(11.0, 19.0, 17.666666666666668)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:22.502773,"(4.8, 5.7, 5.576923076923077)","(2.6, 3.55, 3.5088235294117647)","(7.0, 21.0, 17.416666666666668)","(12.0, 14.0, 13.277777777777779)","(11.0, 18.5, 17.6)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:23.691791,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.536111111111111)","(7.0, 17.5, 17.416666666666668)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.5, 17.545454545454547)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.307317073170731)"
12-01-2023 16:38:24.835621,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.5295454545454543)","(7.0, 17.5, 17.416666666666668)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 17.545454545454547)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.312820512820512)"
12-01-2023 16:38:25.874132,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.55, 3.5374999999999996)","(7.0, 17.5, 17.428571428571427)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 17.533333333333335)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.312820512820512)"
12-01-2023 16:38:26.804197,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.65, 3.6241379310344826)","(7.0, 17.5, 17.45)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 17.533333333333335)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.312820512820512)"
12-01-2023 16:38:27.848170,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.65, 3.594736842105263)","(7.0, 17.5, 17.45)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 17.533333333333335)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.6, 8.312820512820512)"
12-01-2023 16:38:28.905355,"(4.8, 5.7, 5.586956521739131)","(2.6, 3.65, 3.6058823529411765)","(7.0, 17.5, 17.45)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 17.533333333333335)","(61.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.312820512820512)"
12-01-2023 16:38:30.056989,"(4.8, 5.7, 5.586956521739131)","(2.7, 3.65, 3.6058823529411765)","(7.0, 17.5, 17.45)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.0, 18.642857142857142)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.6, 8.3375)"
12-01-2023 16:38:31.397684,"(4.8, 5.7, 5.586956521739131)","(2.7, 3.65, 3.59)","(7.0, 17.5, 17.475)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.441176470588236)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.4, 8.24)"
12-01-2023 16:38:32.673072,"(4.8, 5.7, 5.586956521739131)","(2.7, 3.65, 3.592307692307692)","(7.0, 17.5, 17.475)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.642857142857142)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.666666666666666)","(6.5, 8.4, 7.949999999999999)"
12-01-2023 16:38:33.783650,"(4.8, 5.7, 5.586956521739131)","(2.7, 3.65, 3.592307692307692)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.642857142857142)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.2, 7.949999999999999)"
12-01-2023 16:38:34.836387,"(4.8, 5.7, 5.586956521739131)","(2.7, 3.65, 3.592307692307692)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.884615384615383)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.741176470588235)","(6.5, 8.2, 7.96)"
12-01-2023 16:38:35.848803,"(4.8, 5.7, 5.688235294117647)","(2.7, 3.5, 3.4863636363636363)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.884615384615383)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.2, 7.905882352941176)"
12-01-2023 16:38:36.931379,"(4.8, 5.8, 5.786363636363636)","(2.7, 3.55, 3.505)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.884615384615383)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.2, 7.909090909090909)"
12-01-2023 16:38:38.138525,"(4.8, 5.8, 5.78125)","(2.7, 3.55, 3.494)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.884615384615383)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.2, 7.909090909090909)"
12-01-2023 16:38:39.320833,"(4.8, 5.8, 5.7749999999999995)","(2.7, 3.55, 3.5325)","(7.0, 17.5, 17.470588235294116)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.5, 18.115384615384617)","(51.0, 44.0, 43.333333333333336)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.2, 7.909090909090909)"
12-01-2023 16:38:40.525399,"(4.8, 5.8, 5.757142857142857)","(2.7, 3.6, 3.526315789473684)","(7.0, 17.5, 18.0)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.5, 18.115384615384617)","(51.0, 44.0, 43.375)","(4.0, 4.8, 4.688888888888888)","(6.5, 8.2, 7.909090909090909)"
12-01-2023 16:38:41.819367,"(4.8, 5.8, 5.7727272727272725)","(2.7, 3.6, 3.526315789473684)","(7.0, 18.5, 18.15909090909091)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.5, 18.115384615384617)","(51.0, 44.0, 43.61538461538461)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.2, 7.9111111111111105)"
12-01-2023 16:38:42.981583,"(4.8, 5.8, 5.7727272727272725)","(2.7, 3.6, 3.526315789473684)","(7.0, 18.5, 18.15909090909091)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.5, 18.115384615384617)","(51.0, 44.0, 54.5)","(4.0, 4.8, 4.728571428571429)","(6.5, 8.2, 7.9111111111111105)"
12-01-2023 16:38:44.017657,"(4.8, 5.8, 5.583333333333333)","(2.7, 3.6, 3.5250000000000004)","(7.0, 18.5, 18.15909090909091)","(12.0, 14.0, 13.303030303030303)","(11.0, 18.5, 18.833333333333332)","(51.0, 65.0, 56.30769230769231)","(4.0, 4.8, 4.699999999999999)","(6.5, 8.2, 7.9111111111111105)"
12-01-2023 16:38:45.123005,"(4.8, 5.8, 5.630434782608695)","(2.7, 3.6, 3.5196428571428573)","(7.0, 18.5, 18.15909090909091)","(12.0, 14.0, 13.303030303030303)","(11.0, 20.0, 18.166666666666668)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.733333333333333)","(6.5, 8.2, 7.908108108108108)"
12-01-2023 16:38:46.304829,"(4.8, 5.8, 5.630434782608695)","(2.7, 3.6, 3.5653846153846156)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 20.0, 18.307692307692307)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.733333333333333)","(6.5, 8.2, 7.9)"
12-01-2023 16:38:47.521952,"(4.8, 5.8, 5.676190476190476)","(2.7, 3.6, 3.5250000000000004)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 20.0, 18.166666666666668)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.699999999999999)","(6.5, 8.0, 7.842105263157895)"
12-01-2023 16:38:48.762382,"(4.8, 5.8, 5.728571428571429)","(2.7, 3.6, 3.575)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.1)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.6952380952380945)","(6.5, 8.0, 7.896551724137931)"
12-01-2023 16:38:49.980532,"(4.8, 5.8, 5.694736842105263)","(2.7, 3.6, 3.575)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.1)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.6952380952380945)","(6.5, 8.0, 8.222222222222221)"
12-01-2023 16:38:51.193668,"(4.8, 5.8, 5.605882352941176)","(2.7, 3.6, 3.5571428571428574)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.1)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.6625)","(6.5, 8.6, 8.314285714285715)"
12-01-2023 16:38:52.352396,"(4.8, 5.8, 5.59)","(2.7, 3.6, 3.515217391304348)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.25)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.6625)","(6.5, 8.4, 8.314285714285715)"
12-01-2023 16:38:53.638490,"(4.8, 5.7, 5.6)","(2.7, 3.6, 3.5181818181818185)","(7.0, 18.5, 18.086206896551722)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.25)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.6952380952380945)","(6.5, 8.4, 8.244444444444444)"
12-01-2023 16:38:54.835005,"(4.8, 5.7, 5.566666666666666)","(2.7, 3.6, 3.5250000000000004)","(7.0, 18.5, 17.75)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.25)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.711111111111111)","(6.5, 8.4, 8.228571428571428)"
12-01-2023 16:38:55.858717,"(4.8, 5.7, 5.58)","(2.7, 3.55, 3.5)","(7.0, 18.5, 17.75)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.5)","(51.0, 60.0, 56.30769230769231)","(4.0, 4.8, 4.676923076923076)","(6.5, 8.4, 8.215384615384616)"
12-01-2023 16:38:56.995105,"(4.8, 5.9, 5.859090909090909)","(2.7, 3.5, 3.4884615384615385)","(7.0, 18.5, 18.108695652173914)","(12.0, 14.0, 13.303030303030303)","(11.0, 19.0, 18.5)","(51.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.705882352941177)","(6.5, 8.4, 8.2)"
12-01-2023 16:38:58.087099,"(4.8, 6.2, 5.982258064516129)","(2.7, 3.55, 3.456666666666667)","(8.5, 18.5, 18.03846153846154)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.6899999999999995)","(7.0, 8.4, 8.133333333333333)"
12-01-2023 16:38:59.268113,"(4.8, 6.2, 5.927272727272728)","(2.7, 3.55, 3.456666666666667)","(8.5, 18.5, 18.03846153846154)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.666666666666666)","(7.0, 8.2, 8.085714285714285)"
12-01-2023 16:39:00.480017,"(4.8, 6.2, 5.925000000000001)","(2.7, 3.55, 3.47)","(8.5, 18.5, 18.307692307692307)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.666666666666666)","(7.0, 8.2, 8.04)"
12-01-2023 16:39:01.543210,"(4.8, 6.2, 5.927272727272728)","(2.7, 3.55, 3.4899999999999998)","(8.5, 18.5, 18.307692307692307)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.7)","(7.0, 8.2, 8.085714285714285)"
12-01-2023 16:39:02.556409,"(4.8, 6.2, 5.927272727272728)","(2.7, 3.55, 3.4499999999999997)","(8.5, 18.5, 18.307692307692307)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.7)","(7.0, 8.2, 8.085714285714285)"
12-01-2023 16:39:03.555637,"(4.8, 6.2, 5.925000000000001)","(2.7, 3.55, 3.46)","(8.5, 18.5, 18.224137931034484)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.5)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.677777777777778)","(7.0, 8.2, 8.133333333333333)"
12-01-2023 16:39:04.650811,"(4.8, 6.2, 5.927272727272728)","(2.7, 3.55, 3.541666666666667)","(8.5, 18.5, 18.224137931034484)","(13.0, 14.0, 13.303030303030303)","(12.0, 19.0, 18.205882352941178)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.677777777777778)","(7.0, 8.2, 8.060869565217391)"
12-01-2023 16:39:05.752491,"(4.8, 6.2, 5.885714285714285)","(2.7, 3.6, 3.541666666666667)","(8.5, 18.5, 18.224137931034484)","(13.0, 14.0, 13.303030303030303)","(12.0, 18.5, 18.205882352941178)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.677777777777778)","(7.0, 8.2, 8.060869565217391)"
12-01-2023 16:39:06.889154,"(4.8, 6.2, 5.885714285714285)","(2.7, 3.6, 3.53125)","(8.5, 18.5, 18.166666666666668)","(13.0, 14.0, 13.303030303030303)","(12.0, 18.5, 18.205882352941178)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.677777777777778)","(7.0, 8.2, 8.060869565217391)"
12-01-2023 16:39:08.449056,"(4.8, 6.2, 5.885714285714285)","(2.7, 3.6, 3.528)","(8.5, 18.5, 19.571428571428573)","(13.0, 14.0, 13.303030303030303)","(12.0, 18.5, 18.205882352941178)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.8, 4.677777777777778)","(7.0, 8.2, 8.25)"
12-01-2023 16:39:09.914055,"(4.8, 6.2, 5.878260869565217)","(2.7, 3.6, 3.5090909090909093)","(8.5, 21.0, 19.181818181818183)","(13.0, 14.0, 13.27027027027027)","(12.0, 18.5, 18.25)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.7, 4.515384615384615)","(7.0, 8.4, 8.215384615384616)"
12-01-2023 16:39:11.016564,"(4.8, 6.2, 5.863636363636363)","(2.7, 3.55, 3.5090909090909093)","(8.5, 21.0, 19.181818181818183)","(13.0, 14.0, 13.323529411764707)","(12.0, 18.5, 18.558823529411764)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.7, 4.55)","(7.0, 8.4, 8.308474576271186)"
12-01-2023 16:39:12.179367,"(4.8, 5.7, 5.566666666666666)","(2.7, 3.6, 3.544736842105263)","(8.5, 21.0, 19.75)","(13.0, 14.0, 13.323529411764707)","(12.0, 19.0, 18.558823529411764)","(41.0, 60.0, 55.333333333333336)","(4.0, 4.6, 4.591304347826086)","(7.0, 8.6, 8.316363636363636)"
12-01-2023 16:39:13.355471,"(4.8, 5.7, 5.523529411764706)","(2.7, 3.6, 3.586666666666667)","(10.0, 21.0, 19.75)","(13.0, 14.0, 13.323529411764707)","(12.0, 19.0, 17.9)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.6466666666666665)","(7.0, 8.6, 8.333333333333332)"
12-01-2023 16:39:14.632829,"(4.8, 5.6, 5.472727272727273)","(2.7, 3.6, 3.559090909090909)","(10.0, 21.0, 19.75)","(13.0, 14.0, 13.323529411764707)","(12.0, 18.0, 18.892857142857142)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.7, 4.6466666666666665)","(7.0, 8.6, 8.333333333333332)"
12-01-2023 16:39:15.983004,"(4.8, 5.6, 5.472727272727273)","(2.7, 3.6, 3.577777777777778)","(10.0, 21.0, 19.823529411764707)","(12.0, 14.0, 13.378378378378379)","(13.0, 19.0, 18.3)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.7, 4.544444444444444)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:39:17.170577,"(4.8, 5.6, 5.488)","(2.7, 3.6, 3.577777777777778)","(10.0, 21.0, 20.11111111111111)","(12.0, 14.0, 13.4)","(13.0, 19.5, 18.3)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.7, 4.572727272727272)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:39:18.467014,"(4.8, 5.6, 5.462857142857143)","(2.7, 3.6, 3.5714285714285716)","(10.0, 21.0, 20.41176470588235)","(12.0, 14.0, 13.4)","(13.0, 19.5, 18.3)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.572727272727272)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:39:19.589197,"(4.8, 5.6, 5.462857142857143)","(2.7, 3.6, 3.5714285714285716)","(10.0, 21.0, 20.41176470588235)","(12.0, 14.0, 13.4)","(13.0, 19.5, 18.75)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.572727272727272)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:39:20.651554,"(4.8, 5.6, 5.44)","(2.7, 3.6, 3.5833333333333335)","(10.0, 21.0, 20.41176470588235)","(12.0, 14.0, 13.4)","(13.0, 19.5, 18.6875)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.572727272727272)","(6.5, 8.6, 8.333333333333332)"
12-01-2023 16:39:21.780903,"(4.8, 5.6, 5.44)","(2.7, 3.6, 3.546666666666667)","(10.0, 21.0, 20.11111111111111)","(12.0, 14.0, 13.297297297297296)","(13.0, 20.0, 19.61111111111111)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.541666666666666)","(6.5, 8.6, 8.413333333333332)"
12-01-2023 16:39:23.003100,"(4.8, 5.6, 5.42)","(2.7, 3.6, 3.546666666666667)","(10.0, 21.0, 20.11111111111111)","(12.0, 14.0, 13.277777777777779)","(13.0, 20.0, 19.5)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.528)","(6.5, 8.6, 8.737499999999999)"
12-01-2023 16:39:24.240815,"(4.8, 5.6, 5.42)","(2.7, 3.6, 3.5416666666666665)","(10.0, 21.0, 19.90909090909091)","(12.0, 14.0, 13.277777777777779)","(13.0, 20.0, 19.545454545454547)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.528)","(6.5, 9.0, 8.786666666666667)"
12-01-2023 16:39:25.441799,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.533333333333333)","(10.0, 21.0, 20.0625)","(12.0, 14.0, 13.277777777777779)","(13.0, 20.0, 19.545454545454547)","(41.0, 60.0, 55.333333333333336)","(3.9, 4.6, 4.528)","(6.5, 8.8, 8.786666666666667)"
12-01-2023 16:39:26.505739,"(4.8, 5.6, 5.42)","(2.7, 3.55, 3.533333333333333)","(10.0, 21.0, 20.0625)","(12.0, 14.0, 13.277777777777779)","(13.0, 20.0, 19.545454545454547)","(41.0, 60.0, 55.5)","(3.9, 4.6, 4.545454545454545)","(6.5, 8.8, 8.786666666666667)"
