,Gabbys Ideal,Motu Amethyst Nz,Judge Jujon,Voodoo Fella,Sharp Shooter,Rock Supreme,Jet Force,Miss Mia,Miss Fernandez
15-12-2022 15:42:46.399101,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 17.1)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 55.0, 38.666666666666664)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:47.506289,"(3.7, 4.6, 4.078260869565217)","(8.0, 99999, 99990)","(13.0, 19.0, 17.1)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 55.0, 38.666666666666664)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:48.687168,"(3.7, 4.6, 4.138461538461538)","(8.0, 99999, 99990)","(13.0, 18.0, 17.318181818181817)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 50.0, 38.0)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:49.835362,"(3.7, 4.5, 4.375)","(8.0, 99999, 99990)","(13.0, 18.0, 17.318181818181817)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 50.0, 37.55555555555556)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:50.972633,"(3.7, 4.5, 4.25)","(8.0, 99999, 99990)","(13.0, 18.0, 17.166666666666668)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 50.0, 37.55555555555556)","(5.5, 6.8, 6.133333333333333)","(6.0, 7.8, 7.6)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:52.061763,"(3.7, 4.5, 4.282608695652174)","(8.0, 99999, 99990)","(13.0, 18.0, 16.928571428571427)","(8.5, 9.0, 8.299999999999999)","(31.0, 70.0, 63.714285714285715)","(21.0, 50.0, 37.55555555555556)","(5.5, 6.8, 6.133333333333333)","(6.0, 8.0, 7.461538461538462)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:53.238163,"(3.7, 4.5, 4.282608695652174)","(8.0, 99999, 99990)","(13.0, 18.0, 16.75)","(8.5, 9.0, 8.7375)","(31.0, 70.0, 63.714285714285715)","(21.0, 50.0, 37.55555555555556)","(5.5, 6.8, 6.133333333333333)","(6.0, 8.0, 7.4799999999999995)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:54.423357,"(3.7, 4.4, 4.305882352941177)","(8.0, 99999, 99990)","(13.0, 17.5, 17.166666666666668)","(8.5, 9.0, 8.7375)","(31.0, 70.0, 60.0)","(21.0, 50.0, 42.46153846153846)","(5.5, 6.8, 6.6421052631578945)","(6.0, 7.8, 7.658823529411764)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:55.553918,"(3.7, 4.4, 4.305882352941177)","(8.0, 99999, 99990)","(13.0, 17.5, 17.166666666666668)","(8.5, 9.0, 8.7375)","(31.0, 70.0, 60.0)","(21.0, 50.0, 40.2)","(5.5, 6.8, 6.466666666666667)","(6.0, 7.8, 7.4)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:56.690516,"(3.7, 4.4, 4.327272727272727)","(8.0, 99999, 99990)","(13.0, 17.5, 16.785714285714285)","(8.5, 9.0, 8.7375)","(31.0, 70.0, 64.5)","(21.0, 50.0, 41.09090909090909)","(5.5, 6.8, 6.9185185185185185)","(6.0, 7.8, 7.514285714285714)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:57.835407,"(3.7, 4.4, 4.373333333333334)","(8.0, 99999, 99990)","(13.0, 17.5, 16.785714285714285)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 41.09090909090909)","(5.5, 7.4, 6.9185185185185185)","(6.0, 7.8, 7.5600000000000005)","(3.8, 6.0, 5.73)"
15-12-2022 15:42:58.898608,"(3.7, 4.5, 4.44375)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 41.09090909090909)","(5.5, 7.2, 6.908333333333333)","(6.0, 7.8, 7.5600000000000005)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:00.073360,"(3.7, 4.2, 4.152941176470589)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 41.09090909090909)","(5.5, 7.2, 6.6000000000000005)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:01.547133,"(3.7, 4.2, 4.152941176470589)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 41.09090909090909)","(5.5, 7.2, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:02.943072,"(3.7, 4.2, 4.152941176470589)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.714285714285714)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:04.275786,"(3.7, 4.2, 4.085714285714285)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.866666666666667)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:05.598737,"(3.7, 4.2, 4.085714285714285)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.866666666666667)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:06.959911,"(3.7, 4.2, 4.05)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.866666666666667)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:08.198101,"(3.7, 4.2, 4.05)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.4, 7.007692307692308)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:09.540175,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.2, 6.933333333333334)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:10.825768,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.2, 6.933333333333334)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:12.143425,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.2, 6.933333333333334)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.73)"
15-12-2022 15:43:13.420153,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.5, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.2, 6.7)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.871428571428572)"
15-12-2022 15:43:14.938758,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.2, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.871428571428572)"
15-12-2022 15:43:16.083523,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.0, 8.688888888888888)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.871428571428572)"
15-12-2022 15:43:17.233082,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.2, 9.179166666666665)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.5)","(6.0, 8.0, 7.5)","(3.8, 6.0, 5.9714285714285715)"
15-12-2022 15:43:18.432019,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 7.0, 6.35)","(6.0, 8.0, 7.5)","(3.8, 6.4, 5.9714285714285715)"
15-12-2022 15:43:19.707401,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.5)","(3.8, 6.4, 5.9714285714285715)"
15-12-2022 15:43:20.967396,"(3.7, 4.2, 4.02)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 40.4)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.5)","(3.8, 6.4, 5.9714285714285715)"
15-12-2022 15:43:22.246159,"(3.7, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 43.0)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.5)","(3.8, 6.4, 5.9714285714285715)"
15-12-2022 15:43:23.562386,"(3.7, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 43.0)","(5.5, 6.8, 6.866666666666667)","(6.0, 8.0, 7.5)","(3.8, 6.4, 6.1454545454545455)"
15-12-2022 15:43:24.942754,"(3.7, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 43.0)","(5.5, 7.2, 6.381818181818182)","(6.0, 8.0, 7.5)","(3.8, 6.4, 5.9714285714285715)"
15-12-2022 15:43:26.132888,"(3.6, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 70.0, 55.333333333333336)","(21.0, 50.0, 43.0)","(5.5, 7.2, 6.381818181818182)","(6.0, 8.0, 7.5)","(3.9, 6.4, 5.9714285714285715)"
15-12-2022 15:43:27.351352,"(3.6, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.358333333333334)","(31.0, 75.0, 61.5)","(21.0, 50.0, 43.0)","(5.5, 6.8, 6.5)","(6.0, 8.0, 7.5)","(3.9, 6.4, 5.9714285714285715)"
15-12-2022 15:43:28.629044,"(3.6, 4.0, 3.9699999999999998)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.4, 9.333333333333334)","(31.0, 75.0, 67.85714285714286)","(21.0, 50.0, 43.0)","(5.5, 6.8, 6.5)","(6.0, 8.0, 7.5)","(3.9, 6.4, 5.9714285714285715)"
15-12-2022 15:43:29.790440,"(3.6, 4.2, 4.04)","(8.0, 99999, 99990)","(13.0, 17.5, 16.6)","(8.0, 9.8, 9.289361702127659)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 43.0)","(5.5, 7.2, 6.45)","(6.0, 8.0, 7.5)","(3.9, 6.4, 5.9714285714285715)"
15-12-2022 15:43:30.949842,"(3.6, 4.2, 3.981818181818182)","(8.0, 99999, 99990)","(13.0, 17.5, 16.5)","(8.0, 9.8, 9.285714285714285)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 43.0)","(5.5, 7.2, 6.6)","(6.0, 8.0, 7.485714285714286)","(3.9, 6.4, 5.95)"
15-12-2022 15:43:32.175139,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 16.5)","(8.5, 9.8, 9.285714285714285)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 43.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.9)"
15-12-2022 15:43:33.389356,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 16.5)","(8.5, 9.8, 9.595121951219513)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 43.0)","(5.5, 7.0, 6.5)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:34.516524,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 16.5)","(8.5, 9.8, 9.595121951219513)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 43.0)","(5.5, 6.8, 6.5)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:35.692750,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 16.5)","(8.5, 9.8, 9.597590361445784)","(31.0, 75.0, 69.44444444444444)","(21.0, 50.0, 40.0)","(5.5, 6.8, 6.45)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:36.959798,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 17.357142857142858)","(8.5, 9.8, 9.597590361445784)","(31.0, 75.0, 69.44444444444444)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.2, 6.381818181818182)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:38.231554,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 17.5, 18.261904761904763)","(8.5, 9.8, 9.569863013698631)","(31.0, 75.0, 65.9090909090909)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.2, 6.4)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:39.455562,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 18.11111111111111)","(8.5, 9.8, 9.565714285714286)","(31.0, 75.0, 65.9090909090909)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:40.704877,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 19.0, 18.11111111111111)","(8.5, 9.6, 9.565714285714286)","(31.0, 75.0, 65.9090909090909)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.466666666666667)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:41.920651,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.75)","(8.5, 10.5, 9.385714285714284)","(31.0, 75.0, 65.9090909090909)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.466666666666667)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:43.149579,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.75)","(8.5, 10.5, 9.428571428571429)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:44.211702,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.91176470588235)","(8.5, 10.0, 9.571428571428571)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:45.303386,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.91176470588235)","(8.5, 10.0, 9.571428571428571)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:46.408965,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.91176470588235)","(8.5, 10.0, 9.571428571428571)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 5.95)"
15-12-2022 15:43:47.551254,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 18.0)","(8.0, 10.0, 10.3375)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.4, 6.166666666666667)"
15-12-2022 15:43:48.622121,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.75)","(8.0, 10.0, 9.76)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.2, 6.0)"
15-12-2022 15:43:49.849675,"(3.6, 4.2, 3.9692307692307693)","(8.0, 99999, 99990)","(13.0, 18.5, 17.75)","(8.0, 10.0, 9.85)","(31.0, 75.0, 67.5)","(21.0, 44.0, 40.666666666666664)","(5.5, 6.8, 6.35)","(6.0, 8.0, 7.485714285714286)","(4.0, 6.2, 6.0)"
15-12-2022 15:43:50.981060,"(3.6, 4.0, 3.9428571428571426)","(8.0, 99999, 99990)","(13.0, 19.0, 17.76086956521739)","(8.0, 10.5, 10.44375)","(31.0, 75.0, 68.33333333333333)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:52.099537,"(3.6, 4.0, 3.9428571428571426)","(8.0, 99999, 99990)","(13.0, 19.0, 17.76086956521739)","(8.0, 10.5, 10.44375)","(31.0, 75.0, 63.333333333333336)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:53.171700,"(3.6, 4.0, 3.9428571428571426)","(8.0, 99999, 99990)","(13.0, 19.0, 17.642857142857142)","(8.0, 10.5, 10.275)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:54.281371,"(3.5, 4.0, 3.9857142857142858)","(8.0, 99999, 99990)","(13.0, 19.0, 17.642857142857142)","(8.0, 10.5, 10.32)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:55.395101,"(3.5, 4.0, 3.9857142857142858)","(8.0, 99999, 99990)","(13.0, 22.0, 19.75)","(8.0, 10.5, 10.32)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:56.459831,"(3.5, 4.0, 3.9428571428571426)","(8.0, 99999, 99990)","(13.0, 22.0, 21.181818181818183)","(8.0, 10.5, 10.32)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.284615384615385)"
15-12-2022 15:43:57.583813,"(3.5, 4.2, 4.178461538461539)","(8.0, 99999, 99990)","(13.0, 22.0, 21.181818181818183)","(8.0, 10.5, 10.32)","(31.0, 75.0, 63.333333333333336)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 6.233333333333333)"
15-12-2022 15:43:58.739019,"(3.5, 4.2, 4.170588235294118)","(8.0, 99999, 99990)","(13.0, 21.0, 19.6)","(8.0, 10.5, 10.32)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.571428571428572)","(4.0, 6.4, 5.9)"
15-12-2022 15:43:59.879488,"(3.5, 4.2, 4.170588235294118)","(8.0, 99999, 99990)","(13.0, 22.0, 20.875)","(8.0, 10.5, 10.11111111111111)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.4)","(6.0, 8.0, 7.533333333333333)","(4.0, 6.2, 5.809090909090909)"
15-12-2022 15:44:01.049330,"(3.5, 4.2, 4.1722222222222225)","(8.0, 99999, 99990)","(13.0, 21.0, 19.6)","(8.0, 10.5, 10.129411764705882)","(31.0, 75.0, 63.333333333333336)","(21.0, 44.0, 40.0)","(5.5, 6.8, 6.4)","(6.0, 7.8, 7.8)","(4.0, 5.9, 5.809090909090909)"
15-12-2022 15:44:02.245016,"(3.5, 4.2, 4.1722222222222225)","(8.0, 99999, 99990)","(13.0, 22.0, 20.875)","(8.0, 10.5, 10.129411764705882)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 6.8, 6.6)","(6.0, 8.0, 7.8)","(4.0, 5.9, 5.809090909090909)"
15-12-2022 15:44:03.417354,"(3.5, 4.2, 4.179710144927537)","(8.0, 99999, 99990)","(13.0, 22.0, 20.0)","(8.0, 9.0, 8.820289855072465)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.8)","(4.0, 5.9, 5.809090909090909)"
15-12-2022 15:44:04.678538,"(3.5, 4.2, 4.179710144927537)","(8.0, 99999, 99990)","(13.0, 22.0, 21.0)","(8.0, 9.0, 8.820289855072465)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.8)","(4.0, 5.9, 5.808695652173913)"
15-12-2022 15:44:05.902575,"(3.5, 4.2, 4.179710144927537)","(8.0, 99999, 99990)","(13.0, 22.0, 20.5)","(8.0, 9.0, 8.820289855072465)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.0)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.8)","(4.0, 5.9, 5.808695652173913)"
15-12-2022 15:44:07.061125,"(3.5, 4.2, 4.179710144927537)","(8.0, 99999, 99990)","(13.0, 22.0, 21.25)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.6)","(6.0, 8.0, 7.8)","(4.0, 6.2, 6.122580645161291)"
15-12-2022 15:44:08.211717,"(3.5, 4.2, 4.1722222222222225)","(8.0, 99999, 99990)","(13.0, 22.0, 21.25)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 63.333333333333336)","(21.0, 44.0, 38.44444444444444)","(5.5, 7.0, 6.377777777777778)","(6.0, 8.0, 7.8)","(4.0, 6.4, 6.28)"
15-12-2022 15:44:09.301493,"(3.5, 4.2, 4.146153846153846)","(8.0, 99999, 99990)","(13.0, 22.0, 21.25)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 40.666666666666664)","(5.5, 7.0, 6.733333333333333)","(6.0, 7.4, 6.7125)","(4.4, 6.4, 6.352380952380953)"
15-12-2022 15:44:10.485293,"(3.5, 4.2, 4.146153846153846)","(8.0, 99999, 99990)","(13.0, 22.0, 19.25)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 38.666666666666664)","(5.5, 7.0, 6.95)","(6.0, 7.4, 6.85)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:11.617751,"(3.5, 4.2, 4.178787878787879)","(8.0, 99999, 99990)","(13.0, 21.0, 19.666666666666668)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 38.666666666666664)","(5.5, 7.2, 6.733333333333333)","(6.0, 7.4, 6.723076923076923)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:12.768983,"(3.5, 4.2, 4.178787878787879)","(7.5, 99999, 99990)","(14.0, 21.0, 19.0)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 38.666666666666664)","(5.0, 7.0, 6.733333333333333)","(6.0, 7.4, 6.723076923076923)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:13.957876,"(3.5, 4.2, 4.178787878787879)","(7.5, 99999, 99990)","(14.0, 21.0, 19.0)","(8.0, 9.0, 8.81492537313433)","(31.0, 75.0, 66.0)","(21.0, 44.0, 38.666666666666664)","(5.0, 7.2, 6.95)","(6.0, 7.4, 6.85)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:15.350962,"(3.5, 4.2, 4.178787878787879)","(7.5, 99999, 99990)","(14.0, 21.0, 19.90909090909091)","(8.0, 8.8, 8.563636363636364)","(31.0, 75.0, 66.42857142857143)","(21.0, 44.0, 38.666666666666664)","(5.0, 7.2, 6.745454545454546)","(6.0, 7.4, 6.85)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:16.874548,"(3.5, 4.2, 4.178787878787879)","(7.5, 99999, 99990)","(14.0, 21.0, 19.666666666666668)","(8.0, 8.8, 8.563636363636364)","(31.0, 75.0, 63.0)","(21.0, 44.0, 42.0)","(5.0, 7.2, 6.5200000000000005)","(6.0, 7.4, 7.15)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:18.166324,"(3.5, 4.3, 4.284)","(7.5, 99999, 99990)","(14.0, 21.0, 19.666666666666668)","(8.0, 8.8, 8.563636363636364)","(31.0, 75.0, 63.0)","(21.0, 44.0, 42.0)","(5.0, 7.0, 6.5200000000000005)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
15-12-2022 15:44:19.570719,"(3.5, 4.3, 4.284)","(7.5, 99999, 99990)","(14.0, 21.0, 19.666666666666668)","(8.0, 8.8, 8.60909090909091)","(31.0, 75.0, 66.42857142857143)","(21.0, 44.0, 40.666666666666664)","(5.0, 7.0, 6.6)","(6.0, 7.4, 7.04)","(4.4, 6.4, 6.32)"
