,Mine To Hold,Royal Crusader,Respect For All,Charitable Visit,Auts Revolution,Uncle Jerome,Raise A Speights,The Iron Bank
12-01-2023 12:17:27.564767,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3575)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:28.576865,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3575)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:29.661757,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3575)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:30.761335,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3575)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:31.901715,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3275949367088606)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:33.054102,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3275949367088606)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 135.33333333333331)"
12-01-2023 12:17:34.160292,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3275949367088606)","(21.0, 38.0, 36.63636363636363)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 128.88888888888889)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:35.261295,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3275949367088606)","(21.0, 38.0, 37.21052631578947)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 91.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:36.324550,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.42, 2.3275949367088606)","(21.0, 38.0, 37.21052631578947)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 135.33333333333331)"
12-01-2023 12:17:37.398602,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 37.21052631578947)","(15.0, 30.0, 20.4)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:38.462847,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 20.8)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:39.498222,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:40.485870,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:41.489345,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:42.557889,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 135.33333333333331)"
12-01-2023 12:17:43.658010,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.3471698113207546)","(21.0, 38.0, 36.92857142857143)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.539285714285715)","(41.0, 180.0, 113.0)"
12-01-2023 12:17:44.820107,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 33.75)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.561111111111111)","(41.0, 180.0, 135.33333333333331)"
12-01-2023 12:17:45.928652,"(10.0, 16.5, 15.928571428571429)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 33.75)","(15.0, 30.0, 27.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 139.2)","(3.6, 4.6, 4.517857142857142)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:47.033549,"(10.0, 17.0, 15.2)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 139.2)","(3.6, 4.6, 4.517857142857142)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:48.135463,"(10.0, 17.0, 13.8)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 139.2)","(3.6, 4.6, 4.517857142857142)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:49.266323,"(10.0, 17.0, 14.333333333333334)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 139.2)","(3.6, 4.6, 4.517857142857142)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:50.370219,"(10.0, 17.0, 14.333333333333334)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 139.2)","(3.6, 4.6, 4.575280898876405)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:51.436404,"(10.0, 17.0, 14.333333333333334)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 134.8421052631579)","(3.6, 4.6, 4.575280898876405)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:52.496346,"(10.0, 17.0, 14.666666666666666)","(2.05, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 92.0)","(3.6, 4.6, 4.575280898876405)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:53.521759,"(10.0, 17.0, 15.545454545454545)","(2.0, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(16.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 93.0)","(3.6, 4.6, 4.575280898876405)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:54.554944,"(10.0, 17.0, 15.545454545454545)","(2.0, 2.4, 2.326315789473684)","(21.0, 38.0, 36.125)","(16.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 93.0)","(3.6, 4.6, 4.59054054054054)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:55.587400,"(10.0, 17.0, 15.545454545454545)","(2.0, 2.4, 2.326315789473684)","(21.0, 38.0, 33.75)","(16.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.205882352941177)","(31.0, 140.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 134.66666666666669)"
12-01-2023 12:17:56.589828,"(10.0, 17.0, 15.545454545454545)","(2.0, 2.4, 2.326315789473684)","(21.0, 38.0, 37.16666666666667)","(16.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 112.0)"
12-01-2023 12:17:57.626009,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 37.16666666666667)","(16.0, 30.0, 22.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 112.0)"
12-01-2023 12:17:58.602944,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 37.16666666666667)","(16.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 112.0)"
12-01-2023 12:17:59.673873,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(16.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:00.658977,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(16.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:01.633135,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(16.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:02.580056,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(15.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 80.66666666666666)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:03.553706,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(15.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 123.5)","(3.6, 4.6, 4.557894736842105)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:04.656532,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(15.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 82.0)","(3.6, 4.6, 4.5825)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:05.761225,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 35.66666666666667)","(15.0, 30.0, 24.0)","(4.4, 5.7, 5.205882352941177)","(31.0, 150.0, 108.4)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 146.0)"
12-01-2023 12:18:06.883505,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.169230769230769)","(31.0, 150.0, 108.4)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:08.040211,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.152941176470588)","(31.0, 150.0, 82.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:09.218709,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.3259911894273126)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.152941176470588)","(31.0, 150.0, 82.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:10.350432,"(10.0, 17.0, 15.0)","(2.0, 2.4, 2.325938864628821)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.152941176470588)","(31.0, 150.0, 99.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:11.515716,"(10.0, 17.0, 15.6)","(2.0, 2.4, 2.310924369747899)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.152941176470588)","(31.0, 150.0, 99.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:12.632091,"(10.0, 17.0, 15.6)","(2.0, 2.4, 2.2843636363636364)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.152941176470588)","(31.0, 150.0, 99.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:13.855573,"(10.0, 17.0, 15.6)","(2.0, 2.4, 2.2843636363636364)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.140909090909091)","(31.0, 150.0, 99.0)","(3.6, 4.6, 4.56875)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:15.065469,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.337142857142857)","(21.0, 38.0, 36.833333333333336)","(15.0, 30.0, 22.333333333333332)","(4.4, 5.7, 5.140909090909091)","(31.0, 150.0, 99.0)","(3.6, 4.6, 4.5825)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:16.241491,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.337142857142857)","(21.0, 38.0, 37.06666666666666)","(15.0, 30.0, 22.666666666666668)","(4.4, 5.7, 5.140909090909091)","(31.0, 150.0, 100.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:17.309594,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 37.06666666666666)","(15.0, 30.0, 22.666666666666668)","(4.4, 5.7, 5.140909090909091)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:18.347791,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 37.06666666666666)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.140909090909091)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:19.378974,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 37.06666666666666)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.513636363636364)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 164.66666666666669)"
12-01-2023 12:18:20.393482,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 37.06666666666666)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.6068181818181815)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 164.66666666666669)"
12-01-2023 12:18:21.796769,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.6)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.641666666666667)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:22.870473,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.6)","(15.0, 30.0, 22.0)","(4.4, 5.7, 5.69375)","(31.0, 150.0, 124.0)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:24.005435,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.6)","(15.0, 30.0, 22.0)","(4.4, 5.9, 5.842857142857143)","(31.0, 150.0, 90.57142857142857)","(3.6, 4.6, 4.56734693877551)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:25.080587,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.6)","(15.0, 30.0, 22.0)","(4.4, 5.9, 5.842857142857143)","(31.0, 150.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:26.129800,"(10.0, 17.0, 15.0)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 30.0, 22.0)","(4.4, 5.9, 5.842857142857143)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:27.170922,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 30.0, 22.0)","(4.6, 5.9, 5.842857142857143)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:28.350290,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 30.0, 21.666666666666668)","(4.6, 5.9, 5.871428571428572)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:29.530398,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 29.0, 21.666666666666668)","(4.6, 5.9, 5.871428571428572)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:30.718197,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 29.0, 21.666666666666668)","(4.6, 5.9, 6.00909090909091)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:31.847158,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.2, 6.0)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:32.975569,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 36.25)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.2, 6.189473684210527)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:34.262559,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 38.0, 34.5)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.189473684210527)","(31.0, 140.0, 116.5)","(3.6, 4.6, 4.571739130434782)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:35.582413,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 36.0, 35.14285714285714)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.189473684210527)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:36.690169,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 36.0, 35.14285714285714)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.1866666666666665)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:37.855433,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.1866666666666665)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:38.978891,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.1866666666666665)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:40.169603,"(10.0, 16.0, 14.4375)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.1866666666666665)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:41.260265,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.4, 6.1866666666666665)","(31.0, 140.0, 122.0)","(3.6, 4.6, 4.54)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:42.583884,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.6, 6.3)","(31.0, 140.0, 130.1818181818182)","(3.6, 4.6, 4.54)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:43.702346,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.3005128205128202)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.6, 6.3)","(31.0, 140.0, 104.66666666666667)","(3.6, 4.6, 4.54)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:44.746782,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 44.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.6, 6.4)","(31.0, 140.0, 130.1818181818182)","(3.6, 4.6, 4.569565217391304)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:46.010034,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 38.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.8, 6.4)","(31.0, 140.0, 104.66666666666667)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:47.263321,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 38.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.8, 6.578947368421052)","(31.0, 140.0, 104.66666666666667)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:48.388682,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 38.8)","(15.0, 29.0, 21.666666666666668)","(4.6, 6.8, 6.652631578947369)","(31.0, 140.0, 104.66666666666667)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:49.579721,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 43.4)","(15.0, 29.0, 25.857142857142858)","(4.6, 6.8, 6.578947368421052)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:50.612267,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 43.4)","(15.0, 29.0, 25.857142857142858)","(4.6, 6.8, 6.578947368421052)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:51.647000,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 43.4)","(15.0, 29.0, 25.857142857142858)","(4.6, 6.8, 6.578947368421052)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 160.28571428571428)"
12-01-2023 12:18:52.726571,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 43.4)","(15.0, 29.0, 25.857142857142858)","(4.6, 6.8, 5.89)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 113.0)"
12-01-2023 12:18:53.808523,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.283720930232558)","(21.0, 48.0, 43.4)","(15.0, 29.0, 25.857142857142858)","(4.6, 6.8, 5.72)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.547058823529412)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:55.008297,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.291650485436893)","(21.0, 48.0, 43.4)","(15.0, 29.0, 26.8)","(4.6, 6.6, 5.8375)","(31.0, 140.0, 118.8)","(3.6, 4.6, 4.569565217391304)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:56.186503,"(10.0, 16.0, 14.214285714285714)","(2.0, 2.38, 2.291650485436893)","(21.0, 48.0, 46.16)","(15.0, 29.0, 28.153846153846153)","(4.8, 6.4, 5.6038461538461535)","(31.0, 140.0, 124.85714285714286)","(3.6, 4.6, 4.555172413793104)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:57.420595,"(10.0, 17.0, 13.791666666666666)","(2.0, 2.36, 2.3433333333333333)","(21.0, 48.0, 46.16)","(15.0, 29.0, 28.153846153846153)","(4.8, 6.4, 5.77391304347826)","(31.0, 140.0, 124.85714285714286)","(3.6, 4.6, 4.555172413793104)","(41.0, 180.0, 112.0)"
12-01-2023 12:18:58.633364,"(10.0, 17.0, 13.791666666666666)","(2.0, 2.36, 2.3433333333333333)","(21.0, 48.0, 46.16)","(15.0, 29.0, 28.153846153846153)","(4.8, 6.4, 5.9)","(31.0, 140.0, 124.85714285714286)","(3.6, 4.6, 4.555172413793104)","(41.0, 180.0, 112.0)"
