,Wonderwomen,Miss Langtry,Starsongari,Kenyan Wonder,Lianne,Shez Betty,Sassy Maneuver,Sunny Green
07-01-2023 12:18:24.738947,"(2.4, 2.56, 2.5409510086455334)","(8.0, 11.5, 11.451704545454545)","(3.3, 4.1, 4.098983739837398)","(7.0, 8.6, 8.526829268292683)","(15.0, 21.0, 20.880597014925375)","(13.0, 15.0, 14.583333333333334)","(26.0, 44.0, 42.36363636363637)","(31.0, 60.0, 55.625)"
07-01-2023 12:18:25.940601,"(2.4, 2.56, 2.5409510086455334)","(8.0, 11.5, 11.451704545454545)","(3.3, 4.1, 4.0286324786324785)","(7.0, 8.6, 8.526829268292683)","(15.0, 21.0, 20.7972972972973)","(13.0, 15.0, 14.573863636363637)","(26.0, 44.0, 42.4)","(31.0, 60.0, 61.34615384615385)"
07-01-2023 12:18:27.097998,"(2.4, 2.54, 2.536026490066225)","(8.0, 11.5, 11.451704545454545)","(3.3, 4.2, 4.086121673003802)","(7.0, 8.6, 8.526829268292683)","(15.0, 21.0, 20.7972972972973)","(13.0, 15.0, 14.745454545454546)","(26.0, 44.0, 42.4)","(31.0, 70.0, 62.857142857142854)"
07-01-2023 12:18:28.310751,"(2.4, 2.56, 2.53099685204617)","(8.0, 11.5, 11.451704545454545)","(3.3, 4.1, 4.080461811722913)","(7.0, 8.6, 8.490322580645161)","(15.0, 21.0, 20.701492537313435)","(13.0, 15.0, 15.281481481481482)","(26.0, 44.0, 42.57142857142857)","(31.0, 65.0, 61.31578947368421)"
07-01-2023 12:18:29.543419,"(2.4, 2.56, 2.5326829268292683)","(8.0, 11.5, 11.451704545454545)","(3.3, 4.1, 4.07945205479452)","(7.0, 8.6, 8.382352941176471)","(15.0, 21.0, 20.742424242424242)","(13.0, 15.5, 15.281481481481482)","(26.0, 44.0, 44.54545454545455)","(31.0, 70.0, 61.666666666666664)"
07-01-2023 12:18:30.844562,"(2.4, 2.56, 2.5440202275600505)","(8.0, 11.5, 11.380382775119617)","(3.3, 4.1, 4.07945205479452)","(7.0, 8.4, 8.365333333333334)","(15.0, 21.0, 20.75)","(13.0, 15.5, 15.281481481481482)","(26.0, 46.0, 43.86666666666667)","(31.0, 65.0, 61.31578947368421)"
07-01-2023 12:18:32.039745,"(2.4, 2.56, 2.5445558739255016)","(8.0, 11.5, 11.380382775119617)","(3.3, 4.1, 4.07945205479452)","(7.0, 8.4, 8.357377049180329)","(15.0, 21.0, 20.71186440677966)","(13.0, 15.5, 15.194444444444445)","(26.0, 46.0, 43.86666666666667)","(31.0, 70.0, 61.34615384615385)"
07-01-2023 12:18:33.137016,"(2.4, 2.56, 2.5507660455486545)","(8.0, 11.5, 11.380382775119617)","(3.3, 4.1, 4.07945205479452)","(7.0, 8.4, 8.29746192893401)","(15.0, 21.0, 20.75)","(13.0, 15.5, 15.389880952380953)","(26.0, 46.0, 43.86666666666667)","(31.0, 70.0, 60.78947368421053)"
07-01-2023 12:18:34.267489,"(2.4, 2.58, 2.5672727272727274)","(8.0, 11.5, 11.380382775119617)","(3.3, 4.1, 4.0525179856115106)","(7.0, 8.4, 8.291978609625668)","(15.0, 21.0, 20.81132075471698)","(13.0, 15.5, 15.389880952380953)","(26.0, 46.0, 43.86666666666667)","(31.0, 65.0, 63.69565217391305)"
07-01-2023 12:18:35.472864,"(2.4, 2.58, 2.5774257425742575)","(8.5, 11.5, 11.35909090909091)","(3.4, 4.1, 4.0506234413965085)","(7.0, 8.4, 8.289171974522294)","(15.0, 21.0, 21.52173913043478)","(13.0, 15.5, 15.355978260869565)","(31.0, 46.0, 43.86666666666667)","(31.0, 65.0, 64.375)"
07-01-2023 12:18:36.780487,"(2.4, 2.58, 2.564606205250597)","(8.5, 11.5, 11.367441860465116)","(3.4, 4.1, 4.050855745721271)","(7.0, 8.4, 8.289171974522294)","(15.0, 22.0, 21.558139534883722)","(13.0, 15.5, 15.409375)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 64.375)"
07-01-2023 12:18:38.084281,"(2.4, 2.56, 2.5549624060150378)","(8.5, 11.5, 11.367441860465116)","(3.4, 4.1, 4.051741293532338)","(7.0, 8.4, 8.289171974522294)","(15.0, 22.0, 21.558139534883722)","(13.0, 15.5, 15.573863636363637)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 64.375)"
07-01-2023 12:18:39.359004,"(2.4, 2.56, 2.557847533632287)","(8.5, 11.5, 11.35909090909091)","(3.4, 4.1, 3.979026845637584)","(7.0, 8.4, 8.291503267973855)","(15.0, 22.0, 21.558139534883722)","(13.0, 16.0, 15.95933014354067)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 61.89655172413793)"
07-01-2023 12:18:40.531384,"(2.4, 2.58, 2.561580459770115)","(8.5, 11.5, 11.35909090909091)","(3.4, 4.0, 3.9758982035928145)","(7.0, 8.4, 8.308219178082192)","(15.0, 22.0, 21.547619047619047)","(13.0, 16.5, 16.103896103896105)","(31.0, 46.0, 43.81818181818182)","(31.0, 65.0, 60.5)"
07-01-2023 12:18:41.727036,"(2.4, 2.58, 2.5631093544137022)","(8.5, 11.0, 10.882978723404255)","(3.4, 4.0, 3.9785046728971962)","(7.0, 8.4, 8.308219178082192)","(15.0, 22.0, 21.547619047619047)","(13.0, 16.5, 16.10126582278481)","(31.0, 46.0, 43.81818181818182)","(31.0, 65.0, 60.5)"
07-01-2023 12:18:42.852330,"(2.4, 2.58, 2.563418573351279)","(8.5, 11.0, 10.927966101694915)","(3.4, 4.0, 3.9785046728971962)","(7.0, 8.4, 8.308219178082192)","(15.0, 22.0, 21.547619047619047)","(13.0, 16.5, 16.049079754601227)","(31.0, 46.0, 43.81818181818182)","(31.0, 65.0, 59.0)"
07-01-2023 12:18:44.036458,"(2.4, 2.58, 2.563014084507042)","(8.5, 11.0, 10.927966101694915)","(3.4, 4.0, 3.9799751243781096)","(7.0, 8.4, 8.308219178082192)","(15.0, 22.0, 21.547619047619047)","(13.0, 16.5, 15.68960244648318)","(31.0, 46.0, 43.714285714285715)","(31.0, 65.0, 59.0)"
07-01-2023 12:18:45.274738,"(2.4, 2.58, 2.563407643312102)","(8.5, 11.0, 10.927966101694915)","(3.4, 4.0, 3.984065934065934)","(7.0, 8.4, 8.296341463414635)","(15.0, 22.0, 21.57777777777778)","(13.0, 16.0, 15.769565217391305)","(31.0, 46.0, 43.1764705882353)","(31.0, 65.0, 59.0)"
07-01-2023 12:18:46.455628,"(2.4, 2.58, 2.565356037151703)","(8.5, 11.0, 10.927966101694915)","(3.4, 4.0, 3.970823529411765)","(7.0, 8.4, 8.287818696883853)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.0, 16.101190476190474)","(31.0, 46.0, 43.6)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:47.655842,"(2.4, 2.58, 2.565440251572327)","(8.5, 11.0, 10.910852713178295)","(3.4, 4.1, 4.0138823529411765)","(7.0, 8.4, 8.287818696883853)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.5, 16.01608187134503)","(31.0, 46.0, 42.8)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:48.793996,"(2.4, 2.58, 2.565440251572327)","(8.5, 11.0, 10.910852713178295)","(3.4, 4.1, 3.9552469135802473)","(7.0, 8.4, 8.239669421487603)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.5, 16.041551246537395)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:49.912906,"(2.4, 2.58, 2.566189624329159)","(8.5, 11.0, 10.86774193548387)","(3.4, 4.0, 3.9571005917159763)","(7.0, 8.4, 8.459523809523809)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.5, 15.932432432432432)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:51.040271,"(2.4, 2.58, 2.5667353951890033)","(8.5, 11.0, 10.86774193548387)","(3.4, 4.0, 3.958024691358025)","(7.0, 8.6, 8.476923076923077)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.0, 16.038834951456312)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:52.152012,"(2.4, 2.58, 2.5667353951890033)","(8.5, 11.0, 10.869426751592357)","(3.4, 4.0, 3.990394511149228)","(7.0, 8.6, 8.301960784313726)","(15.0, 22.0, 21.604166666666668)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:53.287828,"(2.4, 2.58, 2.5660592255125287)","(8.5, 11.0, 10.837209302325581)","(3.4, 4.1, 3.9954545454545456)","(7.0, 8.4, 8.222535211267605)","(15.0, 22.0, 21.57777777777778)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:54.441292,"(2.4, 2.58, 2.568687615526802)","(8.5, 11.0, 10.851515151515152)","(3.4, 4.1, 3.9954545454545456)","(7.0, 8.4, 8.211471321695761)","(15.0, 22.0, 21.57777777777778)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:55.517029,"(2.4, 2.58, 2.568687615526802)","(8.5, 11.0, 10.851515151515152)","(3.4, 4.1, 4.014814814814815)","(7.0, 8.4, 8.1593984962406)","(15.0, 22.0, 21.70769230769231)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:56.579345,"(2.4, 2.58, 2.5707798165137614)","(8.5, 11.0, 10.851515151515152)","(3.4, 4.1, 4.000231481481482)","(7.0, 8.2, 8.159701492537312)","(15.0, 22.0, 21.70769230769231)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:57.582334,"(2.4, 2.6, 2.5963369963369964)","(8.5, 11.0, 10.897590361445783)","(3.4, 4.0, 3.985239852398524)","(7.0, 8.2, 8.159701492537312)","(15.0, 22.0, 21.70769230769231)","(13.0, 16.5, 16.039473684210527)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:58.664186,"(2.4, 2.6, 2.595304347826087)","(8.5, 11.0, 10.935828877005347)","(3.4, 4.0, 3.983050847457627)","(7.0, 8.2, 8.144041450777202)","(15.0, 22.0, 21.70769230769231)","(13.0, 16.5, 16.129310344827587)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:18:59.758521,"(2.4, 2.6, 2.595304347826087)","(8.5, 11.0, 10.942934782608695)","(3.4, 4.0, 3.971917808219178)","(7.0, 8.2, 8.128947368421052)","(15.0, 22.0, 21.70769230769231)","(13.0, 16.5, 16.15950920245399)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:19:00.891093,"(2.4, 2.6, 2.596)","(8.5, 11.0, 10.942934782608695)","(3.4, 4.0, 3.971917808219178)","(7.0, 8.2, 8.083870967741936)","(15.0, 22.0, 21.654545454545456)","(13.0, 16.5, 16.146496815286625)","(31.0, 46.0, 42.57142857142857)","(31.0, 65.0, 59.705882352941174)"
07-01-2023 12:19:02.057079,"(2.4, 2.6, 2.5961565836298934)","(8.5, 11.0, 10.94535519125683)","(3.4, 4.0, 3.95)","(7.0, 8.2, 8.118796992481203)","(15.0, 22.0, 21.51282051282051)","(13.0, 16.5, 16.027027027027028)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 64.16666666666667)"
07-01-2023 12:19:03.186651,"(2.4, 2.6, 2.597860082304527)","(8.5, 11.5, 11.071969696969697)","(3.4, 3.95, 3.9490757855822554)","(7.0, 8.2, 8.118796992481203)","(15.0, 22.0, 21.45945945945946)","(13.0, 16.5, 16.05521472392638)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 60.0)"
07-01-2023 12:19:04.230401,"(2.4, 2.62, 2.6015844155844157)","(8.5, 11.0, 10.993333333333334)","(3.4, 3.95, 3.942894280762565)","(7.0, 8.2, 8.098461538461539)","(15.0, 22.0, 21.5)","(13.0, 16.5, 16.207207207207208)","(31.0, 46.0, 43.473684210526315)","(31.0, 65.0, 58.529411764705884)"
07-01-2023 12:19:05.284591,"(2.4, 2.6, 2.5863905325443786)","(8.5, 11.0, 10.96938775510204)","(3.4, 3.95, 3.9484210526315793)","(7.0, 8.2, 8.118012422360248)","(15.0, 22.0, 21.5)","(13.0, 16.5, 16.184)","(31.0, 46.0, 44.5)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:06.410621,"(2.35, 2.6, 2.583982300884956)","(9.0, 11.0, 10.986013986013987)","(3.4, 4.0, 3.9241721854304634)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 21.585365853658537)","(14.0, 16.5, 16.19140625)","(31.0, 46.0, 44.5)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:07.548902,"(2.35, 2.58, 2.5664590163934426)","(9.0, 11.0, 10.986013986013987)","(3.4, 4.0, 3.9620860927152317)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 21.585365853658537)","(14.0, 16.5, 16.19140625)","(31.0, 46.0, 44.5)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:08.724930,"(2.35, 2.58, 2.567982326951399)","(9.0, 11.0, 10.986013986013987)","(3.4, 4.0, 3.9620860927152317)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 21.585365853658537)","(14.0, 16.5, 16.196)","(31.0, 46.0, 44.5)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:09.962592,"(2.35, 2.58, 2.5690484140233725)","(9.0, 11.0, 10.986013986013987)","(3.4, 4.0, 3.9589947089947093)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 21.324324324324323)","(14.0, 16.5, 16.196)","(31.0, 46.0, 44.61538461538461)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:11.160084,"(2.35, 2.58, 2.5700567107750474)","(9.0, 11.0, 10.986013986013987)","(3.4, 4.0, 4.036842105263157)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 21.242424242424242)","(14.0, 16.5, 16.162251655629138)","(31.0, 46.0, 44.434782608695656)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:12.190505,"(2.35, 2.58, 2.56646288209607)","(9.0, 11.0, 10.901015228426395)","(3.4, 4.1, 4.036842105263157)","(7.0, 8.2, 8.1175)","(16.0, 22.0, 20.59375)","(14.0, 16.5, 16.196969696969695)","(31.0, 46.0, 44.0)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:13.277468,"(2.35, 2.58, 2.569277108433735)","(9.0, 11.0, 10.903061224489797)","(3.4, 4.1, 4.040977443609022)","(7.0, 8.2, 8.17904761904762)","(16.0, 21.0, 20.53448275862069)","(14.0, 16.5, 16.136363636363637)","(31.0, 46.0, 43.714285714285715)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:14.375064,"(2.35, 2.58, 2.5636861768368617)","(9.0, 11.0, 10.892655367231638)","(3.4, 4.1, 4.040977443609022)","(7.0, 8.2, 8.141071428571427)","(16.0, 21.0, 20.46969696969697)","(14.0, 16.5, 16.180981595092025)","(31.0, 46.0, 43.714285714285715)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:15.490150,"(2.35, 2.58, 2.5633333333333335)","(9.0, 11.0, 10.895705521472392)","(3.4, 4.1, 4.038297872340426)","(7.0, 8.2, 8.278632478632478)","(16.0, 21.0, 20.42622950819672)","(14.0, 16.5, 16.180981595092025)","(31.0, 46.0, 42.8)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:16.532473,"(2.35, 2.58, 2.564956843403206)","(9.0, 11.0, 10.8359375)","(3.4, 4.1, 4.035483870967742)","(7.0, 8.4, 8.278632478632478)","(16.0, 21.0, 20.42622950819672)","(14.0, 16.5, 16.254310344827587)","(31.0, 46.0, 42.8)","(41.0, 65.0, 59.666666666666664)"
07-01-2023 12:19:17.597483,"(2.35, 2.58, 2.5647154471544718)","(9.0, 11.0, 10.880681818181818)","(3.4, 4.1, 4.035483870967742)","(7.0, 8.4, 8.2671875)","(16.0, 21.0, 20.393939393939394)","(14.0, 16.5, 16.941860465116278)","(31.0, 46.0, 44.94117647058823)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:18.647956,"(2.35, 2.58, 2.564913217623498)","(9.0, 11.0, 10.807142857142857)","(3.4, 4.1, 4.040397350993377)","(7.0, 8.4, 8.2671875)","(16.0, 21.0, 20.393939393939394)","(14.0, 17.0, 16.91304347826087)","(31.0, 48.0, 44.94117647058823)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:19.713203,"(2.35, 2.58, 2.5649001331557923)","(9.0, 11.0, 10.807142857142857)","(3.4, 4.1, 4.040397350993377)","(7.0, 8.4, 8.25625)","(16.0, 21.0, 20.388059701492537)","(14.0, 17.0, 16.967391304347824)","(31.0, 48.0, 44.666666666666664)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:20.764041,"(2.35, 2.58, 2.5735434007134366)","(9.0, 11.0, 10.807142857142857)","(3.4, 4.1, 4.039393939393939)","(7.0, 8.4, 8.25625)","(16.0, 21.0, 20.388059701492537)","(14.0, 17.0, 16.967391304347824)","(31.0, 46.0, 44.666666666666664)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:21.864014,"(2.35, 2.58, 2.5745559105431313)","(9.0, 11.0, 10.807142857142857)","(3.4, 4.1, 4.026014319809069)","(7.0, 8.4, 8.259504132231404)","(16.0, 21.0, 20.483333333333334)","(14.0, 17.5, 17.29787234042553)","(31.0, 46.0, 44.666666666666664)","(41.0, 65.0, 59.285714285714285)"
07-01-2023 12:19:22.924135,"(2.35, 2.58, 2.574763447828905)","(9.0, 11.0, 10.800492610837438)","(3.4, 4.1, 4.0046489563567365)","(7.0, 8.4, 8.242105263157894)","(16.0, 21.0, 20.483333333333334)","(14.0, 17.5, 17.47457627118644)","(31.0, 46.0, 43.42857142857143)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:24.005396,"(2.3, 2.58, 2.57676664228237)","(8.5, 11.0, 10.800492610837438)","(3.4, 4.1, 4.0046489563567365)","(7.0, 8.4, 8.284615384615384)","(16.0, 21.0, 20.483333333333334)","(14.0, 17.5, 17.451612903225808)","(31.0, 46.0, 43.42857142857143)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:25.160315,"(2.3, 2.58, 2.57676664228237)","(8.5, 11.0, 10.751322751322752)","(3.4, 4.1, 4.0046489563567365)","(7.0, 8.4, 8.284615384615384)","(16.0, 21.0, 20.483333333333334)","(14.0, 18.0, 17.480916030534353)","(31.0, 46.0, 43.42857142857143)","(41.0, 65.0, 59.61538461538461)"
07-01-2023 12:19:26.268434,"(2.3, 2.58, 2.5780214344600165)","(8.5, 11.0, 10.751322751322752)","(3.4, 4.1, 4.0046489563567365)","(7.0, 8.4, 8.28918918918919)","(16.0, 21.0, 20.483333333333334)","(14.0, 18.0, 17.480916030534353)","(31.0, 46.0, 43.53846153846154)","(41.0, 65.0, 59.61538461538461)"
07-01-2023 12:19:27.388970,"(2.3, 2.58, 2.5780214344600165)","(8.5, 11.0, 10.751322751322752)","(3.4, 4.1, 4.0046489563567365)","(7.0, 8.4, 8.199099099099099)","(16.0, 21.0, 20.436363636363637)","(14.0, 18.0, 17.451612903225808)","(31.0, 46.0, 43.53846153846154)","(41.0, 65.0, 59.61538461538461)"
07-01-2023 12:19:28.495073,"(2.3, 2.64, 2.6272254335260117)","(8.5, 11.0, 10.6925)","(3.4, 4.0, 3.9542288557213934)","(7.0, 8.2, 8.21111111111111)","(16.0, 21.0, 20.5)","(14.0, 18.0, 17.480916030534353)","(31.0, 46.0, 43.53846153846154)","(41.0, 65.0, 59.61538461538461)"
07-01-2023 12:19:29.561813,"(2.3, 2.64, 2.621855670103093)","(8.5, 11.0, 10.685096153846153)","(3.4, 3.95, 3.9375507442489854)","(7.0, 8.4, 8.11641791044776)","(16.0, 21.0, 20.54385964912281)","(14.0, 18.0, 17.324742268041238)","(31.0, 46.0, 43.53846153846154)","(41.0, 65.0, 59.61538461538461)"
07-01-2023 12:19:30.642748,"(2.3, 2.64, 2.624115523465704)","(8.5, 11.0, 10.685096153846153)","(3.4, 3.95, 3.9375507442489854)","(7.0, 8.2, 8.195384615384615)","(16.0, 21.0, 20.775)","(14.0, 17.5, 17.431506849315067)","(31.0, 46.0, 45.0)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:31.792761,"(2.3, 2.58, 2.575686274509804)","(8.5, 11.0, 10.79954954954955)","(3.4, 4.0, 3.9579741379310347)","(7.0, 8.2, 8.195384615384615)","(16.0, 21.0, 20.78048780487805)","(14.0, 17.5, 17.260330578512395)","(31.0, 46.0, 44.94117647058823)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:32.952776,"(2.3, 2.6, 2.5925228758169934)","(8.5, 11.0, 10.79954954954955)","(3.4, 4.0, 3.9501689189189193)","(7.0, 8.2, 8.179505300353357)","(16.0, 21.0, 20.78048780487805)","(14.0, 17.5, 17.260330578512395)","(31.0, 48.0, 44.76190476190476)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:34.153454,"(2.3, 2.6, 2.591851851851852)","(8.5, 11.0, 10.806451612903226)","(3.4, 4.0, 3.8347933884297523)","(7.0, 8.2, 8.31638418079096)","(16.0, 21.0, 20.64)","(14.0, 17.5, 17.305825242718445)","(31.0, 48.0, 44.76190476190476)","(41.0, 65.0, 59.0)"
07-01-2023 12:19:35.312517,"(2.3, 2.62, 2.6002416918429003)","(8.5, 11.0, 10.806451612903226)","(3.4, 3.85, 3.8347933884297523)","(7.0, 8.4, 8.32638036809816)","(16.0, 21.0, 20.92753623188406)","(14.0, 17.5, 17.295180722891565)","(31.0, 48.0, 45.48148148148148)","(41.0, 65.0, 60.5)"
07-01-2023 12:19:36.411634,"(2.35, 2.6, 2.598022181146026)","(8.5, 11.5, 11.102127659574467)","(3.4, 3.85, 3.8292682926829267)","(7.0, 8.4, 8.33717277486911)","(16.0, 22.0, 20.88888888888889)","(14.0, 17.5, 17.37121212121212)","(31.0, 48.0, 45.714285714285715)","(41.0, 65.0, 60.26315789473684)"
07-01-2023 12:19:37.545481,"(2.35, 2.62, 2.6099539170506914)","(8.5, 11.5, 11.102127659574467)","(3.4, 3.85, 3.8274570982839315)","(7.0, 8.4, 8.33717277486911)","(16.0, 22.0, 20.88888888888889)","(14.0, 17.5, 16.975)","(31.0, 46.0, 42.8421052631579)","(41.0, 65.0, 60.0)"
07-01-2023 12:19:38.576855,"(2.35, 2.62, 2.6002928870292887)","(8.5, 11.5, 11.107142857142858)","(3.4, 3.85, 3.83173198482933)","(7.0, 8.4, 8.45153374233129)","(16.0, 22.0, 20.76923076923077)","(14.0, 17.0, 16.9765625)","(31.0, 46.0, 43.6)","(41.0, 65.0, 56.15384615384615)"
07-01-2023 12:19:39.729006,"(2.3, 2.6, 2.595773279352227)","(8.5, 11.5, 11.111627906976745)","(3.4, 3.85, 3.831960049937578)","(7.0, 8.6, 8.363313609467456)","(16.0, 22.0, 20.76923076923077)","(14.0, 17.0, 16.75635593220339)","(31.0, 44.0, 43.76470588235294)","(41.0, 60.0, 56.07142857142857)"
07-01-2023 12:19:40.898103,"(2.3, 2.6, 2.598104089219331)","(8.5, 11.5, 11.123873873873874)","(3.4, 3.85, 3.832420924574209)","(7.0, 8.4, 8.3429718875502)","(16.0, 22.0, 20.76923076923077)","(14.0, 17.0, 16.846153846153847)","(31.0, 44.0, 43.6)","(41.0, 60.0, 56.16279069767442)"
07-01-2023 12:19:42.125701,"(2.3, 2.62, 2.6023485554520036)","(8.5, 11.5, 11.123873873873874)","(3.4, 3.85, 3.8255084745762713)","(7.0, 8.4, 8.337451737451737)","(16.0, 22.0, 21.183673469387756)","(14.0, 17.0, 15.576190476190476)","(31.0, 44.0, 43.714285714285715)","(41.0, 60.0, 49.25)"
07-01-2023 12:19:43.307245,"(2.3, 2.62, 2.615689223057644)","(9.0, 11.5, 11.178846153846154)","(3.4, 3.85, 3.756521739130435)","(7.0, 8.4, 8.450617283950617)","(16.0, 22.0, 21.57894736842105)","(14.0, 16.5, 15.529411764705882)","(31.0, 44.0, 44.74074074074074)","(41.0, 55.0, 52.32142857142857)"
07-01-2023 12:19:44.463511,"(2.3, 2.64, 2.636122112211221)","(9.0, 11.5, 11.248239436619718)","(3.4, 3.8, 3.744255319148936)","(7.0, 8.6, 8.493093093093092)","(16.0, 22.0, 21.57894736842105)","(14.0, 16.0, 15.435135135135136)","(31.0, 46.0, 44.74074074074074)","(41.0, 55.0, 52.32142857142857)"
07-01-2023 12:19:45.592250,"(2.3, 2.66, 2.655593635250918)","(9.0, 11.5, 11.249122807017544)","(3.4, 3.75, 3.744255319148936)","(7.0, 8.6, 8.48)","(16.0, 22.0, 21.57894736842105)","(14.0, 15.5, 15.423566878980893)","(31.0, 46.0, 44.95238095238095)","(41.0, 55.0, 51.59090909090909)"
07-01-2023 12:19:46.646781,"(2.3, 2.7, 2.689915966386555)","(9.0, 11.5, 11.366515837104073)","(3.4, 3.75, 3.7448076923076923)","(7.0, 8.6, 8.376612903225807)","(16.0, 22.0, 21.446153846153845)","(14.0, 15.5, 15.383870967741936)","(31.0, 46.0, 44.08695652173913)","(41.0, 55.0, 51.206896551724135)"
07-01-2023 12:19:47.689624,"(2.3, 2.72, 2.71748427672956)","(9.0, 11.5, 11.315555555555555)","(3.4, 3.75, 3.7409090909090907)","(7.0, 8.4, 8.376612903225807)","(16.0, 22.0, 21.446153846153845)","(14.0, 15.5, 15.362804878048781)","(31.0, 46.0, 44.08695652173913)","(41.0, 55.0, 50.925925925925924)"
07-01-2023 12:19:48.833434,"(2.35, 2.74, 2.710265486725664)","(9.0, 11.5, 11.315555555555555)","(3.4, 3.7, 3.741409691629956)","(7.0, 8.4, 8.374273858921162)","(16.0, 22.0, 21.446153846153845)","(14.0, 15.5, 15.293307086614174)","(31.0, 46.0, 42.13333333333333)","(41.0, 55.0, 50.925925925925924)"
07-01-2023 12:19:50.049757,"(2.35, 2.74, 2.7150889679715307)","(9.0, 11.5, 11.315555555555555)","(3.4, 3.75, 3.730607476635514)","(7.0, 8.4, 8.364705882352942)","(16.0, 22.0, 21.555555555555557)","(14.0, 15.5, 15.348130841121495)","(31.0, 44.0, 43.22222222222222)","(41.0, 55.0, 50.925925925925924)"
07-01-2023 12:19:51.193786,"(2.35, 2.72, 2.700880503144654)","(9.0, 11.5, 11.315555555555555)","(3.4, 3.75, 3.706857855361596)","(7.0, 8.4, 8.364705882352942)","(16.0, 22.0, 21.555555555555557)","(14.0, 15.5, 15.387387387387387)","(31.0, 44.0, 43.22222222222222)","(41.0, 55.0, 50.925925925925924)"
07-01-2023 12:19:52.320629,"(2.35, 2.7, 2.694871794871795)","(9.0, 11.5, 11.32034632034632)","(3.4, 3.75, 3.7070713391739676)","(7.0, 8.4, 8.366197183098592)","(16.0, 22.0, 21.555555555555557)","(13.0, 15.5, 15.4)","(31.0, 44.0, 43.22222222222222)","(41.0, 55.0, 50.925925925925924)"
07-01-2023 12:19:53.432693,"(2.35, 2.7, 2.6964444444444444)","(9.0, 11.5, 11.326359832635983)","(3.4, 3.75, 3.708009153318078)","(7.0, 8.4, 8.36595744680851)","(16.0, 22.0, 21.555555555555557)","(13.0, 15.5, 15.4)","(31.0, 44.0, 43.22222222222222)","(41.0, 55.0, 49.27272727272727)"
