,Orlandos Gift,Kyvalley Surfergirl,Irene Rose,Our Spitfire Nz,Great Fantasy Nz,Winsome Ruby,Meet Michaelangelo,Lovelorn,My Bad Habits,Farbio,Scenic Sky,Super Angus
07-01-2023 18:50:07.423124,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.5)","(4.4, 5.9, 5.15)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:08.787234,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.5)","(4.4, 5.9, 5.15)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:10.149546,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.5)","(4.4, 5.9, 5.15)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:11.593759,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.5)","(4.4, 5.9, 5.15)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:12.991561,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.5)","(4.4, 5.9, 5.15)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:14.478442,"(11.0, 20.0, 18.333333333333332)","(9.0, 12.0, 10.15)","(4.4, 5.9, 5.666666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.6)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.38)"
07-01-2023 18:50:15.944646,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.033333333333333)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:17.343148,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.033333333333333)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:18.702889,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.033333333333333)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 51.42857142857143)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 9.666666666666666)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:20.067968,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.033333333333333)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 80.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:21.478263,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.5285714285714285)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:22.880441,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 5.9, 5.766666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.7)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:24.350444,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.766666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:25.783686,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.766666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:27.184536,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.766666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:28.592828,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.766666666666667)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 75.0, 54.75)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 90.0, 58.0)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:29.950488,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 70.0, 42.57142857142857)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:31.346030,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 70.0, 42.57142857142857)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:32.805255,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 70.0, 42.57142857142857)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:34.209686,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 70.0, 42.57142857142857)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:35.610496,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.92)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(31.0, 70.0, 44.75)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:37.078558,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 65.0, 44.75)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:38.491789,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 65.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:39.923579,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:41.315582,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:42.718056,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:44.081495,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:45.397777,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.550000000000001)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:46.773083,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:48.206367,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:49.633267,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:51.060105,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:52.405033,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:53.681070,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:54.948475,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.409090909090909)"
07-01-2023 18:50:56.441776,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.607692307692308)"
07-01-2023 18:50:57.813742,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 5.607692307692308)"
07-01-2023 18:50:59.147922,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 5.7, 6.782978723404256)"
07-01-2023 18:51:00.492275,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 151.25)","(21.0, 60.0, 45.333333333333336)","(5.0, 6.8, 6.866666666666667)"
07-01-2023 18:51:01.708387,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.5, 10.15)","(4.4, 6.0, 4.949999999999999)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 7.2, 7.7)"
07-01-2023 18:51:03.013974,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 4.949999999999999)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 8.4, 7.085714285714285)"
07-01-2023 18:51:04.341666,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 4.949999999999999)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 7.6, 7.6)"
07-01-2023 18:51:05.643962,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 9.4, 7.266666666666667)"
07-01-2023 18:51:06.867166,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.983333333333333)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 7.4, 7.15)"
07-01-2023 18:51:08.106269,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 7.2, 6.257142857142857)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 7.6, 7.8)"
07-01-2023 18:51:09.709528,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.257142857142857)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(21.0, 60.0, 42.4)","(5.0, 9.0, 7.9)"
07-01-2023 18:51:11.039233,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.257142857142857)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 8.8, 7.266666666666667)"
07-01-2023 18:51:12.528751,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.257142857142857)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 7.8, 7.15)"
07-01-2023 18:51:13.790638,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.257142857142857)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 7.6, 7.133333333333334)"
07-01-2023 18:51:15.117925,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 7.4, 7.133333333333334)"
07-01-2023 18:51:16.482578,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 7.6, 7.428571428571429)"
07-01-2023 18:51:17.746892,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 7.6, 7.800000000000001)"
07-01-2023 18:51:19.051621,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.4)","(5.0, 8.8, 7.84)"
07-01-2023 18:51:20.502277,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 60.0, 42.25)","(5.0, 9.4, 7.2)"
07-01-2023 18:51:21.796225,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 55.0, 41.333333333333336)","(5.0, 7.4, 6.8533333333333335)"
07-01-2023 18:51:23.089716,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 48.0, 41.333333333333336)","(5.0, 7.2, 8.133333333333333)"
07-01-2023 18:51:24.321681,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 48.0, 41.333333333333336)","(5.0, 8.8, 7.228571428571429)"
07-01-2023 18:51:25.882282,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 48.0, 41.333333333333336)","(5.0, 7.4, 8.133333333333333)"
07-01-2023 18:51:27.198369,"(11.0, 20.0, 18.333333333333332)","(9.0, 11.0, 10.333333333333334)","(4.4, 6.0, 5.3)","(6.0, 99999, 99990)","(20.0, 99999, 99990)","(41.0, 60.0, 49.714285714285715)","(71.0, 190.0, 126.66666666666667)","(5.0, 6.4, 6.066666666666667)","(5.5, 10.5, 10.142857142857142)","(101.0, 170.0, 161.66666666666669)","(20.0, 48.0, 40.666666666666664)","(5.0, 8.8, 8.133333333333333)"
