,Big Time Raider,Waiting Game,Hes Iconic,Big Time Foxy,Go Royce,Allegro Ticker
14-12-2022 12:07:48.387825,"(1.2, 1.32, 1.308354430379747)","(41.0, 180.0, 174.0)","(14.0, 25.0, 22.642857142857142)","(18.0, 40.0, 33.0)","(7.0, 10.5, 9.890588235294118)","(12.0, 18.0, 17.25)"
14-12-2022 12:07:49.366158,"(1.2, 1.32, 1.3058928571428572)","(41.0, 180.0, 173.33333333333334)","(14.0, 25.0, 22.642857142857142)","(18.0, 40.0, 33.0)","(7.0, 10.5, 9.890588235294118)","(12.0, 18.0, 17.307692307692307)"
14-12-2022 12:07:50.315080,"(1.2, 1.31, 1.303225806451613)","(41.0, 180.0, 173.33333333333334)","(14.0, 25.0, 22.642857142857142)","(18.0, 40.0, 33.0)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.0, 17.75)"
14-12-2022 12:07:51.246926,"(1.2, 1.31, 1.3011904761904762)","(41.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.263157894736842)","(18.0, 40.0, 33.0)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.5, 17.75)"
14-12-2022 12:07:52.204212,"(1.2, 1.31, 1.3030188679245283)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.263157894736842)","(18.0, 40.0, 33.0)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.5, 17.75)"
14-12-2022 12:07:53.242972,"(1.2, 1.31, 1.3030188679245283)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.625)","(18.0, 40.0, 27.75)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.5, 17.75)"
14-12-2022 12:07:54.317666,"(1.2, 1.31, 1.3030188679245283)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.625)","(18.0, 40.0, 32.0)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.5, 17.666666666666668)"
14-12-2022 12:07:55.405876,"(1.2, 1.31, 1.3038095238095238)","(51.0, 180.0, 177.14285714285714)","(14.0, 25.0, 23.625)","(18.0, 38.0, 36.6)","(7.0, 10.5, 9.852500000000001)","(12.0, 18.5, 17.352941176470587)"
14-12-2022 12:07:56.391470,"(1.2, 1.32, 1.3056637168141594)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 38.0, 31.384615384615387)","(7.0, 10.5, 9.852500000000001)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:07:57.305857,"(1.2, 1.32, 1.3056637168141594)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 31.384615384615387)","(7.0, 10.5, 9.852500000000001)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:07:58.187130,"(1.2, 1.32, 1.3055357142857142)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 28.8)","(7.0, 10.5, 9.852500000000001)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:07:59.174402,"(1.2, 1.32, 1.3055357142857142)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 28.8)","(7.0, 10.5, 9.852500000000001)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:08:00.253954,"(1.2, 1.31, 1.304)","(51.0, 180.0, 177.14285714285714)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 28.8)","(7.0, 10.5, 9.855263157894738)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:08:01.274838,"(1.2, 1.32, 1.3071559633027523)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 28.8)","(7.0, 10.5, 9.916666666666668)","(12.0, 19.0, 17.352941176470587)"
14-12-2022 12:08:02.230443,"(1.2, 1.32, 1.2974050632911394)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 28.8)","(7.0, 10.5, 9.945833333333335)","(12.0, 18.5, 18.2)"
14-12-2022 12:08:03.207488,"(1.2, 1.31, 1.2971428571428572)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 30.0)","(7.0, 10.5, 9.945833333333335)","(12.0, 18.5, 17.736842105263158)"
14-12-2022 12:08:04.138705,"(1.2, 1.32, 1.3008064516129032)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.166666666666668)","(18.0, 36.0, 30.240000000000002)","(7.0, 10.5, 10.08860759493671)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:05.138432,"(1.2, 1.31, 1.2971724137931036)","(51.0, 180.0, 176.36363636363637)","(14.0, 25.0, 23.90909090909091)","(18.0, 36.0, 28.5)","(7.0, 10.5, 10.051948051948052)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:06.153192,"(1.2, 1.31, 1.2954450261780106)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.833333333333332)","(18.0, 36.0, 29.333333333333332)","(7.0, 10.5, 10.144329896907216)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:07.134289,"(1.2, 1.31, 1.2956701030927835)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.90909090909091)","(18.0, 36.0, 29.333333333333332)","(7.0, 10.5, 10.144329896907216)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:08.110333,"(1.2, 1.31, 1.2956701030927835)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.5)","(18.0, 36.0, 29.333333333333332)","(7.0, 10.5, 10.144329896907216)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:08.980632,"(1.2, 1.31, 1.2958163265306122)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.90909090909091)","(18.0, 36.0, 29.333333333333332)","(7.0, 10.5, 10.144329896907216)","(12.0, 19.0, 17.855263157894736)"
14-12-2022 12:08:09.890366,"(1.2, 1.31, 1.298512396694215)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.5)","(18.0, 36.0, 29.333333333333332)","(7.0, 10.5, 10.089285714285714)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:10.932343,"(1.2, 1.31, 1.2984647302904564)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.5)","(18.0, 36.0, 30.545454545454547)","(7.0, 10.5, 10.089285714285714)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:11.954480,"(1.18, 1.31, 1.298512396694215)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.5)","(18.0, 36.0, 30.705882352941178)","(7.0, 10.5, 10.116666666666667)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:13.020358,"(1.18, 1.31, 1.2985477178423237)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.2)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.175257731958762)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:13.981090,"(1.18, 1.31, 1.2975113122171946)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.2)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.175257731958762)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:14.981269,"(1.18, 1.31, 1.2941379310344827)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.833333333333332)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:15.930646,"(1.18, 1.31, 1.2941379310344827)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.8)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:16.820481,"(1.18, 1.31, 1.2941379310344827)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.0)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:17.811046,"(1.18, 1.31, 1.2941379310344827)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 23.727272727272727)","(18.0, 34.0, 30.705882352941178)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:18.795364,"(1.18, 1.31, 1.2941379310344827)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.0)","(18.0, 34.0, 30.727272727272727)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 17.964285714285715)"
14-12-2022 12:08:19.722954,"(1.18, 1.31, 1.2939534883720931)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.0)","(18.0, 34.0, 30.727272727272727)","(7.0, 10.5, 10.115853658536585)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:20.636488,"(1.18, 1.31, 1.2935897435897437)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.0)","(18.0, 34.0, 30.727272727272727)","(7.0, 10.5, 10.028169014084508)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:21.579327,"(1.18, 1.31, 1.2936942675159235)","(51.0, 180.0, 177.27272727272728)","(14.0, 25.0, 24.0)","(18.0, 34.0, 29.764705882352942)","(7.0, 10.5, 9.906329113924052)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:22.679325,"(1.18, 1.31, 1.3011504424778761)","(51.0, 180.0, 175.0)","(14.0, 27.0, 26.555555555555557)","(18.0, 34.0, 30.285714285714285)","(7.0, 10.5, 10.028169014084508)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:23.778165,"(1.18, 1.31, 1.2945882352941176)","(51.0, 170.0, 160.0)","(14.0, 27.0, 26.555555555555557)","(18.0, 32.0, 27.81818181818182)","(7.0, 10.5, 10.025974025974026)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:25.024607,"(1.18, 1.31, 1.2955)","(51.0, 170.0, 160.0)","(14.0, 27.0, 26.555555555555557)","(18.0, 30.0, 27.23076923076923)","(7.0, 10.5, 10.025974025974026)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:26.209603,"(1.18, 1.31, 1.2955)","(51.0, 170.0, 160.0)","(14.0, 27.0, 26.6)","(18.0, 30.0, 28.736842105263158)","(7.0, 10.5, 9.9)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:27.283738,"(1.18, 1.31, 1.3046491228070176)","(51.0, 170.0, 160.0)","(14.0, 27.0, 26.6)","(18.0, 30.0, 29.18181818181818)","(7.0, 10.5, 9.9)","(12.0, 19.0, 18.074468085106382)"
14-12-2022 12:08:28.256977,"(1.18, 1.31, 1.3046491228070176)","(51.0, 170.0, 159.0909090909091)","(14.0, 27.0, 26.6)","(18.0, 30.0, 29.18181818181818)","(7.0, 10.5, 10.242105263157894)","(12.0, 19.0, 18.90909090909091)"
14-12-2022 12:08:29.383499,"(1.18, 1.29, 1.2850943396226415)","(61.0, 170.0, 164.28571428571428)","(16.0, 30.0, 29.3)","(18.0, 30.0, 27.727272727272727)","(7.0, 11.0, 11.346153846153847)","(12.0, 20.0, 20.692307692307693)"
14-12-2022 12:08:30.415683,"(1.18, 1.28, 1.2711940298507463)","(61.0, 170.0, 164.28571428571428)","(16.0, 30.0, 29.375)","(18.0, 30.0, 27.0)","(7.0, 11.5, 11.026315789473685)","(12.0, 21.0, 20.169811320754718)"
14-12-2022 12:08:31.465848,"(1.18, 1.28, 1.2734)","(61.0, 170.0, 164.28571428571428)","(16.0, 32.0, 29.375)","(18.0, 29.0, 26.333333333333332)","(7.0, 11.5, 10.928571428571429)","(12.0, 21.0, 19.310344827586206)"
14-12-2022 12:08:32.446101,"(1.18, 1.29, 1.2764661654135339)","(61.0, 320.0, 195.55555555555554)","(16.0, 32.0, 31.545454545454547)","(18.0, 29.0, 25.8)","(7.0, 11.0, 10.928571428571429)","(12.0, 21.0, 19.310344827586206)"
14-12-2022 12:08:33.319871,"(1.18, 1.28, 1.2713333333333334)","(61.0, 320.0, 186.66666666666666)","(16.0, 32.0, 31.545454545454547)","(18.0, 29.0, 26.333333333333332)","(7.0, 11.0, 10.890243902439025)","(12.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:34.265830,"(1.18, 1.28, 1.2724)","(61.0, 200.0, 186.66666666666666)","(16.0, 32.0, 31.545454545454547)","(18.0, 28.0, 27.0)","(7.0, 11.0, 10.590909090909092)","(12.0, 21.0, 19.75862068965517)"
14-12-2022 12:08:35.304671,"(1.18, 1.28, 1.278659793814433)","(61.0, 200.0, 186.66666666666666)","(16.0, 32.0, 31.545454545454547)","(18.0, 28.0, 27.2)","(7.0, 10.5, 10.357142857142858)","(12.0, 21.0, 19.63888888888889)"
14-12-2022 12:08:36.294034,"(1.18, 1.29, 1.2799401197604792)","(61.0, 200.0, 186.66666666666666)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 27.2)","(7.0, 10.5, 10.357142857142858)","(13.0, 21.0, 19.63888888888889)"
14-12-2022 12:08:37.318008,"(1.18, 1.29, 1.2792737430167598)","(61.0, 280.0, 260.0)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 27.2)","(7.0, 10.5, 10.2)","(13.0, 21.0, 19.63888888888889)"
14-12-2022 12:08:38.230821,"(1.18, 1.29, 1.2789655172413794)","(61.0, 280.0, 260.0)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 27.2)","(7.0, 10.5, 10.323529411764707)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:39.174080,"(1.18, 1.29, 1.2820689655172415)","(61.0, 280.0, 260.0)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.347826086956523)","(7.0, 10.5, 10.227272727272727)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:40.177784,"(1.18, 1.29, 1.2828865979381443)","(61.0, 280.0, 260.0)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.347826086956523)","(7.0, 10.5, 10.285714285714286)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:41.154959,"(1.18, 1.29, 1.2828865979381443)","(61.0, 280.0, 260.0)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.347826086956523)","(7.0, 10.5, 10.307692307692308)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:42.214876,"(1.18, 1.29, 1.2825)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.235294117647058)","(7.0, 10.5, 10.307692307692308)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:43.221177,"(1.18, 1.29, 1.2824793388429752)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.42105263157895)","(7.0, 10.5, 10.352941176470589)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:44.233216,"(1.18, 1.29, 1.2829591836734695)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 24.42105263157895)","(7.0, 10.5, 10.263157894736842)","(13.0, 21.0, 19.75423728813559)"
14-12-2022 12:08:45.249518,"(1.18, 1.29, 1.2829591836734695)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 26.0, 25.714285714285715)","(7.0, 10.5, 10.21875)","(13.0, 21.0, 19.775)"
14-12-2022 12:08:46.333975,"(1.18, 1.29, 1.281153846153846)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 30.0, 25.333333333333332)","(7.0, 10.5, 10.21875)","(13.0, 21.0, 19.775)"
14-12-2022 12:08:47.496874,"(1.18, 1.29, 1.281153846153846)","(61.0, 260.0, 198.46153846153845)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 25.066666666666666)","(7.0, 10.5, 10.21875)","(13.0, 21.0, 19.775)"
14-12-2022 12:08:48.620083,"(1.18, 1.29, 1.2807216494845362)","(61.0, 260.0, 189.41176470588235)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 25.066666666666666)","(7.0, 10.5, 10.166666666666666)","(13.0, 21.0, 19.775)"
14-12-2022 12:08:49.670537,"(1.18, 1.29, 1.2807216494845362)","(61.0, 260.0, 189.41176470588235)","(16.0, 34.0, 30.043478260869566)","(18.0, 28.0, 25.25)","(7.0, 10.5, 10.2)","(13.0, 21.0, 19.775)"
14-12-2022 12:08:50.664525,"(1.18, 1.28, 1.2787755102040816)","(61.0, 260.0, 193.33333333333331)","(16.0, 34.0, 30.208333333333332)","(18.0, 28.0, 25.25)","(7.0, 10.5, 10.2)","(13.0, 21.0, 19.779661016949152)"
14-12-2022 12:08:51.528580,"(1.18, 1.28, 1.2777519379844962)","(61.0, 260.0, 193.33333333333331)","(16.0, 34.0, 28.428571428571427)","(18.0, 28.0, 25.846153846153847)","(7.0, 10.5, 10.21875)","(13.0, 21.0, 20.057692307692307)"
14-12-2022 12:08:52.556576,"(1.18, 1.28, 1.277070707070707)","(61.0, 260.0, 193.33333333333331)","(16.0, 32.0, 31.0)","(18.0, 28.0, 25.454545454545453)","(7.0, 10.5, 10.25)","(13.0, 21.0, 19.304347826086957)"
14-12-2022 12:08:53.776623,"(1.18, 1.29, 1.2815853658536587)","(61.0, 260.0, 193.33333333333331)","(16.0, 32.0, 31.454545454545453)","(18.0, 28.0, 25.9)","(7.0, 10.5, 10.295454545454545)","(13.0, 19.5, 18.115384615384617)"
14-12-2022 12:08:54.839863,"(1.18, 1.29, 1.2850000000000001)","(61.0, 260.0, 193.33333333333331)","(16.0, 32.0, 31.454545454545453)","(18.0, 28.0, 26.95)","(7.0, 10.5, 10.45)","(13.0, 18.5, 18.42105263157895)"
14-12-2022 12:08:55.839440,"(1.18, 1.29, 1.2828865979381443)","(61.0, 220.0, 174.4)","(16.0, 32.0, 30.35)","(18.0, 28.0, 26.0)","(7.0, 10.5, 10.289473684210526)","(13.0, 19.0, 18.32)"
14-12-2022 12:08:56.804209,"(1.18, 1.3, 1.2946616541353384)","(61.0, 220.0, 175.0)","(16.0, 34.0, 31.0)","(18.0, 28.0, 26.0)","(7.0, 10.5, 10.166666666666666)","(13.0, 19.0, 17.636363636363637)"
14-12-2022 12:08:57.791172,"(1.18, 1.3, 1.295)","(61.0, 220.0, 175.0)","(16.0, 32.0, 30.08)","(18.0, 28.0, 26.09090909090909)","(7.0, 10.5, 10.125)","(13.0, 18.0, 17.5)"
14-12-2022 12:08:58.790109,"(1.18, 1.3, 1.2951315789473685)","(61.0, 220.0, 178.0)","(16.0, 34.0, 31.12)","(18.0, 28.0, 26.09090909090909)","(7.0, 10.5, 10.1)","(13.0, 18.0, 17.642857142857142)"
14-12-2022 12:08:59.824307,"(1.18, 1.3, 1.296017543859649)","(61.0, 210.0, 202.85714285714286)","(16.0, 34.0, 30.620689655172413)","(18.0, 28.0, 25.857142857142858)","(7.0, 10.5, 10.192307692307692)","(13.0, 18.0, 17.642857142857142)"
14-12-2022 12:09:00.930363,"(1.16, 1.3, 1.296017543859649)","(61.0, 210.0, 202.85714285714286)","(17.0, 32.0, 30.375)","(18.0, 28.0, 25.857142857142858)","(7.0, 10.5, 10.3125)","(13.0, 18.0, 17.45)"
14-12-2022 12:09:02.130922,"(1.16, 1.3, 1.2960521739130435)","(61.0, 210.0, 177.14285714285714)","(17.0, 32.0, 29.705882352941178)","(18.0, 28.0, 25.666666666666668)","(7.0, 10.5, 10.647058823529411)","(13.0, 18.0, 16.38888888888889)"
14-12-2022 12:09:03.151850,"(1.16, 1.3, 1.2963387978142078)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 29.8)","(18.0, 27.0, 25.5)","(7.0, 11.0, 10.52)","(13.0, 16.5, 16.25925925925926)"
14-12-2022 12:09:04.164292,"(1.16, 1.3, 1.2958291457286433)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.043478260869566)","(18.0, 27.0, 25.5)","(7.0, 11.0, 10.52)","(13.0, 17.0, 16.24561403508772)"
14-12-2022 12:09:05.100600,"(1.16, 1.3, 1.29585690515807)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.043478260869566)","(18.0, 27.0, 25.5)","(7.0, 11.0, 10.52)","(13.0, 17.0, 16.24561403508772)"
14-12-2022 12:09:06.046747,"(1.16, 1.31, 1.3067924528301886)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.772727272727273)","(18.0, 26.0, 24.666666666666668)","(7.0, 11.0, 10.529411764705882)","(13.0, 16.5, 15.807692307692308)"
14-12-2022 12:09:07.053381,"(1.16, 1.31, 1.3072972972972974)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.772727272727273)","(18.0, 26.0, 25.058823529411764)","(7.0, 11.0, 10.355555555555556)","(13.0, 16.0, 15.625)"
14-12-2022 12:09:08.024115,"(1.16, 1.31, 1.3098181818181818)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.772727272727273)","(18.0, 25.0, 24.75)","(7.0, 11.0, 10.305555555555555)","(13.0, 16.0, 15.666666666666666)"
14-12-2022 12:09:09.108813,"(1.16, 1.32, 1.3140740740740742)","(61.0, 220.0, 177.14285714285714)","(17.0, 32.0, 30.772727272727273)","(18.0, 25.0, 24.75)","(7.0, 11.0, 10.305555555555555)","(13.0, 15.5, 15.0)"
14-12-2022 12:09:10.264730,"(1.16, 1.32, 1.3139896373056996)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 30.772727272727273)","(18.0, 25.0, 24.92105263157895)","(7.5, 11.0, 10.264705882352942)","(13.0, 15.0, 14.914414414414415)"
14-12-2022 12:09:11.388423,"(1.16, 1.32, 1.3136666666666668)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 30.772727272727273)","(18.0, 25.0, 25.794871794871796)","(7.5, 11.0, 10.264705882352942)","(13.0, 15.5, 15.007575757575758)"
14-12-2022 12:09:12.609434,"(1.16, 1.32, 1.3136666666666668)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 30.772727272727273)","(18.0, 26.0, 25.794871794871796)","(7.5, 11.0, 10.346153846153847)","(13.0, 15.5, 15.007246376811594)"
14-12-2022 12:09:13.622711,"(1.16, 1.32, 1.3143502824858757)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 30.772727272727273)","(18.0, 26.0, 25.818181818181817)","(7.5, 10.5, 9.647311827956988)","(13.0, 15.5, 15.007575757575758)"
14-12-2022 12:09:14.666301,"(1.16, 1.33, 1.3149715370018975)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 29.272727272727273)","(18.0, 28.0, 26.42105263157895)","(7.5, 10.0, 9.852252252252253)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:15.793851,"(1.16, 1.33, 1.3150579150579151)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 28.727272727272727)","(18.0, 28.0, 26.42105263157895)","(7.5, 10.0, 9.852252252252253)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:16.902519,"(1.16, 1.33, 1.3150579150579151)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 28.727272727272727)","(18.0, 28.0, 26.42105263157895)","(7.5, 10.0, 9.965714285714286)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:18.169698,"(1.16, 1.33, 1.3159695817490495)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 28.90909090909091)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.64)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:19.212841,"(1.16, 1.33, 1.3159695817490495)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 28.90909090909091)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.589473684210526)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:20.188561,"(1.16, 1.33, 1.3173846153846154)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.589473684210526)","(13.0, 15.5, 14.905405405405405)"
14-12-2022 12:09:21.150414,"(1.16, 1.33, 1.3173846153846154)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.589473684210526)","(13.0, 15.5, 14.941176470588236)"
14-12-2022 12:09:22.241236,"(1.16, 1.33, 1.3162313432835822)","(61.0, 220.0, 177.14285714285714)","(18.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.475)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:23.460794,"(1.16, 1.33, 1.3181540930979134)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.457142857142857)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:24.574582,"(1.16, 1.33, 1.3181540930979134)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.457142857142857)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:25.621579,"(1.16, 1.33, 1.318248407643312)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.470588235294116)","(7.5, 9.8, 9.470588235294118)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:26.793027,"(1.16, 1.33, 1.3209438775510205)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.258064516129032)","(18.0, 28.0, 26.555555555555557)","(7.5, 9.6, 9.505263157894737)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:27.781516,"(1.16, 1.33, 1.318248407643312)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.258064516129032)","(18.0, 28.0, 27.166666666666668)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:28.741416,"(1.16, 1.33, 1.318248407643312)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.48148148148148)","(18.0, 28.0, 27.133333333333333)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:29.747400,"(1.16, 1.33, 1.3182296650717704)","(61.0, 220.0, 166.0)","(17.0, 32.0, 29.48148148148148)","(18.0, 28.0, 27.133333333333333)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:30.793518,"(1.16, 1.33, 1.3182296650717704)","(61.0, 220.0, 166.0)","(17.0, 32.0, 30.22222222222222)","(18.0, 28.0, 26.63157894736842)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:31.874618,"(1.16, 1.33, 1.3182296650717704)","(61.0, 220.0, 166.0)","(17.0, 32.0, 30.88888888888889)","(18.0, 28.0, 26.75)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:32.927327,"(1.16, 1.33, 1.3182296650717704)","(61.0, 220.0, 166.0)","(17.0, 32.0, 30.88888888888889)","(18.0, 28.0, 26.75)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
14-12-2022 12:09:33.919538,"(1.16, 1.33, 1.3182296650717704)","(61.0, 220.0, 166.31578947368422)","(17.0, 32.0, 30.88888888888889)","(18.0, 28.0, 26.75)","(7.5, 9.8, 9.545454545454547)","(13.0, 15.5, 14.964788732394366)"
