,Senorita Brooke,Purrfect Moon,Cinnamon Face,Miz Cali,How Bout Me,Aspen Wonder,Cranky Sheila,Trickskis Gold,Biogenic Babe
15-12-2022 14:22:56.217547,"(13.0, 19.0, 17.8)","(5.5, 7.6, 7.562790697674418)","(5.0, 6.2, 6.1125)","(16.0, 32.0, 23.75)","(5.5, 7.0, 6.696774193548387)","(41.0, 340.0, 238.07692307692307)","(41.0, 200.0, 163.75)","(16.0, 25.0, 20.75)","(2.25, 2.5, 2.4794117647058824)"
15-12-2022 14:22:57.351823,"(13.0, 19.0, 18.0)","(5.5, 7.6, 7.5673469387755095)","(5.0, 6.2, 6.1125)","(16.0, 30.0, 23.6)","(5.5, 6.8, 6.696774193548387)","(41.0, 340.0, 238.07692307692307)","(41.0, 200.0, 171.0)","(16.0, 25.0, 22.714285714285715)","(2.25, 2.5, 2.4839024390243902)"
15-12-2022 14:22:58.453495,"(13.0, 19.0, 18.0)","(5.5, 7.6, 7.562790697674418)","(5.0, 6.2, 6.1125)","(16.0, 29.0, 23.166666666666668)","(5.5, 6.8, 6.696774193548387)","(41.0, 340.0, 238.07692307692307)","(41.0, 200.0, 171.0)","(16.0, 25.0, 22.714285714285715)","(2.25, 2.5, 2.4839024390243902)"
15-12-2022 14:22:59.646736,"(13.0, 19.0, 18.0)","(5.5, 7.6, 7.568627450980392)","(5.0, 6.2, 6.09)","(16.0, 29.0, 24.0)","(5.5, 6.8, 6.363636363636363)","(41.0, 340.0, 150.71428571428572)","(41.0, 200.0, 171.0)","(16.0, 25.0, 22.0)","(2.25, 2.5, 2.4859574468085106)"
15-12-2022 14:23:00.803177,"(13.0, 19.0, 18.555555555555557)","(5.5, 7.6, 7.568627450980392)","(5.0, 6.4, 6.190476190476191)","(16.0, 29.0, 24.0)","(5.5, 6.8, 6.363636363636363)","(41.0, 340.0, 150.71428571428572)","(41.0, 200.0, 171.0)","(16.0, 24.0, 22.0)","(2.25, 2.5, 2.481408450704225)"
15-12-2022 14:23:02.108775,"(13.0, 19.0, 18.555555555555557)","(5.5, 7.6, 7.568627450980392)","(5.0, 6.4, 6.421052631578947)","(16.0, 29.0, 23.2)","(5.5, 6.8, 6.831578947368421)","(41.0, 340.0, 207.5)","(41.0, 200.0, 163.75)","(16.0, 24.0, 22.22222222222222)","(2.25, 2.5, 2.4665454545454546)"
15-12-2022 14:23:03.438244,"(13.0, 20.0, 19.5)","(5.5, 8.4, 7.819354838709677)","(5.0, 6.8, 6.421052631578947)","(16.0, 32.0, 23.2)","(5.5, 7.2, 6.831578947368421)","(41.0, 340.0, 207.5)","(41.0, 200.0, 163.75)","(16.0, 24.0, 22.22222222222222)","(2.25, 2.5, 2.461754385964912)"
15-12-2022 14:23:04.610394,"(13.0, 20.0, 19.583333333333332)","(5.5, 8.6, 7.92)","(5.0, 6.8, 6.685714285714285)","(16.0, 32.0, 25.5)","(5.5, 7.2, 6.7)","(41.0, 340.0, 207.5)","(41.0, 200.0, 163.75)","(16.0, 24.0, 20.25)","(2.25, 2.48, 2.464)"
15-12-2022 14:23:05.837621,"(13.0, 20.0, 19.583333333333332)","(5.5, 8.4, 8.0)","(5.0, 6.6, 6.4)","(16.0, 30.0, 25.5)","(5.5, 7.0, 6.7)","(41.0, 340.0, 207.5)","(41.0, 200.0, 163.75)","(16.0, 24.0, 20.25)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:06.959419,"(13.0, 20.0, 19.583333333333332)","(6.0, 8.4, 8.0)","(5.0, 6.6, 6.555555555555555)","(16.0, 30.0, 26.22222222222222)","(5.5, 7.0, 6.7)","(41.0, 340.0, 207.5)","(41.0, 200.0, 171.0)","(16.0, 23.0, 19.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:08.198954,"(13.0, 20.0, 19.583333333333332)","(6.0, 8.4, 8.0)","(5.0, 6.6, 6.574999999999999)","(16.0, 29.0, 26.22222222222222)","(5.5, 7.0, 6.751724137931035)","(41.0, 340.0, 207.5)","(41.0, 200.0, 171.0)","(16.0, 23.0, 19.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:09.560701,"(13.0, 20.0, 19.75)","(6.0, 8.4, 8.0)","(5.0, 6.6, 6.729411764705882)","(15.0, 29.0, 23.0)","(5.5, 7.0, 6.751724137931035)","(41.0, 340.0, 207.5)","(41.0, 200.0, 171.0)","(16.0, 23.0, 19.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:10.773294,"(13.0, 19.5, 18.928571428571427)","(6.0, 8.4, 8.0)","(5.0, 6.8, 6.729411764705882)","(15.0, 29.0, 25.166666666666668)","(5.5, 7.0, 6.751724137931035)","(41.0, 340.0, 207.5)","(41.0, 200.0, 171.0)","(16.0, 23.0, 19.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:12.059995,"(13.0, 19.5, 19.166666666666668)","(6.0, 8.4, 8.0)","(5.0, 6.8, 6.729411764705882)","(15.0, 29.0, 25.166666666666668)","(5.5, 7.0, 6.7124999999999995)","(41.0, 340.0, 207.5)","(41.0, 200.0, 171.0)","(16.0, 23.0, 19.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:13.323934,"(13.0, 19.5, 19.166666666666668)","(6.0, 8.4, 8.0)","(5.0, 6.8, 6.729411764705882)","(15.0, 29.0, 25.166666666666668)","(5.5, 7.2, 6.68)","(41.0, 340.0, 156.66666666666669)","(41.0, 200.0, 151.66666666666669)","(16.0, 23.0, 19.25)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:14.578487,"(13.0, 19.0, 18.5)","(6.0, 8.4, 8.0)","(5.0, 6.8, 6.729411764705882)","(15.0, 29.0, 25.166666666666668)","(5.5, 7.2, 6.68)","(41.0, 340.0, 156.66666666666669)","(41.0, 200.0, 151.66666666666669)","(16.0, 22.0, 19.25)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:15.873056,"(13.0, 19.0, 18.5)","(6.0, 8.4, 8.0)","(5.0, 6.8, 6.938461538461539)","(15.0, 29.0, 23.5)","(5.5, 7.2, 6.68)","(41.0, 340.0, 205.0)","(41.0, 200.0, 151.66666666666669)","(16.0, 22.0, 19.25)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:17.125538,"(13.0, 18.0, 17.580645161290324)","(6.0, 8.4, 8.0)","(5.0, 7.4, 6.828571428571429)","(15.0, 29.0, 22.88888888888889)","(5.5, 7.2, 6.670588235294117)","(41.0, 340.0, 234.0)","(41.0, 200.0, 122.5)","(16.0, 22.0, 19.25)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:18.350060,"(13.0, 18.0, 17.133333333333333)","(6.0, 8.4, 7.92)","(5.0, 7.4, 6.9)","(15.0, 29.0, 22.88888888888889)","(5.5, 7.2, 6.670588235294117)","(41.0, 480.0, 146.0)","(41.0, 190.0, 122.5)","(16.0, 22.0, 18.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:19.617016,"(13.0, 18.0, 17.133333333333333)","(6.0, 8.4, 7.92)","(5.0, 7.2, 7.061538461538461)","(15.0, 29.0, 22.88888888888889)","(5.5, 7.2, 6.678260869565218)","(41.0, 470.0, 115.625)","(41.0, 190.0, 122.5)","(16.0, 21.0, 18.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:20.884766,"(13.0, 18.0, 16.7)","(6.0, 8.4, 7.92)","(5.0, 7.2, 7.061538461538461)","(15.0, 29.0, 22.4375)","(5.5, 7.2, 6.670588235294117)","(41.0, 470.0, 132.5)","(41.0, 190.0, 122.5)","(16.0, 21.0, 18.75)","(2.25, 2.48, 2.4066666666666667)"
15-12-2022 14:23:22.068421,"(13.0, 18.0, 16.7)","(6.0, 8.4, 7.92)","(5.5, 7.2, 7.05)","(15.0, 29.0, 22.4375)","(5.5, 7.2, 6.670588235294117)","(41.0, 470.0, 132.5)","(41.0, 190.0, 122.5)","(16.0, 21.0, 18.75)","(2.2, 2.48, 2.4032)"
15-12-2022 14:23:23.219557,"(14.0, 18.0, 16.7)","(6.0, 8.4, 7.92)","(5.5, 7.2, 7.05)","(15.0, 29.0, 22.4375)","(5.5, 7.2, 6.670588235294117)","(41.0, 470.0, 200.0)","(41.0, 190.0, 122.5)","(16.0, 21.0, 18.75)","(2.2, 2.46, 2.4024)"
15-12-2022 14:23:24.386575,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.185714285714287)","(5.5, 7.2, 7.05)","(15.0, 29.0, 22.4375)","(5.5, 7.2, 6.670588235294117)","(41.0, 470.0, 200.0)","(41.0, 190.0, 122.5)","(16.0, 21.0, 18.75)","(2.2, 2.46, 2.4024)"
15-12-2022 14:23:25.588649,"(14.0, 18.0, 16.7)","(6.0, 8.2, 7.959999999999999)","(5.5, 7.2, 7.05)","(15.0, 29.0, 22.4375)","(5.5, 7.2, 6.66)","(41.0, 460.0, 196.66666666666666)","(41.0, 500.0, 233.0)","(16.0, 20.0, 18.5)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:26.764946,"(14.0, 18.0, 16.7)","(6.0, 8.2, 7.959999999999999)","(5.5, 7.6, 6.885714285714285)","(15.0, 29.0, 20.11111111111111)","(5.5, 7.2, 6.6461538461538465)","(41.0, 460.0, 196.66666666666666)","(41.0, 500.0, 233.0)","(16.0, 20.0, 18.5)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:27.956924,"(14.0, 18.0, 16.7)","(6.0, 8.2, 7.959999999999999)","(5.5, 7.6, 6.885714285714285)","(15.0, 29.0, 23.5)","(5.5, 7.2, 6.75)","(41.0, 460.0, 196.66666666666666)","(41.0, 500.0, 233.0)","(16.0, 20.0, 18.5)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:29.088283,"(14.0, 18.0, 16.7)","(6.0, 8.2, 8.09090909090909)","(5.5, 7.6, 7.266666666666667)","(15.0, 28.0, 23.5)","(5.5, 7.2, 6.66)","(41.0, 460.0, 196.66666666666666)","(41.0, 500.0, 233.0)","(16.0, 20.0, 18.5)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:30.276583,"(14.0, 18.0, 16.7)","(6.0, 8.2, 8.09090909090909)","(5.5, 7.4, 7.0)","(15.0, 28.0, 24.6)","(5.5, 7.2, 6.642857142857142)","(41.0, 460.0, 196.66666666666666)","(41.0, 500.0, 272.5)","(16.0, 20.0, 18.5)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:31.436387,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.2, 8.09090909090909)","(5.5, 7.4, 7.0)","(15.0, 28.0, 24.6)","(5.5, 7.2, 6.642857142857142)","(41.0, 460.0, 196.66666666666666)","(41.0, 490.0, 165.0)","(16.0, 20.0, 18.25)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:32.621066,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.3)","(5.5, 7.4, 6.909090909090909)","(15.0, 26.0, 23.4)","(5.5, 7.2, 6.680000000000001)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.5, 18.25)","(2.2, 2.44, 2.401176470588235)"
15-12-2022 14:23:33.895144,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.4, 6.771428571428571)","(15.0, 26.0, 23.4)","(5.5, 7.2, 6.642857142857142)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.5, 18.666666666666668)","(2.2, 2.44, 2.369787234042553)"
15-12-2022 14:23:35.124874,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 6.914285714285715)","(15.0, 26.0, 23.4)","(5.5, 7.2, 6.642857142857142)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.5, 18.666666666666668)","(2.2, 2.44, 2.369787234042553)"
15-12-2022 14:23:36.336614,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.066666666666666)","(15.0, 26.0, 23.4)","(5.5, 7.2, 6.680000000000001)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.5, 18.666666666666668)","(2.2, 2.44, 2.369787234042553)"
15-12-2022 14:23:37.847045,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.133333333333334)","(15.0, 26.0, 23.4)","(5.5, 7.2, 6.76)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 393.75)","(16.0, 19.0, 18.0)","(2.2, 2.44, 2.369787234042553)"
15-12-2022 14:23:39.106373,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.1571428571428575)","(15.0, 26.0, 23.4)","(5.5, 7.0, 6.76)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 393.75)","(16.0, 19.0, 18.5)","(2.2, 2.44, 2.4004)"
15-12-2022 14:23:40.505512,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.338461538461539)","(5.5, 7.2, 7.1571428571428575)","(15.0, 26.0, 23.4)","(5.5, 7.0, 6.76)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.0, 18.5)","(2.2, 2.44, 2.4004)"
15-12-2022 14:23:41.715215,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.338461538461539)","(5.5, 7.2, 7.1571428571428575)","(15.0, 26.0, 24.142857142857142)","(5.5, 7.0, 6.76)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.0, 18.5)","(2.2, 2.44, 2.4004)"
15-12-2022 14:23:42.916801,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.338461538461539)","(5.5, 7.2, 7.1571428571428575)","(15.0, 26.0, 22.0)","(5.5, 7.0, 6.76)","(41.0, 460.0, 196.66666666666666)","(41.0, 480.0, 165.0)","(16.0, 19.0, 18.5)","(2.2, 2.44, 2.4004)"
15-12-2022 14:23:44.213411,"(14.0, 18.0, 16.852941176470587)","(6.0, 8.4, 8.338461538461539)","(5.5, 7.2, 7.133333333333334)","(15.0, 26.0, 22.0)","(5.5, 7.0, 6.96)","(41.0, 460.0, 196.66666666666666)","(61.0, 480.0, 165.0)","(15.0, 19.0, 22.5)","(2.2, 2.44, 2.392857142857143)"
15-12-2022 14:23:45.575295,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.35)","(5.5, 7.2, 7.133333333333334)","(15.0, 26.0, 22.0)","(5.5, 7.0, 6.96)","(41.0, 460.0, 196.66666666666666)","(61.0, 480.0, 165.0)","(15.0, 25.0, 22.5)","(2.2, 2.44, 2.392857142857143)"
15-12-2022 14:23:46.735091,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.133333333333334)","(15.0, 26.0, 22.0)","(5.5, 7.0, 6.96)","(41.0, 460.0, 196.66666666666666)","(61.0, 480.0, 165.0)","(15.0, 25.0, 22.5)","(2.2, 2.44, 2.392857142857143)"
15-12-2022 14:23:47.869978,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.16)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.96)","(41.0, 480.0, 203.33333333333334)","(61.0, 490.0, 203.33333333333334)","(15.0, 24.0, 21.833333333333332)","(2.2, 2.44, 2.392857142857143)"
15-12-2022 14:23:48.980130,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.16)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.96)","(41.0, 480.0, 203.33333333333334)","(61.0, 490.0, 203.33333333333334)","(15.0, 24.0, 21.833333333333332)","(2.2, 2.44, 2.392857142857143)"
15-12-2022 14:23:50.220620,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.16)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.925)","(41.0, 470.0, 200.0)","(61.0, 490.0, 203.33333333333334)","(15.0, 23.0, 19.666666666666668)","(2.2, 2.44, 2.437692307692308)"
15-12-2022 14:23:51.446690,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.3)","(5.5, 7.2, 7.16)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.925)","(41.0, 470.0, 196.66666666666666)","(41.0, 490.0, 203.33333333333334)","(15.0, 23.0, 20.0)","(2.2, 2.44, 2.437)"
15-12-2022 14:23:52.901564,"(14.0, 18.0, 16.7)","(6.0, 8.4, 8.133333333333333)","(5.5, 7.2, 7.114285714285714)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.925)","(41.0, 460.0, 196.66666666666666)","(41.0, 490.0, 203.33333333333334)","(15.0, 22.0, 20.0)","(2.2, 2.44, 2.437)"
15-12-2022 14:23:54.339671,"(14.0, 18.0, 16.7)","(6.0, 8.4, 7.866666666666666)","(5.5, 7.2, 7.152380952380953)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.925)","(41.0, 460.0, 196.66666666666666)","(41.0, 490.0, 203.33333333333334)","(15.0, 22.0, 20.0)","(2.2, 2.44, 2.435)"
15-12-2022 14:23:55.797261,"(14.0, 18.0, 16.7)","(6.0, 8.4, 7.866666666666666)","(5.5, 7.2, 6.7)","(15.0, 29.0, 25.8)","(5.5, 7.0, 6.925)","(41.0, 460.0, 196.66666666666666)","(41.0, 490.0, 203.33333333333334)","(15.0, 22.0, 19.5)","(2.2, 2.44, 2.435)"
15-12-2022 14:23:57.268232,"(14.0, 18.0, 17.045454545454547)","(6.0, 8.4, 7.866666666666666)","(5.5, 7.0, 6.85)","(15.0, 29.0, 25.5)","(5.5, 7.0, 6.925)","(41.0, 460.0, 193.33333333333334)","(41.0, 490.0, 203.33333333333334)","(15.0, 21.0, 19.5)","(2.2, 2.44, 2.435)"
15-12-2022 14:23:58.780292,"(14.0, 18.0, 17.045454545454547)","(6.0, 8.4, 7.866666666666666)","(5.5, 7.0, 6.76)","(15.0, 30.0, 25.5)","(5.5, 7.0, 6.925)","(41.0, 450.0, 193.33333333333334)","(41.0, 490.0, 203.33333333333334)","(15.0, 21.0, 19.5)","(2.2, 2.44, 2.435)"
15-12-2022 14:24:00.100859,"(14.0, 18.0, 16.833333333333332)","(6.0, 8.4, 8.114285714285714)","(5.5, 7.0, 6.76)","(15.0, 30.0, 24.333333333333332)","(5.5, 7.0, 6.933333333333334)","(41.0, 450.0, 193.33333333333334)","(41.0, 490.0, 203.33333333333334)","(15.0, 21.0, 20.0)","(2.2, 2.44, 2.424444444444444)"
15-12-2022 14:24:01.575114,"(14.0, 18.0, 16.833333333333332)","(6.0, 8.4, 7.8999999999999995)","(5.5, 7.0, 6.76)","(15.0, 29.0, 26.666666666666668)","(5.5, 7.0, 6.6)","(41.0, 450.0, 129.16666666666669)","(41.0, 490.0, 196.66666666666666)","(15.0, 21.0, 20.0)","(2.2, 2.46, 2.4418867924528302)"
15-12-2022 14:24:03.261991,"(14.0, 18.0, 16.833333333333332)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.8)","(15.0, 29.0, 21.666666666666668)","(5.5, 6.8, 6.6)","(41.0, 450.0, 129.16666666666669)","(41.0, 470.0, 196.66666666666666)","(15.0, 21.0, 20.714285714285715)","(2.2, 2.46, 2.4418867924528302)"
15-12-2022 14:24:04.728864,"(14.0, 18.0, 16.6875)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.866666666666667)","(15.0, 28.0, 21.81818181818182)","(5.5, 6.8, 6.968421052631579)","(41.0, 450.0, 129.16666666666669)","(41.0, 470.0, 160.0)","(15.0, 22.0, 21.09090909090909)","(2.2, 2.46, 2.378)"
15-12-2022 14:24:06.259765,"(14.0, 18.0, 16.6875)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.866666666666667)","(15.0, 25.0, 21.81818181818182)","(5.5, 7.0, 6.94)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 22.0, 19.25)","(2.2, 2.46, 2.378)"
15-12-2022 14:24:07.517162,"(14.0, 18.0, 16.6875)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.866666666666667)","(15.0, 25.0, 21.59090909090909)","(5.5, 7.0, 6.94)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 21.0, 18.666666666666668)","(2.2, 2.46, 2.394285714285714)"
15-12-2022 14:24:08.719216,"(14.0, 18.0, 16.6875)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.866666666666667)","(15.0, 25.0, 21.59090909090909)","(5.5, 7.0, 6.94)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 21.0, 18.666666666666668)","(2.2, 2.46, 2.394285714285714)"
15-12-2022 14:24:10.057093,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.323076923076924)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 21.857142857142858)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 20.0, 18.75)","(2.2, 2.46, 2.394285714285714)"
15-12-2022 14:24:11.426739,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.323076923076924)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 22.92857142857143)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 20.0, 19.428571428571427)","(2.2, 2.46, 2.4196491228070176)"
15-12-2022 14:24:12.805257,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.28888888888889)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 22.92857142857143)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 20.0, 19.761904761904763)","(2.2, 2.46, 2.408888888888889)"
15-12-2022 14:24:14.179523,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.316666666666666)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 22.92857142857143)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 20.0, 19.5)","(2.2, 2.46, 2.408888888888889)"
15-12-2022 14:24:15.666683,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.309090909090909)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 20.5)","(5.5, 7.0, 6.977777777777778)","(41.0, 450.0, 178.57142857142856)","(41.0, 460.0, 110.0)","(15.0, 20.0, 18.7)","(2.2, 2.46, 2.408888888888889)"
15-12-2022 14:24:16.970887,"(14.0, 18.0, 16.6875)","(6.0, 8.4, 8.309090909090909)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 20.75)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 305.625)","(41.0, 460.0, 110.0)","(15.0, 19.5, 18.7)","(2.2, 2.46, 2.4466666666666668)"
15-12-2022 14:24:18.254626,"(14.0, 16.5, 15.31578947368421)","(6.0, 8.2, 8.107692307692307)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 21.857142857142858)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 353.75)","(41.0, 460.0, 110.0)","(15.0, 19.5, 18.7)","(2.2, 2.48, 2.4466666666666668)"
15-12-2022 14:24:19.592603,"(14.0, 16.5, 14.681818181818182)","(6.0, 8.2, 8.028571428571428)","(5.5, 7.0, 6.911111111111111)","(15.0, 24.0, 22.444444444444443)","(5.5, 7.0, 6.964705882352941)","(41.0, 450.0, 353.75)","(41.0, 460.0, 110.0)","(15.0, 19.5, 18.7)","(2.2, 2.48, 2.4584615384615383)"
15-12-2022 14:24:21.321467,"(14.0, 16.5, 14.564516129032258)","(6.0, 8.2, 8.085714285714285)","(5.5, 7.0, 6.652054794520549)","(15.0, 24.0, 22.444444444444443)","(5.5, 7.0, 6.933333333333334)","(41.0, 450.0, 353.75)","(41.0, 460.0, 110.0)","(15.0, 19.5, 18.0625)","(2.2, 2.48, 2.4210526315789473)"
15-12-2022 14:24:22.663763,"(14.0, 16.5, 14.564516129032258)","(6.0, 8.2, 8.085714285714285)","(5.5, 7.2, 6.675)","(15.0, 24.0, 20.5)","(5.5, 7.2, 6.88)","(41.0, 450.0, 353.75)","(41.0, 460.0, 110.0)","(15.0, 19.0, 18.0625)","(2.2, 2.48, 2.3851612903225807)"
15-12-2022 14:24:24.020610,"(14.0, 16.5, 15.375)","(6.0, 8.2, 8.076923076923077)","(5.5, 7.2, 6.675)","(15.0, 24.0, 20.5)","(5.5, 7.2, 7.305882352941177)","(41.0, 450.0, 353.75)","(41.0, 460.0, 110.0)","(15.0, 19.0, 18.0625)","(2.2, 2.48, 2.3788888888888886)"
15-12-2022 14:24:25.406249,"(14.0, 16.5, 15.375)","(6.0, 8.2, 7.971428571428571)","(5.5, 7.2, 6.733333333333333)","(15.0, 24.0, 20.5)","(5.5, 7.4, 7.327272727272728)","(41.0, 450.0, 345.0)","(41.0, 460.0, 110.0)","(15.0, 19.0, 18.0625)","(2.2, 2.48, 2.3788888888888886)"
15-12-2022 14:24:26.753323,"(14.0, 16.5, 15.375)","(6.0, 8.2, 8.022222222222222)","(5.5, 7.2, 6.785915492957746)","(15.0, 24.0, 20.5)","(5.5, 7.4, 7.34)","(41.0, 450.0, 412.8571428571429)","(41.0, 460.0, 190.0)","(15.0, 19.0, 18.0625)","(2.2, 2.48, 2.3788888888888886)"
15-12-2022 14:24:28.033728,"(13.0, 16.0, 15.181818181818182)","(6.0, 8.4, 8.036363636363637)","(5.5, 7.2, 6.5103448275862075)","(15.0, 24.0, 20.5)","(5.5, 7.4, 7.25)","(41.0, 440.0, 412.8571428571429)","(41.0, 450.0, 155.0)","(15.0, 19.0, 18.423076923076923)","(2.2, 2.48, 2.36258064516129)"
15-12-2022 14:24:29.310270,"(13.0, 16.0, 15.181818181818182)","(6.0, 8.4, 8.15)","(5.5, 7.2, 6.5103448275862075)","(15.0, 24.0, 20.5)","(5.5, 7.4, 7.25)","(41.0, 440.0, 412.8571428571429)","(41.0, 440.0, 209.0)","(15.0, 19.0, 18.423076923076923)","(2.2, 2.48, 2.3983333333333334)"
15-12-2022 14:24:30.559433,"(13.0, 16.0, 15.25)","(6.0, 8.4, 7.828571428571429)","(5.5, 7.0, 6.6571428571428575)","(15.0, 24.0, 20.5)","(5.5, 7.4, 7.325)","(41.0, 440.0, 412.8571428571429)","(41.0, 440.0, 132.0)","(15.0, 19.0, 18.423076923076923)","(2.2, 2.48, 2.3983333333333334)"
15-12-2022 14:24:31.841552,"(13.0, 15.5, 14.0)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.6571428571428575)","(15.0, 24.0, 22.0)","(5.5, 7.4, 7.28)","(41.0, 440.0, 412.8571428571429)","(41.0, 440.0, 132.0)","(15.0, 19.0, 18.423076923076923)","(2.2, 2.48, 2.413684210526316)"
15-12-2022 14:24:33.103758,"(13.0, 15.5, 14.833333333333334)","(6.0, 8.2, 7.8999999999999995)","(5.5, 7.0, 6.6571428571428575)","(15.0, 24.0, 22.0)","(5.5, 8.4, 7.50909090909091)","(41.0, 440.0, 420.0)","(41.0, 440.0, 160.0)","(15.0, 19.0, 18.423076923076923)","(2.2, 2.48, 2.413684210526316)"
