,Coastal Run,Tothemoonandback,Raging Lady,Sweet Honor,Hollywood Mistress,Mischievous Effort,Janero Rose,Seven Sisters,Palace Star,Speedy Gigi,Dazzling Mist,Lovely Linda
12-01-2023 08:12:15.383969,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:16.906245,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:18.613033,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:20.256760,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:21.884143,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:23.528594,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:25.150836,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:26.881102,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:28.408388,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:29.996185,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:31.722967,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:32.935948,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:34.090323,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:35.212828,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:36.289659,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:37.383875,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:38.503290,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:39.660611,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:40.813532,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:42.097906,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:43.295527,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:44.415772,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:45.597790,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:46.754200,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:47.915028,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:48.977154,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:50.065235,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(12.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(16.0, 99999, 99990)","(5.5, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:51.122794,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:52.223846,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:53.362643,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:54.521336,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:55.653135,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:56.751681,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(13.0, 99999, 99990)","(7.5, 99999, 99990)","(11.0, 99999, 99990)","(4.2, 99999, 99990)","(6.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:57.933339,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:12:59.131115,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:00.323498,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:01.530846,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:02.754058,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:03.949580,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:05.128867,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:06.305032,"(9.0, 99999, 99990)","(20.0, 99999, 99990)","(26.0, 99999, 99990)","(14.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:07.596016,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:08.904900,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:10.081754,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:11.304726,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:12.457723,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:13.613194,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:14.798210,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:16.022852,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:17.266641,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:18.479198,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:19.742231,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:20.920537,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:22.125235,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:23.370112,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:24.578276,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.0, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.0, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:25.780035,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:26.978493,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:28.242223,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:29.528987,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:30.787302,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:32.085544,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:33.480024,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:34.840744,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:36.305982,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:37.688882,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:39.045709,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:40.343845,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:41.680226,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:43.010816,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:44.324815,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:45.622425,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:46.882703,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
12-01-2023 08:13:48.168766,"(10.0, 99999, 99990)","(21.0, 99999, 99990)","(26.0, 99999, 99990)","(15.0, 99999, 99990)","(8.5, 99999, 99990)","(11.0, 99999, 99990)","(4.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)","(5.0, 99999, 99990)","(4.2, 99999, 99990)","(15.0, 99999, 99990)"
