,Festival Dancer,Saigon,Frumos,Orbital Express,Charity Spirit,Oh Golly Gosh
07-01-2023 13:31:48.664762,"(3.7, 4.4, 4.389538461538462)","(5.5, 7.0, 6.726645768025078)","(2.15, 2.5, 2.4732743362831857)","(17.0, 23.0, 22.416666666666668)","(8.0, 10.5, 9.73)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:49.615235,"(3.7, 4.4, 4.381971830985916)","(5.5, 7.0, 6.726645768025078)","(2.15, 2.5, 2.4877777777777776)","(17.0, 23.0, 22.75)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:50.702459,"(3.7, 4.4, 4.37972602739726)","(5.5, 7.0, 6.726645768025078)","(2.15, 2.5, 2.4946341463414634)","(17.0, 23.0, 22.75)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:51.734966,"(3.7, 4.4, 4.37972602739726)","(5.5, 7.0, 6.726645768025078)","(2.15, 2.5, 2.4946341463414634)","(17.0, 23.0, 22.75)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:52.792251,"(3.7, 4.4, 4.37972602739726)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.4946341463414634)","(17.0, 23.0, 22.75)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:53.871419,"(3.7, 4.4, 4.37972602739726)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.482003710575139)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:54.807397,"(3.7, 4.4, 4.389085545722714)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.52, 2.486780821917808)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:55.727949,"(3.7, 4.4, 4.385070422535212)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.52, 2.483533834586466)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:56.686109,"(3.7, 4.4, 4.383195592286501)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.52, 2.483533834586466)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:57.687486,"(3.7, 4.4, 4.381401617250674)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.484771573604061)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.712631578947368)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:58.667116,"(3.7, 4.4, 4.381401617250674)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.48)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.73)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:31:59.701553,"(3.7, 4.4, 4.391515151515152)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.4721604938271606)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.73)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:00.630818,"(3.7, 4.4, 4.391515151515152)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.472547770700637)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.73)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:01.557604,"(3.7, 4.4, 4.391515151515152)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.472547770700637)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.73)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:02.521365,"(3.7, 4.4, 4.391515151515152)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.477511111111111)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.762765957446808)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:03.457596,"(3.7, 4.4, 4.392432432432432)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.477511111111111)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.762765957446808)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:04.369528,"(3.7, 4.4, 4.392432432432432)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.48, 2.4789423076923076)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.6)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:05.295166,"(3.7, 4.5, 4.417123287671233)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.482906976744186)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.6)","(13.0, 16.5, 15.14516129032258)"
07-01-2023 13:32:06.269786,"(3.7, 4.5, 4.417123287671233)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.482906976744186)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.6)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:07.198112,"(3.7, 4.5, 4.417123287671233)","(5.5, 7.0, 6.726249999999999)","(2.15, 2.5, 2.482906976744186)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.5, 9.6)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:08.221686,"(3.7, 4.5, 4.414788732394366)","(5.5, 7.0, 6.724307692307692)","(2.15, 2.5, 2.481625)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.92258064516129)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:09.255791,"(3.7, 4.5, 4.414788732394366)","(5.5, 7.0, 6.724307692307692)","(2.15, 2.5, 2.4823636363636363)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.935135135135136)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:10.218026,"(3.7, 4.5, 4.414788732394366)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4823636363636363)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.882352941176471)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:11.203290,"(3.7, 4.5, 4.41326164874552)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4903960396039606)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.882352941176471)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:12.116591,"(3.7, 4.5, 4.408333333333333)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4903960396039606)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.882352941176471)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:12.997448,"(3.7, 4.5, 4.40281124497992)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4903960396039606)","(17.0, 23.0, 22.454545454545453)","(8.0, 10.0, 9.941463414634146)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:13.989649,"(3.7, 4.5, 4.40281124497992)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4923529411764704)","(17.0, 23.0, 22.57142857142857)","(8.0, 10.0, 9.269230769230768)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:14.988422,"(3.7, 4.5, 4.40281124497992)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4923529411764704)","(17.0, 23.0, 22.57142857142857)","(8.0, 9.4, 9.365829145728643)","(13.0, 16.5, 15.09375)"
07-01-2023 13:32:16.010102,"(3.7, 4.5, 4.40281124497992)","(5.5, 6.8, 6.737414965986394)","(2.15, 2.5, 2.4923529411764704)","(17.0, 23.0, 22.57142857142857)","(8.0, 9.4, 9.244444444444444)","(13.0, 16.5, 15.970588235294118)"
07-01-2023 13:32:16.946644,"(3.7, 4.5, 4.40281124497992)","(5.5, 6.8, 6.714018691588785)","(2.15, 2.5, 2.4923529411764704)","(17.0, 23.0, 22.57142857142857)","(8.0, 9.4, 9.244444444444444)","(13.0, 16.5, 15.970588235294118)"
07-01-2023 13:32:17.888494,"(3.7, 4.5, 4.400819672131148)","(5.5, 6.8, 6.714018691588785)","(2.15, 2.5, 2.4923529411764704)","(17.0, 23.0, 22.57142857142857)","(8.0, 9.4, 9.326315789473684)","(13.0, 16.5, 15.762295081967213)"
07-01-2023 13:32:18.823717,"(3.7, 4.5, 4.400819672131148)","(5.5, 6.8, 6.714018691588785)","(2.15, 2.5, 2.496153846153846)","(17.0, 23.0, 22.142857142857142)","(8.0, 9.4, 9.244444444444444)","(13.0, 16.5, 15.73728813559322)"
07-01-2023 13:32:19.781662,"(3.7, 4.5, 4.428613569321534)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.496153846153846)","(17.0, 23.0, 21.875)","(8.0, 9.4, 9.25)","(13.0, 16.5, 15.73728813559322)"
07-01-2023 13:32:20.789116,"(3.7, 4.5, 4.413754646840149)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 20.75)","(8.0, 9.4, 9.25)","(13.0, 16.5, 15.73728813559322)"
07-01-2023 13:32:21.816107,"(3.7, 4.5, 4.413754646840149)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 20.75)","(8.0, 9.4, 9.4)","(13.0, 16.5, 15.73728813559322)"
07-01-2023 13:32:22.729003,"(3.7, 4.5, 4.434154929577465)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 20.75)","(8.0, 9.8, 9.4)","(13.0, 16.5, 15.73728813559322)"
07-01-2023 13:32:23.622385,"(3.7, 4.5, 4.4015)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 20.75)","(8.0, 9.8, 9.266666666666666)","(13.0, 16.5, 15.024590163934427)"
07-01-2023 13:32:24.587369,"(3.7, 4.5, 4.4015)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.587096774193547)","(13.0, 15.5, 15.024590163934427)"
07-01-2023 13:32:25.536371,"(3.7, 4.5, 4.4015)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4971264367816093)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.695238095238095)","(13.0, 15.5, 14.93859649122807)"
07-01-2023 13:32:26.445889,"(3.7, 4.5, 4.4015)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.497076023391813)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.695238095238095)","(13.0, 15.5, 14.884615384615385)"
07-01-2023 13:32:27.433083,"(3.7, 4.5, 4.4015)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4895833333333335)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.952416356877324)","(13.0, 15.5, 14.764150943396226)"
07-01-2023 13:32:28.406426,"(3.7, 4.5, 4.424230769230769)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.489945355191257)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.924463519313305)","(13.0, 15.5, 14.613636363636363)"
07-01-2023 13:32:29.280372,"(3.7, 4.5, 4.434649122807018)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4953548387096776)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.924463519313305)","(13.0, 15.5, 14.613636363636363)"
07-01-2023 13:32:30.238953,"(3.7, 4.5, 4.434649122807018)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.52, 2.50063872255489)","(17.0, 23.0, 21.0)","(8.0, 9.8, 9.924463519313305)","(13.0, 15.5, 14.973684210526315)"
07-01-2023 13:32:31.247507,"(3.7, 4.5, 4.434649122807018)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.52, 2.4732154340836012)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.924463519313305)","(13.0, 15.5, 15.318181818181818)"
07-01-2023 13:32:32.197893,"(3.7, 4.5, 4.434649122807018)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.486666666666667)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.992488262910799)","(13.0, 15.5, 15.318181818181818)"
07-01-2023 13:32:33.083899,"(3.7, 4.5, 4.42791519434629)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.481712328767123)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.992488262910799)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:33.967612,"(3.7, 4.5, 4.433905579399142)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.481754385964912)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:34.893945,"(3.7, 4.5, 4.445)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.481754385964912)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:35.858593,"(3.7, 4.5, 4.445)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.481754385964912)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:36.848588,"(3.7, 4.5, 4.457340720221607)","(5.5, 6.8, 6.731851851851852)","(2.15, 2.5, 2.4829508196721313)","(17.0, 23.0, 20.666666666666668)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:37.814478,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.731851851851852)","(2.15, 2.48, 2.4696335078534033)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:38.701911,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.469761273209549)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:39.570707,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.469761273209549)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:40.444057,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.469761273209549)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.76)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:41.375890,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.469761273209549)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.992792792792793)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:42.608150,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.481311475409836)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.0, 9.992792792792793)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:43.759467,"(3.7, 4.5, 4.459312320916905)","(6.0, 6.8, 6.761818181818182)","(2.15, 2.5, 2.481311475409836)","(17.0, 24.0, 21.0)","(8.0, 10.0, 9.786206896551725)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:44.662800,"(3.7, 4.5, 4.459312320916905)","(6.0, 7.0, 6.822480620155039)","(2.15, 2.5, 2.481311475409836)","(17.0, 23.0, 21.0)","(8.0, 9.8, 9.685714285714287)","(13.0, 15.5, 15.045454545454545)"
07-01-2023 13:32:45.642675,"(3.7, 4.5, 4.464485981308411)","(6.0, 7.0, 6.821969696969697)","(2.15, 2.5, 2.4812578616352203)","(17.0, 22.0, 20.666666666666668)","(8.0, 9.8, 9.733333333333334)","(13.0, 15.5, 15.045454545454545)"
07-01-2023 13:32:46.626742,"(3.7, 4.5, 4.477385159010601)","(6.0, 7.0, 6.821969696969697)","(2.15, 2.5, 2.481219512195122)","(17.0, 22.0, 21.0)","(8.0, 9.8, 9.778947368421054)","(13.0, 15.5, 15.25)"
07-01-2023 13:32:47.545098,"(3.7, 4.5, 4.495038167938931)","(6.0, 7.0, 6.822480620155039)","(2.15, 2.5, 2.481269841269841)","(17.0, 23.0, 20.666666666666668)","(8.0, 9.8, 9.536666666666667)","(13.0, 15.5, 15.478947368421053)"
07-01-2023 13:32:48.560294,"(3.7, 4.5, 4.46878453038674)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.48, 2.4746739130434783)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.515625)","(13.0, 15.5, 15.857142857142858)"
07-01-2023 13:32:49.490931,"(3.7, 4.5, 4.449285714285715)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.5, 2.4760411311053985)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.515625)","(13.0, 16.5, 15.857142857142858)"
07-01-2023 13:32:50.492782,"(3.7, 4.5, 4.449285714285715)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.5, 2.4619591836734696)","(17.0, 24.0, 21.5)","(8.0, 9.6, 9.511475409836065)","(13.0, 16.5, 15.983695652173914)"
07-01-2023 13:32:51.572284,"(3.7, 4.5, 4.449285714285715)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.5, 2.4809795918367348)","(17.0, 23.0, 20.666666666666668)","(8.0, 9.6, 9.511475409836065)","(13.0, 16.0, 15.857142857142858)"
07-01-2023 13:32:52.642219,"(3.7, 4.5, 4.449285714285715)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.5, 2.466315789473684)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.511475409836065)","(13.0, 16.5, 15.857142857142858)"
07-01-2023 13:32:53.615333,"(3.7, 4.5, 4.449285714285715)","(6.0, 7.0, 6.8616314199395765)","(2.15, 2.48, 2.4624633431085043)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.511475409836065)","(13.0, 16.5, 15.5)"
07-01-2023 13:32:54.501716,"(3.7, 4.5, 4.45995085995086)","(6.0, 7.0, 6.867774086378738)","(2.15, 2.48, 2.462441860465116)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.511475409836065)","(13.0, 16.5, 15.5)"
07-01-2023 13:32:55.448804,"(3.7, 4.5, 4.45995085995086)","(6.0, 7.0, 6.867774086378738)","(2.15, 2.48, 2.4622520107238604)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.519402985074626)","(13.0, 16.5, 15.5)"
07-01-2023 13:32:56.463720,"(3.7, 4.5, 4.45995085995086)","(6.0, 7.0, 6.880120481927711)","(2.15, 2.48, 2.465482456140351)","(17.0, 24.0, 20.428571428571427)","(8.0, 9.6, 9.894117647058824)","(13.0, 16.5, 15.96875)"
07-01-2023 13:32:57.356700,"(3.7, 4.5, 4.45995085995086)","(6.0, 7.0, 6.880120481927711)","(2.15, 2.48, 2.465482456140351)","(17.0, 23.0, 20.428571428571427)","(8.0, 10.0, 9.894117647058824)","(13.0, 16.0, 15.96875)"
07-01-2023 13:32:58.276208,"(3.7, 4.5, 4.45995085995086)","(6.0, 7.0, 6.880120481927711)","(2.15, 2.48, 2.4657471264367814)","(17.0, 23.0, 20.6)","(8.0, 10.0, 9.85)","(13.0, 16.0, 15.96808510638298)"
07-01-2023 13:32:59.214234,"(3.7, 4.5, 4.460243902439024)","(6.0, 7.0, 6.868646864686468)","(2.15, 2.48, 2.4657471264367814)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.742857142857144)","(13.0, 16.0, 15.9)"
07-01-2023 13:33:00.171469,"(3.7, 4.5, 4.460243902439024)","(6.0, 7.0, 6.868646864686468)","(2.15, 2.48, 2.4657471264367814)","(17.0, 23.0, 20.666666666666668)","(8.0, 10.0, 9.474576271186441)","(13.0, 16.0, 15.049019607843137)"
07-01-2023 13:33:01.041067,"(3.7, 4.5, 4.463038548752834)","(6.0, 7.0, 6.88062015503876)","(2.15, 2.46, 2.4572755417956658)","(17.0, 24.0, 20.666666666666668)","(8.0, 10.5, 9.474576271186441)","(13.0, 16.5, 15.245762711864407)"
07-01-2023 13:33:02.015283,"(3.7, 4.5, 4.463038548752834)","(6.0, 7.0, 6.88062015503876)","(2.15, 2.46, 2.461272727272727)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.947058823529412)","(13.0, 16.0, 15.911764705882353)"
07-01-2023 13:33:02.969568,"(3.7, 4.5, 4.457217847769029)","(6.0, 7.0, 6.88062015503876)","(2.15, 2.48, 2.461272727272727)","(17.0, 23.0, 21.0)","(8.0, 10.0, 9.441176470588236)","(13.0, 16.0, 14.890243902439025)"
07-01-2023 13:33:03.911279,"(3.7, 4.5, 4.465021459227468)","(6.0, 7.0, 6.9206521739130435)","(2.15, 2.48, 2.461272727272727)","(17.0, 23.0, 20.666666666666668)","(8.0, 9.8, 9.534545454545453)","(13.0, 15.5, 14.96808510638298)"
07-01-2023 13:33:04.820456,"(3.7, 4.5, 4.469245283018868)","(6.0, 7.0, 6.927901234567901)","(2.15, 2.48, 2.461272727272727)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.534545454545453)","(13.0, 15.5, 14.96808510638298)"
07-01-2023 13:33:05.970808,"(3.7, 4.5, 4.471302816901408)","(6.0, 7.0, 6.927901234567901)","(2.15, 2.48, 2.465593667546174)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.52280701754386)","(13.0, 15.5, 14.85897435897436)"
07-01-2023 13:33:06.890775,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.908176100628931)","(2.15, 2.48, 2.465593667546174)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.52280701754386)","(13.0, 15.5, 14.85897435897436)"
07-01-2023 13:33:07.856865,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.908176100628931)","(2.15, 2.48, 2.465593667546174)","(17.0, 24.0, 20.666666666666668)","(8.0, 9.6, 9.52280701754386)","(13.0, 15.5, 14.85897435897436)"
07-01-2023 13:33:08.813104,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.908176100628931)","(2.15, 2.48, 2.4711708253358924)","(17.0, 24.0, 23.23076923076923)","(8.0, 9.6, 9.484210526315788)","(13.0, 15.5, 14.85897435897436)"
07-01-2023 13:33:09.786390,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.918207282913166)","(2.15, 2.48, 2.47164)","(17.0, 24.0, 18.838709677419356)","(8.0, 9.6, 9.484210526315788)","(13.0, 15.5, 14.85897435897436)"
07-01-2023 13:33:10.798372,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.473944020356234)","(17.0, 19.0, 19.833333333333332)","(8.0, 9.6, 9.453333333333333)","(13.0, 15.5, 15.297297297297298)"
07-01-2023 13:33:11.794834,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.473944020356234)","(17.0, 24.0, 20.333333333333332)","(8.0, 9.6, 9.453333333333333)","(13.0, 15.5, 15.297297297297298)"
07-01-2023 13:33:12.786927,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.473944020356234)","(17.0, 23.0, 20.333333333333332)","(8.0, 9.6, 9.453333333333333)","(13.0, 15.5, 15.297297297297298)"
07-01-2023 13:33:13.738353,"(3.7, 4.5, 4.469349315068493)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.4751572327044027)","(17.0, 23.0, 20.333333333333332)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:14.678168,"(3.7, 4.6, 4.521296296296296)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.470833333333333)","(17.0, 22.0, 21.25)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:16.003963,"(3.7, 4.6, 4.521296296296296)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.473333333333333)","(17.0, 22.0, 21.25)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:17.033689,"(3.7, 4.6, 4.509766454352442)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.4719502074688795)","(17.0, 22.0, 21.25)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:18.166469,"(3.7, 4.6, 4.509766454352442)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.48, 2.452460732984293)","(17.0, 22.0, 21.727272727272727)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:19.512128,"(3.7, 4.6, 4.522018348623853)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.44, 2.4285496183206106)","(17.0, 24.0, 21.727272727272727)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:20.592368,"(3.7, 4.6, 4.522018348623853)","(6.0, 7.0, 6.916574585635359)","(2.15, 2.44, 2.427142857142857)","(17.0, 24.0, 21.727272727272727)","(8.0, 9.6, 9.399999999999999)","(13.0, 15.5, 14.607142857142858)"
07-01-2023 13:33:22.068424,"(3.7, 4.6, 4.506888888888889)","(6.0, 7.0, 6.926153846153846)","(2.15, 2.44, 2.4278125)","(17.0, 24.0, 23.752747252747252)","(8.0, 9.6, 9.414634146341463)","(13.0, 15.5, 15.311428571428571)"
07-01-2023 13:33:23.087490,"(3.7, 4.6, 4.506888888888889)","(6.0, 7.0, 6.926153846153846)","(2.15, 2.44, 2.4278125)","(17.0, 24.0, 23.752747252747252)","(8.0, 9.6, 9.414634146341463)","(13.0, 15.5, 15.285714285714286)"
07-01-2023 13:33:24.163609,"(3.7, 4.6, 4.505842696629213)","(6.0, 7.0, 6.926153846153846)","(2.15, 2.44, 2.4364473684210526)","(17.0, 24.0, 23.451219512195124)","(8.0, 9.6, 9.414634146341463)","(13.0, 15.5, 15.236486486486486)"
07-01-2023 13:33:25.163201,"(3.7, 4.6, 4.510085836909871)","(6.0, 7.0, 6.926153846153846)","(2.15, 2.44, 2.4364473684210526)","(17.0, 24.0, 23.451219512195124)","(8.0, 9.6, 9.414634146341463)","(13.0, 15.5, 15.241721854304636)"
07-01-2023 13:33:26.167724,"(3.7, 4.5, 4.498762376237623)","(6.0, 7.0, 6.926153846153846)","(2.15, 2.44, 2.4372448979591836)","(17.0, 24.0, 22.392857142857142)","(8.0, 9.6, 9.448)","(13.0, 15.5, 15.266467065868264)"
07-01-2023 13:33:27.183601,"(3.7, 4.5, 4.498886414253898)","(6.0, 7.0, 6.93126491646778)","(2.15, 2.46, 2.443921568627451)","(17.0, 24.0, 22.57142857142857)","(8.0, 9.6, 9.448)","(13.0, 15.5, 15.266467065868264)"
07-01-2023 13:33:28.334037,"(3.7, 4.5, 4.497797356828194)","(6.0, 7.0, 6.93126491646778)","(2.15, 2.46, 2.4457553956834532)","(17.0, 24.0, 20.391304347826086)","(8.0, 9.6, 9.41)","(13.0, 15.5, 15.266467065868264)"
07-01-2023 13:33:29.371404,"(3.7, 4.5, 4.497797356828194)","(6.0, 7.0, 6.93126491646778)","(2.15, 2.46, 2.4533779264214046)","(17.0, 23.0, 21.2)","(8.0, 9.6, 9.41)","(13.0, 15.5, 15.266467065868264)"
