,Scotch Queen,Instant Gold,Free At Night,Showtime Joe,Drop Anchor,Sunshine Girl,Princess Waters,Hidden Radar
07-12-2022 19:40:35.301740,"(15.0, 42.0, 18.666666666666668)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.8, 3.3846153846153846)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:36.622676,"(15.0, 42.0, 18.666666666666668)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.1739130434782608)","(3.0, 4.8, 3.1999999999999997)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 7.833333333333333)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:37.968589,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.8, 3.3846153846153846)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:39.306501,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.25)","(3.0, 4.8, 3.164)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:40.664944,"(15.0, 42.0, 18.666666666666668)","(4.0, 6.2, 4.5125)","(2.9, 4.7, 3.25)","(3.0, 5.0, 3.164)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:42.022900,"(15.0, 42.0, 18.666666666666668)","(4.0, 6.2, 4.5125)","(2.9, 4.7, 3.338461538461538)","(3.0, 5.0, 3.237142857142857)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.5, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:43.353768,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.9, 3.237142857142857)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:44.758163,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.9, 3.237142857142857)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:46.149562,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.25)","(3.0, 4.9, 3.4890909090909092)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:47.408938,"(15.0, 42.0, 18.666666666666668)","(4.0, 6.2, 4.5125)","(2.9, 4.7, 3.338461538461538)","(3.0, 4.9, 3.3846153846153846)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.5, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:48.621716,"(15.0, 42.0, 29.272727272727273)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.8, 3.3846153846153846)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 670.909090909091)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:49.932168,"(15.0, 42.0, 33.25)","(4.0, 6.2, 4.5125)","(2.9, 4.6, 3.338461538461538)","(3.0, 4.8, 3.3846153846153846)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 670.909090909091)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:51.292184,"(15.0, 42.0, 33.25)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.6, 3.5136363636363637)","(3.0, 4.8, 3.38)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:52.634903,"(15.0, 42.0, 28.0)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.7, 3.635294117647059)","(3.0, 5.0, 3.7588235294117647)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:54.024566,"(15.0, 42.0, 28.0)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.6, 3.635294117647059)","(3.0, 4.9, 3.7588235294117647)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:55.396991,"(15.0, 42.0, 28.25)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.6, 3.635294117647059)","(3.0, 4.9, 3.7588235294117647)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.571428571428571)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:56.757682,"(15.0, 42.0, 32.17857142857143)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.6, 3.577272727272727)","(3.0, 4.9, 3.38)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:58.073344,"(15.0, 42.0, 32.17857142857143)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.9, 3.577272727272727)","(3.0, 5.0, 3.38)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:40:59.392483,"(15.0, 42.0, 26.72222222222222)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.9, 3.577272727272727)","(3.0, 5.0, 3.7588235294117647)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.5, 8.018181818181818)","(10.0, 24.0, 10.628571428571428)"
07-12-2022 19:41:00.722449,"(15.0, 42.0, 26.72222222222222)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.9, 3.577272727272727)","(3.0, 4.9, 3.7588235294117647)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.5, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:41:02.105376,"(15.0, 42.0, 26.72222222222222)","(4.0, 6.2, 4.8500000000000005)","(2.9, 4.9, 3.577272727272727)","(3.0, 4.9, 3.38)","(20.0, 70.0, 46.36363636363637)","(101.0, 730.0, 670.909090909091)","(6.5, 13.5, 8.018181818181818)","(10.0, 24.0, 11.4)"
07-12-2022 19:41:03.479924,"(15.0, 42.0, 26.72222222222222)","(4.0, 6.2, 5.658333333333333)","(2.9, 4.9, 4.595555555555555)","(3.0, 5.0, 3.556923076923077)","(20.0, 70.0, 53.25)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.5, 11.5)","(10.0, 24.0, 16.3)"
07-12-2022 19:41:05.201755,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.8, 4.595555555555555)","(3.0, 4.9, 3.556923076923077)","(20.0, 65.0, 51.714285714285715)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 11.066666666666666)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:06.761568,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.8, 4.496666666666666)","(3.0, 4.9, 3.556923076923077)","(20.0, 65.0, 51.714285714285715)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 9.266666666666667)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:08.427816,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.8, 4.05)","(3.0, 4.9, 3.556923076923077)","(20.0, 65.0, 51.714285714285715)","(101.0, 730.0, 670.909090909091)","(6.5, 13.0, 9.28)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:09.807776,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.8, 4.05)","(3.0, 4.9, 3.556923076923077)","(20.0, 65.0, 55.6)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:11.243588,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.8, 3.457692307692308)","(3.0, 4.9, 3.7082758620689655)","(20.0, 65.0, 51.714285714285715)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:12.756713,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 3.580357142857143)","(3.0, 4.9, 3.7082758620689655)","(20.0, 65.0, 51.714285714285715)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:14.051395,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 4.4125)","(3.0, 4.9, 3.5846153846153848)","(20.0, 65.0, 55.6)","(101.0, 730.0, 621.6666666666666)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:15.364404,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.6, 4.5)","(3.0, 4.9, 3.7157894736842105)","(20.0, 65.0, 55.6)","(101.0, 730.0, 620.8333333333334)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:16.661019,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 3.6666666666666665)","(3.0, 4.7, 3.7157894736842105)","(20.0, 65.0, 46.599999999999994)","(101.0, 730.0, 699.047619047619)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:17.956054,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 3.8176470588235296)","(3.0, 4.7, 3.7157894736842105)","(20.0, 65.0, 53.5)","(101.0, 730.0, 699.047619047619)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:19.211313,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 3.8176470588235296)","(3.0, 4.7, 3.7157894736842105)","(20.0, 65.0, 53.5)","(101.0, 730.0, 699.047619047619)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:20.506409,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 4.5125)","(3.0, 4.7, 3.7157894736842105)","(20.0, 65.0, 53.5)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:21.699002,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.658333333333333)","(2.9, 4.7, 4.366666666666667)","(3.0, 4.7, 3.7157894736842105)","(20.0, 65.0, 46.599999999999994)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.3)"
07-12-2022 19:41:22.993380,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.465)","(3.0, 4.7, 4.333333333333333)","(20.0, 65.0, 53.5)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 21.66)"
07-12-2022 19:41:24.285871,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.414285714285714)","(3.0, 4.5, 4.333333333333333)","(20.0, 65.0, 53.5)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:25.790712,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.414285714285714)","(3.0, 4.5, 4.333333333333333)","(20.0, 65.0, 53.5)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:27.177631,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.425)","(3.0, 4.5, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:28.473070,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.47)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:29.908296,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.428571428571429)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 623.3333333333334)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:31.261842,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.428571428571429)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 623.3333333333334)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:32.587936,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 3.693)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 623.3333333333334)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:33.891579,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 3.693)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:35.090816,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.442857142857142)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:36.367560,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.442857142857142)","(3.0, 4.9, 4.5200000000000005)","(20.0, 65.0, 53.5)","(101.0, 730.0, 671.3636363636364)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 16.4)"
07-12-2022 19:41:37.666544,"(15.0, 40.0, 31.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.494999999999999)","(3.0, 4.9, 4.615384615384616)","(20.0, 65.0, 58.42857142857143)","(101.0, 730.0, 671.3636363636364)","(6.5, 13.0, 12.114285714285714)","(10.0, 23.0, 17.46666666666667)"
07-12-2022 19:41:38.950725,"(15.0, 32.0, 29.8125)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.35)","(3.0, 4.9, 4.635714285714286)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:40.242827,"(15.0, 32.0, 30.055555555555557)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.457142857142857)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:41.533135,"(15.0, 32.0, 30.055555555555557)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.457142857142857)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:42.825388,"(15.0, 32.0, 28.5)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.457142857142857)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:44.140107,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.505)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:45.541378,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 3.9347826086956523)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:46.865271,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 3.9347826086956523)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:48.247093,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 3.9347826086956523)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:49.604610,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 3.9431818181818183)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:50.953955,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.12)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 689.375)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.46666666666667)"
07-12-2022 19:41:52.475048,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.12)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.11111111111111)"
07-12-2022 19:41:53.841709,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.12)","(3.0, 4.9, 4.6000000000000005)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.4)"
07-12-2022 19:41:55.314174,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.6, 4.328571428571429)","(3.0, 4.9, 4.220000000000001)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 671.3636363636364)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:41:56.796870,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.4, 4.328571428571429)","(3.0, 4.9, 4.522222222222222)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 671.3636363636364)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:41:58.193276,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.4, 4.328571428571429)","(3.0, 4.9, 4.522222222222222)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 671.3636363636364)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:41:59.554852,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.4, 4.671428571428571)","(3.0, 4.9, 4.522222222222222)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:42:00.944067,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.685714285714285)","(3.0, 4.9, 4.522222222222222)","(20.0, 65.0, 49.666666666666664)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:42:02.257823,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.3428571428571425)","(3.0, 4.9, 4.522222222222222)","(20.0, 65.0, 35.7)","(101.0, 730.0, 622.5)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:42:03.578251,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.228571428571429)","(3.0, 4.9, 4.522222222222222)","(20.0, 60.0, 49.92857142857143)","(101.0, 730.0, 638.5714285714286)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:42:04.898463,"(15.0, 32.0, 29.083333333333332)","(4.0, 6.0, 5.707142857142857)","(2.9, 4.8, 4.228571428571429)","(3.0, 4.9, 4.522222222222222)","(20.0, 55.0, 49.92857142857143)","(101.0, 730.0, 638.5714285714286)","(6.5, 13.0, 12.114285714285714)","(10.0, 19.0, 17.545454545454547)"
07-12-2022 19:42:06.274619,"(15.0, 32.0, 27.416666666666668)","(4.0, 6.0, 4.8500000000000005)","(2.9, 4.8, 4.3)","(3.0, 4.9, 4.522222222222222)","(20.0, 55.0, 47.03061224489796)","(101.0, 730.0, 639.2857142857142)","(6.5, 13.0, 12.63529411764706)","(10.0, 19.0, 17.75)"
07-12-2022 19:42:07.574468,"(15.0, 30.0, 28.125)","(4.0, 5.9, 4.8500000000000005)","(2.9, 4.8, 4.38)","(3.0, 4.9, 4.522222222222222)","(20.0, 55.0, 38.75)","(101.0, 730.0, 639.2857142857142)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:08.918826,"(15.0, 30.0, 28.125)","(4.0, 6.0, 5.535714285714286)","(2.9, 4.8, 4.42)","(3.0, 4.9, 4.522222222222222)","(20.0, 50.0, 43.333333333333336)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:10.273915,"(15.0, 30.0, 22.0)","(4.0, 5.8, 5.535714285714286)","(2.9, 4.7, 4.21)","(3.0, 4.9, 4.522222222222222)","(20.0, 48.0, 46.526315789473685)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:11.637577,"(15.0, 30.0, 24.545454545454547)","(4.0, 5.8, 5.535714285714286)","(2.9, 4.7, 4.4)","(3.0, 4.9, 4.522222222222222)","(20.0, 48.0, 46.526315789473685)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:12.965252,"(15.0, 29.0, 28.066666666666666)","(4.0, 5.8, 4.4125)","(2.9, 4.7, 4.575)","(3.0, 4.9, 4.6)","(20.0, 48.0, 46.526315789473685)","(101.0, 730.0, 624.1666666666666)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:14.206729,"(15.0, 29.0, 28.066666666666666)","(4.0, 5.8, 4.4125)","(2.9, 4.7, 4.3500000000000005)","(3.0, 4.9, 4.544444444444444)","(20.0, 48.0, 46.526315789473685)","(101.0, 730.0, 624.1666666666666)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:15.440515,"(15.0, 29.0, 28.066666666666666)","(4.0, 5.8, 4.4125)","(2.9, 4.8, 4.408333333333333)","(3.0, 4.9, 4.544444444444444)","(20.0, 48.0, 44.631578947368425)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:16.612246,"(15.0, 28.0, 27.133333333333333)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.35)","(3.0, 4.9, 4.544444444444444)","(20.0, 46.0, 44.631578947368425)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:17.830092,"(15.0, 28.0, 27.133333333333333)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.42)","(3.0, 4.9, 4.544444444444444)","(20.0, 46.0, 44.7)","(101.0, 730.0, 625.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:19.097562,"(15.0, 28.0, 27.133333333333333)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.279999999999999)","(3.0, 4.9, 4.544444444444444)","(20.0, 46.0, 41.47826086956522)","(101.0, 730.0, 688.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:20.366485,"(15.0, 28.0, 22.913043478260867)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.625)","(3.0, 4.9, 4.544444444444444)","(20.0, 46.0, 41.47826086956522)","(101.0, 730.0, 667.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:21.639799,"(15.0, 27.0, 26.200000000000003)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.408333333333333)","(3.0, 4.9, 4.544444444444444)","(20.0, 46.0, 34.0)","(101.0, 730.0, 668.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:22.875496,"(15.0, 27.0, 26.200000000000003)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.408333333333333)","(3.0, 4.9, 4.7)","(20.0, 46.0, 34.0)","(101.0, 730.0, 668.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
07-12-2022 19:42:24.140515,"(15.0, 26.0, 25.266666666666666)","(4.0, 5.8, 4.1000000000000005)","(2.9, 4.7, 4.45)","(3.0, 4.9, 4.7)","(20.0, 46.0, 34.0)","(101.0, 730.0, 606.0)","(6.5, 13.0, 12.63529411764706)","(10.0, 18.5, 17.75)"
