,Itsallaboutjack,Imperial Snapper,Blowup,Heavenly Belle,Ruby Baby Nz,Glenn Ford Nz,Silver Lady Nz,Spirit King,Smooth Rolling
06-01-2023 17:06:46.753466,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:47.969427,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:49.233101,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:50.505164,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:51.748804,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:52.955136,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:54.135726,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:55.302914,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.222222222222222)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:56.489348,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 7.6, 6.421052631578947)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:57.645048,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 7.6, 6.2272727272727275)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:58.802082,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 7.0, 6.666666666666666)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:06:59.940630,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.666666666666666)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:01.085403,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 6.8, 6.2631578947368425)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:02.224347,"(6.0, 10.0, 8.0)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 7.55)","(5.0, 7.0, 5.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:03.363221,"(6.0, 11.0, 6.833333333333333)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.6, 6.142857142857143)","(5.0, 7.0, 5.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:04.552909,"(6.0, 11.0, 6.833333333333333)","(41.0, 190.0, 146.57142857142858)","(5.5, 10.0, 6.142857142857143)","(5.0, 7.0, 5.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:05.674889,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 10.0, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:06.804185,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:07.957004,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:09.105189,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:10.320449,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:11.467173,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:12.576575,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:13.732180,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:14.808055,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:15.937727,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:17.053555,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 5.965217391304348)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:18.197326,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 7.0, 6.527272727272727)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:19.336912,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.8, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:20.530008,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:21.708705,"(6.0, 10.5, 8.25)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.6, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:22.923909,"(6.0, 10.5, 8.933333333333334)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:24.169486,"(6.0, 10.5, 8.933333333333334)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:25.347632,"(6.0, 10.5, 8.933333333333334)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 47.7)"
06-01-2023 17:07:26.486276,"(6.0, 10.5, 8.933333333333334)","(41.0, 190.0, 146.57142857142858)","(5.5, 9.8, 7.65)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 43.7)"
06-01-2023 17:07:27.709493,"(6.0, 10.0, 7.48)","(41.0, 190.0, 139.33333333333331)","(5.5, 9.0, 6.375)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 50.0, 43.7)"
06-01-2023 17:07:28.914402,"(6.0, 10.0, 7.48)","(41.0, 190.0, 139.33333333333331)","(5.5, 9.0, 6.375)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 50.0, 43.7)"
06-01-2023 17:07:30.098311,"(6.0, 10.0, 7.48)","(41.0, 190.0, 139.33333333333331)","(5.5, 9.0, 6.375)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 50.0, 45.04545454545455)"
06-01-2023 17:07:31.254680,"(6.0, 9.8, 7.800000000000001)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.16)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 45.04545454545455)"
06-01-2023 17:07:32.417685,"(6.0, 9.8, 7.800000000000001)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.16)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 55.0, 52.833333333333336)"
06-01-2023 17:07:33.519223,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 52.833333333333336)"
06-01-2023 17:07:34.658363,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 52.833333333333336)"
06-01-2023 17:07:35.774537,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 52.833333333333336)"
06-01-2023 17:07:36.929391,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:38.155921,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:39.354575,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:40.582755,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:41.820224,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:43.000588,"(6.0, 9.2, 6.933333333333333)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 6.685714285714286)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:44.192345,"(6.0, 9.8, 6.8)","(41.0, 190.0, 139.33333333333331)","(5.5, 8.8, 7.0)","(5.0, 6.4, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:45.347489,"(6.0, 9.4, 7.0)","(41.0, 180.0, 132.66666666666669)","(5.5, 8.8, 7.0)","(5.0, 6.8, 6.2)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:46.476380,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:47.626608,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:48.725003,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:49.827571,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:50.953218,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:52.102220,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:53.291260,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:54.468978,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 6.03125)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:55.683786,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:56.891419,"(6.0, 9.4, 6.7)","(41.0, 170.0, 143.6)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:57.993081,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:07:59.081265,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:00.207396,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:01.341298,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:02.439161,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 8.6, 7.92)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:03.609678,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 9.4, 8.56)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:04.761611,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 9.4, 8.56)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:05.849024,"(6.0, 9.4, 6.7)","(41.0, 180.0, 113.73333333333333)","(5.5, 9.4, 8.56)","(5.0, 6.6, 5.91578947368421)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:06.973448,"(6.0, 8.8, 7.300000000000001)","(41.0, 180.0, 113.73333333333333)","(5.5, 9.4, 8.56)","(5.0, 6.6, 6.061538461538461)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:08.364272,"(6.0, 8.8, 7.300000000000001)","(41.0, 220.0, 129.0)","(5.5, 9.4, 8.54)","(5.0, 6.4, 6.061538461538461)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:09.491183,"(6.0, 9.0, 6.6)","(41.0, 220.0, 129.0)","(5.5, 9.4, 8.54)","(5.0, 6.4, 6.061538461538461)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:10.664128,"(6.0, 8.8, 7.300000000000001)","(41.0, 210.0, 175.6)","(5.5, 9.4, 8.54)","(5.0, 6.4, 5.771428571428571)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:11.820247,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.4, 6.553846153846154)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:13.098047,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.6, 5.8)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:14.337602,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 6.62)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:15.604757,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 6.62)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:16.852246,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 5.685714285714286)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:18.095752,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 5.685714285714286)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:19.312130,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 6.628571428571429)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:20.587042,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 8.288888888888888)","(5.0, 6.8, 6.699999999999999)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:21.774137,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 8.288888888888888)","(5.0, 6.8, 5.6000000000000005)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:22.953268,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 8.288888888888888)","(5.0, 6.8, 5.6000000000000005)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.4)","(20.0, 70.0, 64.27777777777777)"
06-01-2023 17:08:24.138956,"(6.0, 8.8, 6.8)","(41.0, 210.0, 175.6)","(5.5, 9.2, 7.833333333333332)","(5.0, 6.8, 6.5)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 8.4, 7.68)","(20.0, 70.0, 44.5)"
