,Giulia,Sokudo,Petunia,Smart Star Prince,Silver Galaxy,Teranga,My Oddette,Sumnamilla,Rose Of Duporth
14-12-2022 13:59:51.604587,"(4.6, 5.6, 5.463636363636363)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 5.8, 5.75)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.748)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.74)"
14-12-2022 13:59:52.846491,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 6.0, 5.75)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.748)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.74)"
14-12-2022 13:59:54.171784,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 6.0, 5.75)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.748)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.74)"
14-12-2022 13:59:55.572998,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 6.0, 5.75)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.748)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.74)"
14-12-2022 13:59:56.900219,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 6.0, 5.75)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.7)"
14-12-2022 13:59:58.258733,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 6.0, 5.526785714285714)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 13:59:59.652932,"(4.6, 5.6, 5.463636363636363)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:01.144051,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:02.589350,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:04.039219,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:05.290358,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:06.650369,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 50.57142857142857)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:08.268918,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:09.846966,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:11.279728,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:12.681249,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:14.233738,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.684615384615385)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 23.75)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:15.632281,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.65)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.735)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 24.23076923076923)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:16.876080,"(4.6, 5.6, 5.42)","(101.0, 210.0, 190.0)","(31.0, 60.0, 46.8)","(4.4, 5.9, 5.65)","(4.6, 5.9, 5.82)","(5.0, 5.8, 5.65)","(15.0, 21.0, 19.833333333333332)","(16.0, 25.0, 24.5)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:18.194199,"(4.6, 5.3, 5.28)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 5.5, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:19.521151,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 49.0)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:20.809469,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:22.131359,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:23.362176,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:24.685028,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:25.938511,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.4)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:27.309046,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.8, 5.6)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:28.601980,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.111111111111114)","(4.4, 5.7, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.647058823529411)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:29.937926,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.6)","(4.4, 5.7, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.583333333333333)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:31.309263,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 55.6)","(4.4, 5.7, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.583333333333333)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.6, 5.8, 5.75)"
14-12-2022 14:00:32.730107,"(4.6, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.7, 5.533333333333333)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.583333333333333)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.4, 5.8, 5.75)"
14-12-2022 14:00:34.155535,"(4.8, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 54.4)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.8, 5.552631578947368)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.4, 5.8, 5.461764705882353)"
14-12-2022 14:00:35.476641,"(4.8, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 54.4)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.166666666666668)","(16.0, 25.0, 24.473684210526315)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:36.888127,"(4.8, 5.6, 5.375)","(101.0, 210.0, 190.0)","(31.0, 60.0, 54.4)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.5)","(16.0, 25.0, 24.75)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:38.238896,"(4.8, 5.6, 5.375)","(101.0, 210.0, 174.0)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.166666666666668)","(16.0, 27.0, 26.5)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:39.647830,"(4.8, 5.6, 5.375)","(101.0, 210.0, 174.0)","(31.0, 60.0, 49.84615384615385)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 25.5)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:41.040273,"(4.8, 5.6, 5.375)","(101.0, 210.0, 174.0)","(31.0, 60.0, 45.0)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.76923076923077)","(16.0, 27.0, 25.5)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:42.423613,"(4.8, 5.6, 5.375)","(101.0, 210.0, 174.0)","(31.0, 60.0, 52.94117647058823)","(4.4, 5.7, 5.66875)","(4.6, 5.9, 5.75)","(5.0, 5.7, 5.552631578947368)","(15.0, 21.0, 20.76923076923077)","(16.0, 27.0, 25.5)","(4.4, 5.7, 5.461764705882353)"
14-12-2022 14:00:44.072178,"(4.8, 5.6, 5.298089171974522)","(101.0, 210.0, 180.0)","(31.0, 60.0, 53.333333333333336)","(4.4, 5.7, 5.6722222222222225)","(4.6, 5.9, 5.800000000000001)","(5.0, 5.7, 5.604)","(15.0, 21.0, 19.75)","(16.0, 27.0, 26.0)","(4.4, 5.7, 5.522857142857143)"
14-12-2022 14:00:45.823634,"(4.8, 5.2, 5.133727810650887)","(101.0, 210.0, 175.0)","(31.0, 60.0, 53.333333333333336)","(4.4, 5.7, 5.6722222222222225)","(4.6, 5.9, 5.800000000000001)","(5.0, 5.7, 5.604)","(15.0, 21.0, 20.852941176470587)","(16.0, 27.0, 26.0)","(4.4, 5.7, 5.521052631578947)"
14-12-2022 14:00:47.414154,"(4.8, 5.2, 5.1331325301204815)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.36363636363636)","(4.4, 5.7, 5.861538461538462)","(4.6, 5.9, 5.648484848484848)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 23.666666666666668)","(4.4, 5.9, 5.781818181818182)"
14-12-2022 14:00:48.872981,"(4.8, 5.2, 5.1331325301204815)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.36363636363636)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.838888888888889)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 25.5)","(4.4, 5.9, 5.566666666666667)"
14-12-2022 14:00:50.771712,"(4.8, 5.2, 5.1331325301204815)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.36363636363636)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.648484848484848)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 25.75)","(4.4, 5.9, 5.806779661016949)"
14-12-2022 14:00:52.418031,"(4.8, 5.2, 5.1331325301204815)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.648484848484848)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 24.0)","(4.4, 5.9, 5.724528301886792)"
14-12-2022 14:00:53.852397,"(4.8, 5.2, 5.1331325301204815)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.648484848484848)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.333333333333332)","(16.0, 27.0, 24.0)","(4.4, 5.8, 5.724528301886792)"
14-12-2022 14:00:55.229999,"(4.8, 5.1, 5.063815789473684)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.8410958904109584)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.833333333333332)","(16.0, 27.0, 24.75)","(4.4, 5.8, 5.724528301886792)"
14-12-2022 14:00:56.902153,"(4.8, 5.1, 5.092079207920792)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.8410958904109584)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.81818181818182)","(16.0, 27.0, 24.75)","(4.4, 5.8, 5.724528301886792)"
14-12-2022 14:00:58.503021,"(4.8, 5.1, 5.092079207920792)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.8410958904109584)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.81818181818182)","(16.0, 27.0, 24.75)","(4.4, 5.8, 5.724528301886792)"
14-12-2022 14:01:00.379761,"(4.8, 5.1, 5.096875)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.736363636363636)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.81818181818182)","(16.0, 27.0, 25.235294117647058)","(4.4, 5.8, 5.6)"
14-12-2022 14:01:02.001494,"(4.8, 5.1, 5.225)","(101.0, 220.0, 152.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.848780487804878)","(4.6, 6.0, 5.886956521739131)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.81818181818182)","(16.0, 27.0, 25.5)","(4.4, 5.8, 5.745454545454545)"
14-12-2022 14:01:03.742362,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.791666666666668)","(16.0, 27.0, 24.0)","(4.4, 5.8, 5.6)"
14-12-2022 14:01:05.368048,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 19.76923076923077)","(16.0, 27.0, 24.0)","(4.4, 5.8, 5.6)"
14-12-2022 14:01:06.813317,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 20.0, 19.76923076923077)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.533333333333333)"
14-12-2022 14:01:08.315026,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 20.0, 19.76923076923077)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.533333333333333)"
14-12-2022 14:01:09.824194,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 20.0, 19.76923076923077)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.486666666666666)"
14-12-2022 14:01:11.165047,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 20.0, 19.76923076923077)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.486666666666666)"
14-12-2022 14:01:12.540678,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 20.0, 20.791666666666668)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.486666666666666)"
14-12-2022 14:01:13.963397,"(4.8, 5.6, 5.253846153846154)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.74)","(5.0, 5.7, 5.5625)","(15.0, 21.0, 20.791666666666668)","(16.0, 27.0, 24.0)","(4.4, 5.7, 5.486666666666666)"
14-12-2022 14:01:15.247707,"(4.8, 5.6, 5.4559999999999995)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.6125)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.3)"
14-12-2022 14:01:16.506958,"(4.8, 5.5, 5.392)","(101.0, 220.0, 182.5)","(31.0, 60.0, 56.66666666666667)","(4.4, 5.9, 5.81764705882353)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.6125)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.3)"
14-12-2022 14:01:17.813205,"(4.8, 5.5, 5.381818181818182)","(101.0, 220.0, 182.5)","(31.0, 60.0, 50.0)","(4.4, 5.9, 5.62)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.433333333333334)"
14-12-2022 14:01:19.244258,"(4.8, 5.5, 5.381818181818182)","(101.0, 220.0, 182.5)","(31.0, 60.0, 49.0)","(4.4, 5.9, 5.62)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.433333333333334)"
14-12-2022 14:01:20.652142,"(4.8, 5.5, 5.381818181818182)","(101.0, 220.0, 152.5)","(31.0, 60.0, 52.66666666666667)","(4.4, 5.9, 5.836363636363637)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 25.047619047619047)","(4.4, 5.7, 5.634426229508197)"
14-12-2022 14:01:21.994698,"(4.8, 5.5, 5.381818181818182)","(101.0, 220.0, 152.5)","(31.0, 60.0, 52.66666666666667)","(4.4, 5.9, 5.836363636363637)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 25.047619047619047)","(4.4, 5.7, 5.637254901960785)"
14-12-2022 14:01:23.284708,"(4.8, 5.5, 5.363157894736842)","(101.0, 220.0, 152.5)","(31.0, 60.0, 52.66666666666667)","(4.4, 5.9, 5.836363636363637)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.640740740740741)"
14-12-2022 14:01:24.951921,"(4.8, 5.5, 5.363157894736842)","(101.0, 220.0, 152.5)","(31.0, 60.0, 52.66666666666667)","(4.4, 5.9, 5.836363636363637)","(4.6, 6.0, 5.805405405405406)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.640740740740741)"
14-12-2022 14:01:26.417768,"(4.8, 5.5, 5.463636363636363)","(101.0, 220.0, 182.5)","(31.0, 60.0, 49.09090909090909)","(4.4, 5.9, 5.62)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.477777777777778)"
14-12-2022 14:01:27.740925,"(4.8, 5.6, 5.509090909090909)","(101.0, 220.0, 182.5)","(31.0, 60.0, 50.18181818181818)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:28.989888,"(4.8, 5.6, 5.509090909090909)","(101.0, 220.0, 182.5)","(31.0, 60.0, 50.18181818181818)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:30.243006,"(4.8, 5.7, 5.65)","(101.0, 220.0, 182.5)","(31.0, 60.0, 50.18181818181818)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 21.0, 20.791666666666668)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:31.785778,"(4.8, 5.7, 5.65)","(101.0, 220.0, 182.5)","(31.0, 60.0, 51.66666666666667)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 21.0, 19.76923076923077)","(16.0, 26.0, 24.0)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:32.873638,"(4.8, 5.7, 5.65)","(101.0, 220.0, 182.5)","(31.0, 55.0, 51.66666666666667)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.142857142857142)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:34.206194,"(4.8, 5.7, 5.68974358974359)","(101.0, 220.0, 182.5)","(31.0, 55.0, 48.5)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.142857142857142)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:35.384426,"(4.8, 5.7, 5.68974358974359)","(101.0, 220.0, 182.5)","(31.0, 55.0, 48.5)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:36.640439,"(4.8, 5.7, 5.68974358974359)","(101.0, 220.0, 182.5)","(31.0, 55.0, 48.5)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:37.860069,"(4.8, 5.7, 5.68974358974359)","(101.0, 220.0, 182.5)","(31.0, 55.0, 48.5)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 19.76923076923077)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.344444444444444)"
14-12-2022 14:01:39.121474,"(4.8, 5.7, 5.68974358974359)","(101.0, 220.0, 182.5)","(31.0, 55.0, 49.230769230769226)","(4.4, 5.9, 5.592307692307692)","(4.6, 6.0, 5.807407407407407)","(5.0, 5.7, 5.65)","(15.0, 20.0, 20.791666666666668)","(16.0, 26.0, 23.333333333333332)","(4.4, 5.7, 5.344444444444444)"
