,Blonde Pop,Go Bailee Go,Carter Obrien,Obsessive Dreams,Shes All Style,Slick Soldier,Zipping Bryce,Helping Hands
11-01-2023 13:27:21.076503,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.8600000000000003)","(11.0, 22.0, 14.533333333333335)","(81.0, 610.0, 352.5)","(4.4, 9.2, 7.7333333333333325)","(4.0, 7.4, 4.482352941176471)","(21.0, 110.0, 37.1)"
11-01-2023 13:27:22.690972,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.3615384615384616)","(11.0, 24.0, 14.533333333333335)","(81.0, 610.0, 352.5)","(4.4, 9.2, 7.7333333333333325)","(4.0, 7.4, 4.482352941176471)","(21.0, 110.0, 37.1)"
11-01-2023 13:27:24.206509,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.507142857142857)","(11.0, 24.0, 14.533333333333335)","(81.0, 610.0, 352.5)","(4.4, 9.2, 7.7333333333333325)","(4.0, 7.4, 4.482352941176471)","(21.0, 110.0, 38.0)"
11-01-2023 13:27:25.643881,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.507142857142857)","(11.0, 24.0, 14.533333333333335)","(81.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.0, 7.4, 4.5058823529411764)","(21.0, 110.0, 38.0)"
11-01-2023 13:27:27.124792,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.507142857142857)","(11.0, 24.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:28.605824,"(5.5, 9.8, 7.699999999999999)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.507142857142857)","(11.0, 24.0, 14.2)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:30.046860,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 14.2)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:31.470495,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 14.2)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:32.917020,"(5.5, 9.6, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:34.372355,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 24.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:35.746670,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 24.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:37.155719,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 24.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.888888888888886)"
11-01-2023 13:27:38.550862,"(5.5, 9.8, 7.800000000000001)","(4.6, 8.4, 5.28421052631579)","(3.2, 4.4, 3.61875)","(11.0, 24.0, 14.533333333333335)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:40.037758,"(5.5, 9.8, 7.699999999999999)","(4.6, 8.4, 7.324999999999999)","(3.2, 4.4, 3.61875)","(11.0, 24.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:41.458981,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.2, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:42.816402,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 38.0)"
11-01-2023 13:27:44.167196,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 30.8)"
11-01-2023 13:27:45.514912,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 30.8)"
11-01-2023 13:27:46.850084,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 16.4)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 30.8)"
11-01-2023 13:27:48.160000,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 23.0, 15.9)","(91.0, 610.0, 152.22222222222223)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 49.07692307692308)"
11-01-2023 13:27:49.443885,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.347368421052632)","(3.2, 4.4, 3.61875)","(11.0, 22.0, 15.9)","(91.0, 610.0, 198.0)","(4.4, 9.2, 7.7333333333333325)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 49.07692307692308)"
11-01-2023 13:27:50.737206,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.947826086956522)","(3.2, 4.4, 3.4384615384615387)","(11.0, 22.0, 15.9)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 8.125)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 42.33333333333333)"
11-01-2023 13:27:52.005862,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.017391304347826)","(3.2, 4.4, 3.3705882352941177)","(11.0, 22.0, 15.9)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 8.5)","(4.2, 7.8, 4.5058823529411764)","(18.0, 110.0, 43.111111111111114)"
11-01-2023 13:27:53.271369,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.017391304347826)","(3.2, 4.4, 3.3705882352941177)","(11.0, 22.0, 15.9)","(91.0, 610.0, 180.83333333333331)","(4.4, 9.2, 8.174999999999999)","(4.2, 7.8, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:27:54.640367,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.133333333333334)","(3.2, 4.4, 3.3705882352941177)","(11.0, 22.0, 15.9)","(91.0, 610.0, 152.22222222222223)","(4.4, 9.2, 8.744444444444444)","(4.2, 7.4, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:27:55.978818,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.133333333333334)","(3.2, 4.4, 3.525)","(11.0, 22.0, 15.9)","(91.0, 610.0, 198.0)","(4.4, 9.2, 8.744444444444444)","(4.2, 7.4, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:27:57.265350,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.133333333333334)","(3.2, 4.4, 3.6672413793103447)","(11.0, 22.0, 15.9)","(91.0, 610.0, 198.0)","(4.4, 9.2, 8.744444444444444)","(4.2, 7.4, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:27:58.458763,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.133333333333334)","(3.2, 4.4, 3.533333333333333)","(11.0, 22.0, 15.9)","(91.0, 610.0, 198.0)","(4.4, 9.2, 6.663636363636364)","(4.2, 7.4, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:27:59.802356,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 6.304)","(3.2, 4.3, 3.533333333333333)","(11.0, 22.0, 19.0)","(91.0, 610.0, 607.3076923076924)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 4.482352941176471)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:28:01.153243,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.76)","(3.2, 4.3, 3.533333333333333)","(11.0, 22.0, 21.115384615384613)","(91.0, 650.0, 607.3076923076924)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.3130434782608695)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:28:02.395358,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.76)","(3.2, 4.3, 3.533333333333333)","(11.0, 22.0, 21.115384615384613)","(91.0, 650.0, 486.7647058823529)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(18.0, 110.0, 57.65217391304348)"
11-01-2023 13:28:03.639199,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.76)","(3.3, 4.3, 3.533333333333333)","(11.0, 22.0, 21.115384615384613)","(91.0, 650.0, 428.0)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(15.0, 110.0, 57.65217391304348)"
11-01-2023 13:28:05.000504,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.76)","(3.3, 4.3, 3.533333333333333)","(11.0, 22.0, 19.25)","(91.0, 650.0, 511.25)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(15.0, 110.0, 57.65217391304348)"
11-01-2023 13:28:06.345377,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.8, 5.72)","(3.3, 4.3, 3.533333333333333)","(11.0, 22.0, 16.75)","(91.0, 650.0, 445.52631578947364)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(15.0, 110.0, 47.368421052631575)"
11-01-2023 13:28:07.657425,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.488888888888889)","(3.3, 4.3, 3.533333333333333)","(11.0, 22.0, 16.75)","(91.0, 650.0, 445.52631578947364)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:09.053241,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 6.165217391304347)","(3.3, 4.3, 3.533333333333333)","(11.0, 22.0, 17.75)","(91.0, 650.0, 445.52631578947364)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:10.459728,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.58125)","(11.0, 24.0, 17.25)","(91.0, 650.0, 445.52631578947364)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:11.954806,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 23.0, 17.25)","(91.0, 650.0, 177.5)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.16)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:13.201399,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 23.0, 17.25)","(91.0, 650.0, 172.5)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:14.403230,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 23.0, 17.25)","(91.0, 610.0, 172.5)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 110.0, 31.6)"
11-01-2023 13:28:15.685988,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 23.0, 17.25)","(91.0, 610.0, 172.5)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 110.0, 43.25)"
11-01-2023 13:28:17.000122,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 23.0, 17.75)","(91.0, 610.0, 172.5)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:18.196989,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 610.0, 181.42857142857144)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:19.467663,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 610.0, 181.42857142857144)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:20.813513,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 610.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:22.091737,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:23.392955,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:24.574254,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:25.889814,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:27.214688,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 178.57142857142856)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:28.456740,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 590.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:29.730727,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:30.983691,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:32.259692,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 39.8)"
11-01-2023 13:28:33.497835,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.6, 5.88)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 95.0, 43.0)"
11-01-2023 13:28:34.805888,"(5.5, 9.6, 7.699999999999999)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 177.14285714285714)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 60.0, 43.0)"
11-01-2023 13:28:36.224871,"(5.5, 9.6, 7.699999999999999)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 17.75)","(91.0, 580.0, 202.0)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 60.0, 43.0)"
11-01-2023 13:28:37.934140,"(5.5, 9.6, 7.699999999999999)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 21.833333333333332)","(91.0, 570.0, 202.0)","(4.4, 9.4, 6.663636363636364)","(4.2, 7.4, 5.608)","(15.0, 60.0, 54.333333333333336)"
11-01-2023 13:28:39.678362,"(5.5, 9.6, 7.699999999999999)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4153846153846152)","(11.0, 24.0, 18.0)","(101.0, 570.0, 202.0)","(4.4, 9.4, 8.766666666666666)","(4.2, 7.4, 5.608)","(14.0, 60.0, 43.0)"
11-01-2023 13:28:41.096131,"(5.5, 9.6, 7.699999999999999)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4153846153846152)","(12.0, 24.0, 18.0)","(101.0, 570.0, 202.0)","(4.4, 9.2, 8.766666666666666)","(4.2, 7.4, 5.608)","(14.0, 60.0, 43.0)"
11-01-2023 13:28:42.682171,"(5.5, 9.6, 8.32)","(4.6, 7.2, 6.088888888888889)","(3.3, 4.3, 3.4923076923076923)","(12.0, 24.0, 18.0)","(101.0, 570.0, 263.33333333333337)","(4.4, 9.2, 8.766666666666666)","(4.2, 7.4, 6.223076923076923)","(14.0, 60.0, 34.625)"
11-01-2023 13:28:43.951361,"(5.5, 10.0, 7.872727272727273)","(4.6, 7.2, 7.066666666666666)","(3.3, 4.3, 3.8695652173913047)","(12.0, 24.0, 18.0)","(101.0, 570.0, 157.0)","(4.4, 9.2, 7.633333333333334)","(4.2, 7.4, 5.768)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:45.249674,"(5.5, 9.6, 7.872727272727273)","(4.6, 8.0, 7.066666666666666)","(3.3, 4.2, 3.8695652173913047)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.6190476190476195)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:46.460013,"(5.5, 9.6, 7.699999999999999)","(4.6, 8.0, 7.066666666666666)","(3.3, 4.2, 4.0)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.780952380952382)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:47.593217,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.6, 6.699999999999999)","(3.3, 4.2, 4.0)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.854545454545455)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:48.791744,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.6, 6.533333333333333)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.854545454545455)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:50.020191,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.6, 6.533333333333333)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.854545454545455)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:51.320047,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.6, 6.533333333333333)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.854545454545455)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:52.585087,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.4, 6.666666666666667)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 5.854545454545455)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:53.777813,"(5.5, 9.6, 6.572727272727273)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.633333333333334)","(4.2, 7.4, 7.066666666666666)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:55.387994,"(5.5, 9.6, 7.694117647058823)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.066666666666666)","(14.0, 95.0, 34.625)"
11-01-2023 13:28:56.693318,"(5.5, 9.6, 7.694117647058823)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.52)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.066666666666666)","(14.0, 95.0, 29.77777777777778)"
11-01-2023 13:28:58.094611,"(5.5, 9.6, 7.414285714285715)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:28:59.502532,"(5.5, 9.6, 7.905882352941177)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:00.941241,"(5.5, 9.6, 7.523076923076923)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:02.307292,"(5.5, 9.6, 7.76)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:03.679788,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:05.066023,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:06.379150,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 18.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:07.771174,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 16.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:08.991094,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 16.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 29.77777777777778)"
11-01-2023 13:29:10.227565,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 16.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 60.0, 34.166666666666664)"
11-01-2023 13:29:11.433564,"(5.5, 9.2, 8.17142857142857)","(4.6, 7.2, 6.152380952380953)","(3.3, 4.2, 3.725)","(12.0, 24.0, 16.0)","(101.0, 580.0, 157.0)","(4.4, 8.8, 7.050000000000001)","(4.2, 7.4, 7.218181818181819)","(14.0, 75.0, 34.166666666666664)"
