,Chips In,Guru Bart,Bank Heist,Velocity Kayla,Zip Stream,Erskin Boy,Tokyo Chief,Ring Me
11-01-2023 20:23:55.999756,"(3.8, 5.4, 4.688888888888888)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 6.171428571428572)","(91.0, 750.0, 440.0)","(71.0, 560.0, 317.5)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:23:57.270425,"(3.8, 5.4, 4.688888888888888)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 6.171428571428572)","(91.0, 750.0, 440.0)","(71.0, 560.0, 480.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:23:58.522663,"(3.8, 5.4, 4.688888888888888)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 6.171428571428572)","(91.0, 750.0, 440.0)","(71.0, 560.0, 480.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:23:59.820657,"(3.8, 5.4, 4.688888888888888)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 6.171428571428572)","(91.0, 750.0, 390.0)","(71.0, 560.0, 405.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:24:01.102771,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 6.171428571428572)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:24:02.394791,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.2, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:24:03.663209,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.68, 2.608888888888889)"
11-01-2023 20:24:04.902658,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.68, 2.575555555555556)"
11-01-2023 20:24:06.063024,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:07.155707,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:08.268966,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 6.628571428571429)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 5.973333333333333)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:09.405248,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.173333333333333)","(11.0, 25.0, 17.333333333333332)","(4.8, 7.0, 6.285714285714286)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:10.570579,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.0)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.4, 6.08)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:11.788625,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.0)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:12.973381,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.0)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:14.163344,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:15.330875,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 650.0, 390.0)","(71.0, 470.0, 405.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:16.526422,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 650.0, 440.0)","(71.0, 470.0, 480.0)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:17.706028,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 560.0, 325.8333333333333)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:18.847112,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 670.0, 325.8333333333333)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:19.982563,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 670.0, 325.8333333333333)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:21.125675,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 670.0, 325.8333333333333)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:22.212579,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 670.0, 407.77777777777777)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:23.300375,"(3.8, 5.5, 4.779999999999999)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.08)","(91.0, 750.0, 440.0)","(71.0, 670.0, 312.5)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:24.459855,"(3.8, 6.0, 5.066666666666666)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.2, 6.5600000000000005)","(91.0, 750.0, 390.0)","(71.0, 550.0, 262.5)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:25.614775,"(3.8, 5.8, 5.0)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.575555555555556)"
11-01-2023 20:24:26.842322,"(3.8, 6.0, 4.88)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:28.214635,"(3.8, 5.9, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:29.528534,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.55125)"
11-01-2023 20:24:30.900290,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:32.422627,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.5600000000000005)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:33.649022,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.352941176470589)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.55125)"
11-01-2023 20:24:34.820537,"(3.8, 5.6, 4.683333333333333)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 7.0, 6.3428571428571425)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.55125)"
11-01-2023 20:24:35.884952,"(3.8, 5.6, 4.683333333333333)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 6.070588235294117)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:36.877051,"(3.8, 5.6, 4.683333333333333)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 6.3)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:37.997903,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 6.3)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:39.106499,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 6.3)","(91.0, 650.0, 440.0)","(71.0, 450.0, 127.77777777777777)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:40.263512,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 6.3)","(91.0, 750.0, 440.0)","(71.0, 550.0, 307.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:41.463393,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.3)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.6, 5.675)","(91.0, 750.0, 440.0)","(71.0, 540.0, 307.5)","(2.4, 2.62, 2.5283333333333333)"
11-01-2023 20:24:42.641136,"(3.8, 5.6, 4.71111111111111)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.648484848484848)","(91.0, 750.0, 440.0)","(71.0, 540.0, 307.5)","(2.4, 2.62, 2.562105263157895)"
11-01-2023 20:24:43.768275,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.55)","(91.0, 750.0, 440.0)","(71.0, 540.0, 307.5)","(2.4, 2.62, 2.562105263157895)"
11-01-2023 20:24:44.893664,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.513043478260869)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.55)","(91.0, 750.0, 440.0)","(71.0, 540.0, 307.5)","(2.4, 2.62, 2.562105263157895)"
11-01-2023 20:24:45.969213,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.6499999999999995)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.55)","(91.0, 750.0, 440.0)","(71.0, 540.0, 307.5)","(2.4, 2.62, 2.55125)"
11-01-2023 20:24:47.062669,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.55)","(91.0, 750.0, 440.0)","(71.0, 540.0, 152.5)","(2.4, 2.62, 2.55125)"
11-01-2023 20:24:48.135638,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 750.0, 390.0)","(71.0, 540.0, 262.5)","(2.4, 2.62, 2.5414285714285714)"
11-01-2023 20:24:49.219327,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.5414285714285714)"
11-01-2023 20:24:50.353899,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.62, 2.541818181818182)"
11-01-2023 20:24:51.537909,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.6, 2.545714285714286)"
11-01-2023 20:24:52.653875,"(3.8, 5.6, 4.671428571428571)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:53.817567,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:54.936302,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:56.063233,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:57.223078,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:58.397547,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:24:59.565542,"(3.8, 5.4, 4.657142857142857)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.383333333333333)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:00.729334,"(3.8, 5.3, 4.739999999999999)","(12.0, 26.0, 14.444444444444445)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 5.348275862068966)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:01.827217,"(3.8, 5.3, 4.6875)","(12.0, 26.0, 13.866666666666667)","(4.0, 9.6, 7.975)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.2, 6.081818181818182)","(91.0, 650.0, 390.0)","(71.0, 450.0, 262.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:02.844232,"(3.8, 5.2, 4.9)","(12.0, 25.0, 19.0)","(4.0, 9.4, 9.166666666666668)","(11.0, 25.0, 17.666666666666668)","(4.8, 6.0, 5.9)","(91.0, 650.0, 390.0)","(71.0, 450.0, 206.66666666666666)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:03.768955,"(3.8, 5.2, 4.9)","(12.0, 25.0, 23.799999999999997)","(4.0, 9.4, 9.166666666666668)","(11.0, 25.0, 16.2)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 470.0, 272.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:04.796583,"(3.8, 5.2, 4.9)","(12.0, 25.0, 24.142857142857142)","(4.0, 9.4, 9.166666666666668)","(11.0, 24.0, 15.25)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 460.0, 267.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:05.928656,"(3.8, 5.2, 4.9)","(12.0, 25.0, 24.142857142857142)","(4.0, 9.4, 9.166666666666668)","(11.0, 24.0, 15.25)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 460.0, 137.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:07.093960,"(3.8, 5.2, 4.9)","(12.0, 25.0, 22.125)","(4.0, 9.4, 9.166666666666668)","(11.0, 24.0, 15.25)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 137.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:08.302511,"(3.8, 5.2, 4.9)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.166666666666668)","(11.0, 24.0, 16.25)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 137.5)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:09.461979,"(3.8, 5.2, 4.9)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.166666666666668)","(11.0, 23.0, 18.0)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 285.55555555555554)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:10.634144,"(3.8, 5.3, 5.033333333333333)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.166666666666668)","(11.0, 22.0, 18.0)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 294.2105263157895)","(2.4, 2.58, 2.556)"
11-01-2023 20:25:11.865862,"(3.8, 5.3, 5.033333333333333)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.166666666666668)","(11.0, 22.0, 18.0)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 294.2105263157895)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:13.072123,"(3.8, 5.3, 5.033333333333333)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.166666666666668)","(11.0, 22.0, 18.0)","(4.8, 6.0, 5.694444444444445)","(91.0, 750.0, 440.0)","(71.0, 450.0, 294.2105263157895)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:14.243253,"(3.8, 5.3, 5.033333333333333)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.2)","(11.0, 22.0, 18.5)","(4.8, 6.0, 5.595454545454546)","(91.0, 750.0, 440.0)","(71.0, 450.0, 294.2105263157895)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:15.419200,"(3.8, 5.3, 5.1)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.41)","(91.0, 750.0, 390.0)","(71.0, 450.0, 294.2105263157895)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:16.585604,"(3.8, 5.3, 4.957142857142857)","(12.0, 25.0, 23.85)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:17.742301,"(3.8, 5.3, 5.115384615384615)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:18.851202,"(3.8, 5.3, 5.115384615384615)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:19.967900,"(3.8, 5.3, 5.115384615384615)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.541176470588235)"
11-01-2023 20:25:21.131813,"(3.8, 5.3, 5.115384615384615)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:22.240677,"(3.8, 5.9, 5.15)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:23.295886,"(3.8, 5.7, 5.5)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:24.340514,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:25.445232,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 23.954545454545453)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:26.551740,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.36551724137931)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:27.655575,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.40625)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:28.786442,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.177777777777778)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:29.894759,"(3.8, 5.7, 5.566666666666666)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.177777777777778)","(91.0, 650.0, 390.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:30.974809,"(3.8, 5.7, 5.55)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.177777777777778)","(91.0, 650.0, 440.0)","(71.0, 450.0, 125.55555555555556)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:32.086884,"(3.8, 5.7, 5.55)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.168421052631579)","(91.0, 750.0, 440.0)","(71.0, 450.0, 203.33333333333331)","(2.4, 2.58, 2.532857142857143)"
11-01-2023 20:25:33.099868,"(3.8, 5.7, 5.55)","(12.0, 25.0, 24.041666666666668)","(4.0, 9.4, 9.2)","(11.0, 23.0, 18.5)","(4.8, 5.8, 5.168421052631579)","(91.0, 750.0, 440.0)","(71.0, 440.0, 134.28571428571428)","(2.4, 2.58, 2.532857142857143)"
