,Poppy Bluey,Tralee Revenge,Johns Call,Telford,Willina Girl,Mulberry Man
04-01-2023 14:40:48.724508,"(7.5, 19.0, 17.333333333333332)","(1.45, 1.53, 1.5183333333333333)","(11.0, 15.5, 14.928571428571429)","(4.4, 6.6, 6.35)","(31.0, 60.0, 50.666666666666664)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:49.887619,"(7.5, 19.0, 17.333333333333332)","(1.45, 1.53, 1.5137037037037038)","(11.0, 15.5, 14.928571428571429)","(4.4, 6.6, 6.323076923076924)","(31.0, 60.0, 52.0)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:51.038044,"(7.5, 19.0, 17.333333333333332)","(1.45, 1.53, 1.5137037037037038)","(11.0, 15.5, 14.928571428571429)","(4.4, 6.4, 6.275)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:52.238863,"(7.5, 19.0, 17.333333333333332)","(1.45, 1.53, 1.5088235294117647)","(11.0, 15.5, 15.09090909090909)","(4.4, 6.4, 6.275)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:53.437425,"(7.5, 19.0, 17.333333333333332)","(1.45, 1.53, 1.5333333333333334)","(11.0, 15.5, 15.09090909090909)","(4.4, 6.4, 6.323076923076924)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:54.599871,"(7.5, 19.0, 18.2)","(1.45, 1.54, 1.5333333333333334)","(11.0, 15.5, 15.09090909090909)","(4.4, 6.4, 6.622222222222222)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:55.680734,"(7.5, 19.0, 18.2)","(1.45, 1.54, 1.5333333333333334)","(11.0, 15.5, 15.09090909090909)","(4.4, 6.8, 6.35)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:57.000455,"(7.5, 19.0, 18.2)","(1.45, 1.54, 1.5333333333333334)","(11.0, 15.5, 15.09090909090909)","(4.4, 6.8, 6.636363636363637)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 25.866666666666667)"
04-01-2023 14:40:58.193348,"(7.5, 19.0, 18.2)","(1.45, 1.54, 1.5133333333333334)","(11.0, 15.5, 14.5)","(4.4, 6.8, 6.333333333333334)","(31.0, 60.0, 54.46153846153846)","(15.0, 32.0, 27.818181818181817)"
04-01-2023 14:40:59.464703,"(7.5, 19.0, 17.75)","(1.45, 1.54, 1.5066666666666666)","(11.0, 15.5, 14.794117647058824)","(4.4, 6.4, 6.285714285714286)","(31.0, 60.0, 54.46153846153846)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:00.651530,"(7.5, 19.0, 18.166666666666668)","(1.45, 1.54, 1.5066666666666666)","(11.0, 15.5, 14.928571428571429)","(4.4, 6.4, 6.342857142857143)","(31.0, 60.0, 53.44444444444444)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:01.842150,"(8.0, 19.0, 17.75)","(1.45, 1.54, 1.5066666666666666)","(11.0, 15.5, 14.928571428571429)","(4.4, 6.4, 6.348387096774194)","(31.0, 55.0, 52.5)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:03.447473,"(8.0, 19.0, 18.2)","(1.45, 1.54, 1.4933333333333334)","(11.0, 15.5, 13.659090909090908)","(4.4, 6.4, 6.476470588235294)","(31.0, 55.0, 52.5)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:04.811649,"(8.0, 19.0, 18.2)","(1.45, 1.54, 1.515952380952381)","(11.0, 14.0, 13.659090909090908)","(4.4, 6.6, 6.16875)","(31.0, 55.0, 54.166666666666664)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:05.892850,"(8.0, 19.0, 18.555555555555557)","(1.45, 1.56, 1.515952380952381)","(11.0, 14.0, 13.659090909090908)","(4.4, 6.2, 6.165517241379311)","(31.0, 55.0, 72.22222222222223)","(15.0, 30.0, 27.818181818181817)"
04-01-2023 14:41:06.945886,"(8.0, 19.0, 17.75)","(1.45, 1.56, 1.5071428571428571)","(11.0, 14.0, 13.659090909090908)","(4.4, 6.2, 6.165517241379311)","(31.0, 90.0, 68.75)","(15.0, 30.0, 25.555555555555557)"
04-01-2023 14:41:08.012967,"(8.0, 19.0, 18.2)","(1.45, 1.55, 1.548)","(11.0, 14.0, 13.659090909090908)","(4.4, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(15.0, 30.0, 25.4)"
04-01-2023 14:41:09.184075,"(8.0, 19.0, 18.2)","(1.45, 1.56, 1.55109375)","(11.0, 14.0, 14.736842105263158)","(4.4, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(15.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:10.299198,"(8.0, 19.0, 17.75)","(1.45, 1.56, 1.5441666666666667)","(11.0, 15.0, 14.736842105263158)","(4.4, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(15.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:11.380384,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.55, 1.5481818181818183)","(11.0, 14.5, 13.86)","(4.6, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:12.527537,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.55, 1.540810810810811)","(11.0, 14.5, 13.86)","(4.6, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:13.648652,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.55, 1.540810810810811)","(11.0, 14.5, 13.86)","(4.6, 6.2, 6.165517241379311)","(31.0, 80.0, 55.45454545454545)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:14.758225,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.55, 1.540810810810811)","(11.0, 14.5, 13.30952380952381)","(4.6, 6.2, 6.164285714285715)","(31.0, 80.0, 55.45454545454545)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:15.874110,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.55, 1.5493548387096774)","(11.0, 13.5, 13.30952380952381)","(4.6, 6.2, 6.164285714285715)","(31.0, 80.0, 56.46153846153846)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:16.795908,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5458064516129033)","(11.0, 13.5, 13.30952380952381)","(4.6, 6.2, 6.164285714285715)","(31.0, 80.0, 60.875)","(17.0, 30.0, 25.071428571428573)"
04-01-2023 14:41:17.895032,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.54046511627907)","(11.0, 13.5, 13.277777777777779)","(4.6, 6.2, 6.353846153846154)","(31.0, 80.0, 60.875)","(17.0, 30.0, 27.125)"
04-01-2023 14:41:19.013508,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5313636363636365)","(11.0, 13.5, 13.277777777777779)","(4.6, 6.4, 6.164285714285715)","(31.0, 80.0, 60.875)","(17.0, 29.0, 25.458333333333332)"
04-01-2023 14:41:20.131257,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5313636363636365)","(11.0, 13.5, 13.925)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 59.375)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:21.218383,"(10.0, 19.5, 17.8)","(1.35, 1.56, 1.531875)","(11.0, 14.0, 13.925)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 60.31578947368421)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:22.112705,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.531875)","(11.0, 14.0, 13.925)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 60.31578947368421)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:23.136108,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.531875)","(11.0, 13.0, 12.895833333333334)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:24.267204,"(10.0, 19.5, 17.90909090909091)","(1.35, 1.56, 1.531875)","(11.0, 13.0, 12.931818181818182)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:25.380276,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5466666666666666)","(11.0, 13.0, 12.931818181818182)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:26.411528,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.545)","(11.0, 13.0, 12.931818181818182)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:27.347698,"(10.0, 19.5, 17.90909090909091)","(1.35, 1.56, 1.5443478260869565)","(11.0, 14.0, 13.925)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:28.314318,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5443478260869565)","(11.0, 14.0, 13.9)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:29.339889,"(10.0, 19.5, 17.441176470588236)","(1.35, 1.56, 1.5443478260869565)","(11.0, 14.0, 13.9)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:30.335182,"(10.0, 19.5, 17.90909090909091)","(1.35, 1.56, 1.5447619047619048)","(11.0, 14.0, 13.90625)","(4.6, 6.2, 6.16969696969697)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.714285714285715)"
04-01-2023 14:41:31.320149,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.5443478260869565)","(11.0, 14.0, 13.90625)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:32.311601,"(10.0, 19.0, 18.6)","(1.35, 1.56, 1.5443478260869565)","(11.0, 14.0, 13.90625)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:33.259952,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.5447619047619048)","(11.0, 13.5, 12.875)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 64.41666666666667)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:34.202885,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.5454545454545454)","(11.0, 13.5, 13.1)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.04)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:35.130734,"(10.0, 19.0, 18.6)","(1.35, 1.56, 1.5454545454545454)","(11.0, 13.5, 13.1)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.04)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:36.165281,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.5454545454545454)","(11.0, 13.5, 13.1)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 56.42857142857143)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:37.210738,"(10.0, 19.0, 18.6)","(1.35, 1.56, 1.5523809523809524)","(11.0, 13.5, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 58.0)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:38.218261,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.547027027027027)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 63.5)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:39.261783,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.547027027027027)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 58.0)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:40.303450,"(10.0, 19.0, 18.6)","(1.35, 1.56, 1.5461538461538462)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 63.5)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:41.385412,"(10.0, 19.0, 17.75)","(1.35, 1.56, 1.5461538461538462)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 56.53333333333333)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:42.409216,"(10.0, 19.0, 18.2)","(1.35, 1.56, 1.547777777777778)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 56.53333333333333)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:43.448614,"(10.0, 19.0, 18.0)","(1.35, 1.56, 1.5460869565217392)","(11.0, 13.0, 12.852941176470589)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 62.4)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:44.368694,"(10.0, 19.0, 17.545454545454547)","(1.35, 1.56, 1.5460869565217392)","(11.0, 14.0, 13.785714285714285)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 62.4)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:45.333155,"(10.0, 19.0, 18.0)","(1.35, 1.56, 1.5460869565217392)","(11.0, 14.0, 13.142857142857142)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 56.53333333333333)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:46.405348,"(10.0, 19.0, 18.454545454545453)","(1.35, 1.56, 1.5460869565217392)","(11.0, 14.0, 13.5)","(4.6, 6.4, 6.363636363636364)","(31.0, 80.0, 56.53333333333333)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:47.483436,"(10.0, 19.0, 17.666666666666668)","(1.35, 1.56, 1.547027027027027)","(11.0, 14.0, 13.5)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 63.23809523809524)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:48.533086,"(10.0, 19.5, 17.8)","(1.35, 1.56, 1.5411764705882354)","(11.0, 14.0, 13.545454545454545)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 58.0)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:49.514261,"(10.0, 19.5, 17.375)","(1.35, 1.56, 1.5411764705882354)","(11.0, 14.0, 13.545454545454545)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 64.0)","(17.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:50.457742,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.5460869565217392)","(11.0, 14.0, 13.456521739130435)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:51.573862,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.5460869565217392)","(10.0, 13.5, 12.891304347826086)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:53.002060,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.5555555555555556)","(10.0, 13.5, 12.5)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.77777777777777)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:54.128836,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.5555555555555556)","(10.0, 13.5, 12.970588235294118)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:55.205786,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.543076923076923)","(10.0, 13.5, 13.09090909090909)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:56.292942,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.543076923076923)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:57.453607,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.543076923076923)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:58.435789,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.5547619047619048)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:41:59.313454,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.5550000000000002)","(10.0, 13.5, 13.09090909090909)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:00.276963,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.5550000000000002)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:01.287884,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.5550000000000002)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:02.413919,"(10.0, 18.5, 18.125)","(1.35, 1.56, 1.5550000000000002)","(10.0, 13.5, 13.09090909090909)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:03.566396,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.56, 1.5513333333333335)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:04.592686,"(10.0, 18.5, 18.125)","(1.35, 1.57, 1.5513333333333335)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:05.677103,"(10.0, 18.5, 18.125)","(1.35, 1.57, 1.5626315789473684)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:06.733746,"(10.0, 18.5, 18.333333333333332)","(1.35, 1.57, 1.5525)","(10.0, 13.5, 12.75)","(4.6, 6.2, 6.176470588235294)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:07.822495,"(10.0, 18.5, 17.5625)","(1.35, 1.57, 1.550769230769231)","(10.0, 13.5, 13.275)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.82352941176471)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:08.954949,"(10.0, 18.5, 18.09090909090909)","(1.35, 1.57, 1.5550000000000002)","(10.0, 13.5, 13.21875)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.77777777777777)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:09.967518,"(10.0, 18.5, 18.09090909090909)","(1.35, 1.57, 1.55125)","(10.0, 13.5, 13.21875)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 60.30769230769231)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:11.083396,"(10.0, 18.5, 17.6)","(1.35, 1.57, 1.5523529411764707)","(10.0, 13.5, 13.275)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.77777777777777)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:12.056845,"(10.0, 18.5, 18.09090909090909)","(1.35, 1.57, 1.5523529411764707)","(10.0, 13.5, 13.275)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 60.30769230769231)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:13.167268,"(10.0, 18.5, 17.321428571428573)","(1.35, 1.57, 1.5535294117647058)","(10.0, 13.5, 13.21875)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:14.379881,"(10.0, 18.5, 17.19047619047619)","(1.35, 1.57, 1.5513333333333335)","(10.0, 13.5, 13.275)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:15.651881,"(10.0, 18.0, 16.657894736842106)","(1.35, 1.57, 1.5514814814814815)","(10.0, 13.5, 13.285714285714285)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.5)"
04-01-2023 14:42:16.918882,"(10.0, 18.5, 18.083333333333332)","(1.35, 1.57, 1.5522222222222222)","(10.0, 13.5, 13.25)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.5)"
04-01-2023 14:42:17.981348,"(10.0, 18.0, 17.25)","(1.35, 1.57, 1.5522222222222222)","(10.0, 13.5, 13.25)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.714285714285715)","(16.0, 29.0, 25.5)"
04-01-2023 14:42:19.007241,"(10.0, 18.5, 16.785714285714285)","(1.35, 1.57, 1.5513333333333335)","(10.0, 13.5, 13.25)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 66.52631578947368)","(16.0, 29.0, 25.53846153846154)"
04-01-2023 14:42:20.056029,"(10.0, 18.5, 17.166666666666668)","(1.35, 1.57, 1.5626315789473684)","(10.0, 13.5, 13.25)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 61.86666666666667)","(16.0, 29.0, 25.714285714285715)"
04-01-2023 14:42:21.195309,"(10.0, 18.5, 16.7)","(1.35, 1.57, 1.5617241379310345)","(10.0, 13.5, 13.32857142857143)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 52.8)","(16.0, 29.0, 25.714285714285715)"
04-01-2023 14:42:22.218136,"(10.0, 18.5, 17.0)","(1.35, 1.57, 1.5617241379310345)","(10.0, 13.5, 13.32857142857143)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.6842105263158)","(16.0, 29.0, 26.526315789473685)"
04-01-2023 14:42:23.235576,"(10.0, 18.5, 16.785714285714285)","(1.35, 1.57, 1.5617241379310345)","(10.0, 13.5, 13.235294117647058)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 58.75)","(16.0, 28.0, 25.655172413793103)"
04-01-2023 14:42:24.284301,"(10.0, 18.5, 17.0)","(1.35, 1.57, 1.5617241379310345)","(10.0, 13.5, 13.235294117647058)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 63.80952380952381)","(16.0, 28.0, 25.655172413793103)"
04-01-2023 14:42:25.279749,"(10.0, 18.5, 16.785714285714285)","(1.35, 1.57, 1.563030303030303)","(10.0, 13.5, 13.235294117647058)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 57.14285714285714)","(16.0, 28.0, 25.655172413793103)"
04-01-2023 14:42:26.506463,"(10.0, 18.5, 16.785714285714285)","(1.35, 1.57, 1.563030303030303)","(10.0, 13.5, 13.285714285714285)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 63.1578947368421)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:27.610218,"(10.0, 18.5, 17.166666666666668)","(1.35, 1.57, 1.5621739130434784)","(10.0, 13.5, 13.285714285714285)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:28.761016,"(10.0, 18.5, 17.25)","(1.35, 1.57, 1.5621739130434784)","(10.0, 13.5, 13.285714285714285)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:30.832293,"(10.0, 18.5, 17.428571428571427)","(1.35, 1.57, 1.5510000000000002)","(10.0, 13.5, 13.227272727272727)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:31.866808,"(10.0, 18.5, 17.428571428571427)","(1.35, 1.57, 1.5510000000000002)","(10.0, 13.5, 13.23913043478261)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:32.943133,"(10.0, 18.5, 17.428571428571427)","(1.35, 1.58, 1.5546153846153847)","(10.0, 13.5, 13.23913043478261)","(4.6, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:34.032653,"(11.0, 18.5, 17.5)","(1.35, 1.56, 1.5533333333333335)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:35.120092,"(11.0, 18.5, 17.5625)","(1.35, 1.56, 1.5541176470588236)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.352941176470589)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:36.169534,"(11.0, 18.5, 17.5625)","(1.35, 1.56, 1.5583333333333333)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.4, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:37.119454,"(11.0, 18.5, 17.136363636363637)","(1.35, 1.56, 1.5550000000000002)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.171428571428572)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:38.109217,"(11.0, 18.5, 17.785714285714285)","(1.35, 1.57, 1.556)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.356756756756757)","(31.0, 80.0, 65.71428571428572)","(16.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:39.191189,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.5391304347826087)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.4, 6.377142857142857)","(31.0, 80.0, 65.71428571428572)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:40.316078,"(11.0, 18.5, 18.1875)","(1.4, 1.56, 1.5410526315789475)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.4, 6.363636363636364)","(31.0, 80.0, 68.33333333333334)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:41.373617,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.56, 1.540952380952381)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.4, 6.32)","(31.0, 80.0, 68.33333333333334)","(17.0, 28.0, 25.23076923076923)"
