,Lonely Gemma,Ryders Ambition,Lets Go Yoyo,Chanelle,Clarks A Lark,Homebush Sparkle,Rowdys Monster,Goldstar Vargas
16-12-2022 10:51:46.980879,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.5, 9.588000000000001)","(6.5, 14.5, 13.533333333333331)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:48.179915,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.5, 9.588000000000001)","(6.5, 14.5, 13.533333333333331)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:49.416377,"(7.0, 13.5, 12.6375)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.5, 9.588000000000001)","(6.5, 14.5, 13.533333333333331)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:50.625089,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.5, 9.588000000000001)","(6.5, 14.5, 13.533333333333331)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:51.845039,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.5, 9.588000000000001)","(6.5, 14.5, 13.533333333333331)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:53.063843,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.9)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:54.496519,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:55.845015,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 23.299999999999997)"
16-12-2022 10:51:57.094360,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:51:58.411222,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:51:59.834573,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:01.215114,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:02.458237,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:03.695530,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:05.075999,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:06.282814,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:07.571616,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:08.900275,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:10.228453,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:11.539774,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:12.731501,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:13.958557,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:15.204932,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:16.515512,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:17.894498,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:19.316229,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 9.763636363636364)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:20.850831,"(7.0, 13.0, 12.573333333333334)","(16.0, 140.0, 77.25)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 8.725)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:22.193567,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.0)","(5.0, 10.0, 8.725)","(6.5, 14.0, 13.517647058823528)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:23.676241,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:25.058611,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:26.403832,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:27.727052,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:29.096043,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:30.649094,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:32.101877,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:33.434380,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:34.987873,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:36.568409,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:37.940232,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:39.160204,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 8.725)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:40.405075,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.0, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:41.694908,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:42.981082,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:44.239810,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:45.484534,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:46.802375,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:48.140900,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:49.416939,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:50.603879,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:51.811927,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:53.009866,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:54.233956,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:55.502915,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 12.799999999999999)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:56.779529,"(7.0, 13.0, 10.933333333333334)","(16.0, 80.0, 69.08333333333333)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:57.882510,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:52:59.025884,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:00.094404,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:01.239472,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:02.404853,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:03.544341,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:04.743439,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 10.5, 6.7666666666666675)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:06.022966,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:07.280916,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:08.409548,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:09.570485,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:10.791334,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:12.090091,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:13.339353,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:14.616502,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:15.786985,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:16.952770,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:18.111755,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:19.279244,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:20.524602,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:21.687521,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:22.846170,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:23.983094,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:25.092247,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 67.55555555555556)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:26.275508,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 74.1875)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0625)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:27.439522,"(7.0, 13.0, 10.933333333333334)","(16.0, 110.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:28.600462,"(7.0, 12.5, 9.08)","(16.0, 120.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:29.765174,"(7.0, 12.5, 9.08)","(16.0, 120.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:30.892920,"(7.0, 12.5, 9.08)","(16.0, 120.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:32.010378,"(7.0, 12.5, 9.08)","(16.0, 120.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
16-12-2022 10:53:33.163212,"(7.0, 12.5, 9.08)","(16.0, 120.0, 52.17857142857143)","(21.0, 220.0, 120.0)","(10.0, 20.0, 18.457142857142856)","(5.0, 8.0, 6.0)","(6.5, 14.0, 11.3)","(1.95, 3.2, 2.905263157894737)","(9.0, 38.0, 31.0)"
