,Saganaki Kid,Trenzalore,Dewana Burger,Trending Zari,Dirt Farmer,Darnum Diva,Osprey Athena
04-01-2023 13:38:35.549235,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.977777777777778)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 27.25)","(1.85, 2.18, 2.0540000000000003)"
04-01-2023 13:38:36.513194,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.977777777777778)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 27.25)","(1.85, 2.18, 2.0507692307692307)"
04-01-2023 13:38:37.504534,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.977777777777778)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 31.0)","(1.85, 2.18, 2.05)"
04-01-2023 13:38:38.586715,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.977777777777778)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 31.0)","(1.85, 2.18, 2.05)"
04-01-2023 13:38:39.679093,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.977777777777778)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 27.25)","(1.85, 2.18, 2.05)"
04-01-2023 13:38:40.741164,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 27.25)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:41.814699,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 27.25)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:42.862460,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:43.945292,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.927272727272728)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:44.996707,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.927272727272728)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:46.067160,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.75)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.0493333333333332)"
04-01-2023 13:38:47.054116,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.06)"
04-01-2023 13:38:48.031186,"(19.0, 48.0, 43.78947368421053)","(51.0, 260.0, 117.5)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.85)","(7.0, 8.6, 8.105)","(20.0, 46.0, 30.210526315789473)","(1.85, 2.18, 2.06)"
04-01-2023 13:38:49.041798,"(19.0, 48.0, 43.78947368421053)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.7)","(7.0, 8.6, 8.105)","(20.0, 46.0, 35.0)","(1.85, 2.18, 2.124)"
04-01-2023 13:38:50.039655,"(19.0, 48.0, 41.0)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.88)","(7.0, 8.6, 8.105)","(20.0, 44.0, 29.789473684210527)","(1.85, 2.18, 2.1333333333333333)"
04-01-2023 13:38:50.987565,"(19.0, 48.0, 44.666666666666664)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.88)","(7.0, 8.6, 8.105)","(20.0, 44.0, 29.6)","(1.85, 2.18, 2.1357894736842105)"
04-01-2023 13:38:52.042584,"(19.0, 48.0, 44.666666666666664)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.0)","(4.0, 6.0, 5.4)","(7.0, 8.6, 8.105)","(20.0, 44.0, 38.8)","(1.85, 2.18, 2.1357894736842105)"
04-01-2023 13:38:53.177066,"(19.0, 48.0, 44.666666666666664)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.0, 5.475)","(7.0, 8.6, 8.105)","(20.0, 42.0, 38.8)","(1.85, 2.18, 2.1357894736842105)"
04-01-2023 13:38:54.180674,"(19.0, 48.0, 44.666666666666664)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.0, 5.631578947368421)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.18, 2.004054054054054)"
04-01-2023 13:38:55.130489,"(19.0, 48.0, 42.96)","(51.0, 250.0, 160.0)","(4.4, 6.2, 5.95)","(4.0, 6.2, 5.631578947368421)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 2.000857142857143)"
04-01-2023 13:38:56.123296,"(19.0, 48.0, 44.666666666666664)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.021428571428571)","(4.0, 6.2, 5.685714285714286)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 2.000857142857143)"
04-01-2023 13:38:57.163235,"(19.0, 50.0, 37.38461538461539)","(51.0, 250.0, 160.0)","(4.4, 6.4, 5.836956521739131)","(4.0, 6.2, 5.685714285714286)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 1.9782894736842105)"
04-01-2023 13:38:58.175231,"(19.0, 50.0, 37.38461538461539)","(51.0, 250.0, 160.0)","(4.4, 6.4, 5.836956521739131)","(4.0, 6.2, 5.685714285714286)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 1.9782894736842105)"
04-01-2023 13:38:59.171388,"(19.0, 50.0, 37.38461538461539)","(51.0, 250.0, 160.0)","(4.4, 6.4, 5.783333333333333)","(4.0, 6.2, 5.80625)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 1.974931506849315)"
04-01-2023 13:39:00.097222,"(19.0, 50.0, 37.38461538461539)","(51.0, 250.0, 160.0)","(4.4, 6.4, 5.871428571428571)","(4.0, 6.2, 5.80625)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.764705882352942)","(1.85, 2.06, 1.97375)"
04-01-2023 13:39:01.099279,"(19.0, 50.0, 37.38461538461539)","(51.0, 250.0, 160.0)","(4.4, 6.2, 6.133333333333334)","(4.0, 6.2, 5.553846153846154)","(7.0, 8.6, 8.05)","(20.0, 42.0, 27.88235294117647)","(1.85, 2.06, 1.9510526315789474)"
04-01-2023 13:39:02.075261,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.871428571428571)","(4.0, 6.2, 5.668181818181818)","(7.0, 8.6, 8.117073170731707)","(20.0, 42.0, 29.36842105263158)","(1.85, 2.06, 2.073913043478261)"
04-01-2023 13:39:03.055046,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.9559999999999995)","(4.0, 6.2, 5.668181818181818)","(7.0, 8.6, 8.05)","(20.0, 42.0, 27.88235294117647)","(1.85, 2.1, 1.97)"
04-01-2023 13:39:03.973587,"(19.0, 50.0, 37.08771929824562)","(51.0, 260.0, 222.0)","(4.4, 6.4, 5.9559999999999995)","(4.0, 6.2, 5.668181818181818)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.36842105263158)","(1.85, 2.1, 2.0566666666666666)"
04-01-2023 13:39:04.894495,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.9559999999999995)","(4.0, 6.2, 5.80625)","(7.0, 8.6, 8.117073170731707)","(20.0, 42.0, 27.88235294117647)","(1.85, 2.1, 2.04)"
04-01-2023 13:39:05.829896,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.9559999999999995)","(4.0, 6.2, 6.155)","(7.0, 8.6, 8.05)","(20.0, 42.0, 29.36842105263158)","(1.85, 2.1, 2.0566666666666666)"
04-01-2023 13:39:06.767736,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.871428571428571)","(4.0, 6.2, 6.085714285714285)","(7.0, 8.6, 8.05)","(20.0, 42.0, 27.88235294117647)","(1.85, 2.1, 2.066086956521739)"
04-01-2023 13:39:07.746494,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.95952380952381)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.05)","(20.0, 42.0, 27.88235294117647)","(1.85, 2.1, 2.086666666666667)"
04-01-2023 13:39:08.726567,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.95952380952381)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.117073170731707)","(20.0, 42.0, 29.36842105263158)","(1.85, 2.1, 2.086666666666667)"
04-01-2023 13:39:09.747321,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 6.006382978723405)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.05)","(20.0, 42.0, 33.5)","(1.85, 2.1, 2.0700000000000003)"
04-01-2023 13:39:10.765736,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.956818181818182)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.05)","(20.0, 40.0, 33.5)","(1.85, 2.1, 2.0700000000000003)"
04-01-2023 13:39:11.759745,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.953191489361703)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.05)","(20.0, 40.0, 33.5)","(1.85, 2.1, 2.119285714285714)"
04-01-2023 13:39:12.702239,"(19.0, 50.0, 37.08771929824562)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.4, 5.9625)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.05)","(20.0, 40.0, 27.866666666666667)","(1.85, 2.12, 2.1371428571428575)"
04-01-2023 13:39:13.650869,"(19.0, 50.0, 37.372549019607845)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.2, 5.9)","(4.0, 6.2, 6.12)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 29.05263157894737)","(1.85, 2.14, 2.1371428571428575)"
04-01-2023 13:39:14.608630,"(19.0, 50.0, 37.372549019607845)","(51.0, 250.0, 236.15384615384616)","(4.4, 6.2, 6.153846153846154)","(4.0, 6.2, 5.742857142857143)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 27.764705882352942)","(1.85, 2.14, 2.1350000000000002)"
04-01-2023 13:39:15.567983,"(19.0, 50.0, 37.372549019607845)","(51.0, 250.0, 162.5)","(4.4, 6.4, 5.925641025641026)","(4.0, 6.2, 5.666666666666667)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 29.05263157894737)","(1.85, 2.14, 2.1371875)"
04-01-2023 13:39:16.460876,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.044444444444444)","(4.0, 6.2, 5.666666666666667)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 29.05263157894737)","(1.85, 2.14, 2.1371875)"
04-01-2023 13:39:17.429868,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.044444444444444)","(4.0, 6.2, 5.666666666666667)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 29.05263157894737)","(1.85, 2.14, 2.1371875)"
04-01-2023 13:39:18.434581,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 5.990909090909091)","(4.0, 6.2, 5.666666666666667)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 27.764705882352942)","(1.85, 2.14, 2.1371875)"
04-01-2023 13:39:19.475539,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.142857142857143)","(4.0, 6.2, 5.666666666666667)","(7.0, 8.6, 8.117073170731707)","(20.0, 40.0, 27.764705882352942)","(1.85, 2.14, 2.1371875)"
04-01-2023 13:39:20.528163,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 5.990909090909091)","(4.0, 6.2, 5.652631578947369)","(7.0, 8.6, 7.6000000000000005)","(20.0, 40.0, 27.764705882352942)","(1.85, 2.14, 2.1350000000000002)"
04-01-2023 13:39:21.589346,"(19.0, 50.0, 38.29090909090909)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.044444444444444)","(4.0, 6.2, 5.7)","(7.0, 8.4, 7.333333333333334)","(20.0, 40.0, 27.764705882352942)","(1.85, 2.14, 2.1576470588235295)"
04-01-2023 13:39:22.638321,"(19.0, 50.0, 40.09230769230769)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.044444444444444)","(4.0, 6.2, 5.7)","(7.0, 8.4, 7.84)","(20.0, 40.0, 29.05263157894737)","(1.85, 2.16, 2.1691891891891895)"
04-01-2023 13:39:23.760852,"(19.0, 50.0, 39.1764705882353)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.114285714285715)","(4.0, 6.2, 5.7)","(7.0, 8.4, 8.00625)","(20.0, 40.0, 27.48148148148148)","(1.85, 2.18, 2.1694736842105264)"
04-01-2023 13:39:24.876663,"(19.0, 50.0, 39.1764705882353)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.114285714285715)","(4.0, 6.2, 5.7)","(7.0, 8.4, 7.810526315789474)","(20.0, 40.0, 27.5)","(1.85, 2.18, 1.9821231422505308)"
04-01-2023 13:39:25.830596,"(19.0, 50.0, 40.31578947368421)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.114285714285715)","(4.0, 6.2, 5.7)","(7.0, 8.4, 8.033333333333333)","(20.0, 40.0, 32.30769230769231)","(1.85, 2.08, 1.981492537313433)"
04-01-2023 13:39:26.755213,"(19.0, 50.0, 44.25)","(51.0, 250.0, 168.33333333333331)","(4.4, 6.4, 6.120754716981132)","(4.0, 6.2, 5.933333333333334)","(7.0, 8.4, 8.033333333333333)","(20.0, 40.0, 32.30769230769231)","(1.85, 2.08, 1.9814799154334037)"
04-01-2023 13:39:27.754201,"(19.0, 50.0, 44.25)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.120754716981132)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 8.033333333333333)","(20.0, 40.0, 32.266666666666666)","(1.85, 2.08, 1.9808510638297872)"
04-01-2023 13:39:28.716568,"(19.0, 50.0, 44.27272727272727)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.215)","(4.0, 6.2, 5.933333333333334)","(7.0, 8.4, 8.033333333333333)","(20.0, 40.0, 32.266666666666666)","(1.85, 2.08, 1.9808510638297872)"
04-01-2023 13:39:29.690991,"(19.0, 50.0, 44.96)","(51.0, 250.0, 156.66666666666666)","(4.4, 6.4, 6.236363636363636)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 8.033333333333333)","(20.0, 40.0, 32.266666666666666)","(1.85, 2.08, 1.9818947368421052)"
04-01-2023 13:39:30.719479,"(19.0, 50.0, 45.8)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.21025641025641)","(4.0, 6.2, 5.933333333333334)","(7.0, 8.4, 7.666666666666667)","(20.0, 40.0, 29.125)","(1.85, 2.08, 1.9808510638297872)"
04-01-2023 13:39:31.789957,"(19.0, 50.0, 45.6551724137931)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.21025641025641)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 7.666666666666667)","(20.0, 40.0, 30.333333333333332)","(1.85, 2.08, 1.9818947368421052)"
04-01-2023 13:39:32.884878,"(19.0, 50.0, 45.6551724137931)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.264150943396227)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 7.666666666666667)","(20.0, 40.0, 30.333333333333332)","(1.85, 2.08, 1.9818947368421052)"
04-01-2023 13:39:33.923201,"(19.0, 50.0, 45.6551724137931)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.264150943396227)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 7.771428571428571)","(20.0, 40.0, 29.714285714285715)","(1.85, 2.08, 1.9632567849686848)"
04-01-2023 13:39:35.002205,"(19.0, 50.0, 46.18181818181818)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.24)","(4.0, 6.2, 5.769230769230769)","(7.0, 8.4, 8.175)","(20.0, 32.0, 30.0)","(1.85, 2.08, 1.965877551020408)"
04-01-2023 13:39:36.015680,"(19.0, 50.0, 46.470588235294116)","(51.0, 250.0, 162.5)","(4.4, 6.4, 6.220000000000001)","(4.0, 6.2, 5.965217391304348)","(7.0, 8.4, 8.285714285714286)","(20.0, 32.0, 29.142857142857142)","(1.85, 2.08, 1.9878125)"
04-01-2023 13:39:37.222221,"(19.0, 50.0, 46.5)","(51.0, 250.0, 141.66666666666669)","(4.4, 6.4, 6.24)","(4.0, 6.4, 5.9)","(7.0, 8.4, 8.285714285714286)","(20.0, 32.0, 29.77777777777778)","(1.85, 2.06, 1.983611111111111)"
04-01-2023 13:39:38.302826,"(19.0, 50.0, 46.5)","(51.0, 250.0, 145.0)","(4.4, 6.4, 6.220000000000001)","(4.0, 6.4, 5.848275862068966)","(7.0, 8.4, 8.285714285714286)","(20.0, 32.0, 28.5)","(1.85, 2.06, 1.983611111111111)"
04-01-2023 13:39:39.265109,"(19.0, 50.0, 47.333333333333336)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.220000000000001)","(4.0, 6.4, 5.848275862068966)","(7.0, 8.4, 8.25)","(20.0, 32.0, 28.5)","(1.85, 2.06, 1.983611111111111)"
04-01-2023 13:39:40.242174,"(19.0, 50.0, 46.8)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.24)","(4.0, 6.4, 5.848275862068966)","(7.0, 8.4, 8.25)","(20.0, 32.0, 28.5)","(1.85, 2.06, 1.9617857142857142)"
04-01-2023 13:39:41.430467,"(19.0, 50.0, 48.08)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.220000000000001)","(4.0, 6.4, 5.733333333333333)","(7.0, 8.4, 8.25)","(20.0, 32.0, 29.05263157894737)","(1.85, 2.06, 1.9766666666666666)"
04-01-2023 13:39:42.660151,"(19.0, 50.0, 48.08)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.4, 5.652631578947369)","(7.0, 8.4, 8.215384615384615)","(20.0, 32.0, 28.666666666666668)","(1.85, 2.06, 2.020714285714286)"
04-01-2023 13:39:43.823599,"(19.0, 50.0, 48.5)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.618181818181818)","(7.0, 8.6, 8.215384615384615)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0156451612903226)"
04-01-2023 13:39:45.023150,"(19.0, 50.0, 49.333333333333336)","(51.0, 240.0, 225.45454545454544)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.857142857142858)","(7.0, 8.6, 8.215384615384615)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.01)"
04-01-2023 13:39:46.136021,"(19.0, 50.0, 49.333333333333336)","(51.0, 240.0, 116.0)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.857142857142858)","(7.0, 8.6, 8.299999999999999)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0181521739130437)"
04-01-2023 13:39:47.231010,"(19.0, 50.0, 49.333333333333336)","(51.0, 240.0, 116.0)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.868421052631579)","(7.0, 8.6, 8.251612903225805)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0181521739130437)"
04-01-2023 13:39:48.319394,"(19.0, 50.0, 49.333333333333336)","(51.0, 240.0, 99.0909090909091)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.868421052631579)","(7.0, 8.6, 8.365217391304347)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0181521739130437)"
04-01-2023 13:39:49.389277,"(19.0, 50.0, 49.63636363636364)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.868421052631579)","(7.0, 8.6, 8.365217391304347)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0181521739130437)"
04-01-2023 13:39:50.380496,"(19.0, 50.0, 49.63636363636364)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.868421052631579)","(7.0, 8.6, 8.445454545454545)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 2.0181521739130437)"
04-01-2023 13:39:51.454595,"(19.0, 50.0, 49.63636363636364)","(51.0, 240.0, 113.18181818181819)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.445454545454545)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:52.520423,"(19.0, 65.0, 51.42857142857143)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.232558139534884)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.474074074074075)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:53.576955,"(19.0, 65.0, 52.82051282051282)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.474074074074075)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:54.680367,"(19.0, 65.0, 52.82051282051282)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.474074074074075)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:55.778084,"(19.0, 65.0, 52.82051282051282)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.474074074074075)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:56.897553,"(19.0, 65.0, 52.82051282051282)","(51.0, 240.0, 110.83333333333333)","(4.4, 6.4, 6.2105263157894735)","(4.0, 6.2, 5.954545454545454)","(7.0, 8.6, 8.474074074074075)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.9947457627118643)"
04-01-2023 13:39:58.116720,"(21.0, 65.0, 52.82051282051282)","(51.0, 230.0, 181.66666666666669)","(4.4, 6.4, 6.2105263157894735)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.399999999999999)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:39:59.215481,"(21.0, 65.0, 52.82051282051282)","(51.0, 230.0, 181.66666666666669)","(4.4, 6.4, 6.2105263157894735)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.399999999999999)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:00.254417,"(21.0, 65.0, 54.06060606060606)","(51.0, 230.0, 181.66666666666669)","(4.4, 6.4, 6.2105263157894735)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.46923076923077)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:01.370410,"(21.0, 65.0, 61.64705882352941)","(51.0, 230.0, 181.66666666666669)","(4.4, 6.4, 6.232558139534884)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.438095238095238)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:02.448077,"(21.0, 70.0, 49.833333333333336)","(51.0, 230.0, 216.36363636363637)","(4.4, 6.4, 6.232558139534884)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.438095238095238)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:03.497887,"(21.0, 70.0, 49.833333333333336)","(51.0, 230.0, 158.94736842105263)","(4.4, 6.4, 6.232558139534884)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.46923076923077)","(20.0, 32.0, 29.083333333333332)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:04.490251,"(21.0, 70.0, 49.833333333333336)","(51.0, 230.0, 158.94736842105263)","(4.4, 6.4, 6.2105263157894735)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.46923076923077)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:05.605701,"(21.0, 70.0, 49.833333333333336)","(51.0, 230.0, 155.0)","(4.4, 6.4, 6.232558139534884)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.399999999999999)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.983)"
04-01-2023 13:40:06.755567,"(21.0, 70.0, 59.44)","(51.0, 230.0, 158.94736842105263)","(4.4, 6.4, 6.232558139534884)","(4.2, 6.2, 5.95)","(6.5, 8.6, 8.399999999999999)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.9882051282051283)"
04-01-2023 13:40:07.860086,"(21.0, 70.0, 59.0)","(51.0, 230.0, 158.94736842105263)","(4.4, 6.0, 5.689655172413793)","(4.2, 6.2, 5.964705882352941)","(6.5, 8.6, 8.455555555555556)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.982222222222222)"
04-01-2023 13:40:08.966618,"(21.0, 70.0, 61.6)","(51.0, 230.0, 104.0)","(4.4, 6.0, 5.689655172413793)","(4.2, 6.2, 5.964705882352941)","(6.5, 8.6, 8.455555555555556)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 2.0075)"
04-01-2023 13:40:10.147567,"(21.0, 70.0, 59.565217391304344)","(51.0, 230.0, 163.68421052631578)","(4.4, 6.0, 5.689655172413793)","(4.2, 6.2, 5.9423076923076925)","(6.5, 8.6, 8.486956521739131)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.97875)"
04-01-2023 13:40:11.303498,"(21.0, 70.0, 50.0)","(51.0, 220.0, 208.1818181818182)","(4.4, 6.0, 5.661904761904761)","(4.2, 6.4, 5.9423076923076925)","(6.5, 8.6, 8.52)","(20.0, 32.0, 29.17391304347826)","(1.85, 2.06, 1.982)"
