,Jayville Glory,Blazing Lexi,Like A Lorry,Jax Star,Roxy Crumpet,Kenzie Bale,Chappys Girl,Aaron Alpaca
09-01-2023 12:51:14.848568,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:15.977650,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:17.143483,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:18.242449,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:19.316148,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:20.341894,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:21.403356,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:22.394561,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:23.478042,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:24.606567,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:25.732528,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:26.878896,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:28.049682,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:29.131487,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:30.217508,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:31.295153,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:32.379632,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:33.432673,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:34.499571,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:35.592901,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:36.677305,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:37.813964,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:38.970686,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:40.127708,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:41.263296,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:42.283466,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:43.338981,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:44.352357,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:45.419362,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:46.529114,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:47.613925,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:48.738993,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:49.750862,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:50.719016,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 24.0)","(26.0, 80.0, 37.81818181818181)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:51.725335,"(10.0, 25.0, 14.09090909090909)","(7.0, 17.0, 13.057142857142857)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 19.7)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:52.763476,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 11.48)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:53.825305,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 11.48)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:54.836122,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 11.48)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:55.841872,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 11.48)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:56.883618,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 11.48)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:57.917128,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:51:58.998153,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:00.061563,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:01.117754,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:02.190973,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:03.252702,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:04.287123,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.391304347826086)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:05.336748,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:06.402540,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:07.499412,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:08.641722,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:09.761928,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:10.884051,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:11.983084,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:13.069166,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:14.149290,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:15.149217,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:16.193168,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:17.195954,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:18.298351,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:19.414720,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:20.574363,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:21.691723,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:22.747121,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:23.770760,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:24.802609,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:25.882908,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:26.962600,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:28.103595,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:29.221590,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:30.392320,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:31.492194,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:32.595538,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:33.667077,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:34.679291,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:35.674215,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:36.671892,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:37.711236,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:38.740772,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 13.905263157894737)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:39.726627,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.495652173913044)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
09-01-2023 12:52:40.728075,"(10.0, 25.0, 20.77777777777778)","(7.0, 17.0, 14.495652173913044)","(3.3, 5.5, 4.045588235294118)","(11.0, 22.0, 21.142857142857142)","(16.0, 42.0, 31.423076923076923)","(26.0, 80.0, 58.57142857142857)","(2.5, 3.4, 2.616)","(5.5, 13.0, 6.688888888888889)"
