,Duly Noted,Jumbo Ozaki,Dustin Diesel,Boys Night Out,Flying Zinger,Lauries Gem,Eve And Jan,Lees Bonus
10-01-2023 19:34:09.141381,"(4.2, 6.4, 5.915384615384616)","(4.6, 5.2, 5.159090909090909)","(4.0, 5.0, 4.85)","(17.0, 36.0, 32.625)","(3.2, 3.75, 3.725)","(5.0, 11.5, 10.126923076923077)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:10.510741,"(4.2, 6.4, 5.8)","(4.6, 5.2, 5.159090909090909)","(4.0, 5.1, 4.9)","(17.0, 36.0, 32.625)","(3.2, 3.75, 3.725)","(5.0, 11.5, 10.4)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:11.840019,"(4.2, 6.4, 5.866666666666666)","(4.6, 5.2, 5.159090909090909)","(4.0, 5.0, 4.8625)","(17.0, 36.0, 32.38461538461539)","(3.2, 3.75, 3.703125)","(5.0, 11.0, 10.314285714285715)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:13.270195,"(4.2, 6.4, 5.8)","(4.6, 5.2, 5.133333333333333)","(4.0, 5.3, 4.985714285714286)","(17.0, 34.0, 31.375)","(3.2, 3.75, 3.726923076923077)","(5.0, 11.0, 10.142857142857144)","(91.0, 490.0, 260.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:14.561884,"(4.2, 6.4, 5.8)","(4.6, 5.2, 5.133333333333333)","(4.0, 5.2, 4.985714285714286)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.715909090909091)","(5.0, 11.0, 10.142857142857144)","(91.0, 500.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:15.813032,"(4.2, 6.4, 5.8)","(4.6, 5.2, 5.133333333333333)","(4.0, 5.2, 4.985714285714286)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.7)","(5.0, 11.0, 10.142857142857144)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:17.074130,"(4.2, 6.4, 5.8)","(4.6, 5.2, 5.183333333333334)","(4.0, 5.2, 4.985714285714286)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.697058823529412)","(5.0, 11.0, 10.25)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:18.465043,"(4.2, 6.4, 6.1000000000000005)","(4.6, 5.2, 5.183333333333334)","(4.0, 5.2, 4.94)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.25)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:19.955374,"(4.2, 6.2, 6.0636363636363635)","(4.6, 5.2, 5.183333333333334)","(4.0, 5.0, 4.94)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.178947368421053)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:21.643094,"(4.2, 6.2, 6.0636363636363635)","(4.6, 5.2, 5.183333333333334)","(4.0, 5.0, 4.95)","(17.0, 34.0, 31.9)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.454545454545455)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:23.094302,"(4.2, 6.2, 6.050000000000001)","(4.6, 5.2, 4.705154639175258)","(4.0, 5.0, 5.022222222222222)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.777777777777779)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:24.398546,"(4.2, 6.4, 6.050000000000001)","(4.6, 4.8, 4.708910891089109)","(4.0, 5.3, 5.022222222222222)","(17.0, 34.0, 32.833333333333336)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.666666666666666)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:25.715990,"(4.2, 6.4, 6.050000000000001)","(4.6, 4.8, 4.772537313432836)","(4.0, 5.3, 5.022222222222222)","(17.0, 34.0, 32.833333333333336)","(3.2, 3.75, 3.675)","(5.0, 11.0, 10.666666666666666)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:26.995013,"(4.2, 6.4, 6.050000000000001)","(4.6, 4.8, 4.897560975609757)","(4.0, 5.3, 5.022222222222222)","(17.0, 34.0, 32.833333333333336)","(3.2, 3.75, 3.675)","(5.0, 11.0, 10.666666666666666)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:28.149730,"(4.2, 6.4, 6.130769230769231)","(4.6, 4.9, 4.975)","(4.0, 5.3, 5.1000000000000005)","(17.0, 34.0, 32.833333333333336)","(3.2, 3.75, 3.675)","(5.0, 11.0, 10.666666666666666)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:29.299226,"(4.2, 6.4, 6.011111111111111)","(4.6, 5.1, 4.975)","(4.0, 5.2, 4.866666666666667)","(17.0, 34.0, 32.833333333333336)","(3.2, 3.75, 3.65)","(5.0, 11.0, 10.666666666666666)","(91.0, 490.0, 260.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:30.465479,"(4.2, 6.4, 6.050000000000001)","(4.6, 5.1, 5.016666666666667)","(4.0, 5.3, 4.95)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.88888888888889)","(91.0, 500.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:31.590720,"(4.2, 6.2, 6.1230769230769235)","(4.6, 5.3, 5.185714285714286)","(4.0, 5.1, 4.95)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.88888888888889)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:32.769729,"(4.2, 6.2, 5.96)","(4.6, 5.3, 5.1)","(4.0, 5.0, 4.8875)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.75)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:33.958181,"(4.2, 6.2, 5.96)","(4.6, 5.3, 4.894594594594595)","(4.0, 5.0, 4.9)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.6954545454545453)","(5.0, 11.0, 10.75)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:35.051793,"(4.2, 6.4, 5.818181818181818)","(4.6, 4.7, 4.651351351351352)","(4.0, 5.2, 4.9)","(17.0, 34.0, 32.0)","(3.2, 3.75, 3.668867924528302)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:36.155273,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.3, 5.254098360655737)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 32.25)","(3.2, 3.85, 3.7181818181818183)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:37.265248,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 4.929166666666667)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 32.25)","(3.2, 3.8, 3.719230769230769)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:38.395570,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 4.929166666666667)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 32.25)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:39.592466,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 4.961904761904762)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:40.730508,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 4.961904761904762)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:41.879035,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:42.954173,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:44.091465,"(4.2, 6.4, 5.933333333333334)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.927272727272728)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7125)","(5.0, 11.0, 10.857142857142858)","(91.0, 490.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:45.400347,"(4.2, 6.4, 5.972222222222222)","(4.6, 5.2, 5.0055555555555555)","(4.0, 5.2, 4.866666666666667)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7416666666666667)","(5.0, 11.0, 10.923076923076923)","(91.0, 490.0, 260.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:46.591812,"(4.2, 6.4, 5.972222222222222)","(4.6, 5.2, 5.0055555555555555)","(4.0, 5.2, 4.847058823529412)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7294117647058824)","(5.0, 11.0, 10.923076923076923)","(91.0, 500.0, 360.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:47.792590,"(4.2, 6.2, 5.853846153846154)","(4.6, 5.2, 5.0055555555555555)","(4.0, 5.2, 4.847058823529412)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7294117647058824)","(5.0, 11.0, 10.923076923076923)","(91.0, 490.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:48.931139,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.0055555555555555)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7294117647058824)","(5.0, 11.0, 10.923076923076923)","(91.0, 480.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:50.069315,"(4.2, 6.0, 5.84)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.7294117647058824)","(5.0, 11.0, 10.923076923076923)","(91.0, 480.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:51.178044,"(4.2, 6.0, 5.84)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6538461538461537)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:52.321539,"(4.2, 6.0, 5.911111111111111)","(4.6, 5.2, 5.092857142857143)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6538461538461537)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:53.449690,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6538461538461537)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 100.0, 92.5)"
10-01-2023 19:34:54.628738,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6538461538461537)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 100.0, 93.33333333333333)"
10-01-2023 19:34:55.800713,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.658333333333333)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:34:56.901266,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.658333333333333)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:34:57.963326,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.878571428571429)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 355.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:34:59.017177,"(4.2, 6.0, 5.9)","(4.6, 5.2, 5.116666666666667)","(4.0, 5.2, 4.923076923076923)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.909090909090908)","(91.0, 480.0, 428.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:00.122508,"(4.2, 6.2, 5.95)","(4.6, 5.2, 5.153125)","(4.0, 5.2, 4.923076923076923)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.9375)","(91.0, 480.0, 355.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:01.177205,"(4.2, 6.2, 5.95)","(4.6, 5.2, 5.153125)","(4.0, 5.2, 4.923076923076923)","(17.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.9375)","(91.0, 480.0, 260.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:02.267338,"(4.4, 6.2, 5.9)","(4.2, 5.2, 5.153125)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 33.17647058823529)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.9375)","(101.0, 500.0, 260.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:03.704925,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.2, 5.102777777777778)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 32.90909090909091)","(3.2, 3.8, 3.6705882352941175)","(5.0, 11.0, 10.9375)","(101.0, 500.0, 360.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:04.889301,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.2, 5.102777777777778)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 32.90909090909091)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9375)","(101.0, 490.0, 360.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:06.128416,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.1, 5.0625)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 33.294117647058826)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9375)","(101.0, 490.0, 360.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:07.400355,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.1, 5.057142857142857)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 33.294117647058826)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9375)","(101.0, 490.0, 360.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:08.769644,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.1, 5.05)","(4.2, 5.2, 4.923076923076923)","(19.0, 34.0, 33.294117647058826)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9375)","(101.0, 490.0, 260.0)","(81.0, 110.0, 93.33333333333333)"
10-01-2023 19:35:09.942856,"(4.4, 6.2, 5.969230769230769)","(4.2, 5.1, 5.05)","(4.2, 5.2, 4.914285714285715)","(19.0, 34.0, 34.90909090909091)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.8)","(101.0, 500.0, 350.0)","(81.0, 110.0, 92.5)"
10-01-2023 19:35:11.175531,"(4.4, 6.2, 5.825)","(4.2, 5.1, 5.029411764705882)","(4.2, 5.2, 4.914285714285715)","(19.0, 36.0, 33.84615384615385)","(3.2, 3.8, 3.674193548387097)","(5.0, 11.0, 10.8)","(101.0, 470.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:12.278706,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 5.029411764705882)","(4.2, 5.2, 4.914285714285715)","(19.0, 36.0, 33.84615384615385)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.8)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:13.383419,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 5.029411764705882)","(4.2, 5.2, 4.914285714285715)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:14.624282,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 4.984615384615385)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:15.884172,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 4.984615384615385)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:17.087206,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 4.984615384615385)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.6777777777777776)","(5.0, 11.0, 10.9)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:18.279332,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.1, 5.0249999999999995)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.658333333333333)","(5.0, 11.0, 10.9)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:19.467942,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.025)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.65)","(5.0, 11.0, 10.933333333333334)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:20.649204,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.025)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 33.333333333333336)","(3.2, 3.8, 3.65)","(5.0, 11.0, 10.933333333333334)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:21.787300,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.025)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.65)","(5.0, 11.0, 10.933333333333334)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:23.003964,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.025)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6608695652173915)","(5.0, 11.0, 10.933333333333334)","(101.0, 460.0, 345.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:24.471751,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.047826086956522)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6608695652173915)","(5.0, 11.0, 10.9)","(101.0, 460.0, 268.57142857142856)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:25.746805,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.047826086956522)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6608695652173915)","(5.0, 11.0, 10.9)","(101.0, 500.0, 360.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:26.939564,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.121052631578948)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6608695652173915)","(5.0, 11.0, 10.882352941176471)","(101.0, 490.0, 340.0)","(81.0, 100.0, 92.5)"
10-01-2023 19:35:28.330884,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.121052631578948)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6857142857142855)","(5.0, 11.0, 10.833333333333334)","(101.0, 450.0, 335.0)","(81.0, 100.0, 96.25)"
10-01-2023 19:35:29.812238,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.121052631578948)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6857142857142855)","(5.0, 11.0, 10.833333333333334)","(101.0, 440.0, 335.0)","(81.0, 100.0, 96.25)"
10-01-2023 19:35:31.492415,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 5.121052631578948)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 34.588235294117645)","(3.2, 3.8, 3.6857142857142855)","(5.0, 11.0, 10.90625)","(101.0, 440.0, 396.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:33.357618,"(4.4, 6.2, 5.88421052631579)","(4.2, 5.2, 4.838461538461538)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 31.333333333333332)","(3.2, 3.8, 3.6857142857142855)","(5.0, 11.0, 10.90625)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:35.183397,"(4.4, 6.2, 5.72)","(4.2, 5.3, 4.871428571428571)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 32.86206896551724)","(3.2, 3.8, 3.6954545454545453)","(5.0, 11.0, 10.82857142857143)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:37.425570,"(4.4, 6.2, 5.699999999999999)","(4.2, 5.3, 4.871428571428571)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 31.666666666666668)","(3.2, 3.75, 3.6608695652173915)","(5.0, 11.0, 10.82857142857143)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:38.842754,"(4.4, 6.2, 5.699999999999999)","(4.2, 5.3, 4.871428571428571)","(4.2, 5.2, 4.923076923076923)","(19.0, 36.0, 32.208333333333336)","(3.2, 3.8, 3.6736842105263157)","(5.0, 11.0, 10.783783783783784)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:40.146240,"(4.4, 6.2, 5.7124999999999995)","(4.2, 5.3, 4.8999999999999995)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.208333333333336)","(3.2, 3.8, 3.6785714285714284)","(5.0, 11.0, 10.72340425531915)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:41.324281,"(4.4, 6.2, 5.7124999999999995)","(4.2, 5.3, 4.8999999999999995)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.208333333333336)","(3.2, 3.8, 3.558333333333333)","(5.0, 11.0, 10.95)","(101.0, 440.0, 335.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:42.577585,"(4.4, 6.2, 5.7384615384615385)","(4.2, 5.3, 4.925)","(4.2, 5.2, 4.942857142857143)","(19.0, 36.0, 32.5)","(3.2, 3.5, 3.472)","(5.0, 11.0, 11.222222222222221)","(101.0, 440.0, 268.57142857142856)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:43.893051,"(4.4, 6.2, 5.817647058823529)","(4.2, 5.3, 4.925)","(4.2, 5.2, 4.942857142857143)","(19.0, 36.0, 32.5)","(3.2, 3.5, 3.448148148148148)","(5.0, 11.5, 11.222222222222221)","(101.0, 500.0, 360.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:45.211250,"(4.4, 6.2, 5.817647058823529)","(4.2, 5.3, 4.925)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.5, 3.400857142857143)","(5.0, 11.5, 11.25)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:46.509899,"(4.4, 6.2, 5.817647058823529)","(4.2, 5.3, 4.925)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.45, 3.400857142857143)","(5.0, 11.5, 11.25)","(101.0, 490.0, 436.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:47.802631,"(4.4, 6.2, 5.95)","(4.2, 5.3, 4.83125)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.45, 3.398148148148148)","(5.0, 11.5, 11.25)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:49.079086,"(4.4, 6.2, 6.033333333333333)","(4.2, 5.3, 4.83125)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.4, 3.377659574468085)","(5.0, 11.5, 11.25)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.21428571428571)"
10-01-2023 19:35:50.336479,"(4.4, 6.2, 6.033333333333333)","(4.2, 5.3, 4.83125)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.4, 3.3947368421052633)","(5.0, 11.5, 11.333333333333334)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.46153846153847)"
10-01-2023 19:35:51.624242,"(4.4, 6.4, 6.050000000000001)","(4.2, 5.3, 4.825)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.4, 3.4473684210526314)","(5.0, 11.5, 11.375)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.46153846153847)"
10-01-2023 19:35:52.911518,"(4.4, 6.4, 6.0181818181818185)","(4.2, 5.3, 4.88)","(4.2, 5.2, 4.942857142857143)","(19.0, 36.0, 32.5)","(3.2, 3.5, 3.4473684210526314)","(5.0, 11.5, 11.375)","(101.0, 490.0, 360.0)","(81.0, 100.0, 88.46153846153847)"
10-01-2023 19:35:54.213531,"(4.4, 6.4, 6.0181818181818185)","(4.2, 5.2, 4.88)","(4.2, 5.2, 5.0)","(19.0, 36.0, 32.5)","(3.2, 3.5, 3.411904761904762)","(5.0, 11.5, 11.375)","(101.0, 490.0, 330.0)","(81.0, 100.0, 88.46153846153847)"
