,Osprey Phantom,Gondola,Molly Irish,Flora Colossus,Impress Us,Catch Me Nero
06-01-2023 13:36:39.573044,"(2.7, 3.4, 3.38)","(2.0, 2.32, 2.284)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.392857142857142)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:40.502609,"(2.7, 3.4, 3.3842105263157896)","(2.0, 2.32, 2.283076923076923)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.227272727272727)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:41.488928,"(2.7, 3.4, 3.3842105263157896)","(2.0, 2.32, 2.288965517241379)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.227272727272727)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:42.443068,"(2.7, 3.4, 3.3842105263157896)","(2.0, 2.32, 2.2866666666666666)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.25)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:43.421350,"(2.7, 3.45, 3.416666666666667)","(2.0, 2.28, 2.272)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.25)","(8.5, 12.0, 11.910112359550562)"
06-01-2023 13:36:44.359017,"(2.7, 3.5, 3.414285714285714)","(2.0, 2.28, 2.2765714285714282)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.045454545454545)","(8.5, 12.0, 11.467455621301776)"
06-01-2023 13:36:45.368103,"(2.7, 3.5, 3.46)","(2.0, 2.28, 2.2604347826086957)","(10.0, 18.0, 17.5)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.9)","(8.5, 11.5, 11.487730061349692)"
06-01-2023 13:36:46.294903,"(2.7, 3.5, 3.4833333333333334)","(2.0, 2.24, 2.206984126984127)","(10.0, 18.0, 17.142857142857142)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.9)","(8.5, 11.5, 11.487730061349692)"
06-01-2023 13:36:47.251784,"(2.7, 3.6, 3.5923076923076924)","(2.0, 2.22, 2.1919148936170214)","(10.0, 18.0, 17.5)","(31.0, 48.0, 41.6)","(7.0, 10.5, 9.728571428571428)","(8.5, 11.5, 11.49074074074074)"
06-01-2023 13:36:48.200918,"(2.7, 3.65, 3.6295454545454544)","(2.0, 2.22, 2.1811764705882353)","(10.0, 18.0, 17.4)","(31.0, 48.0, 44.266666666666666)","(7.0, 10.5, 9.864705882352942)","(8.5, 11.5, 11.491017964071856)"
06-01-2023 13:36:49.207888,"(2.7, 3.65, 3.638888888888889)","(2.0, 2.22, 2.1914754098360656)","(10.0, 18.0, 17.4)","(31.0, 48.0, 44.266666666666666)","(7.0, 10.5, 9.864705882352942)","(8.5, 11.5, 11.491017964071856)"
06-01-2023 13:36:50.169080,"(2.7, 3.65, 3.6423076923076922)","(2.0, 2.22, 2.187945205479452)","(10.0, 18.0, 17.4)","(31.0, 48.0, 44.266666666666666)","(7.0, 10.5, 9.709090909090909)","(8.5, 11.5, 11.482558139534884)"
06-01-2023 13:36:51.101906,"(2.7, 3.65, 3.63)","(2.0, 2.2, 2.1916129032258067)","(10.0, 18.0, 17.6)","(31.0, 48.0, 45.2)","(7.0, 9.8, 9.709090909090909)","(8.5, 11.5, 11.482558139534884)"
06-01-2023 13:36:51.988480,"(2.7, 3.7, 3.6730769230769234)","(2.0, 2.2, 2.1796825396825397)","(10.0, 18.0, 17.7)","(31.0, 46.0, 44.10526315789474)","(7.0, 9.8, 9.666666666666666)","(8.5, 11.5, 11.482558139534884)"
06-01-2023 13:36:52.925745,"(2.7, 3.7, 3.6775)","(2.0, 2.2, 2.1753846153846155)","(10.0, 18.0, 17.7)","(31.0, 46.0, 44.10526315789474)","(7.0, 10.0, 9.78)","(8.5, 11.5, 11.960227272727273)"
06-01-2023 13:36:53.855082,"(2.7, 3.65, 3.638235294117647)","(2.0, 2.2, 2.16)","(10.0, 18.0, 17.7)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.118181818181819)","(8.5, 12.0, 11.960227272727273)"
06-01-2023 13:36:54.701774,"(2.8, 3.65, 3.611904761904762)","(2.0, 2.2, 2.164848484848485)","(10.0, 18.0, 17.25)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.118181818181819)","(8.5, 12.0, 11.960227272727273)"
06-01-2023 13:36:55.601509,"(2.8, 3.65, 3.63125)","(2.0, 2.22, 2.172537313432836)","(10.0, 18.0, 17.4)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.18888888888889)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:36:56.648291,"(2.8, 3.65, 3.611904761904762)","(2.0, 2.2, 2.1557575757575758)","(10.0, 18.0, 17.1)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.166666666666666)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:36:57.720384,"(2.8, 3.65, 3.63125)","(1.95, 2.22, 2.1931645569620253)","(10.0, 18.0, 17.1)","(31.0, 46.0, 44.0)","(7.0, 10.5, 10.166666666666666)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:36:58.769695,"(2.8, 3.7, 3.688888888888889)","(1.95, 2.2, 2.1885714285714286)","(10.0, 18.0, 17.1)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.264705882352942)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:36:59.631447,"(2.8, 3.7, 3.6979591836734698)","(1.95, 2.2, 2.1762962962962966)","(10.0, 18.0, 17.4)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.264705882352942)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:37:00.520664,"(2.8, 3.7, 3.6979591836734698)","(1.95, 2.2, 2.18)","(10.0, 18.0, 17.4)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 9.975000000000001)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:37:01.577980,"(2.8, 3.7, 3.6979591836734698)","(1.95, 2.2, 2.18)","(10.0, 18.0, 17.1)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.0, 10.25)","(8.5, 12.0, 11.94413407821229)"
06-01-2023 13:37:02.553397,"(2.8, 3.7, 3.6979591836734698)","(1.95, 2.2, 2.169166666666667)","(10.0, 18.0, 17.4)","(31.0, 46.0, 43.714285714285715)","(7.0, 10.5, 10.428571428571429)","(8.5, 12.0, 12.0)"
06-01-2023 13:37:03.500606,"(2.8, 3.2, 3.1666666666666665)","(1.95, 2.28, 2.2619999999999996)","(10.0, 18.5, 17.333333333333332)","(31.0, 46.0, 44.588235294117645)","(7.0, 11.5, 10.785714285714286)","(8.5, 12.5, 12.0)"
06-01-2023 13:37:04.423451,"(2.8, 3.2, 3.3)","(1.95, 2.28, 2.224)","(10.0, 18.5, 17.041666666666668)","(31.0, 46.0, 45.2)","(7.0, 11.5, 11.076923076923077)","(8.5, 12.5, 12.055555555555555)"
06-01-2023 13:37:05.352076,"(2.8, 3.4, 3.38)","(1.95, 2.26, 2.2388235294117647)","(10.0, 18.5, 17.041666666666668)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.119047619047619)","(8.5, 12.5, 12.1)"
06-01-2023 13:37:06.357230,"(2.8, 3.4, 3.3666666666666667)","(1.95, 2.26, 2.2388235294117647)","(10.0, 18.5, 17.041666666666668)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.433333333333334)","(8.5, 12.5, 11.9)"
06-01-2023 13:37:07.276238,"(2.8, 3.4, 3.3285714285714283)","(1.95, 2.26, 2.2436363636363637)","(10.0, 18.5, 17.24418604651163)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.433333333333334)","(8.5, 12.5, 11.833333333333334)"
06-01-2023 13:37:08.144676,"(2.8, 3.4, 3.327272727272727)","(1.95, 2.26, 2.2436363636363637)","(10.0, 18.5, 17.15)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.433333333333334)","(8.5, 12.5, 11.833333333333334)"
06-01-2023 13:37:09.103759,"(2.8, 3.4, 3.32)","(1.95, 2.26, 2.2323076923076925)","(10.0, 18.5, 17.3)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.433333333333334)","(8.5, 12.5, 11.833333333333334)"
06-01-2023 13:37:10.079447,"(2.8, 3.4, 3.3058823529411763)","(1.95, 2.26, 2.2436363636363637)","(10.0, 18.5, 17.15)","(31.0, 46.0, 42.0)","(7.0, 11.5, 11.433333333333334)","(8.5, 12.5, 11.833333333333334)"
06-01-2023 13:37:11.079673,"(2.8, 3.4, 3.3058823529411763)","(1.95, 2.26, 2.2436363636363637)","(10.0, 18.5, 17.272727272727273)","(31.0, 46.0, 43.75)","(7.0, 11.5, 11.090909090909092)","(8.5, 12.5, 11.833333333333334)"
06-01-2023 13:37:12.073891,"(2.8, 3.35, 3.315)","(1.95, 2.26, 2.2184615384615385)","(10.0, 18.5, 17.15)","(31.0, 46.0, 43.75)","(7.0, 12.0, 11.090909090909092)","(8.5, 12.5, 11.785714285714286)"
06-01-2023 13:37:13.103192,"(2.7, 3.35, 3.336666666666667)","(1.95, 2.26, 2.242857142857143)","(11.0, 18.5, 17.15)","(31.0, 46.0, 41.5)","(7.5, 12.0, 11.647058823529411)","(9.0, 12.5, 11.785714285714286)"
06-01-2023 13:37:14.122993,"(2.7, 3.3, 3.293333333333333)","(1.95, 2.26, 2.2333333333333334)","(11.0, 18.5, 17.15)","(31.0, 46.0, 41.5)","(7.5, 12.0, 11.647058823529411)","(9.0, 12.5, 11.785714285714286)"
06-01-2023 13:37:15.062702,"(2.7, 3.35, 3.336666666666667)","(1.95, 2.26, 2.242857142857143)","(11.0, 18.5, 17.15)","(31.0, 46.0, 41.5)","(7.5, 12.0, 10.166666666666666)","(9.0, 12.5, 11.852941176470589)"
06-01-2023 13:37:16.006543,"(2.7, 3.35, 3.315)","(1.95, 2.28, 2.2529032258064516)","(11.0, 18.0, 17.533333333333335)","(31.0, 46.0, 45.07692307692308)","(7.5, 11.5, 10.4)","(9.0, 12.5, 11.852941176470589)"
06-01-2023 13:37:16.918647,"(2.7, 3.35, 3.2981481481481483)","(1.95, 2.28, 2.247692307692308)","(11.0, 18.0, 17.3)","(31.0, 46.0, 45.07692307692308)","(7.5, 11.0, 10.4)","(9.0, 12.5, 11.852941176470589)"
06-01-2023 13:37:17.837250,"(2.7, 3.35, 3.2800000000000002)","(1.95, 2.28, 2.2553846153846155)","(11.0, 18.0, 17.125)","(31.0, 46.0, 45.07692307692308)","(7.5, 11.0, 10.825)","(9.0, 12.5, 11.852941176470589)"
06-01-2023 13:37:18.825217,"(2.7, 3.35, 3.2800000000000002)","(1.95, 2.28, 2.262222222222222)","(11.0, 18.0, 17.5)","(31.0, 46.0, 45.07692307692308)","(7.5, 11.0, 10.15)","(9.0, 12.5, 12.40782122905028)"
06-01-2023 13:37:19.742008,"(2.7, 3.35, 3.2800000000000002)","(1.95, 2.28, 2.2660869565217387)","(11.0, 18.0, 17.4)","(31.0, 46.0, 45.07692307692308)","(7.5, 10.5, 10.15)","(9.0, 12.5, 12.40782122905028)"
06-01-2023 13:37:20.629475,"(2.7, 3.35, 3.2800000000000002)","(1.95, 2.3, 2.288)","(11.0, 18.0, 17.4)","(31.0, 46.0, 45.07692307692308)","(7.5, 10.5, 10.15)","(9.0, 12.0, 11.981927710843374)"
06-01-2023 13:37:21.503823,"(2.7, 3.35, 3.2800000000000002)","(1.95, 2.32, 2.2939999999999996)","(11.0, 18.0, 17.4)","(31.0, 46.0, 45.07692307692308)","(7.5, 10.5, 9.674999999999999)","(9.0, 12.0, 11.981927710843374)"
06-01-2023 13:37:22.552374,"(2.7, 3.3, 3.2874999999999996)","(1.95, 2.32, 2.296470588235294)","(11.0, 18.0, 17.571428571428573)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 9.674999999999999)","(9.0, 12.0, 11.981927710843374)"
06-01-2023 13:37:23.554302,"(2.7, 3.3, 3.273076923076923)","(1.95, 2.34, 2.3066666666666666)","(11.0, 18.0, 17.571428571428573)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 9.7)","(9.0, 12.0, 11.981927710843374)"
06-01-2023 13:37:24.546655,"(2.7, 3.3, 3.273076923076923)","(1.95, 2.34, 2.3114285714285714)","(11.0, 18.0, 17.571428571428573)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 9.818181818181818)","(9.0, 12.0, 11.953216374269006)"
06-01-2023 13:37:25.546120,"(2.7, 3.3, 3.295238095238095)","(1.95, 2.34, 2.328235294117647)","(11.0, 18.0, 17.571428571428573)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.0, 9.666666666666666)","(9.0, 12.0, 11.982035928143713)"
06-01-2023 13:37:26.507766,"(2.7, 3.25, 3.2458333333333336)","(1.95, 2.34, 2.3233333333333333)","(11.0, 18.0, 17.59090909090909)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.0, 9.833333333333334)","(9.0, 12.0, 11.95266272189349)"
06-01-2023 13:37:27.472772,"(2.7, 3.3, 3.2733333333333334)","(1.95, 2.34, 2.3257142857142856)","(11.0, 18.0, 17.571428571428573)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.0, 9.666666666666666)","(9.0, 12.0, 11.981707317073171)"
06-01-2023 13:37:28.535343,"(2.7, 3.25, 3.24375)","(1.95, 2.4, 2.3654545454545453)","(11.0, 17.5, 17.40909090909091)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.0, 9.666666666666666)","(9.0, 12.0, 11.981707317073171)"
06-01-2023 13:37:29.426910,"(2.7, 3.25, 3.223076923076923)","(1.95, 2.4, 2.3654545454545453)","(11.0, 17.5, 17.3)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.0, 9.69)","(9.0, 12.0, 11.95266272189349)"
06-01-2023 13:37:30.275158,"(2.7, 3.25, 3.2214285714285715)","(1.95, 2.4, 2.3654545454545453)","(11.0, 17.5, 17.25)","(31.0, 46.0, 45.6)","(7.5, 10.5, 9.870000000000001)","(9.0, 12.0, 11.981707317073171)"
06-01-2023 13:37:31.257193,"(2.7, 3.25, 3.183333333333333)","(1.95, 2.4, 2.3654545454545453)","(11.0, 17.5, 17.392857142857142)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 10.192307692307692)","(9.0, 12.0, 11.950617283950617)"
06-01-2023 13:37:32.203524,"(2.7, 3.2, 3.1710526315789473)","(1.95, 2.4, 2.3695238095238094)","(11.0, 17.5, 17.4)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 10.277777777777779)","(9.0, 12.0, 11.916666666666666)"
06-01-2023 13:37:33.088954,"(2.7, 3.2, 3.168421052631579)","(1.95, 2.4, 2.3718518518518517)","(11.0, 17.5, 17.4)","(31.0, 46.0, 45.333333333333336)","(7.5, 10.5, 10.277777777777779)","(9.0, 12.0, 11.916666666666666)"
06-01-2023 13:37:34.007442,"(2.7, 3.2, 3.1625)","(1.95, 2.4, 2.379459459459459)","(11.0, 17.5, 16.833333333333332)","(31.0, 46.0, 45.55555555555556)","(7.5, 10.5, 10.325)","(9.0, 12.0, 11.916666666666666)"
06-01-2023 13:37:34.955096,"(2.7, 3.15, 3.114130434782609)","(1.95, 2.4, 2.3857777777777778)","(11.0, 17.5, 17.142857142857142)","(31.0, 46.0, 44.857142857142854)","(7.5, 10.5, 10.325)","(9.0, 12.0, 11.916666666666666)"
06-01-2023 13:37:35.920350,"(2.7, 3.15, 3.113541666666667)","(1.95, 2.42, 2.4194871794871795)","(11.0, 17.5, 16.944444444444443)","(31.0, 46.0, 45.666666666666664)","(7.5, 10.5, 10.65625)","(9.0, 12.0, 11.908045977011493)"
06-01-2023 13:37:36.889815,"(2.7, 3.15, 3.117567567567568)","(1.95, 2.42, 2.3857142857142857)","(11.0, 17.5, 17.25)","(31.0, 46.0, 51.09090909090909)","(7.5, 11.0, 10.5)","(9.0, 12.0, 11.934911242603551)"
06-01-2023 13:37:37.916425,"(2.7, 3.15, 3.117567567567568)","(1.95, 2.42, 2.393333333333333)","(11.0, 17.5, 17.25)","(31.0, 60.0, 52.0)","(7.5, 11.0, 10.5)","(9.0, 12.0, 11.99390243902439)"
06-01-2023 13:37:38.911951,"(2.7, 3.15, 3.117567567567568)","(1.95, 2.42, 2.372)","(11.0, 17.5, 17.25)","(31.0, 55.0, 50.125)","(7.5, 11.0, 9.817391304347828)","(9.0, 12.0, 11.9)"
06-01-2023 13:37:39.853925,"(2.7, 3.15, 3.117567567567568)","(1.95, 2.42, 2.413333333333333)","(11.0, 17.5, 17.25)","(31.0, 55.0, 51.285714285714285)","(7.5, 10.0, 9.806896551724138)","(9.0, 12.0, 11.794117647058824)"
06-01-2023 13:37:40.830288,"(2.7, 3.15, 3.117567567567568)","(1.95, 2.44, 2.4219999999999997)","(11.0, 17.5, 17.25)","(31.0, 55.0, 51.25)","(8.0, 10.0, 9.785454545454547)","(9.0, 12.5, 11.924242424242424)"
06-01-2023 13:37:41.784636,"(2.7, 3.15, 3.119)","(1.95, 2.44, 2.4217391304347826)","(11.0, 17.5, 17.071428571428573)","(31.0, 55.0, 49.16666666666667)","(8.0, 9.8, 9.784615384615385)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:42.681497,"(2.7, 3.15, 3.119)","(1.95, 2.44, 2.4272727272727272)","(11.0, 17.5, 17.09090909090909)","(31.0, 55.0, 46.92307692307692)","(8.0, 9.8, 9.78139534883721)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:43.629615,"(2.7, 3.15, 3.119)","(1.95, 2.44, 2.424)","(11.0, 17.5, 17.09090909090909)","(31.0, 55.0, 51.05263157894737)","(8.0, 9.8, 9.78139534883721)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:44.656380,"(2.7, 3.15, 3.119)","(1.95, 2.46, 2.4386666666666668)","(11.0, 17.5, 17.09090909090909)","(31.0, 55.0, 51.05263157894737)","(8.0, 9.8, 9.55)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:45.565932,"(2.7, 3.15, 3.119)","(1.95, 2.46, 2.4386666666666668)","(11.0, 17.5, 17.09090909090909)","(31.0, 55.0, 51.05263157894737)","(8.0, 9.8, 9.4)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:46.477414,"(2.7, 3.15, 3.119)","(1.95, 2.48, 2.46875)","(11.0, 17.5, 17.1875)","(31.0, 50.0, 48.333333333333336)","(8.0, 9.4, 9.371428571428572)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:47.403287,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.48, 2.473846153846154)","(11.0, 17.5, 17.22222222222222)","(31.0, 48.0, 45.714285714285715)","(8.0, 9.4, 9.422222222222222)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:48.356504,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.48, 2.4699999999999998)","(11.0, 17.5, 17.22222222222222)","(31.0, 48.0, 45.45454545454545)","(8.0, 9.6, 9.470588235294118)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:49.264751,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.48, 2.473846153846154)","(11.0, 17.5, 17.166666666666668)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.536)","(9.0, 12.5, 11.88888888888889)"
06-01-2023 13:37:50.130415,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.46, 2.4575)","(11.0, 17.5, 17.0)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.536)","(9.0, 12.5, 11.725806451612904)"
06-01-2023 13:37:51.089593,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.48, 2.4625)","(11.0, 17.5, 17.0)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.489655172413793)","(9.0, 12.5, 11.725806451612904)"
06-01-2023 13:37:52.177925,"(2.7, 3.15, 3.118627450980392)","(1.95, 2.48, 2.4625)","(11.0, 17.5, 16.681818181818183)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.481481481481481)","(9.0, 12.5, 11.725806451612904)"
06-01-2023 13:37:53.211872,"(2.7, 3.15, 3.11304347826087)","(2.0, 2.52, 2.5181935483870967)","(11.0, 17.5, 16.666666666666668)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.514285714285714)","(9.0, 12.5, 11.725806451612904)"
06-01-2023 13:37:54.149368,"(2.7, 3.1, 3.0708333333333333)","(2.0, 2.5, 2.493846153846154)","(11.0, 17.5, 16.875)","(31.0, 46.0, 45.45454545454545)","(8.0, 9.6, 9.606451612903227)","(9.0, 12.5, 11.764150943396226)"
06-01-2023 13:37:55.044273,"(2.7, 3.1, 3.0568181818181817)","(2.0, 2.5, 2.493846153846154)","(11.0, 17.5, 16.857142857142858)","(31.0, 46.0, 45.6)","(8.0, 9.8, 9.606451612903227)","(9.0, 12.5, 11.75)"
06-01-2023 13:37:55.953672,"(2.7, 3.1, 3.068)","(2.0, 2.52, 2.5033333333333334)","(11.0, 15.5, 15.181818181818182)","(31.0, 48.0, 47.46666666666667)","(8.0, 9.8, 9.666666666666666)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:37:56.928935,"(2.7, 3.1, 3.0568181818181817)","(2.0, 2.52, 2.496923076923077)","(11.0, 16.0, 15.534883720930232)","(31.0, 48.0, 47.46666666666667)","(8.0, 9.8, 9.635294117647058)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:37:57.799734,"(2.7, 3.1, 3.0568181818181817)","(2.0, 2.52, 2.4993103448275864)","(11.0, 16.0, 15.521739130434783)","(31.0, 48.0, 47.333333333333336)","(8.0, 9.8, 9.635294117647058)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:37:58.678541,"(2.7, 3.1, 3.0568181818181817)","(2.0, 2.52, 2.5015384615384617)","(11.0, 15.5, 15.428571428571429)","(31.0, 48.0, 47.333333333333336)","(8.0, 9.8, 9.633333333333333)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:37:59.595483,"(2.7, 3.1, 3.0524999999999998)","(2.0, 2.52, 2.5015384615384617)","(11.0, 15.5, 15.071428571428571)","(31.0, 48.0, 47.333333333333336)","(8.0, 10.0, 9.654901960784313)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:38:00.565534,"(2.7, 3.05, 3.0473684210526315)","(2.0, 2.5, 2.4875)","(11.0, 15.5, 15.094594594594595)","(31.0, 48.0, 47.333333333333336)","(8.0, 10.0, 9.667924528301887)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:38:01.489623,"(2.7, 3.1, 3.0486486486486486)","(2.0, 2.5, 2.4875)","(11.0, 15.5, 15.094594594594595)","(31.0, 48.0, 47.333333333333336)","(8.0, 10.0, 9.667924528301887)","(9.0, 12.5, 12.11111111111111)"
06-01-2023 13:38:02.400397,"(2.7, 3.1, 3.0486486486486486)","(2.0, 2.5, 2.477777777777778)","(11.0, 15.5, 15.094594594594595)","(31.0, 48.0, 49.16666666666667)","(8.0, 10.0, 9.716279069767442)","(9.0, 12.5, 12.038461538461538)"
06-01-2023 13:38:03.371371,"(2.7, 3.1, 3.0507246376811596)","(2.0, 2.5, 2.49)","(11.0, 15.5, 15.151162790697674)","(31.0, 55.0, 50.833333333333336)","(8.0, 9.8, 9.73)","(9.0, 12.5, 12.170454545454545)"
06-01-2023 13:38:04.331567,"(2.7, 3.1, 3.052112676056338)","(2.0, 2.5, 2.486666666666667)","(11.0, 15.5, 15.053191489361701)","(31.0, 55.0, 50.833333333333336)","(8.0, 9.8, 9.73)","(9.0, 12.5, 12.170454545454545)"
06-01-2023 13:38:05.356719,"(2.7, 3.1, 3.052112676056338)","(2.0, 2.5, 2.486666666666667)","(11.0, 15.5, 15.228571428571428)","(31.0, 50.0, 49.62962962962963)","(8.0, 9.8, 9.73)","(9.0, 12.5, 12.170454545454545)"
06-01-2023 13:38:06.365543,"(2.7, 3.1, 3.0585365853658537)","(2.0, 2.48, 2.46375)","(11.0, 16.0, 15.228571428571428)","(31.0, 50.0, 49.67741935483871)","(8.0, 9.8, 9.66)","(9.0, 12.5, 12.042553191489361)"
06-01-2023 13:38:07.430846,"(2.7, 3.1, 3.0571428571428574)","(2.0, 2.52, 2.495151515151515)","(11.0, 16.0, 15.380952380952381)","(31.0, 50.0, 49.375)","(8.0, 9.8, 9.706976744186047)","(9.0, 12.5, 12.042553191489361)"
06-01-2023 13:38:08.497626,"(2.7, 3.1, 3.0571428571428574)","(2.0, 2.54, 2.506530612244898)","(11.0, 15.5, 15.380952380952381)","(31.0, 50.0, 49.375)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.5, 12.032608695652174)"
06-01-2023 13:38:09.564183,"(2.7, 3.1, 3.06)","(2.0, 2.52, 2.5114285714285716)","(11.0, 15.5, 15.090909090909092)","(31.0, 50.0, 45.2)","(8.0, 9.8, 9.675555555555556)","(9.0, 12.5, 12.032608695652174)"
06-01-2023 13:38:10.504719,"(2.7, 3.1, 3.06)","(2.0, 2.52, 2.5105263157894737)","(11.0, 15.5, 15.090909090909092)","(31.0, 50.0, 45.2)","(8.0, 9.8, 9.675555555555556)","(9.0, 12.5, 12.032608695652174)"
06-01-2023 13:38:11.381106,"(2.7, 3.1, 3.06)","(2.0, 2.52, 2.5105263157894737)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 46.57142857142857)","(8.0, 9.8, 9.675555555555556)","(9.0, 12.5, 12.032608695652174)"
06-01-2023 13:38:12.260409,"(2.7, 3.1, 3.06)","(2.0, 2.52, 2.5105263157894737)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 48.2)","(8.0, 9.8, 9.675555555555556)","(9.0, 12.5, 12.0)"
06-01-2023 13:38:13.280634,"(2.7, 3.1, 3.05609756097561)","(2.0, 2.54, 2.5051063829787235)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 48.0)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.836363636363636)"
06-01-2023 13:38:14.334880,"(2.7, 3.1, 3.05609756097561)","(2.0, 2.54, 2.5051063829787235)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 47.23076923076923)","(8.0, 9.8, 9.675555555555556)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:15.241447,"(2.7, 3.1, 3.05609756097561)","(2.0, 2.54, 2.5096296296296297)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 47.23076923076923)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:16.155314,"(2.7, 3.1, 3.05609756097561)","(2.0, 2.54, 2.508888888888889)","(11.0, 15.5, 15.077777777777778)","(31.0, 50.0, 47.0)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:17.143689,"(2.7, 3.1, 3.0475247524752476)","(2.0, 2.54, 2.508888888888889)","(11.0, 15.5, 15.08695652173913)","(31.0, 50.0, 48.15384615384615)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
06-01-2023 13:38:18.172631,"(2.7, 3.1, 3.0475247524752476)","(2.0, 2.54, 2.508888888888889)","(11.0, 15.5, 15.08695652173913)","(31.0, 50.0, 47.333333333333336)","(8.0, 9.8, 9.702439024390245)","(9.0, 12.0, 11.798387096774194)"
