,Dallas Gold,Herzen,Poseidon Wrath,Whitaker,Hardcore Folklore,Uncle Frank,Dried Pepper,Stans Miracle Man,Unified Assets
16-12-2022 10:28:01.282349,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.4, 4.6, 4.109999999999999)","(2.35, 3.95, 3.4485714285714284)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:02.397574,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.95, 3.4485714285714284)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:03.470268,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.95, 3.4485714285714284)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:04.578765,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.95, 3.3)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:05.686671,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.95, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:06.776961,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:07.833906,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:08.955924,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:10.056641,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:11.155582,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 200.39999999999998)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:12.254739,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 120.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:13.335164,"(41.0, 590.0, 374.1875)","(10.0, 18.5, 11.821428571428571)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:14.471207,"(41.0, 590.0, 374.1875)","(10.0, 18.0, 11.6)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:15.573107,"(41.0, 590.0, 374.1875)","(10.0, 17.5, 14.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:16.654878,"(41.0, 590.0, 374.1875)","(10.0, 17.5, 14.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:17.731497,"(41.0, 590.0, 374.1875)","(10.0, 17.5, 14.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:18.763345,"(41.0, 590.0, 374.1875)","(10.0, 17.5, 14.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.2, 6.808695652173912)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:19.848644,"(41.0, 590.0, 374.1875)","(10.0, 21.0, 15.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.0, 6.790909090909091)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:20.982207,"(41.0, 590.0, 374.1875)","(10.0, 21.0, 15.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.0, 6.790909090909091)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:22.042757,"(41.0, 590.0, 374.1875)","(10.0, 21.0, 15.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.0, 6.790909090909091)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.004)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:23.133617,"(41.0, 580.0, 536.3076923076924)","(10.0, 21.0, 15.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.0, 6.790909090909091)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.9, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:24.247137,"(41.0, 530.0, 490.1538461538462)","(10.0, 21.0, 15.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 118.0)","(5.5, 8.0, 6.790909090909091)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 366.85714285714283)"
16-12-2022 10:28:25.401357,"(41.0, 530.0, 490.1538461538462)","(10.0, 21.0, 16.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 170.0, 131.33333333333331)","(5.5, 8.0, 7.125)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 630.0, 455.71428571428567)"
16-12-2022 10:28:26.494930,"(41.0, 530.0, 490.1538461538462)","(10.0, 23.0, 16.5)","(26.0, 320.0, 119.66666666666667)","(17.0, 190.0, 131.33333333333331)","(5.5, 8.0, 9.24)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 700.0, 622.6)"
16-12-2022 10:28:27.561296,"(41.0, 530.0, 490.1538461538462)","(10.0, 22.0, 17.2)","(26.0, 320.0, 119.66666666666667)","(17.0, 190.0, 131.33333333333331)","(5.5, 11.0, 9.24)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 690.0, 622.6)"
16-12-2022 10:28:28.637619,"(41.0, 530.0, 490.1538461538462)","(10.0, 22.0, 17.2)","(26.0, 320.0, 119.66666666666667)","(17.0, 190.0, 131.33333333333331)","(5.5, 11.0, 9.24)","(3.3, 4.6, 4.109999999999999)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 690.0, 622.6)"
16-12-2022 10:28:29.722622,"(41.0, 530.0, 490.1538461538462)","(10.0, 22.0, 17.2)","(26.0, 320.0, 119.66666666666667)","(17.0, 190.0, 97.0)","(5.5, 11.0, 7.92)","(3.3, 4.6, 4.2)","(2.25, 3.8, 3.29)","(6.5, 13.0, 10.866666666666667)","(51.0, 690.0, 559.2727272727273)"
16-12-2022 10:28:30.801349,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.94)","(3.3, 4.5, 4.2)","(2.25, 3.8, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 680.0, 559.2727272727273)"
16-12-2022 10:28:31.898185,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 10.5, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 680.0, 604.6)"
16-12-2022 10:28:32.982542,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:34.018877,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:35.109746,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:36.222544,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:37.280742,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:38.385850,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 97.0)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:39.464871,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 124.5)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:40.572498,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 124.5)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:41.648278,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 124.5)","(5.5, 11.0, 8.8)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:42.723132,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 87.77777777777777)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:43.832918,"(41.0, 510.0, 471.6923076923077)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 25.0, 16.75)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:44.935985,"(41.0, 510.0, 410.5)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 25.0, 16.75)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.285)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:46.017706,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 25.0, 16.75)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.285)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:47.095344,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 25.0, 154.8)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.5215384615384613)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:48.195415,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:49.328646,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 4.2)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:50.401167,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.5, 3.925)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:51.447105,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 8.8, 7.536842105263158)","(3.3, 4.0, 3.925)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:52.512596,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 8.8, 10.455555555555556)","(3.3, 4.0, 3.925)","(2.25, 3.75, 3.334285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:53.607420,"(41.0, 510.0, 454.77777777777777)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 154.8)","(5.5, 11.5, 10.455555555555556)","(3.3, 4.0, 3.925)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:54.718889,"(41.0, 510.0, 454.8333333333333)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 177.42857142857142)","(5.5, 11.5, 10.455555555555556)","(3.3, 4.0, 3.925)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:55.823515,"(41.0, 510.0, 454.8888888888889)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 4.0, 3.5463636363636364)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 604.6)"
16-12-2022 10:28:56.882451,"(41.0, 510.0, 454.8888888888889)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 3.95, 3.236666666666667)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:28:57.965034,"(41.0, 510.0, 454.8888888888889)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 3.95, 3.693846153846154)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:28:59.068882,"(41.0, 510.0, 454.8888888888889)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 3.95, 3.693846153846154)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:29:00.148446,"(41.0, 510.0, 478.84375)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:29:01.223498,"(41.0, 510.0, 410.4)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 10.455555555555556)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.4)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:29:02.305044,"(41.0, 510.0, 410.4)","(10.0, 22.0, 17.2)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 9.15)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.8, 3.4)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:29:03.421465,"(41.0, 510.0, 410.4)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 146.125)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.8, 3.433333333333333)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 513.0)"
16-12-2022 10:29:04.579865,"(41.0, 510.0, 410.4)","(10.0, 18.5, 11.7)","(26.0, 310.0, 116.33333333333333)","(17.0, 190.0, 76.875)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 670.0, 412.79999999999995)"
16-12-2022 10:29:05.697230,"(41.0, 500.0, 337.3333333333333)","(10.0, 18.5, 11.7)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 13.0, 10.866666666666667)","(51.0, 660.0, 412.79999999999995)"
16-12-2022 10:29:06.784153,"(41.0, 500.0, 337.3333333333333)","(10.0, 23.0, 16.5)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 13.0, 11.271428571428572)","(51.0, 660.0, 341.0)"
16-12-2022 10:29:07.872550,"(41.0, 500.0, 337.3333333333333)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:08.952797,"(41.0, 500.0, 337.3333333333333)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 11.5, 8.993333333333332)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:10.021191,"(41.0, 500.0, 337.3333333333333)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 11.5, 7.408695652173913)","(3.3, 3.95, 3.7750000000000004)","(2.25, 3.75, 3.3514285714285714)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:11.114138,"(41.0, 500.0, 337.3333333333333)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 8.8, 7.408695652173913)","(3.3, 4.0, 3.7750000000000004)","(2.25, 3.75, 3.3514285714285714)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:12.240542,"(41.0, 500.0, 337.3333333333333)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 76.875)","(5.5, 8.8, 7.408695652173913)","(3.3, 4.0, 3.8071428571428574)","(2.25, 3.75, 3.3049999999999997)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:13.357791,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3049999999999997)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:14.455379,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3514285714285714)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:15.510697,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.4466666666666663)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:16.589187,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.4466666666666663)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:17.660734,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.4466666666666663)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:18.745274,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.4466666666666663)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:19.836912,"(41.0, 500.0, 425.0)","(10.0, 22.0, 15.142857142857142)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3685714285714283)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:20.897342,"(41.0, 500.0, 425.0)","(10.0, 20.0, 17.5)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3685714285714283)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
16-12-2022 10:29:21.989536,"(41.0, 500.0, 425.0)","(10.0, 20.0, 17.5)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.408695652173913)","(3.3, 3.95, 3.8071428571428574)","(2.25, 3.75, 3.3685714285714283)","(6.5, 12.5, 11.271428571428572)","(51.0, 640.0, 341.0)"
