,Zipping Newman,Contralto,Beware Bob,Lady Wendy Hook,Hard On Me,Berdeen
12-01-2023 17:29:26.508336,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.11111111111111)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.08695652173913)"
12-01-2023 17:29:27.790654,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.11111111111111)","(4.0, 4.6, 4.511111111111111)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.16)"
12-01-2023 17:29:28.998539,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.05263157894737)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.16)"
12-01-2023 17:29:30.115883,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.05263157894737)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.16)"
12-01-2023 17:29:31.278375,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.05263157894737)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.16)"
12-01-2023 17:29:32.432806,"(2.5, 3.35, 3.25)","(11.0, 21.0, 18.05263157894737)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.9)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.16)"
12-01-2023 17:29:33.632577,"(2.5, 3.35, 3.25)","(11.0, 21.0, 17.90909090909091)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.5, 10.933333333333334)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.25)"
12-01-2023 17:29:34.858858,"(2.5, 3.35, 3.25)","(11.0, 21.0, 17.869565217391305)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 10.916666666666666)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:35.935586,"(2.5, 3.35, 3.1625)","(11.0, 21.0, 17.869565217391305)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 10.916666666666666)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.380952380952381)"
12-01-2023 17:29:37.200371,"(2.5, 3.35, 3.1566666666666667)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 10.916666666666666)","(3.6, 4.1, 4.04)","(8.0, 15.5, 15.380952380952381)"
12-01-2023 17:29:38.448467,"(2.5, 3.35, 3.1566666666666667)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 10.916666666666666)","(3.6, 4.1, 4.04)","(8.0, 15.5, 14.764705882352942)"
12-01-2023 17:29:39.543819,"(2.5, 3.35, 3.1566666666666667)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 10.916666666666666)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.068965517241379)"
12-01-2023 17:29:40.718374,"(2.5, 3.35, 3.1566666666666667)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 11.0, 11.727272727272727)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.068965517241379)"
12-01-2023 17:29:41.880690,"(2.5, 3.35, 3.1566666666666667)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.181818181818182)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.068965517241379)"
12-01-2023 17:29:43.072021,"(2.5, 3.35, 3.157142857142857)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.181818181818182)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:44.307735,"(2.5, 3.35, 3.157142857142857)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.181818181818182)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:45.432858,"(2.5, 3.35, 3.157142857142857)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.181818181818182)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.307692307692308)"
12-01-2023 17:29:46.628949,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.181818181818182)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.307692307692308)"
12-01-2023 17:29:47.825069,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.511111111111111)","(8.5, 12.0, 11.357142857142858)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:48.977294,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.5)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:50.227154,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.5)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.222222222222221)"
12-01-2023 17:29:51.394920,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.5)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.0625)"
12-01-2023 17:29:52.602305,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.642857142857142)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.642857142857142)"
12-01-2023 17:29:53.858097,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.444444444444445)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.375)"
12-01-2023 17:29:55.136739,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.0, 11.857142857142858)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.375)"
12-01-2023 17:29:56.278458,"(2.5, 3.3, 3.159375)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4799999999999995)","(8.5, 12.5, 11.857142857142858)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.642857142857142)"
12-01-2023 17:29:57.642300,"(2.5, 3.25, 3.1558823529411764)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4)","(8.5, 12.5, 11.857142857142858)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.53125)"
12-01-2023 17:29:59.153715,"(2.5, 3.25, 3.1558823529411764)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4)","(8.5, 12.5, 12.222222222222221)","(3.6, 4.1, 4.04)","(8.0, 16.0, 15.210526315789474)"
12-01-2023 17:30:00.550024,"(2.5, 3.25, 3.1558823529411764)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.6, 4.4)","(8.5, 12.5, 11.9)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 15.210526315789474)"
12-01-2023 17:30:01.890112,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.75)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 14.854166666666666)"
12-01-2023 17:30:03.232552,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.75)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 14.854166666666666)"
12-01-2023 17:30:04.776392,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.954545454545455)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 14.854166666666666)"
12-01-2023 17:30:06.066435,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.214285714285714)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 15.821428571428571)"
12-01-2023 17:30:07.275973,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.214285714285714)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.0, 14.892857142857142)"
12-01-2023 17:30:08.476110,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.970588235294118)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 14.892857142857142)"
12-01-2023 17:30:09.673167,"(2.5, 3.25, 3.1545454545454543)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.970588235294118)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 14.892857142857142)"
12-01-2023 17:30:10.885220,"(2.5, 3.2, 3.158333333333333)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.970588235294118)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 16.285714285714285)"
12-01-2023 17:30:12.057997,"(2.5, 3.2, 3.0142857142857142)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.954545454545455)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 16.272727272727273)"
12-01-2023 17:30:13.244415,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.9)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 16.1875)"
12-01-2023 17:30:14.383194,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.75)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 16.1875)"
12-01-2023 17:30:15.595018,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.833333333333334)","(3.6, 4.1, 3.9999999999999996)","(8.0, 16.5, 16.25)"
12-01-2023 17:30:16.835617,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 12.071428571428571)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.6)"
12-01-2023 17:30:18.046154,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 12.166666666666666)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.166666666666668)"
12-01-2023 17:30:19.211642,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.928571428571429)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.166666666666668)"
12-01-2023 17:30:20.362885,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.928571428571429)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.166666666666668)"
12-01-2023 17:30:21.528390,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.4526315789473685)","(8.5, 12.5, 11.928571428571429)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.166666666666668)"
12-01-2023 17:30:22.696181,"(2.5, 3.2, 3.0153846153846153)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.26)","(8.5, 12.5, 11.585714285714285)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.166666666666668)"
12-01-2023 17:30:23.840399,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.456521739130435)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.68)"
12-01-2023 17:30:24.964889,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:26.160991,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.222222222222222)","(8.5, 12.5, 11.61111111111111)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:27.328288,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.3)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:28.467968,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:29.513447,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:30.677739,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.136363636363637)","(8.5, 12.5, 11.088235294117647)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:31.913295,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.222222222222222)","(8.5, 12.5, 11.3)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:33.123801,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.1)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.875)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:34.288433,"(2.5, 3.2, 3.118181818181818)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.116129032258065)","(8.5, 12.5, 11.6875)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.862068965517242)"
12-01-2023 17:30:35.365501,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.225)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 18.0, 16.8)"
12-01-2023 17:30:36.583959,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.225)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:37.857066,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.225)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.8)"
12-01-2023 17:30:39.028212,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.225)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.666666666666668)"
12-01-2023 17:30:40.119637,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.225)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.7)"
12-01-2023 17:30:41.193800,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.209375)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.6)"
12-01-2023 17:30:42.248979,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.966666666666665)"
12-01-2023 17:30:43.356972,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.071428571428573)"
12-01-2023 17:30:44.413030,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.789473684210527)"
12-01-2023 17:30:45.491032,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:46.688814,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.88235294117647)"
12-01-2023 17:30:48.008163,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:49.396349,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.088235294117647)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:50.647975,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:51.805682,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.88235294117647)"
12-01-2023 17:30:52.983306,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.25)"
12-01-2023 17:30:54.497947,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.456521739130435)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.88235294117647)"
12-01-2023 17:30:56.381590,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.262162162162162)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 16.88235294117647)"
12-01-2023 17:30:57.532636,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.6, 4.3500000000000005)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 4.04)","(8.0, 17.5, 16.88235294117647)"
12-01-2023 17:30:58.817069,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.25)","(8.5, 12.5, 11.088235294117647)","(3.6, 4.1, 4.04)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:00.306541,"(2.5, 3.15, 3.0934782608695652)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.175)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:01.473150,"(2.5, 3.2, 3.15)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.4, 4.025)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:02.656482,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.083333333333332)","(4.0, 4.4, 4.025)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.0)"
12-01-2023 17:31:04.065895,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.025)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.8666666666666663)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:05.610183,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.025)","(8.5, 12.5, 11.571428571428571)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:06.662895,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.16)","(8.5, 12.5, 11.352941176470589)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.0)"
12-01-2023 17:31:07.833475,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.1)","(8.5, 12.5, 11.525)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:09.071645,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.1)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:10.264120,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.16)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.0)"
12-01-2023 17:31:11.448064,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.1)","(8.5, 12.5, 11.107142857142858)","(3.6, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:12.590292,"(2.5, 3.25, 3.1409090909090907)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.107142857142858)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.3125)"
12-01-2023 17:31:13.790686,"(2.5, 3.25, 3.1772727272727272)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.114285714285715)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.161290322580644)"
12-01-2023 17:31:15.058381,"(2.5, 3.25, 3.183333333333333)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.222222222222221)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.384615384615383)"
12-01-2023 17:31:16.236255,"(2.5, 3.25, 3.183333333333333)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.35)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.357142857142858)"
12-01-2023 17:31:17.383550,"(2.5, 3.25, 3.13)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.114285714285715)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.017857142857142)"
12-01-2023 17:31:18.609918,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.23913043478261)"
12-01-2023 17:31:19.770544,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.23913043478261)"
12-01-2023 17:31:20.916860,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.114285714285715)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.017857142857142)"
12-01-2023 17:31:22.053242,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.0625)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.23913043478261)"
12-01-2023 17:31:23.187068,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.066666666666666)","(8.5, 12.5, 11.454545454545455)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.23913043478261)"
12-01-2023 17:31:24.419623,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.114285714285715)","(8.5, 12.5, 11.454545454545455)","(3.5, 4.1, 3.9999999999999996)","(8.0, 17.5, 17.017857142857142)"
12-01-2023 17:31:25.719695,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.052631578947368)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.9999999999999996)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:26.871478,"(2.5, 3.25, 3.1088235294117648)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.108823529411764)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.9999999999999996)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:27.984679,"(2.5, 3.25, 3.172727272727273)","(11.0, 19.5, 19.272727272727273)","(4.0, 4.4, 4.111538461538461)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.8)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:29.119191,"(2.5, 3.25, 3.172727272727273)","(11.0, 19.5, 19.25)","(4.0, 4.4, 4.110344827586206)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.8)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:30.297590,"(2.5, 3.25, 3.172727272727273)","(11.0, 19.5, 19.25)","(4.0, 4.4, 4.110344827586206)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.8454545454545452)","(8.5, 17.5, 17.23913043478261)"
