,Mon Bel Ange,Rocknroll Da Gama,Quick Step Nz,Purple Shades,Ashlee Nitro,Illbewatching,My Ultimate Clippa,Press Statement,Bettor Getta Lover
12-01-2023 16:54:37.909613,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 5.6)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:39.263004,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:40.634785,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:42.103833,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:43.487786,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:44.881219,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:46.327760,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:47.648027,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.7875)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:49.028249,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.7875)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:50.465659,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.7875)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 24.666666666666668)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:51.930934,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 28.857142857142858)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:53.339343,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 29.555555555555557)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:54.829842,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 29.555555555555557)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:56.411275,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 28.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:57.875669,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:54:59.574134,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:01.405227,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.1909090909090905)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:02.887873,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:04.296416,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:05.773535,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:07.299868,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:08.761158,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:10.176057,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 158.66666666666669)"
12-01-2023 16:55:11.733247,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:13.227841,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:14.713903,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:16.126095,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:17.591218,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:18.993594,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:20.311664,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 14.5)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:21.625927,"(15.0, 36.0, 32.22222222222222)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 26.53333333333333)","(3.6, 5.1, 4.683333333333333)","(31.0, 75.0, 46.714285714285715)","(8.0, 16.0, 12.0625)","(19.0, 32.0, 30.0)","(71.0, 170.0, 153.0)"
12-01-2023 16:55:23.057124,"(15.0, 36.0, 32.111111111111114)","(4.4, 6.6, 6.199999999999999)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.877777777777777)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 29.142857142857142)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:24.964928,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.371428571428571)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.877777777777777)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 29.142857142857142)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:26.305190,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.371428571428571)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.877777777777777)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 29.142857142857142)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:27.766801,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.454545454545454)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.877777777777777)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 29.142857142857142)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:29.343986,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.3999999999999995)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 25.333333333333332)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:30.851098,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.3999999999999995)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 25.333333333333332)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:32.253175,"(15.0, 36.0, 31.0)","(4.4, 6.6, 6.3999999999999995)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:33.576724,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:34.964522,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:36.421653,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:37.819174,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:39.262386,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:40.714297,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:42.084694,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:43.524718,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:44.950335,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:46.416247,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 113.33333333333333)"
12-01-2023 16:55:47.728161,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:49.025727,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.75)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:50.331754,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.610000000000001)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:52.014037,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.610000000000001)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:53.644883,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.46)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 4.875)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:55.143317,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.6, 6.7)","(2.2, 99999, 99990)","(19.0, 34.0, 24.666666666666664)","(3.6, 5.1, 5.333333333333333)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:56.636139,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 34.0, 21.555555555555557)","(3.6, 5.6, 5.333333333333333)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:58.090613,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 34.0, 21.555555555555557)","(3.6, 5.6, 5.0285714285714285)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:55:59.883804,"(15.0, 36.0, 24.666666666666668)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 34.0, 21.555555555555557)","(3.6, 5.6, 4.98)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:01.404538,"(15.0, 36.0, 23.25)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 34.0, 28.5)","(3.6, 5.5, 4.671428571428571)","(31.0, 75.0, 50.25)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.714285714285715)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:02.820329,"(15.0, 36.0, 25.42857142857143)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 32.0, 27.5)","(3.6, 5.6, 4.56)","(31.0, 75.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 26.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:04.373487,"(15.0, 34.0, 25.42857142857143)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 32.0, 27.5)","(3.6, 5.6, 5.1)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 26.0)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:05.933237,"(15.0, 34.0, 25.42857142857143)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(19.0, 32.0, 24.25)","(3.6, 5.5, 4.642857142857142)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:07.421460,"(14.0, 32.0, 26.8)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:08.859642,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:10.214642,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 140.0)"
12-01-2023 16:56:11.574741,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 150.0)"
12-01-2023 16:56:13.010212,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 150.0)"
12-01-2023 16:56:14.366009,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.9)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 27.5)","(71.0, 170.0, 150.0)"
12-01-2023 16:56:15.945175,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.966666666666667)","(31.0, 70.0, 56.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 29.3)","(71.0, 170.0, 150.0)"
12-01-2023 16:56:17.403226,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.727272727272727)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 5.05)","(31.0, 70.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:18.894940,"(14.0, 32.0, 28.75)","(4.4, 6.8, 6.7384615384615385)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:20.583851,"(14.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.7384615384615385)","(2.2, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(19.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:22.154047,"(15.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.7384615384615385)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.3125)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:23.541184,"(15.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.7384615384615385)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.208333333333334)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:25.094873,"(15.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.753846153846154)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.520000000000001)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:26.633333,"(14.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.753846153846154)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.0, 12.5, 10.520000000000001)","(19.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:28.163373,"(14.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.753846153846154)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.5, 12.5, 10.520000000000001)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:29.597971,"(15.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.753846153846154)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.5, 12.5, 10.520000000000001)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
12-01-2023 16:56:31.096289,"(15.0, 32.0, 23.666666666666668)","(4.4, 6.8, 6.753846153846154)","(2.15, 99999, 99990)","(20.0, 30.0, 24.25)","(3.6, 5.5, 4.84)","(31.0, 75.0, 53.0)","(8.5, 12.5, 10.520000000000001)","(20.0, 32.0, 30.0)","(71.0, 170.0, 137.85714285714286)"
