,Drink Ciders,Avas Boy,Bonnie Rico,Shian Pixie,Royal Look,Spring Rowan,Outback Gold,Spring Betty
06-01-2023 17:15:13.864574,"(7.0, 8.8, 8.275)","(10.0, 15.0, 13.714285714285714)","(6.0, 9.2, 8.72)","(3.0, 3.5, 3.4166666666666665)","(6.5, 9.2, 8.838095238095239)","(4.0, 4.7, 4.62)","(15.0, 20.0, 22.333333333333332)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:15.103071,"(7.0, 8.8, 7.909677419354838)","(10.0, 15.0, 14.454545454545455)","(6.0, 9.2, 8.56)","(3.0, 3.5, 3.4166666666666665)","(6.5, 9.2, 8.241666666666665)","(4.0, 4.7, 4.62)","(15.0, 23.0, 21.782608695652172)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:16.302738,"(7.0, 8.8, 8.033333333333333)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.2, 8.56)","(3.0, 3.5, 3.414285714285714)","(6.5, 9.2, 8.241666666666665)","(4.0, 4.7, 4.594736842105263)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:17.488446,"(7.0, 8.8, 8.033333333333333)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.2, 8.616666666666665)","(3.0, 3.5, 3.414285714285714)","(6.5, 9.2, 8.625)","(4.0, 4.7, 4.62)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:18.676691,"(7.0, 8.8, 8.033333333333333)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.2, 8.833333333333332)","(3.0, 3.5, 3.414285714285714)","(6.5, 9.2, 8.625)","(4.0, 4.7, 4.62)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:19.803856,"(7.0, 8.8, 8.072727272727272)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.2, 8.833333333333332)","(3.0, 3.5, 3.414285714285714)","(6.5, 9.2, 8.625)","(4.0, 4.7, 4.62)","(15.0, 23.0, 21.782608695652172)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:20.882296,"(7.0, 8.6, 8.40952380952381)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.2, 8.833333333333332)","(3.0, 3.5, 3.414285714285714)","(6.5, 9.2, 8.623999999999999)","(4.0, 4.7, 4.62)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:21.963688,"(7.0, 8.6, 8.32)","(10.0, 15.0, 14.571428571428571)","(6.0, 9.0, 8.923809523809524)","(3.0, 3.45, 3.4125)","(6.5, 9.2, 8.623999999999999)","(4.0, 4.7, 4.62)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:23.039078,"(7.0, 8.6, 8.184615384615384)","(10.0, 15.0, 14.6)","(6.0, 9.2, 8.93076923076923)","(3.0, 3.45, 3.4125)","(6.5, 9.2, 8.942857142857143)","(4.0, 4.7, 4.666666666666666)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:24.185023,"(7.0, 8.6, 8.085714285714285)","(10.0, 15.0, 14.4)","(6.0, 9.2, 8.93076923076923)","(3.0, 3.45, 3.4125)","(6.5, 9.0, 8.705263157894736)","(4.0, 4.8, 4.628571428571428)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:25.346089,"(7.0, 8.6, 8.184615384615384)","(10.0, 15.0, 14.444444444444445)","(6.0, 9.2, 8.93076923076923)","(3.0, 3.45, 3.4125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.8, 4.635)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:26.512158,"(7.0, 8.6, 8.184615384615384)","(10.0, 15.0, 14.642857142857142)","(6.0, 9.2, 8.93076923076923)","(3.0, 3.45, 3.4125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.8, 4.616666666666666)","(15.0, 23.0, 22.36842105263158)","(18.0, 40.0, 39.2)"
06-01-2023 17:15:27.660824,"(7.0, 8.6, 7.933333333333333)","(10.0, 15.0, 14.444444444444445)","(6.0, 9.2, 8.93076923076923)","(3.0, 3.45, 3.4382352941176473)","(6.5, 9.0, 8.672727272727272)","(4.0, 4.8, 4.666666666666666)","(15.0, 23.0, 22.428571428571427)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:28.792924,"(7.0, 8.6, 7.817391304347826)","(10.0, 15.0, 14.642857142857142)","(6.0, 9.0, 8.89090909090909)","(3.0, 3.5, 3.4382352941176473)","(6.5, 9.0, 8.65)","(4.0, 4.8, 4.642857142857142)","(15.0, 23.0, 20.75)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:29.916881,"(7.0, 8.6, 8.06)","(10.0, 15.0, 14.736842105263158)","(6.0, 9.0, 8.833333333333334)","(3.0, 3.5, 3.4214285714285713)","(6.5, 9.0, 8.719999999999999)","(4.0, 4.8, 4.666666666666666)","(15.0, 23.0, 22.1)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:31.043168,"(7.0, 8.6, 8.168)","(10.0, 15.0, 14.736842105263158)","(6.0, 9.0, 8.784615384615384)","(3.0, 3.5, 3.4214285714285713)","(6.5, 9.0, 8.688888888888888)","(4.0, 4.8, 4.623529411764705)","(15.0, 23.0, 22.25)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:32.112740,"(7.0, 8.6, 8.06)","(10.0, 15.0, 14.6875)","(6.0, 9.0, 8.784615384615384)","(3.0, 3.5, 3.416666666666667)","(6.5, 9.0, 8.688888888888888)","(4.0, 4.8, 4.623529411764705)","(15.0, 23.0, 22.25)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:33.199954,"(7.0, 8.6, 8.06)","(10.0, 15.0, 14.6875)","(6.0, 9.0, 8.674999999999999)","(3.0, 3.45, 3.405555555555556)","(6.5, 9.0, 8.719999999999999)","(4.0, 4.8, 4.623529411764705)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:34.307038,"(7.0, 8.6, 8.168)","(10.0, 15.0, 14.6875)","(6.0, 9.0, 8.628571428571428)","(3.0, 3.45, 3.408823529411765)","(6.5, 9.0, 8.622222222222222)","(4.0, 4.8, 4.633333333333333)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:35.384776,"(7.0, 8.0, 7.907692307692308)","(10.0, 15.0, 14.6875)","(6.0, 9.0, 8.628571428571428)","(3.0, 3.45, 3.4111111111111114)","(6.5, 9.0, 8.622222222222222)","(4.0, 4.8, 4.633333333333333)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:36.520869,"(7.0, 8.6, 8.088888888888889)","(10.0, 15.0, 14.6875)","(6.0, 9.0, 8.61)","(3.0, 3.45, 3.4369565217391305)","(6.5, 9.0, 8.546666666666667)","(4.0, 4.8, 4.633333333333333)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:37.831450,"(7.0, 8.6, 8.216)","(10.0, 15.0, 14.736842105263158)","(6.0, 9.0, 8.422222222222222)","(3.0, 3.45, 3.4403225806451614)","(6.5, 9.0, 8.546666666666667)","(4.0, 4.8, 4.675)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:39.201922,"(7.0, 8.6, 8.244444444444444)","(10.0, 15.0, 14.736842105263158)","(6.0, 9.0, 8.606060606060606)","(3.0, 3.45, 3.4482142857142857)","(6.5, 9.0, 8.435294117647059)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:40.244772,"(7.0, 8.6, 8.163636363636364)","(10.0, 15.0, 14.736842105263158)","(6.0, 9.0, 8.606060606060606)","(3.0, 3.45, 3.4482142857142857)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.454545454545453)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:41.291623,"(7.0, 8.6, 8.163636363636364)","(10.0, 15.0, 14.736842105263158)","(6.0, 8.8, 8.695652173913045)","(3.0, 3.5, 3.4814814814814814)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:42.311575,"(7.0, 8.6, 8.163636363636364)","(10.0, 15.0, 14.736842105263158)","(6.0, 8.8, 8.695652173913045)","(3.0, 3.5, 3.4814814814814814)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:43.376465,"(7.0, 8.6, 8.163636363636364)","(10.0, 15.0, 14.736842105263158)","(6.0, 8.8, 8.695652173913045)","(3.0, 3.5, 3.4814814814814814)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.7, 4.633333333333333)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:44.439637,"(7.0, 8.6, 8.163636363636364)","(10.0, 17.0, 14.84)","(6.0, 8.8, 8.2)","(3.0, 3.5, 3.4814814814814814)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.8, 4.633333333333333)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:45.590762,"(7.0, 8.6, 8.163636363636364)","(10.0, 17.0, 14.875)","(6.0, 8.4, 8.2)","(3.0, 3.5, 3.4814814814814814)","(6.5, 9.0, 8.446153846153846)","(4.0, 4.8, 4.675)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:46.760716,"(7.0, 8.6, 8.163636363636364)","(10.0, 16.5, 14.558823529411764)","(6.0, 8.2, 8.08)","(3.0, 3.5, 3.533333333333333)","(6.5, 9.0, 8.52)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:47.923155,"(7.0, 8.6, 8.163636363636364)","(10.0, 16.5, 14.85)","(6.0, 8.2, 7.84)","(3.0, 3.55, 3.526923076923077)","(6.5, 9.0, 8.723076923076924)","(4.0, 4.7, 4.675)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:49.098359,"(7.0, 8.6, 8.142857142857142)","(10.0, 16.5, 15.033333333333333)","(6.0, 8.2, 7.959999999999999)","(3.0, 3.55, 3.529166666666667)","(6.5, 9.0, 8.736)","(4.0, 4.7, 4.65)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:50.145159,"(7.0, 8.6, 8.142857142857142)","(10.0, 16.5, 14.961538461538462)","(6.0, 8.2, 8.028571428571428)","(3.0, 3.55, 3.529166666666667)","(6.5, 9.0, 8.528571428571428)","(4.0, 4.7, 4.65)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:51.257998,"(7.0, 8.6, 8.130434782608695)","(10.0, 15.5, 15.423076923076923)","(6.0, 8.4, 8.24)","(3.0, 3.55, 3.526923076923077)","(6.5, 9.0, 8.582608695652175)","(4.0, 4.7, 4.609999999999999)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:52.287549,"(7.0, 8.4, 8.142857142857142)","(10.0, 15.5, 15.423076923076923)","(6.0, 8.4, 8.24)","(3.0, 3.55, 3.475)","(6.5, 9.0, 8.65)","(4.0, 4.7, 4.62)","(15.0, 23.0, 22.714285714285715)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:53.413437,"(7.0, 8.4, 8.142857142857142)","(10.0, 15.5, 15.423076923076923)","(6.0, 8.4, 8.2)","(3.0, 3.55, 3.47)","(6.5, 9.0, 8.626666666666667)","(4.0, 4.7, 4.62)","(15.0, 23.0, 25.333333333333332)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:54.533443,"(7.0, 8.4, 8.142857142857142)","(10.0, 15.5, 15.423076923076923)","(6.0, 8.4, 8.2)","(3.0, 3.55, 3.47)","(6.5, 9.0, 8.68)","(4.0, 4.7, 4.590909090909091)","(15.0, 27.0, 24.1875)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:55.940225,"(7.0, 8.4, 8.08695652173913)","(10.0, 15.5, 15.423076923076923)","(6.0, 8.4, 8.2)","(3.0, 3.55, 3.5157142857142856)","(6.5, 9.0, 8.68)","(4.0, 4.7, 4.590909090909091)","(15.0, 27.0, 24.352941176470587)","(18.0, 40.0, 39.23076923076923)"
06-01-2023 17:15:57.159619,"(6.5, 8.4, 8.08695652173913)","(10.0, 15.5, 14.588235294117647)","(6.0, 8.4, 8.3)","(3.0, 3.55, 3.5)","(6.5, 9.0, 8.664)","(4.0, 4.7, 4.574074074074074)","(15.0, 27.0, 24.470588235294116)","(18.0, 40.0, 39.354838709677416)"
06-01-2023 17:15:58.367224,"(6.5, 8.4, 8.071428571428571)","(10.0, 16.0, 15.1)","(6.0, 8.4, 8.3)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(15.0, 25.0, 23.615384615384617)","(18.0, 40.0, 39.354838709677416)"
06-01-2023 17:15:59.545957,"(6.5, 8.4, 8.071428571428571)","(10.0, 15.0, 14.59090909090909)","(6.0, 8.4, 8.3)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(15.0, 25.0, 23.615384615384617)","(18.0, 40.0, 39.354838709677416)"
06-01-2023 17:16:00.666204,"(6.5, 8.4, 8.071428571428571)","(10.0, 14.5, 14.444444444444445)","(6.0, 8.4, 8.3)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(15.0, 25.0, 25.2)","(18.0, 40.0, 39.25925925925926)"
06-01-2023 17:16:01.786542,"(6.5, 8.4, 8.071428571428571)","(10.0, 14.5, 14.447368421052632)","(6.0, 8.4, 8.2)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(15.0, 27.0, 26.523809523809526)","(18.0, 40.0, 39.25925925925926)"
06-01-2023 17:16:02.909078,"(6.5, 8.4, 8.071428571428571)","(10.0, 15.5, 14.85135135135135)","(6.0, 8.4, 8.2)","(3.0, 3.5, 3.48125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(15.0, 27.0, 24.96875)","(18.0, 40.0, 38.57142857142857)"
06-01-2023 17:16:04.057123,"(6.5, 8.4, 8.071428571428571)","(10.0, 15.0, 14.911764705882353)","(6.0, 8.4, 8.2)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.583333333333333)","(16.0, 27.0, 24.96875)","(18.0, 40.0, 39.166666666666664)"
06-01-2023 17:16:05.238848,"(6.5, 8.4, 8.071428571428571)","(10.0, 15.0, 14.8125)","(6.0, 8.4, 8.1)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.578260869565217)","(16.0, 27.0, 24.96875)","(18.0, 40.0, 39.411764705882355)"
06-01-2023 17:16:06.396211,"(6.5, 8.4, 8.093333333333334)","(10.0, 15.0, 14.875)","(6.0, 8.4, 8.1)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.590322580645162)","(16.0, 27.0, 24.96875)","(18.0, 40.0, 39.142857142857146)"
06-01-2023 17:16:07.456972,"(6.5, 8.4, 8.093333333333334)","(10.0, 15.0, 14.678571428571429)","(6.0, 8.4, 8.1)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.58)","(16.0, 27.0, 24.87878787878788)","(18.0, 40.0, 39.41935483870968)"
06-01-2023 17:16:08.492492,"(6.5, 8.4, 8.093333333333334)","(10.0, 15.0, 14.76923076923077)","(6.0, 8.4, 8.1)","(3.0, 3.55, 3.5125)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.590322580645162)","(16.0, 27.0, 24.11111111111111)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:09.537141,"(6.5, 8.4, 8.093333333333334)","(10.0, 15.0, 14.76923076923077)","(6.0, 8.4, 8.1)","(3.0, 3.55, 3.532142857142857)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.590322580645162)","(16.0, 27.0, 24.23076923076923)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:10.732269,"(6.5, 8.4, 8.137142857142857)","(10.0, 15.0, 14.76923076923077)","(6.0, 8.4, 8.146666666666667)","(3.0, 3.55, 3.532142857142857)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.590322580645162)","(16.0, 27.0, 25.5)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:11.884278,"(6.5, 8.4, 8.137142857142857)","(10.0, 15.0, 14.76923076923077)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.55, 3.426923076923077)","(6.5, 9.0, 8.652173913043478)","(4.0, 4.7, 4.574074074074074)","(16.0, 27.0, 25.785714285714285)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:13.085359,"(6.5, 8.4, 8.137142857142857)","(10.0, 15.5, 15.333333333333334)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4294871794871797)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.68)","(16.0, 29.0, 26.647058823529413)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:14.264784,"(6.5, 8.4, 8.137142857142857)","(10.0, 16.5, 16.161290322580644)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4136363636363636)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.607142857142858)","(16.0, 29.0, 27.064516129032256)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:15.436033,"(6.5, 8.4, 8.137142857142857)","(10.0, 17.0, 16.161290322580644)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4136363636363636)","(6.5, 9.0, 8.62)","(4.0, 4.7, 4.607142857142858)","(16.0, 29.0, 27.064516129032256)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:16.491282,"(6.5, 8.4, 8.137142857142857)","(10.0, 17.0, 16.037037037037038)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.425925925925926)","(6.5, 9.0, 8.62)","(4.0, 4.7, 4.611111111111112)","(16.0, 29.0, 27.064516129032256)","(18.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:17.531289,"(6.5, 8.4, 8.121212121212121)","(10.0, 17.0, 15.916666666666666)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.424137931034483)","(6.5, 9.0, 8.683333333333334)","(4.0, 4.7, 4.629411764705882)","(16.0, 29.0, 27.064516129032256)","(18.0, 40.0, 39.357142857142854)"
06-01-2023 17:16:18.513314,"(6.5, 8.4, 8.121212121212121)","(10.0, 17.0, 15.78125)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4267857142857143)","(6.5, 9.0, 8.683333333333334)","(4.0, 4.7, 4.629411764705882)","(16.0, 29.0, 27.064516129032256)","(20.0, 40.0, 39.357142857142854)"
06-01-2023 17:16:19.635843,"(6.5, 8.4, 8.071428571428571)","(10.0, 17.0, 16.0)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.427777777777778)","(6.5, 9.0, 8.674285714285714)","(4.0, 4.7, 4.629411764705882)","(16.0, 29.0, 26.63888888888889)","(20.0, 40.0, 39.357142857142854)"
06-01-2023 17:16:20.754657,"(6.5, 8.4, 8.121212121212121)","(10.0, 16.5, 16.333333333333332)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4029411764705886)","(6.5, 9.0, 8.62)","(4.0, 4.7, 4.629411764705882)","(16.0, 29.0, 26.63888888888889)","(20.0, 40.0, 39.37931034482759)"
06-01-2023 17:16:21.932976,"(6.5, 8.4, 8.082758620689654)","(10.0, 16.5, 16.35)","(6.0, 8.2, 8.146666666666667)","(3.0, 3.45, 3.4029411764705886)","(6.5, 9.0, 8.62)","(4.0, 4.7, 4.629411764705882)","(16.0, 29.0, 26.63888888888889)","(20.0, 40.0, 45.5)"
06-01-2023 17:16:23.154225,"(6.5, 8.4, 8.129411764705882)","(10.0, 16.5, 16.35)","(6.0, 8.2, 8.12)","(3.0, 3.45, 3.41)","(6.5, 9.0, 8.669565217391304)","(4.0, 4.7, 4.625)","(16.0, 29.0, 26.714285714285715)","(20.0, 46.0, 45.5)"
06-01-2023 17:16:24.350935,"(6.5, 8.4, 8.162962962962963)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.2, 7.96)","(3.0, 3.45, 3.3937500000000003)","(6.5, 9.0, 8.68421052631579)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 46.0, 45.72727272727273)"
06-01-2023 17:16:25.431968,"(6.5, 8.4, 8.162962962962963)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.2)","(3.0, 3.45, 3.388888888888889)","(6.5, 9.0, 8.68421052631579)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 46.0, 45.75)"
06-01-2023 17:16:26.553741,"(6.5, 8.4, 8.162962962962963)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.2, 7.933333333333333)","(3.0, 3.45, 3.388888888888889)","(6.5, 9.0, 8.68421052631579)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 46.0, 45.935483870967744)"
06-01-2023 17:16:27.591467,"(6.5, 8.4, 8.162962962962963)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.2, 7.933333333333333)","(3.0, 3.45, 3.388888888888889)","(6.5, 9.0, 8.666666666666666)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 48.0, 45.935483870967744)"
06-01-2023 17:16:28.584181,"(6.5, 8.4, 8.177777777777777)","(10.0, 16.0, 15.923076923076923)","(6.0, 8.2, 8.169230769230769)","(3.0, 3.45, 3.3988372093023256)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 48.0, 45.935483870967744)"
06-01-2023 17:16:29.642243,"(6.5, 8.4, 8.177777777777777)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.088000000000001)","(3.0, 3.45, 3.4021739130434785)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.714285714285715)","(20.0, 48.0, 45.935483870967744)"
06-01-2023 17:16:30.656754,"(6.5, 8.4, 8.188235294117646)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.088000000000001)","(3.0, 3.45, 3.4021739130434785)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.63125)","(16.0, 29.0, 26.435897435897434)","(20.0, 48.0, 43.333333333333336)"
06-01-2023 17:16:31.914031,"(6.5, 8.4, 8.188235294117646)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.088000000000001)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.690909090909091)","(16.0, 29.0, 26.435897435897434)","(20.0, 48.0, 41.411764705882355)"
06-01-2023 17:16:33.143821,"(6.5, 8.4, 8.188235294117646)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.088000000000001)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.691666666666666)","(16.0, 29.0, 26.142857142857142)","(20.0, 48.0, 45.111111111111114)"
06-01-2023 17:16:34.363583,"(6.5, 8.4, 8.188235294117646)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.088000000000001)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.696)","(17.0, 29.0, 27.04)","(21.0, 46.0, 43.333333333333336)"
06-01-2023 17:16:35.937003,"(6.5, 8.4, 8.151724137931035)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.4, 8.014634146341463)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.696)","(17.0, 28.0, 26.11764705882353)","(21.0, 42.0, 41.55555555555556)"
06-01-2023 17:16:37.173746,"(6.5, 8.4, 8.151724137931035)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.2, 7.991304347826087)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.7, 4.72)","(17.0, 28.0, 26.0)","(21.0, 42.0, 41.2)"
06-01-2023 17:16:38.400246,"(6.5, 8.4, 8.151724137931035)","(10.0, 16.0, 15.9)","(6.0, 8.2, 7.991304347826087)","(3.0, 3.45, 3.3976190476190475)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.742857142857143)","(17.0, 28.0, 25.925925925925927)","(21.0, 42.0, 40.46153846153846)"
06-01-2023 17:16:39.387416,"(6.5, 8.4, 8.151724137931035)","(10.0, 16.0, 15.88888888888889)","(6.0, 8.0, 7.946666666666666)","(3.0, 3.45, 3.4369565217391305)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.733333333333333)","(17.0, 28.0, 26.0)","(21.0, 42.0, 41.2)"
06-01-2023 17:16:40.504678,"(6.5, 8.4, 8.181818181818182)","(10.0, 16.0, 15.928571428571429)","(6.0, 8.0, 7.91578947368421)","(3.0, 3.4, 3.3981132075471696)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.7405405405405405)","(17.0, 28.0, 26.0)","(21.0, 42.0, 41.2)"
06-01-2023 17:16:41.666157,"(6.5, 8.4, 8.181818181818182)","(10.0, 16.5, 15.65)","(6.0, 8.0, 7.91578947368421)","(3.0, 3.4, 3.3981132075471696)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.7405405405405405)","(17.0, 28.0, 26.0)","(21.0, 42.0, 41.55555555555556)"
06-01-2023 17:16:42.908490,"(6.5, 8.4, 8.181818181818182)","(10.0, 16.5, 15.65)","(6.0, 8.0, 7.91578947368421)","(3.0, 3.4, 3.398360655737705)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.8, 4.730769230769231)","(17.0, 28.0, 26.0)","(21.0, 42.0, 41.42857142857143)"
06-01-2023 17:16:43.929875,"(6.5, 8.4, 8.22)","(11.0, 16.5, 15.557142857142857)","(6.0, 8.0, 7.905882352941177)","(3.0, 3.4, 3.398360655737705)","(6.5, 9.0, 8.654545454545454)","(4.0, 4.9, 4.713333333333334)","(18.0, 28.0, 25.75)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:45.076203,"(6.5, 8.4, 8.22)","(11.0, 16.0, 15.88888888888889)","(6.0, 8.0, 7.785714285714286)","(3.0, 3.4, 3.3916666666666666)","(6.5, 9.0, 8.76)","(4.0, 4.9, 4.7625)","(18.0, 28.0, 25.677419354838708)","(21.0, 40.0, 39.5)"
