,Kween Kanali,Improper,Graphite Mist,Shalook,Communication,Huayu Rainbow,Shezabarbie,Wicked Missile
10-01-2023 14:58:52.846082,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.0888888888888895)","(4.6, 5.9, 5.58)","(26.0, 48.0, 36.0)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:58:54.095453,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.0888888888888895)","(4.6, 5.9, 5.58)","(26.0, 48.0, 36.0)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:58:55.406218,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 36.0)","(101.0, 230.0, 226.0)","(91.0, 220.0, 195.0)"
10-01-2023 14:58:56.760753,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 36.0)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:58:58.078884,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:58:59.393549,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:00.785197,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:02.106713,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:03.424776,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.085714285714285)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:05.814817,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:07.286690,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.9)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 168.0)"
10-01-2023 14:59:08.653954,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.6, 6.6000000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:10.036755,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.4, 6.6000000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:11.506152,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.4, 6.35)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:12.860832,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.4, 6.2823529411764705)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:14.191982,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.525)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:15.549189,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.525)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:16.882546,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.442105263157895)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:18.304421,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.442105263157895)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 195.0)"
10-01-2023 14:59:19.680236,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.442105263157895)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.58)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:21.125354,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:22.535964,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:23.926229,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:25.287962,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:26.720217,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:28.134657,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:29.556024,"(7.5, 10.5, 9.933333333333334)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 230.0, 168.0)"
10-01-2023 14:59:30.971701,"(7.5, 10.5, 9.528571428571428)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:32.387958,"(7.5, 10.5, 9.528571428571428)","(5.0, 7.2, 6.635294117647059)","(2.6, 3.4, 3.37)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:33.771136,"(7.5, 9.8, 9.3)","(5.0, 7.2, 6.635294117647059)","(2.6, 3.4, 3.37)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.544444444444444)","(26.0, 48.0, 44.30769230769231)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:35.156686,"(7.5, 9.8, 9.3)","(5.0, 7.2, 6.4)","(2.6, 3.4, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.867741935483871)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:36.586948,"(7.5, 9.8, 9.3)","(5.0, 7.2, 6.4)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.867741935483871)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:38.218337,"(7.5, 9.8, 9.3)","(5.0, 7.2, 6.4)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.867741935483871)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 226.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:39.859389,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.311111111111111)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 224.0)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:41.332863,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.311111111111111)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 195.0)"
10-01-2023 14:59:42.841944,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.635294117647059)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:44.411081,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.635294117647059)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:45.835886,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.635294117647059)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 44.57142857142857)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:47.238430,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 48.0, 108.22222222222223)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:48.777070,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 130.0, 87.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:50.178475,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 120.0, 87.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:51.609420,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 120.0, 87.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 14:59:53.047059,"(7.5, 9.8, 9.436363636363637)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 120.0, 86.8)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 168.0)"
10-01-2023 14:59:54.452525,"(7.5, 9.8, 9.18888888888889)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 100.0, 71.71428571428572)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:55.849146,"(7.5, 9.8, 9.18888888888889)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 100.0, 71.71428571428572)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:57.272054,"(7.5, 9.8, 9.18888888888889)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 100.0, 65.05882352941177)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 14:59:58.786665,"(7.5, 9.8, 9.18888888888889)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 100.0, 65.05882352941177)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 15:00:00.218488,"(7.5, 9.8, 9.18888888888889)","(5.0, 7.2, 6.5600000000000005)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.12)","(4.6, 5.9, 5.85)","(26.0, 100.0, 74.17391304347825)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 15:00:01.636631,"(7.5, 9.8, 9.276190476190477)","(5.0, 7.2, 6.533333333333333)","(2.6, 3.35, 3.262)","(3.6, 4.2, 4.138461538461539)","(4.6, 5.9, 5.85)","(26.0, 100.0, 84.23529411764706)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 15:00:03.414780,"(7.5, 9.8, 9.1125)","(5.0, 7.2, 6.666666666666667)","(2.6, 3.35, 3.2754237288135593)","(3.6, 4.2, 4.166666666666667)","(4.6, 5.9, 6.050000000000001)","(26.0, 95.0, 83.41176470588235)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 168.0)"
10-01-2023 15:00:04.959382,"(7.5, 9.8, 9.854545454545454)","(5.0, 7.2, 6.666666666666667)","(2.6, 3.35, 3.2754237288135593)","(3.6, 4.2, 4.166666666666667)","(4.6, 6.2, 6.3090909090909095)","(26.0, 90.0, 73.23076923076923)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 195.0)"
10-01-2023 15:00:06.492466,"(7.5, 11.0, 9.6)","(5.0, 7.2, 6.571428571428572)","(2.6, 3.35, 3.2738095238095237)","(3.6, 4.2, 4.142857142857143)","(4.6, 6.8, 6.275)","(26.0, 85.0, 62.75)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 15:00:07.868673,"(7.5, 10.0, 9.6)","(5.0, 7.0, 6.571428571428572)","(2.6, 3.35, 3.2738095238095237)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 80.0, 66.72727272727272)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 15:00:09.264838,"(7.5, 10.0, 9.49090909090909)","(5.0, 7.0, 6.411764705882353)","(2.6, 3.35, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 70.0, 58.66666666666667)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 195.0)"
10-01-2023 15:00:10.725461,"(7.5, 10.0, 9.416666666666666)","(5.0, 7.0, 6.35)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 70.0, 53.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 206.66666666666666)"
10-01-2023 15:00:12.223487,"(7.5, 10.0, 9.416666666666666)","(5.0, 7.0, 6.4375)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.133333333333333)","(26.0, 70.0, 48.666666666666664)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 206.66666666666666)"
10-01-2023 15:00:13.636188,"(7.5, 10.0, 9.416666666666666)","(5.0, 7.0, 6.4375)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.133333333333333)","(26.0, 55.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 206.66666666666666)"
10-01-2023 15:00:15.083933,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.55)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.133333333333333)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 182.85714285714286)"
10-01-2023 15:00:16.520099,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.55)","(2.6, 3.4, 3.357142857142857)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.133333333333333)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:18.759087,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.55)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:20.378925,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.55)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:21.789134,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.55)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:23.269159,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:24.735626,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.2)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:26.348450,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.8, 6.3999999999999995)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 155.0)"
10-01-2023 15:00:27.948296,"(7.5, 10.0, 9.533333333333333)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.4, 3.3625)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.25)","(26.0, 50.0, 36.666666666666664)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 183.33333333333331)"
10-01-2023 15:00:29.358770,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.4, 3.768181818181818)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 50.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:30.787943,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.768181818181818)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:32.543952,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.768181818181818)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:34.217027,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.805)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:35.606312,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.805)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:36.932320,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.805)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:38.267569,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.805)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.016666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 230.0, 183.33333333333331)"
10-01-2023 15:00:39.563057,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 133.33333333333334)"
10-01-2023 15:00:40.901212,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 208.57142857142856)","(91.0, 220.0, 133.33333333333334)"
10-01-2023 15:00:42.201124,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 133.33333333333334)"
10-01-2023 15:00:43.432592,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 133.33333333333334)"
10-01-2023 15:00:44.664112,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 133.33333333333334)"
10-01-2023 15:00:45.842937,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 15:00:47.238400,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.689285714285714)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 15:00:48.546695,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.4375)","(2.6, 3.85, 3.7214285714285715)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.090909090909091)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 197.27272727272725)"
10-01-2023 15:00:49.724282,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.4375)","(2.6, 3.9, 3.67)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.226666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 220.0, 216.5)"
10-01-2023 15:00:50.980725,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.67)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.226666666666667)","(26.0, 46.0, 40.0)","(101.0, 230.0, 212.14285714285714)","(91.0, 230.0, 216.5)"
10-01-2023 15:00:52.142730,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.67)","(3.6, 4.2, 4.136)","(4.6, 6.6, 6.15)","(26.0, 46.0, 35.666666666666664)","(101.0, 230.0, 212.14285714285714)","(91.0, 230.0, 216.5)"
10-01-2023 15:00:53.271141,"(7.5, 10.0, 9.65)","(5.0, 7.0, 6.446153846153846)","(2.6, 3.85, 3.67)","(3.6, 4.2, 4.136)","(4.6, 6.4, 6.15)","(26.0, 44.0, 35.666666666666664)","(101.0, 230.0, 212.14285714285714)","(91.0, 230.0, 216.5)"
