,Pool Dancer,Mrs Fencer,Maggie Bow,Smoking Yogi,Your Law,Buckle Up Wilder,Van Brae,Juno Another Way
12-01-2023 18:44:44.616910,"(1.65, 2.02, 2.0058823529411764)","(51.0, 90.0, 69.16666666666667)","(31.0, 65.0, 63.63636363636364)","(3.6, 4.2, 4.254166666666666)","(21.0, 34.0, 28.75)","(8.5, 11.5, 11.222222222222221)","(51.0, 95.0, 91.25)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 18:44:45.878524,"(1.65, 2.02, 2.002222222222222)","(51.0, 90.0, 69.16666666666667)","(31.0, 65.0, 63.63636363636364)","(3.6, 4.3, 4.254166666666666)","(21.0, 34.0, 30.0)","(8.5, 11.5, 10.964285714285714)","(51.0, 95.0, 91.25)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 18:44:47.144156,"(1.65, 2.02, 2.0)","(51.0, 90.0, 69.16666666666667)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.3, 4.257692307692308)","(21.0, 34.0, 28.533333333333335)","(8.5, 11.0, 10.958333333333334)","(51.0, 95.0, 91.25)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 18:44:48.345451,"(1.65, 2.02, 1.9916666666666667)","(51.0, 90.0, 69.16666666666667)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.3, 4.257692307692308)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.0, 10.958333333333334)","(51.0, 95.0, 91.25)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 18:44:49.529253,"(1.65, 1.98, 1.9712790697674418)","(51.0, 90.0, 69.16666666666667)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.3, 4.257692307692308)","(21.0, 32.0, 30.0)","(8.5, 11.0, 10.972222222222221)","(51.0, 95.0, 91.25)","(8.5, 11.5, 11.086206896551724)"
12-01-2023 18:44:50.840979,"(1.65, 1.98, 1.961086956521739)","(51.0, 90.0, 80.625)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.3, 4.264)","(21.0, 34.0, 28.533333333333335)","(8.5, 11.0, 11.1875)","(51.0, 95.0, 93.33333333333333)","(8.5, 11.5, 11.277777777777779)"
12-01-2023 18:44:52.125126,"(1.65, 1.98, 1.9537499999999999)","(51.0, 90.0, 82.0)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.283018867924529)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.5, 11.181818181818182)","(51.0, 95.0, 93.33333333333333)","(8.5, 11.5, 11.316666666666666)"
12-01-2023 18:44:53.381248,"(1.65, 1.98, 1.9607142857142856)","(51.0, 90.0, 70.0)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.5, 11.181818181818182)","(51.0, 95.0, 93.33333333333333)","(8.5, 11.5, 11.316666666666666)"
12-01-2023 18:44:54.621084,"(1.65, 1.98, 1.9508695652173913)","(51.0, 90.0, 70.0)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.5, 11.181818181818182)","(51.0, 95.0, 93.33333333333333)","(8.5, 11.5, 11.590909090909092)"
12-01-2023 18:44:55.850258,"(1.65, 1.95, 1.9477777777777778)","(51.0, 90.0, 80.0)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.5, 11.181818181818182)","(51.0, 95.0, 93.33333333333333)","(8.5, 12.5, 12.428571428571429)"
12-01-2023 18:44:57.099013,"(1.65, 1.94, 1.935)","(51.0, 90.0, 83.33333333333334)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.2846153846153845)","(21.0, 32.0, 31.0)","(8.5, 11.5, 11.181818181818182)","(51.0, 95.0, 93.33333333333333)","(8.5, 12.5, 12.428571428571429)"
12-01-2023 18:44:58.449480,"(1.65, 1.94, 1.9204999999999999)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288888888888889)","(21.0, 34.0, 28.705882352941178)","(8.5, 11.5, 11.258620689655173)","(51.0, 95.0, 93.33333333333333)","(8.5, 12.5, 12.428571428571429)"
12-01-2023 18:44:59.639312,"(1.65, 1.93, 1.923076923076923)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288888888888889)","(21.0, 34.0, 29.5)","(8.5, 11.5, 11.258620689655173)","(51.0, 95.0, 93.33333333333333)","(8.5, 12.5, 12.428571428571429)"
12-01-2023 18:45:00.823807,"(1.65, 1.92, 1.9166666666666665)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.288888888888889)","(21.0, 34.0, 28.705882352941178)","(8.5, 11.5, 11.19767441860465)","(51.0, 95.0, 93.33333333333333)","(8.5, 12.5, 12.447368421052632)"
12-01-2023 18:45:02.052401,"(1.65, 1.92, 1.912222222222222)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.284375)","(21.0, 34.0, 28.705882352941178)","(8.5, 11.5, 11.414285714285715)","(51.0, 95.0, 94.0909090909091)","(9.0, 12.5, 12.452380952380953)"
12-01-2023 18:45:03.338905,"(1.65, 1.92, 1.8824999999999998)","(51.0, 90.0, 84.64285714285714)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.284375)","(21.0, 34.0, 28.8)","(8.5, 11.5, 11.471428571428572)","(51.0, 95.0, 94.0909090909091)","(9.0, 12.5, 12.452380952380953)"
12-01-2023 18:45:04.627063,"(1.65, 1.92, 1.9019354838709677)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.301408450704225)","(21.0, 34.0, 28.533333333333335)","(8.5, 11.5, 11.485294117647058)","(51.0, 95.0, 93.33333333333333)","(9.0, 12.5, 12.447368421052632)"
12-01-2023 18:45:05.821284,"(1.65, 1.9, 1.8924999999999998)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 62.857142857142854)","(3.6, 4.4, 4.301408450704225)","(21.0, 32.0, 28.533333333333335)","(8.5, 11.5, 11.485294117647058)","(51.0, 95.0, 94.0909090909091)","(9.0, 12.5, 12.447368421052632)"
12-01-2023 18:45:07.118673,"(1.65, 1.9, 1.8924999999999998)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.8421052631579)","(3.6, 4.4, 4.348780487804878)","(21.0, 32.0, 31.0)","(8.5, 11.5, 11.485294117647058)","(51.0, 95.0, 96.53846153846153)","(9.0, 12.5, 12.452380952380953)"
12-01-2023 18:45:08.376764,"(1.65, 1.9, 1.8985714285714286)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.8421052631579)","(3.6, 4.4, 4.34)","(21.0, 34.0, 28.533333333333335)","(8.5, 11.5, 11.485294117647058)","(51.0, 100.0, 95.71428571428571)","(9.0, 12.5, 12.117647058823529)"
12-01-2023 18:45:09.591839,"(1.65, 1.91, 1.8961224489795918)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.4, 4.348780487804878)","(21.0, 32.0, 29.705882352941178)","(8.5, 11.5, 10.76086956521739)","(51.0, 100.0, 102.85714285714286)","(9.0, 13.0, 12.18918918918919)"
12-01-2023 18:45:10.827090,"(1.65, 1.91, 1.8973469387755102)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.4, 4.348780487804878)","(21.0, 32.0, 30.5625)","(8.5, 11.0, 10.76086956521739)","(51.0, 110.0, 95.0)","(9.0, 13.0, 12.18918918918919)"
12-01-2023 18:45:12.075515,"(1.65, 1.91, 1.8953731343283582)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.4, 4.430645161290323)","(21.0, 34.0, 30.5625)","(8.5, 11.0, 10.1640625)","(51.0, 100.0, 98.63636363636364)","(9.0, 13.0, 12.25)"
12-01-2023 18:45:13.339980,"(1.65, 1.91, 1.9012499999999999)","(51.0, 90.0, 85.0)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.6, 4.435483870967742)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.125)","(51.0, 100.0, 95.71428571428571)","(9.0, 13.0, 12.25)"
12-01-2023 18:45:14.520192,"(1.65, 1.91, 1.9024324324324324)","(51.0, 90.0, 85.0)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.6, 4.458333333333333)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.125)","(51.0, 100.0, 95.0)","(9.0, 13.0, 12.18918918918919)"
12-01-2023 18:45:15.784948,"(1.65, 1.89, 1.8741059602649006)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.6, 4.524)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.375)","(51.0, 100.0, 102.85714285714286)","(9.0, 13.0, 12.382352941176471)"
12-01-2023 18:45:16.976391,"(1.65, 1.89, 1.866923076923077)","(51.0, 90.0, 85.0)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.7, 4.524)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.5625)","(51.0, 110.0, 95.0)","(9.0, 13.0, 12.382352941176471)"
12-01-2023 18:45:18.203490,"(1.65, 1.88, 1.863)","(51.0, 90.0, 85.0)","(31.0, 65.0, 61.36363636363636)","(3.6, 4.7, 4.62)","(21.0, 34.0, 30.38888888888889)","(8.5, 11.0, 10.514285714285714)","(51.0, 100.0, 98.63636363636364)","(9.0, 13.0, 12.327586206896552)"
12-01-2023 18:45:19.459793,"(1.65, 1.87, 1.855294117647059)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 62.05882352941177)","(3.6, 4.7, 4.6421052631578945)","(21.0, 34.0, 30.38888888888889)","(8.5, 11.0, 10.5)","(51.0, 100.0, 95.71428571428571)","(9.0, 13.0, 12.327586206896552)"
12-01-2023 18:45:20.687584,"(1.65, 1.87, 1.852857142857143)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 63.148148148148145)","(3.6, 4.7, 4.654285714285715)","(21.0, 34.0, 30.38888888888889)","(8.5, 11.0, 10.107142857142858)","(51.0, 100.0, 95.0)","(9.0, 13.0, 12.486842105263158)"
12-01-2023 18:45:21.897790,"(1.65, 1.87, 1.852857142857143)","(51.0, 90.0, 85.0)","(31.0, 65.0, 63.148148148148145)","(3.6, 4.7, 4.654285714285715)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.153846153846153)","(51.0, 100.0, 106.66666666666667)","(9.0, 13.0, 12.392857142857142)"
12-01-2023 18:45:23.213013,"(1.65, 1.86, 1.8478947368421053)","(51.0, 90.0, 84.04761904761905)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.654285714285715)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.25)","(51.0, 110.0, 98.0)","(9.0, 13.0, 12.3625)"
12-01-2023 18:45:24.650697,"(1.65, 1.86, 1.8515000000000001)","(51.0, 90.0, 83.75)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.654285714285715)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.3125)","(51.0, 100.0, 107.3913043478261)","(9.0, 13.0, 12.826086956521738)"
12-01-2023 18:45:26.070318,"(1.65, 1.86, 1.8450000000000002)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.654285714285715)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.3125)","(51.0, 110.0, 98.0)","(9.0, 13.0, 12.903846153846153)"
12-01-2023 18:45:27.381337,"(1.65, 1.86, 1.8483870967741935)","(51.0, 90.0, 84.44444444444444)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.651515151515151)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.105263157894736)","(51.0, 100.0, 99.52380952380952)","(9.0, 13.0, 12.880952380952381)"
12-01-2023 18:45:28.682601,"(1.65, 1.86, 1.850967741935484)","(51.0, 90.0, 84.44444444444444)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.651515151515151)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.105263157894736)","(51.0, 100.0, 98.33333333333333)","(9.0, 13.0, 12.880952380952381)"
12-01-2023 18:45:29.882935,"(1.65, 1.87, 1.8506557377049182)","(51.0, 90.0, 84.44444444444444)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.635135135135135)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.083333333333334)","(51.0, 100.0, 98.0)","(9.0, 13.0, 12.875)"
12-01-2023 18:45:31.113486,"(1.65, 1.87, 1.863421052631579)","(51.0, 90.0, 84.73684210526315)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.7, 4.578125)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.132352941176471)","(51.0, 100.0, 106.66666666666667)","(9.0, 13.0, 12.833333333333334)"
12-01-2023 18:45:32.344254,"(1.65, 1.87, 1.8664761904761904)","(51.0, 90.0, 84.44444444444444)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.6, 4.576666666666666)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.083333333333334)","(51.0, 110.0, 98.0)","(9.0, 13.0, 12.868421052631579)"
12-01-2023 18:45:33.609752,"(1.65, 1.88, 1.8589423076923077)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.6, 4.576666666666666)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.147058823529411)","(51.0, 100.0, 107.3913043478261)","(9.0, 13.0, 12.880952380952381)"
12-01-2023 18:45:34.829086,"(1.65, 1.88, 1.859908256880734)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.6, 4.574999999999999)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.136363636363637)","(51.0, 110.0, 98.0)","(9.0, 13.0, 12.880952380952381)"
12-01-2023 18:45:36.005680,"(1.65, 1.86, 1.8564285714285715)","(51.0, 90.0, 82.85714285714286)","(31.0, 65.0, 63.148148148148145)","(3.7, 4.6, 4.70921052631579)","(21.0, 34.0, 30.38888888888889)","(8.5, 10.5, 10.071428571428571)","(51.0, 100.0, 98.0)","(9.0, 13.0, 12.868421052631579)"
12-01-2023 18:45:37.130385,"(1.65, 1.87, 1.8534782608695652)","(51.0, 90.0, 80.625)","(31.0, 65.0, 62.72727272727273)","(3.7, 4.8, 4.747058823529412)","(21.0, 34.0, 31.083333333333332)","(8.5, 10.5, 10.071428571428571)","(51.0, 100.0, 106.66666666666667)","(9.0, 13.0, 12.875)"
12-01-2023 18:45:38.409674,"(1.65, 1.85, 1.8461904761904764)","(51.0, 90.0, 85.83333333333334)","(31.0, 65.0, 62.72727272727273)","(3.7, 4.8, 4.792307692307692)","(21.0, 34.0, 31.272727272727273)","(8.5, 10.5, 10.136363636363637)","(51.0, 110.0, 98.0)","(9.0, 13.0, 12.886363636363637)"
12-01-2023 18:45:39.631628,"(1.65, 1.84, 1.8305555555555557)","(51.0, 90.0, 83.75)","(31.0, 65.0, 62.72727272727273)","(3.7, 4.9, 4.7827586206896555)","(21.0, 34.0, 30.5625)","(8.5, 10.5, 10.136363636363637)","(51.0, 100.0, 99.52380952380952)","(9.0, 13.0, 12.886363636363637)"
12-01-2023 18:45:40.840095,"(1.65, 1.85, 1.8307407407407408)","(51.0, 90.0, 86.15384615384616)","(31.0, 65.0, 62.5)","(3.7, 4.9, 4.775)","(21.0, 34.0, 31.77777777777778)","(8.5, 10.5, 10.055555555555555)","(51.0, 100.0, 98.33333333333333)","(9.0, 13.0, 13.021739130434783)"
12-01-2023 18:45:42.005233,"(1.65, 1.84, 1.8267857142857145)","(51.0, 90.0, 80.0)","(31.0, 65.0, 62.142857142857146)","(3.7, 4.9, 4.775)","(21.0, 34.0, 31.5)","(8.5, 10.5, 10.15)","(51.0, 100.0, 98.33333333333333)","(9.0, 13.5, 12.833333333333334)"
12-01-2023 18:45:43.102134,"(1.65, 1.84, 1.8206666666666667)","(51.0, 90.0, 80.0)","(31.0, 65.0, 62.142857142857146)","(3.7, 4.9, 4.821212121212121)","(21.0, 34.0, 31.22222222222222)","(8.5, 10.5, 10.475)","(51.0, 100.0, 107.3913043478261)","(9.0, 13.5, 12.891304347826086)"
12-01-2023 18:45:44.330043,"(1.65, 1.84, 1.8288)","(51.0, 90.0, 86.15384615384616)","(31.0, 65.0, 64.0909090909091)","(3.7, 4.9, 4.811111111111112)","(21.0, 34.0, 30.176470588235293)","(8.5, 11.0, 10.6875)","(51.0, 110.0, 105.38461538461539)","(9.0, 13.5, 12.891304347826086)"
12-01-2023 18:45:45.580297,"(1.65, 1.83, 1.8113333333333335)","(51.0, 90.0, 86.15384615384616)","(31.0, 65.0, 65.0)","(3.7, 4.9, 4.811111111111112)","(21.0, 34.0, 30.176470588235293)","(8.5, 11.0, 10.842105263157894)","(51.0, 110.0, 105.38461538461539)","(9.0, 13.5, 12.94)"
12-01-2023 18:45:46.715107,"(1.65, 1.82, 1.7953846153846154)","(51.0, 90.0, 82.85714285714286)","(31.0, 70.0, 59.166666666666664)","(3.7, 4.9, 4.800000000000001)","(21.0, 34.0, 30.285714285714285)","(8.5, 11.0, 10.842105263157894)","(51.0, 110.0, 105.38461538461539)","(9.0, 13.5, 12.9375)"
12-01-2023 18:45:47.779989,"(1.65, 1.81, 1.8044444444444445)","(51.0, 85.0, 81.66666666666667)","(31.0, 65.0, 59.166666666666664)","(3.7, 4.9, 4.803703703703704)","(21.0, 32.0, 30.285714285714285)","(8.5, 11.0, 10.846153846153847)","(51.0, 110.0, 104.81481481481481)","(9.0, 13.0, 12.95)"
12-01-2023 18:45:48.941706,"(1.65, 1.8, 1.7989655172413794)","(51.0, 90.0, 77.5)","(31.0, 65.0, 59.166666666666664)","(3.8, 4.9, 4.803703703703704)","(21.0, 32.0, 30.285714285714285)","(8.5, 11.0, 10.915730337078651)","(51.0, 110.0, 104.81481481481481)","(9.0, 13.0, 12.966666666666667)"
12-01-2023 18:45:50.175977,"(1.65, 1.81, 1.7974285714285714)","(51.0, 85.0, 81.66666666666667)","(31.0, 65.0, 59.166666666666664)","(3.8, 4.9, 4.814893617021277)","(21.0, 32.0, 30.285714285714285)","(8.5, 11.0, 10.993055555555555)","(51.0, 110.0, 104.81481481481481)","(9.0, 13.0, 12.961538461538462)"
12-01-2023 18:45:51.363655,"(1.65, 1.81, 1.7982352941176472)","(51.0, 90.0, 83.33333333333333)","(31.0, 65.0, 60.625)","(3.8, 4.9, 4.844444444444444)","(21.0, 32.0, 30.285714285714285)","(8.5, 11.0, 11.157407407407407)","(51.0, 110.0, 104.81481481481481)","(9.0, 13.0, 12.958333333333334)"
12-01-2023 18:45:52.438280,"(1.65, 1.81, 1.7966666666666666)","(51.0, 85.0, 83.0)","(31.0, 65.0, 60.625)","(3.8, 4.9, 4.8533333333333335)","(21.0, 32.0, 30.285714285714285)","(8.5, 11.5, 11.169811320754716)","(51.0, 110.0, 105.17241379310344)","(9.0, 13.0, 13.115384615384615)"
12-01-2023 18:45:53.565249,"(1.65, 1.8, 1.7851851851851852)","(51.0, 85.0, 84.0)","(31.0, 65.0, 62.083333333333336)","(3.8, 4.9, 5.018072289156627)","(21.0, 32.0, 31.294117647058822)","(8.5, 11.5, 11.105263157894736)","(51.0, 110.0, 105.17241379310344)","(9.0, 13.5, 12.761904761904763)"
12-01-2023 18:45:54.745030,"(1.65, 1.8, 1.7821428571428573)","(51.0, 85.0, 84.0)","(31.0, 65.0, 62.083333333333336)","(3.8, 5.1, 5.04)","(21.0, 32.0, 31.294117647058822)","(8.5, 11.5, 11.2375)","(51.0, 110.0, 106.41025641025641)","(9.0, 13.0, 12.766666666666666)"
12-01-2023 18:45:55.924952,"(1.65, 1.79, 1.7810526315789474)","(51.0, 85.0, 84.0)","(31.0, 65.0, 62.083333333333336)","(3.8, 5.1, 5.048484848484848)","(21.0, 32.0, 30.4)","(8.5, 11.5, 10.75)","(51.0, 110.0, 102.5)","(9.0, 13.0, 12.782608695652174)"
12-01-2023 18:45:56.978338,"(1.65, 1.79, 1.7827777777777778)","(51.0, 85.0, 84.0)","(31.0, 65.0, 62.083333333333336)","(3.8, 5.1, 5.058064516129032)","(21.0, 32.0, 30.344827586206897)","(8.5, 11.0, 10.48)","(51.0, 110.0, 102.5)","(9.0, 13.0, 12.655172413793103)"
12-01-2023 18:45:58.044945,"(1.65, 1.81, 1.797777777777778)","(51.0, 90.0, 87.5)","(31.0, 65.0, 62.083333333333336)","(3.8, 5.1, 5.027868852459016)","(21.0, 32.0, 30.3)","(8.5, 11.0, 10.5)","(51.0, 110.0, 102.5)","(9.0, 13.0, 12.666666666666666)"
12-01-2023 18:45:59.149346,"(1.65, 1.82, 1.8041891891891892)","(51.0, 90.0, 87.5)","(31.0, 65.0, 62.083333333333336)","(3.8, 5.1, 5.027868852459016)","(21.0, 32.0, 30.3)","(8.5, 11.0, 10.5)","(51.0, 110.0, 102.5)","(9.0, 13.0, 12.64)"
12-01-2023 18:46:00.310475,"(1.65, 1.82, 1.8120754716981133)","(51.0, 90.0, 83.6842105263158)","(31.0, 65.0, 58.0)","(3.8, 5.1, 5.025423728813559)","(21.0, 32.0, 30.24137931034483)","(8.5, 11.0, 10.425)","(51.0, 110.0, 102.5)","(9.0, 13.0, 12.64)"
12-01-2023 18:46:01.303608,"(1.65, 1.82, 1.8141304347826088)","(51.0, 90.0, 82.5)","(31.0, 65.0, 61.5)","(3.8, 5.1, 5.025423728813559)","(21.0, 32.0, 30.607142857142858)","(8.5, 11.0, 10.384615384615385)","(51.0, 110.0, 102.72727272727273)","(9.0, 13.0, 12.681818181818182)"
12-01-2023 18:46:02.396292,"(1.65, 1.83, 1.826)","(51.0, 90.0, 82.5)","(31.0, 70.0, 62.5)","(3.8, 5.1, 5.0358024691358025)","(21.0, 32.0, 30.655172413793103)","(8.5, 10.5, 10.5)","(51.0, 110.0, 102.72727272727273)","(9.0, 13.0, 12.681818181818182)"
12-01-2023 18:46:03.497739,"(1.65, 1.82, 1.8153333333333335)","(51.0, 90.0, 87.5)","(31.0, 70.0, 66.08695652173913)","(3.8, 5.1, 5.0358024691358025)","(21.0, 32.0, 30.655172413793103)","(8.5, 11.0, 10.465116279069768)","(51.0, 110.0, 102.0)","(9.0, 13.0, 12.661290322580646)"
12-01-2023 18:46:04.606417,"(1.65, 1.82, 1.8153333333333335)","(51.0, 90.0, 87.85714285714286)","(31.0, 70.0, 66.25)","(3.8, 5.1, 5.029268292682927)","(21.0, 32.0, 30.655172413793103)","(8.5, 11.0, 10.357142857142858)","(51.0, 110.0, 106.0)","(9.0, 13.0, 12.65625)"
12-01-2023 18:46:05.722254,"(1.65, 1.83, 1.814)","(51.0, 90.0, 87.85714285714286)","(31.0, 70.0, 66.25)","(3.8, 5.0, 4.886666666666667)","(21.0, 32.0, 30.7)","(8.5, 10.5, 10.476190476190476)","(51.0, 110.0, 107.77777777777777)","(9.0, 13.0, 12.702702702702704)"
12-01-2023 18:46:06.948318,"(1.65, 1.83, 1.8152380952380953)","(51.0, 90.0, 87.85714285714286)","(31.0, 70.0, 63.225806451612904)","(3.8, 5.0, 4.777777777777778)","(21.0, 32.0, 30.714285714285715)","(8.5, 10.5, 10.476190476190476)","(51.0, 110.0, 104.0909090909091)","(9.0, 13.0, 12.608108108108109)"
12-01-2023 18:46:08.160445,"(1.65, 1.84, 1.838125)","(51.0, 90.0, 82.2)","(31.0, 70.0, 63.0)","(3.8, 4.9, 4.878571428571428)","(21.0, 32.0, 30.135135135135137)","(8.5, 10.5, 10.357142857142858)","(51.0, 110.0, 104.22222222222223)","(9.0, 13.0, 12.542857142857143)"
12-01-2023 18:46:09.413933,"(1.65, 1.84, 1.827777777777778)","(51.0, 90.0, 82.85714285714286)","(31.0, 70.0, 64.33333333333333)","(3.8, 5.1, 5.0673076923076925)","(21.0, 32.0, 30.842105263157894)","(8.5, 10.5, 10.696969696969697)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.86)"
12-01-2023 18:46:10.636282,"(1.65, 1.79, 1.787)","(51.0, 90.0, 83.18181818181819)","(31.0, 70.0, 64.33333333333333)","(3.8, 5.2, 5.12)","(21.0, 32.0, 30.64)","(8.5, 11.0, 10.647058823529411)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.788461538461538)"
12-01-2023 18:46:11.789582,"(1.65, 1.79, 1.7863157894736843)","(51.0, 90.0, 83.18181818181819)","(31.0, 70.0, 64.19354838709677)","(3.8, 5.3, 5.113333333333333)","(21.0, 32.0, 30.64)","(8.5, 11.0, 10.705882352941176)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.75)"
12-01-2023 18:46:12.953089,"(1.65, 1.79, 1.7873214285714285)","(51.0, 90.0, 82.10526315789474)","(31.0, 70.0, 64.19354838709677)","(3.8, 5.2, 5.0814814814814815)","(21.0, 32.0, 31.02857142857143)","(8.5, 11.0, 10.705882352941176)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.761904761904763)"
12-01-2023 18:46:14.118641,"(1.65, 1.78, 1.7741666666666667)","(51.0, 90.0, 82.10526315789474)","(31.0, 70.0, 64.0625)","(3.8, 5.2, 5.355357142857143)","(21.0, 32.0, 31.105263157894736)","(8.5, 11.0, 11.278523489932885)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.648148148148149)"
12-01-2023 18:46:15.323653,"(1.65, 1.77, 1.7618072289156628)","(51.0, 90.0, 82.10526315789474)","(31.0, 70.0, 64.19354838709677)","(3.8, 5.4, 5.130434782608695)","(21.0, 32.0, 31.105263157894736)","(8.5, 11.5, 11.33941605839416)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.673076923076923)"
12-01-2023 18:46:16.432976,"(1.65, 1.76, 1.7591666666666668)","(51.0, 90.0, 82.5)","(31.0, 70.0, 64.19354838709677)","(3.8, 5.3, 5.214285714285714)","(21.0, 32.0, 31.166666666666668)","(8.5, 11.5, 11.33941605839416)","(51.0, 110.0, 105.23809523809524)","(9.0, 13.0, 12.026315789473685)"
12-01-2023 18:46:17.533087,"(1.6, 1.76, 1.7589285714285714)","(51.0, 90.0, 82.5)","(31.0, 70.0, 65.9090909090909)","(3.9, 5.3, 5.252941176470588)","(21.0, 32.0, 31.166666666666668)","(8.5, 11.5, 11.337037037037037)","(51.0, 110.0, 106.0)","(9.0, 12.5, 11.855555555555556)"
12-01-2023 18:46:18.645321,"(1.6, 1.77, 1.7573684210526317)","(51.0, 90.0, 82.10526315789474)","(31.0, 70.0, 64.19354838709677)","(3.9, 5.3, 5.252941176470588)","(21.0, 32.0, 29.44736842105263)","(8.5, 11.5, 11.355555555555556)","(51.0, 110.0, 106.0)","(9.0, 12.5, 12.160714285714286)"
12-01-2023 18:46:19.842490,"(1.6, 1.78, 1.7716)","(51.0, 90.0, 83.33333333333333)","(31.0, 70.0, 65.9090909090909)","(3.9, 5.2, 5.128571428571429)","(21.0, 28.0, 26.833333333333332)","(8.5, 11.5, 11.355555555555556)","(51.0, 110.0, 100.0)","(9.0, 12.5, 12.204545454545455)"
