,Ethical Dilemma,Our Little Ted,Rebel Factor,Coronation Keith,Jaja Chaboogie,Gee Gee Queen Bee,Majestic Diamond
07-12-2022 18:52:12.639499,"(21.0, 40.0, 37.333333333333336)","(21.0, 36.0, 34.95238095238095)","(1.6, 1.85, 1.8480769230769232)","(8.0, 10.5, 10.19078947368421)","(17.0, 23.0, 22.551020408163264)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.0, 3.9991379310344826)"
07-12-2022 18:52:13.664604,"(21.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.95238095238095)","(1.6, 1.86, 1.8564485981308412)","(8.0, 10.5, 10.19078947368421)","(17.0, 23.0, 22.551020408163264)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.0, 3.9991379310344826)"
07-12-2022 18:52:14.702433,"(21.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.95238095238095)","(1.6, 1.86, 1.8564485981308412)","(8.0, 10.5, 10.20138888888889)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.0, 3.9196808510638297)"
07-12-2022 18:52:15.739691,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.8639583333333334)","(8.0, 10.5, 10.20138888888889)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.83333333333333)","(3.5, 3.95, 3.9237327188940094)"
07-12-2022 18:52:16.755444,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.8611111111111112)","(8.0, 10.5, 10.217105263157896)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.83333333333333)","(3.5, 3.95, 3.9160714285714286)"
07-12-2022 18:52:17.749439,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.8605882352941177)","(8.0, 10.5, 10.26984126984127)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.5)","(3.5, 3.95, 3.903658536585366)"
07-12-2022 18:52:18.719851,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.865777777777778)","(8.0, 10.5, 10.261538461538462)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.5)","(3.5, 3.95, 3.903658536585366)"
07-12-2022 18:52:19.729377,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.865777777777778)","(8.0, 10.5, 10.357142857142858)","(17.0, 23.0, 22.58490566037736)","(31.0, 70.0, 65.5)","(3.5, 3.95, 3.9064885496183206)"
07-12-2022 18:52:20.718861,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.8629268292682928)","(8.0, 10.5, 10.330357142857142)","(17.0, 23.0, 22.58490566037736)","(31.0, 70.0, 65.5)","(3.5, 3.95, 3.9064885496183206)"
07-12-2022 18:52:21.820149,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.63492063492063)","(1.6, 1.87, 1.8636956521739132)","(8.0, 10.5, 10.25)","(17.0, 23.0, 22.6)","(31.0, 70.0, 65.5)","(3.5, 3.95, 3.9064885496183206)"
07-12-2022 18:52:22.907948,"(21.0, 38.0, 37.75)","(21.0, 36.0, 34.73529411764706)","(1.6, 1.87, 1.8646296296296296)","(8.0, 10.5, 10.243243243243244)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.5, 3.95, 3.912)"
07-12-2022 18:52:23.966004,"(26.0, 38.0, 37.4)","(21.0, 36.0, 34.77142857142857)","(1.6, 1.87, 1.8642391304347827)","(8.0, 11.0, 10.654545454545454)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.5, 3.95, 3.912)"
07-12-2022 18:52:24.933447,"(26.0, 38.0, 36.77777777777778)","(21.0, 36.0, 34.77142857142857)","(1.6, 1.87, 1.8642391304347827)","(8.0, 11.0, 10.762295081967213)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.5, 3.95, 3.912)"
07-12-2022 18:52:26.015946,"(26.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.676923076923075)","(1.6, 1.87, 1.8642391304347827)","(8.0, 11.0, 10.762295081967213)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.5, 3.95, 3.912)"
07-12-2022 18:52:26.979950,"(26.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.676923076923075)","(1.6, 1.86, 1.85925)","(8.0, 11.0, 10.762295081967213)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.5, 3.95, 3.9217821782178217)"
07-12-2022 18:52:27.974138,"(26.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.676923076923075)","(1.6, 1.86, 1.8570886075949369)","(8.0, 11.0, 10.762295081967213)","(17.0, 23.0, 22.614035087719298)","(31.0, 70.0, 67.0)","(3.4, 3.95, 3.9215)"
07-12-2022 18:52:28.960417,"(26.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8570886075949369)","(8.0, 11.0, 10.762295081967213)","(17.0, 23.0, 22.576923076923077)","(31.0, 70.0, 67.0)","(3.4, 3.95, 3.912)"
07-12-2022 18:52:29.992904,"(26.0, 38.0, 37.07692307692308)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8570886075949369)","(8.0, 11.0, 10.728971962616823)","(17.0, 23.0, 22.607142857142858)","(31.0, 70.0, 67.0)","(3.4, 3.95, 3.9096774193548387)"
07-12-2022 18:52:30.949865,"(21.0, 40.0, 37.333333333333336)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8577669902912621)","(8.0, 11.0, 10.728971962616823)","(17.0, 23.0, 22.607142857142858)","(41.0, 70.0, 67.0)","(3.4, 3.95, 3.9096774193548387)"
07-12-2022 18:52:31.954934,"(21.0, 40.0, 37.12)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8577669902912621)","(8.0, 11.0, 10.728971962616823)","(17.0, 23.0, 22.58490566037736)","(41.0, 70.0, 67.89473684210526)","(3.4, 3.95, 3.9095744680851063)"
07-12-2022 18:52:32.916546,"(21.0, 40.0, 37.6)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8571428571428572)","(8.0, 11.0, 10.728971962616823)","(17.0, 23.0, 22.58490566037736)","(41.0, 70.0, 68.33333333333333)","(3.4, 3.95, 3.9095744680851063)"
07-12-2022 18:52:33.941732,"(21.0, 40.0, 37.6)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8572727272727274)","(8.0, 11.0, 10.728971962616823)","(17.0, 23.0, 22.58490566037736)","(41.0, 70.0, 68.97435897435898)","(3.4, 3.95, 3.9095744680851063)"
07-12-2022 18:52:35.036202,"(21.0, 40.0, 37.6)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8572093023255816)","(8.0, 11.0, 10.743421052631579)","(17.0, 23.0, 22.607142857142858)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.95, 3.9095744680851063)"
07-12-2022 18:52:36.227110,"(21.0, 40.0, 37.6)","(21.0, 36.0, 34.63768115942029)","(1.6, 1.86, 1.8577358490566038)","(8.0, 11.0, 10.77007299270073)","(17.0, 23.0, 22.607142857142858)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.95, 3.9095744680851063)"
07-12-2022 18:52:37.468768,"(21.0, 40.0, 37.6)","(21.0, 36.0, 35.0)","(1.6, 1.86, 1.8696969696969696)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.607142857142858)","(41.0, 70.0, 69.0909090909091)","(3.5, 3.95, 3.8581521739130435)"
07-12-2022 18:52:38.632716,"(21.0, 38.0, 37.77777777777778)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8696969696969696)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.607142857142858)","(41.0, 70.0, 69.0909090909091)","(3.5, 3.9, 3.852105263157895)"
07-12-2022 18:52:39.808870,"(21.0, 38.0, 37.77777777777778)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.869971671388102)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.653846153846153)","(41.0, 70.0, 69.0909090909091)","(3.5, 3.9, 3.852105263157895)"
07-12-2022 18:52:40.930441,"(21.0, 38.0, 37.25925925925926)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8699431818181818)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.653846153846153)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.9, 3.852105263157895)"
07-12-2022 18:52:42.008222,"(21.0, 38.0, 36.971428571428575)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8699431818181818)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.596491228070175)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.9, 3.852061855670103)"
07-12-2022 18:52:42.976173,"(21.0, 38.0, 36.971428571428575)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8699431818181818)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.596491228070175)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.9, 3.852061855670103)"
07-12-2022 18:52:43.951173,"(21.0, 38.0, 36.971428571428575)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8699431818181818)","(8.0, 11.0, 10.746666666666666)","(17.0, 23.0, 22.596491228070175)","(41.0, 70.0, 69.0909090909091)","(3.4, 3.9, 3.852061855670103)"
07-12-2022 18:52:44.964932,"(21.0, 38.0, 36.971428571428575)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.88, 1.8696793002915453)","(8.0, 11.0, 10.772413793103448)","(17.0, 23.0, 22.596491228070175)","(41.0, 70.0, 69.86486486486487)","(3.4, 3.9, 3.8672535211267607)"
07-12-2022 18:52:46.044495,"(21.0, 38.0, 37.1219512195122)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.86, 1.8636752136752137)","(8.0, 11.0, 10.829268292682928)","(17.0, 23.0, 22.574074074074073)","(41.0, 70.0, 69.86486486486487)","(3.4, 3.9, 3.8510526315789475)"
07-12-2022 18:52:47.052774,"(21.0, 38.0, 36.57142857142857)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8636752136752137)","(8.0, 11.0, 10.829268292682928)","(17.0, 23.0, 22.574074074074073)","(41.0, 70.0, 69.86486486486487)","(3.4, 3.9, 3.844970414201183)"
07-12-2022 18:52:48.188352,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.759615384615385)","(17.0, 23.0, 22.574074074074073)","(41.0, 70.0, 69.86486486486487)","(3.4, 3.9, 3.8417582417582414)"
07-12-2022 18:52:49.289175,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.759615384615385)","(17.0, 23.0, 22.596491228070175)","(41.0, 70.0, 71.875)","(3.4, 3.9, 3.835365853658536)"
07-12-2022 18:52:50.311919,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.5)","(3.4, 3.9, 3.8345238095238092)"
07-12-2022 18:52:51.373955,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.27272727272727)","(3.4, 3.9, 3.8345238095238092)"
07-12-2022 18:52:52.409256,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.27272727272727)","(3.4, 3.9, 3.8345238095238092)"
07-12-2022 18:52:53.463686,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.27272727272727)","(3.4, 3.9, 3.8345238095238092)"
07-12-2022 18:52:54.620291,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.754901960784313)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.27272727272727)","(3.4, 3.9, 3.8345238095238092)"
07-12-2022 18:52:55.803321,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.767080745341614)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.27272727272727)","(3.4, 3.9, 3.834131736526946)"
07-12-2022 18:52:56.967388,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.767080745341614)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.834131736526946)"
07-12-2022 18:52:58.179711,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.767080745341614)","(17.0, 23.0, 22.596491228070175)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.834131736526946)"
07-12-2022 18:52:59.297541,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8639344262295083)","(8.0, 11.0, 10.804964539007091)","(17.0, 23.0, 22.477272727272727)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.834131736526946)"
07-12-2022 18:53:00.407120,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8636752136752137)","(8.0, 11.0, 10.804964539007091)","(17.0, 23.0, 22.477272727272727)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.834131736526946)"
07-12-2022 18:53:01.425910,"(21.0, 38.0, 36.8)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.87, 1.8636752136752137)","(8.0, 11.0, 10.804964539007091)","(17.0, 23.0, 22.477272727272727)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.860215053763441)"
07-12-2022 18:53:02.487479,"(21.0, 40.0, 37.77777777777778)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.86, 1.85476821192053)","(8.0, 11.0, 10.767080745341614)","(17.0, 23.0, 22.51063829787234)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.860215053763441)"
07-12-2022 18:53:03.564206,"(21.0, 40.0, 37.45454545454545)","(21.0, 36.0, 35.10204081632653)","(1.6, 1.86, 1.852882882882883)","(8.0, 11.0, 10.765625)","(17.0, 23.0, 22.51063829787234)","(41.0, 75.0, 72.95454545454545)","(3.4, 3.9, 3.825)"
07-12-2022 18:53:04.678794,"(21.0, 38.0, 36.53846153846154)","(21.0, 34.0, 32.93103448275862)","(1.6, 1.88, 1.8714973262032086)","(8.0, 11.0, 10.775974025974026)","(17.0, 23.0, 22.585365853658537)","(41.0, 75.0, 70.5)","(3.3, 3.85, 3.8263803680981594)"
07-12-2022 18:53:06.102277,"(21.0, 38.0, 36.1)","(21.0, 34.0, 32.96666666666667)","(1.6, 1.88, 1.8728378378378379)","(8.0, 11.0, 10.789634146341463)","(17.0, 23.0, 22.685714285714287)","(41.0, 75.0, 70.5)","(3.3, 3.85, 3.8263803680981594)"
07-12-2022 18:53:07.194712,"(21.0, 38.0, 36.1)","(21.0, 34.0, 32.96666666666667)","(1.6, 1.88, 1.8731905781584581)","(8.0, 11.0, 10.798245614035087)","(17.0, 23.0, 22.725)","(41.0, 75.0, 70.5)","(3.3, 3.85, 3.840952380952381)"
07-12-2022 18:53:08.361485,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 32.98360655737705)","(1.6, 1.88, 1.8731905781584581)","(8.0, 11.0, 10.810650887573965)","(17.0, 23.0, 22.6)","(41.0, 75.0, 70.5)","(3.3, 3.85, 3.84)"
07-12-2022 18:53:09.355058,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 32.92307692307692)","(1.6, 1.88, 1.8700625000000002)","(8.0, 11.0, 10.810650887573965)","(17.0, 23.0, 22.6)","(41.0, 75.0, 72.95454545454545)","(3.3, 3.85, 3.8309278350515465)"
07-12-2022 18:53:10.448004,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 32.92307692307692)","(1.6, 1.88, 1.8725454545454545)","(8.0, 11.0, 10.802469135802468)","(17.0, 23.0, 22.6)","(41.0, 75.0, 72.95454545454545)","(3.3, 3.85, 3.8253333333333335)"
07-12-2022 18:53:11.667451,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 32.98360655737705)","(1.6, 1.88, 1.8644966442953022)","(8.0, 11.0, 10.802469135802468)","(17.0, 23.0, 24.186046511627907)","(41.0, 75.0, 72.95454545454545)","(3.3, 3.85, 3.8364285714285713)"
07-12-2022 18:53:12.895870,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 32.98360655737705)","(1.6, 1.87, 1.8591176470588235)","(8.0, 11.0, 10.847222222222221)","(17.0, 25.0, 24.25)","(41.0, 75.0, 72.95454545454545)","(3.3, 3.85, 3.8338709677419356)"
07-12-2022 18:53:14.094098,"(21.0, 38.0, 36.42857142857143)","(21.0, 34.0, 33.07462686567164)","(1.6, 1.86, 1.8671794871794873)","(8.0, 11.0, 10.863013698630137)","(17.0, 25.0, 24.150943396226417)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.8431818181818183)"
07-12-2022 18:53:15.219707,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.07462686567164)","(1.6, 1.87, 1.8677551020408165)","(8.0, 11.0, 10.84472049689441)","(17.0, 25.0, 24.14814814814815)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.8431818181818183)"
07-12-2022 18:53:16.329367,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.07462686567164)","(1.6, 1.87, 1.8681355932203392)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.8431818181818183)"
07-12-2022 18:53:17.393124,"(21.0, 38.0, 36.625)","(21.0, 34.0, 33.07462686567164)","(1.6, 1.87, 1.8696000000000002)","(8.0, 11.0, 10.826589595375722)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 72.44186046511628)","(3.3, 3.85, 3.8431818181818183)"
07-12-2022 18:53:18.426266,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.07462686567164)","(1.6, 1.87, 1.8666666666666667)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 72.44186046511628)","(3.3, 3.85, 3.825675675675676)"
07-12-2022 18:53:19.455132,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.26315789473684)","(1.6, 1.88, 1.8776797385620914)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.825675675675676)"
07-12-2022 18:53:20.567088,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.26315789473684)","(1.6, 1.88, 1.8775697865353038)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.825675675675676)"
07-12-2022 18:53:21.666720,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.19230769230769)","(1.6, 1.89, 1.884436090225564)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.79234693877551)"
07-12-2022 18:53:22.855543,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.03333333333333)","(1.6, 1.89, 1.8849999999999998)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.19298245614035)","(41.0, 75.0, 73.0)","(3.3, 3.8, 3.7865384615384614)"
07-12-2022 18:53:24.079537,"(21.0, 38.0, 36.53333333333333)","(21.0, 34.0, 33.03333333333333)","(1.6, 1.9, 1.898715953307393)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.307692307692307)","(41.0, 75.0, 73.0)","(3.3, 3.8, 3.7851063829787233)"
07-12-2022 18:53:25.251975,"(21.0, 38.0, 36.08695652173913)","(21.0, 34.0, 33.03333333333333)","(1.6, 1.9, 1.89744)","(8.0, 11.0, 10.824561403508772)","(17.0, 25.0, 24.28)","(41.0, 75.0, 73.0)","(3.3, 3.8, 3.799484536082474)"
07-12-2022 18:53:26.569670,"(21.0, 38.0, 36.08695652173913)","(21.0, 34.0, 33.6)","(1.6, 1.88, 1.878095238095238)","(8.0, 11.0, 10.867549668874172)","(17.0, 25.0, 24.357142857142858)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.8038461538461537)"
07-12-2022 18:53:27.718925,"(21.0, 38.0, 36.08695652173913)","(21.0, 34.0, 33.391304347826086)","(1.6, 1.88, 1.878095238095238)","(8.0, 11.0, 10.908088235294118)","(17.0, 25.0, 24.307692307692307)","(41.0, 75.0, 73.0)","(3.3, 3.85, 3.769032258064516)"
07-12-2022 18:53:28.848759,"(21.0, 36.0, 35.34782608695652)","(21.0, 34.0, 33.391304347826086)","(1.6, 1.89, 1.8896321070234112)","(8.0, 11.0, 10.811797752808989)","(17.0, 25.0, 24.214285714285715)","(41.0, 75.0, 73.26086956521739)","(3.3, 3.8, 3.789655172413793)"
07-12-2022 18:53:30.063046,"(21.0, 34.0, 33.729729729729726)","(21.0, 34.0, 33.391304347826086)","(1.6, 1.9, 1.8920918367346937)","(8.0, 11.0, 10.807471264367816)","(17.0, 25.0, 23.863636363636363)","(41.0, 75.0, 73.26086956521739)","(3.3, 3.8, 3.7614285714285716)"
07-12-2022 18:53:31.250619,"(21.0, 36.0, 34.175438596491226)","(21.0, 34.0, 33.391304347826086)","(1.6, 1.9, 1.8915989159891597)","(8.0, 11.0, 10.807471264367816)","(17.0, 24.0, 23.842105263157894)","(41.0, 75.0, 73.26086956521739)","(3.3, 3.8, 3.925)"
07-12-2022 18:53:32.336946,"(21.0, 34.0, 33.61290322580645)","(21.0, 34.0, 33.391304347826086)","(1.6, 1.86, 1.8544)","(8.0, 11.0, 10.805714285714286)","(17.0, 24.0, 24.185185185185183)","(41.0, 75.0, 73.08510638297872)","(3.3, 3.95, 3.947311827956989)"
07-12-2022 18:53:33.530737,"(21.0, 36.0, 34.064516129032256)","(21.0, 34.0, 33.265306122448976)","(1.6, 1.86, 1.8553846153846154)","(8.0, 11.0, 10.792682926829269)","(17.0, 25.0, 24.103448275862068)","(41.0, 75.0, 73.83720930232558)","(3.3, 3.95, 3.9547826086956523)"
07-12-2022 18:53:34.851275,"(21.0, 36.0, 34.04545454545455)","(21.0, 34.0, 33.21568627450981)","(1.6, 1.86, 1.8485388127853881)","(8.0, 11.0, 10.814102564102564)","(17.0, 25.0, 24.103448275862068)","(41.0, 75.0, 73.83720930232558)","(3.3, 4.0, 3.9642857142857144)"
07-12-2022 18:53:36.153971,"(21.0, 36.0, 34.04545454545455)","(21.0, 34.0, 33.21568627450981)","(1.6, 1.85, 1.8524252491694353)","(8.0, 11.0, 10.819875776397515)","(17.0, 25.0, 24.103448275862068)","(41.0, 75.0, 74.13043478260869)","(3.3, 4.0, 3.9642857142857144)"
07-12-2022 18:53:37.376262,"(21.0, 36.0, 34.04545454545455)","(21.0, 34.0, 33.21568627450981)","(1.6, 1.86, 1.851843137254902)","(8.0, 11.0, 10.819875776397515)","(17.0, 25.0, 24.103448275862068)","(41.0, 75.0, 73.18181818181819)","(3.3, 4.0, 3.9662162162162162)"
07-12-2022 18:53:38.590798,"(21.0, 36.0, 34.064516129032256)","(21.0, 34.0, 33.21568627450981)","(1.6, 1.86, 1.8462352941176472)","(8.0, 11.0, 10.823170731707316)","(17.0, 25.0, 24.103448275862068)","(41.0, 75.0, 73.18181818181819)","(3.3, 4.0, 3.9709302325581395)"
07-12-2022 18:53:39.847363,"(21.0, 36.0, 34.064516129032256)","(21.0, 34.0, 33.21568627450981)","(1.6, 1.85, 1.8518867924528304)","(8.0, 11.0, 10.866197183098592)","(17.0, 25.0, 24.2)","(41.0, 75.0, 72.75)","(3.3, 4.0, 3.9629166666666666)"
07-12-2022 18:53:41.103494,"(21.0, 36.0, 34.064516129032256)","(21.0, 34.0, 33.285714285714285)","(1.6, 1.87, 1.8639622641509435)","(8.0, 11.0, 10.866197183098592)","(17.0, 25.0, 24.2)","(41.0, 75.0, 72.75)","(3.3, 4.0, 3.9629166666666666)"
07-12-2022 18:53:42.405823,"(21.0, 36.0, 33.64705882352941)","(21.0, 34.0, 33.19230769230769)","(1.6, 1.87, 1.8639622641509435)","(8.0, 11.0, 10.847107438016529)","(17.0, 25.0, 24.2)","(41.0, 75.0, 72.75)","(3.3, 4.0, 3.9629166666666666)"
07-12-2022 18:53:43.970606,"(21.0, 34.0, 32.810810810810814)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.87, 1.8480769230769232)","(8.0, 11.0, 10.98)","(17.0, 25.0, 24.28)","(41.0, 70.0, 69.65517241379311)","(3.3, 4.0, 4.01551724137931)"
07-12-2022 18:53:45.328888,"(21.0, 34.0, 32.93023255813954)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.85, 1.8419298245614035)","(8.0, 11.0, 10.985611510791367)","(17.0, 25.0, 24.333333333333332)","(41.0, 70.0, 72.5)","(3.3, 4.1, 4.0123348017621145)"
07-12-2022 18:53:46.698058,"(21.0, 34.0, 32.93023255813954)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.85, 1.839354066985646)","(8.0, 11.0, 10.98581560283688)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 72.5)","(3.3, 4.1, 4.013145539906104)"
07-12-2022 18:53:48.008037,"(21.0, 34.0, 32.93023255813954)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.84, 1.8393446601941748)","(8.0, 11.0, 10.98581560283688)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 72.5)","(3.3, 4.1, 4.011057692307692)"
07-12-2022 18:53:49.241182,"(21.0, 34.0, 32.93023255813954)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.84, 1.8378812691914024)","(8.0, 11.0, 11.083333333333334)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 72.5)","(3.3, 4.1, 3.973095238095238)"
07-12-2022 18:53:50.419317,"(21.0, 34.0, 32.22222222222222)","(21.0, 34.0, 33.513513513513516)","(1.6, 1.85, 1.84)","(8.0, 11.5, 11.101449275362318)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 71.53846153846153)","(3.3, 4.0, 3.9582706766917295)"
07-12-2022 18:53:51.565332,"(21.0, 34.0, 32.46511627906977)","(21.0, 34.0, 33.333333333333336)","(1.6, 1.84, 1.8366176470588236)","(8.0, 11.5, 11.101449275362318)","(17.0, 25.0, 24.517241379310345)","(41.0, 75.0, 69.44444444444444)","(3.3, 4.0, 3.940155440414508)"
