,Sorrento Breeze,Katara Love,Say Some Words,Easy Eddie,Mean Pop
06-01-2023 11:39:32.814896,"(3.9, 6.0, 5.67)","(13.0, 27.0, 20.5)","(1.35, 1.59, 1.4966101694915255)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:33.694940,"(3.9, 5.8, 5.35)","(13.0, 27.0, 20.5)","(1.35, 1.59, 1.4966101694915255)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:34.585379,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.59, 1.496451612903226)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:35.498112,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.59, 1.496451612903226)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:36.488104,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.57, 1.4858064516129033)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:37.297112,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.57, 1.4858064516129033)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:38.128672,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.56, 1.5550000000000002)","(14.0, 44.0, 39.42857142857143)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:39.363038,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.56, 1.5551515151515152)","(14.0, 36.0, 35.0)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:40.355238,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.56, 1.5551515151515152)","(14.0, 36.0, 35.0)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:41.198172,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.56, 1.5551515151515152)","(14.0, 36.0, 35.0)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:42.197027,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.56, 1.5163636363636364)","(14.0, 36.0, 35.0)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:43.342868,"(3.9, 5.8, 5.35)","(13.0, 29.0, 17.75)","(1.35, 1.55, 1.5357575757575759)","(14.0, 36.0, 35.0)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:44.484100,"(3.9, 5.8, 5.35)","(13.0, 29.0, 21.0)","(1.35, 1.54, 1.5357575757575759)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:45.537158,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.35, 1.54, 1.5357575757575759)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:46.542750,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.35, 1.54, 1.5357575757575759)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:47.424135,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.35, 1.54, 1.5357575757575759)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:48.351618,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.35, 1.54, 1.5018181818181817)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:49.269694,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.35, 1.54, 1.5018181818181817)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:50.168902,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.54, 1.5018181818181817)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:51.066803,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.54, 1.5357575757575759)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:52.225918,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.56, 1.564848484848485)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:53.383529,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.564848484848485)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:54.389009,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.564848484848485)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:55.468898,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.564848484848485)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:56.624596,"(3.9, 5.8, 5.35)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:57.856506,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:58.846863,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:39:59.963333,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:01.128917,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:02.333281,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5654285714285714)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:03.373524,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5658823529411765)","(14.0, 36.0, 35.333333333333336)","(10.0, 18.5, 14.333333333333334)"
06-01-2023 11:40:04.288121,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5658823529411765)","(14.0, 36.0, 35.333333333333336)","(10.0, 15.5, 14.333333333333334)"
06-01-2023 11:40:05.370947,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5658823529411765)","(14.0, 36.0, 35.333333333333336)","(10.0, 15.5, 14.333333333333334)"
06-01-2023 11:40:06.442821,"(3.9, 5.7, 5.273333333333333)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.5658823529411765)","(14.0, 36.0, 34.42857142857143)","(10.0, 15.5, 15.714285714285715)"
06-01-2023 11:40:07.491156,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 46.0, 39.83333333333333)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:08.459235,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 39.83333333333333)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:09.516893,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 39.83333333333333)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:10.429474,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 39.83333333333333)","(10.0, 18.5, 15.714285714285715)"
06-01-2023 11:40:11.424916,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 14.9)"
06-01-2023 11:40:12.429803,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:13.338293,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:14.401682,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:15.421827,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:16.359416,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:17.357396,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:18.373440,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:19.420917,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:20.634477,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.48)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:21.742104,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5672580645161291)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:22.800585,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5672580645161291)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:24.065516,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:25.135110,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:26.225764,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:27.483433,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:28.600314,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:29.629057,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:30.625575,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.5)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:31.677682,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.75)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:32.728955,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 21.75)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:33.789646,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 27.27777777777778)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:34.708596,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:35.641347,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:36.753287,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:37.779151,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.5673015873015874)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:38.618304,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:39.696400,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:40.812827,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:41.771145,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:42.761316,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:43.806812,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:44.912579,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:46.014155,"(3.9, 6.0, 5.7555555555555555)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:46.992520,"(3.9, 6.0, 5.6)","(13.0, 29.0, 21.75)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:47.852538,"(3.9, 6.0, 5.6)","(13.0, 29.0, 27.27777777777778)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:48.935756,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.14285714285714)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:50.012533,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:50.954322,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:52.055255,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:53.182730,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:54.404382,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:55.425189,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:56.754606,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:57.879512,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:58.815258,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:40:59.803826,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:41:00.862849,"(3.9, 6.0, 5.6)","(13.0, 29.0, 22.0)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 35.416666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:41:01.864828,"(3.9, 6.0, 5.6)","(13.0, 28.0, 26.38888888888889)","(1.3, 1.57, 1.56734375)","(14.0, 36.0, 35.416666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:41:02.872922,"(3.9, 6.0, 5.541666666666667)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.56734375)","(14.0, 36.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:41:03.831695,"(3.9, 6.0, 5.746153846153846)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.56734375)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.142857142857142)"
06-01-2023 11:41:04.811888,"(3.9, 6.0, 5.746153846153846)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5433333333333334)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 15.772727272727273)"
06-01-2023 11:41:05.909587,"(3.9, 5.9, 5.566666666666667)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5554545454545454)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:06.950546,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5554545454545454)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:07.822578,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5554545454545454)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:08.882745,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5554545454545454)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:09.944793,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5675757575757576)","(14.0, 42.0, 40.916666666666664)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:10.911847,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5674242424242424)","(14.0, 42.0, 42.75)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:11.861264,"(3.9, 5.9, 5.426315789473684)","(13.0, 28.0, 21.0)","(1.3, 1.57, 1.554)","(14.0, 44.0, 42.75)","(10.0, 18.5, 16.25)"
06-01-2023 11:41:12.825700,"(3.9, 5.8, 5.5)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.554)","(14.0, 44.0, 37.904761904761905)","(10.0, 18.5, 16.59090909090909)"
06-01-2023 11:41:13.785871,"(3.9, 5.8, 5.5)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.554)","(14.0, 46.0, 42.75)","(10.0, 18.5, 16.59090909090909)"
06-01-2023 11:41:14.788085,"(3.9, 5.8, 5.5)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.554)","(14.0, 44.0, 37.904761904761905)","(10.0, 18.5, 16.59090909090909)"
06-01-2023 11:41:15.686856,"(3.9, 5.8, 5.4)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.554)","(14.0, 46.0, 37.904761904761905)","(10.0, 18.5, 16.59090909090909)"
06-01-2023 11:41:16.624681,"(3.9, 5.8, 5.4)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.554)","(14.0, 46.0, 37.904761904761905)","(10.0, 18.5, 16.59090909090909)"
06-01-2023 11:41:17.740558,"(3.9, 5.8, 5.4)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 46.0, 42.93333333333334)","(10.0, 18.5, 16.05263157894737)"
06-01-2023 11:41:18.777671,"(3.9, 5.8, 5.4)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 41.294117647058826)","(10.0, 19.0, 16.05263157894737)"
06-01-2023 11:41:19.645498,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 41.294117647058826)","(10.0, 19.0, 16.5625)"
06-01-2023 11:41:20.699630,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 37.2)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:21.775145,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 37.2)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:22.795681,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 46.875)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:23.738810,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5550000000000002)","(14.0, 48.0, 46.875)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:24.726557,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4994117647058824)","(14.0, 48.0, 46.875)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:25.769372,"(3.9, 5.7, 5.344444444444445)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5077777777777779)","(14.0, 48.0, 46.875)","(10.0, 19.0, 16.6)"
06-01-2023 11:41:26.711969,"(3.9, 5.6, 5.366666666666666)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.5077777777777779)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:27.660406,"(3.9, 5.6, 5.366666666666666)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4724242424242424)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:28.574326,"(3.9, 6.2, 6.081818181818182)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4724242424242424)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:29.467644,"(3.9, 6.4, 5.9)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4724242424242424)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:30.398404,"(3.9, 6.4, 5.9)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4724242424242424)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:31.395084,"(3.9, 6.4, 5.9)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4724242424242424)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:32.216035,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.57, 1.4632142857142856)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
06-01-2023 11:41:33.128977,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.5075)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:34.213943,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.4836363636363636)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:35.227246,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.4836363636363636)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:36.106096,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.4783333333333333)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:37.040333,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.4783333333333333)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:38.038360,"(3.9, 6.0, 5.633333333333334)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.4783333333333333)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:39.110828,"(3.9, 6.4, 5.8375)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.503125)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.941176470588236)"
06-01-2023 11:41:40.013442,"(3.9, 5.9, 5.455555555555556)","(13.0, 28.0, 21.5)","(1.3, 1.56, 1.503125)","(14.0, 48.0, 46.875)","(10.0, 19.0, 17.4)"
