,My Girl Mandy,Batman Jujon,Burton,Hollador Daisy,Dollar Bucks,Always Idle,Holme Boy,Kerrie Be,Bling Us Delight
15-12-2022 12:05:41.627557,"(7.5, 9.8, 9.544)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.961538461538462)","(15.0, 24.0, 21.142857142857142)","(2.6, 3.25, 3.21875)","(11.0, 16.0, 15.428571428571429)","(17.0, 23.0, 19.142857142857142)","(4.2, 5.6, 5.35)","(26.0, 40.0, 37.6)"
15-12-2022 12:05:42.699803,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 20.857142857142858)","(2.6, 3.25, 3.21875)","(11.0, 16.0, 15.428571428571429)","(17.0, 23.0, 19.142857142857142)","(3.9, 5.6, 5.35)","(26.0, 40.0, 37.6)"
15-12-2022 12:05:43.770033,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 22.0, 21.333333333333332)","(2.6, 3.25, 3.21875)","(11.0, 16.0, 15.428571428571429)","(17.0, 23.0, 19.142857142857142)","(3.9, 5.6, 5.35)","(26.0, 40.0, 37.6)"
15-12-2022 12:05:45.064586,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.25, 3.21875)","(11.0, 16.0, 15.428571428571429)","(17.0, 23.0, 19.142857142857142)","(3.9, 5.6, 5.35)","(26.0, 40.0, 37.0)"
15-12-2022 12:05:46.119440,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.7, 3.25, 3.21875)","(12.0, 16.0, 15.428571428571429)","(14.0, 23.0, 19.142857142857142)","(3.8, 5.6, 5.35)","(26.0, 40.0, 37.0)"
15-12-2022 12:05:47.239356,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.7, 3.25, 3.21875)","(12.0, 16.0, 15.428571428571429)","(14.0, 23.0, 18.640625)","(3.8, 5.6, 5.35)","(26.0, 40.0, 37.0)"
15-12-2022 12:05:48.400177,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 22.0, 21.5)","(2.7, 3.3, 3.2615384615384615)","(12.0, 16.0, 15.428571428571429)","(14.0, 23.0, 19.333333333333332)","(3.8, 5.6, 5.35)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:49.603527,"(7.5, 9.8, 9.544)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.6)","(2.6, 3.3, 3.2615384615384615)","(11.0, 16.0, 15.428571428571429)","(16.0, 21.0, 18.666666666666668)","(3.9, 5.6, 5.35)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:50.862940,"(7.5, 9.8, 9.544)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.904347826086957)","(15.0, 24.0, 21.6)","(2.6, 3.3, 3.2615384615384615)","(11.0, 16.0, 15.428571428571429)","(16.0, 20.0, 18.541666666666668)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:52.022245,"(7.5, 9.8, 9.571428571428571)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.961538461538462)","(15.0, 24.0, 21.5)","(2.6, 3.3, 3.26875)","(11.0, 16.0, 15.428571428571429)","(16.0, 20.0, 18.541666666666668)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:53.200149,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.3, 3.26875)","(11.0, 16.0, 15.428571428571429)","(16.0, 20.0, 18.541666666666668)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:54.415669,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.3, 3.26875)","(11.0, 16.0, 15.428571428571429)","(16.0, 20.0, 18.541666666666668)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:55.758680,"(7.5, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 22.666666666666668)","(2.6, 3.3, 3.2878048780487803)","(11.0, 16.0, 15.25)","(16.0, 20.0, 18.541666666666668)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:56.928356,"(7.5, 9.8, 9.571428571428571)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.961538461538462)","(15.0, 24.0, 21.5)","(2.6, 3.3, 3.2878048780487803)","(11.0, 16.5, 14.892857142857142)","(16.0, 20.0, 18.75)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:58.086616,"(7.5, 9.8, 9.571428571428571)","(20.0, 26.0, 25.333333333333332)","(5.0, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.6, 3.3, 3.2878048780487803)","(11.0, 16.5, 14.892857142857142)","(16.0, 20.0, 18.75)","(3.9, 5.6, 5.359999999999999)","(26.0, 40.0, 39.25)"
15-12-2022 12:05:59.395819,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.7, 3.3, 3.2878048780487803)","(12.0, 16.5, 15.428571428571429)","(14.0, 20.0, 19.0625)","(3.9, 5.6, 5.125)","(26.0, 40.0, 39.25)"
15-12-2022 12:06:00.620685,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.7, 3.3, 3.2878048780487803)","(12.0, 16.0, 15.428571428571429)","(14.0, 20.0, 19.0625)","(3.9, 5.5, 5.125)","(26.0, 40.0, 39.25)"
15-12-2022 12:06:01.712345,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.961538461538462)","(15.0, 23.0, 21.5)","(2.7, 3.3, 3.2878048780487803)","(12.0, 16.0, 15.428571428571429)","(14.0, 20.0, 19.0625)","(3.9, 5.5, 5.3478260869565215)","(26.0, 40.0, 39.25)"
15-12-2022 12:06:02.795002,"(8.0, 9.8, 9.571428571428571)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.4, 5.8909090909090915)","(15.0, 23.0, 22.666666666666668)","(2.7, 3.3, 3.2152173913043476)","(12.0, 16.0, 15.964285714285714)","(14.0, 20.0, 19.0625)","(3.9, 5.5, 5.2272727272727275)","(26.0, 40.0, 39.25)"
15-12-2022 12:06:03.911913,"(8.0, 9.8, 9.133333333333333)","(20.0, 25.0, 24.142857142857142)","(5.5, 6.2, 5.939130434782609)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.2257575757575756)","(12.0, 16.5, 16.058823529411764)","(14.0, 20.0, 19.0625)","(3.9, 5.5, 5.3)","(26.0, 40.0, 39.25)"
15-12-2022 12:06:05.005117,"(8.0, 9.8, 9.3)","(20.0, 25.0, 24.25)","(5.5, 6.2, 5.939130434782609)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.352941176470588)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:06.061851,"(8.0, 9.8, 9.3)","(20.0, 25.0, 23.636363636363637)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.368421052631579)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:07.153166,"(8.0, 9.8, 9.3)","(20.0, 25.0, 23.636363636363637)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.411764705882353)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:08.198627,"(8.0, 9.8, 9.3)","(20.0, 25.0, 23.636363636363637)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.411764705882353)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:09.358621,"(8.0, 9.8, 9.436363636363637)","(20.0, 25.0, 23.636363636363637)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.411764705882353)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:10.574241,"(8.0, 9.8, 9.436363636363637)","(20.0, 26.0, 25.428571428571427)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.411764705882353)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:11.769583,"(8.0, 9.8, 9.378947368421054)","(20.0, 26.0, 25.428571428571427)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.222413793103448)","(12.0, 16.5, 15.666666666666666)","(14.0, 20.0, 18.5)","(3.9, 5.5, 5.4399999999999995)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:13.212355,"(8.0, 9.0, 8.8)","(20.0, 26.0, 25.428571428571427)","(5.5, 6.2, 5.9818181818181815)","(15.0, 24.0, 22.666666666666668)","(2.7, 3.25, 3.19)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.6875)","(3.9, 5.5, 5.35)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:14.536128,"(8.0, 9.0, 8.666666666666666)","(20.0, 26.0, 24.5)","(5.0, 6.2, 6.085714285714285)","(14.0, 24.0, 22.5)","(2.6, 3.25, 3.197058823529412)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.5)","(4.0, 5.5, 5.35)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:15.767164,"(8.0, 9.0, 8.857142857142858)","(20.0, 26.0, 24.5)","(5.0, 6.2, 6.085714285714285)","(14.0, 24.0, 22.5)","(2.6, 3.25, 3.197058823529412)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.5)","(4.0, 5.5, 5.371428571428571)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:17.015567,"(8.0, 9.0, 8.857142857142858)","(20.0, 26.0, 24.5)","(5.0, 6.2, 6.085714285714285)","(14.0, 24.0, 22.5)","(2.6, 3.25, 3.191666666666667)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.5)","(4.0, 5.6, 5.32)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:18.437769,"(7.5, 9.0, 8.857142857142858)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.2, 6.107692307692307)","(14.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.191666666666667)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.6875)","(4.0, 5.6, 5.4526315789473685)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:19.715810,"(7.5, 9.0, 8.857142857142858)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.2, 6.02)","(14.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.187)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.5)","(4.0, 5.6, 5.485714285714286)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:20.936706,"(7.5, 9.0, 8.8)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.4, 6.02)","(14.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.236666666666667)","(12.0, 16.5, 16.045454545454547)","(14.0, 20.0, 18.5)","(4.0, 5.6, 5.39047619047619)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:22.404476,"(7.5, 9.0, 8.8)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.4, 6.053333333333334)","(14.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.2375)","(12.0, 16.5, 16.666666666666668)","(14.0, 20.0, 18.5)","(4.0, 5.6, 5.39047619047619)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:23.633450,"(7.5, 9.0, 8.8)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.4, 6.050000000000001)","(14.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.255714285714286)","(12.0, 17.0, 17.26923076923077)","(14.0, 20.0, 18.5)","(4.0, 5.6, 5.3545454545454545)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:24.881375,"(7.5, 9.0, 8.84)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.2, 6.125)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.2552631578947366)","(12.0, 17.5, 17.26923076923077)","(14.0, 20.0, 18.5)","(4.0, 5.5, 5.194117647058823)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:26.123808,"(7.5, 9.0, 8.95)","(20.0, 26.0, 25.428571428571427)","(5.0, 6.2, 6.140000000000001)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.2552631578947366)","(12.0, 17.5, 17.333333333333332)","(14.0, 20.0, 18.5)","(4.0, 5.5, 5.2375)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:27.349319,"(7.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.636363636363637)","(5.0, 6.2, 6.140000000000001)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.2552631578947366)","(12.0, 17.5, 17.333333333333332)","(14.0, 20.0, 18.5)","(4.0, 5.4, 5.2375)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:28.643115,"(7.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.636363636363637)","(5.0, 6.2, 6.140000000000001)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.2544117647058823)","(12.0, 17.5, 17.333333333333332)","(14.0, 20.0, 18.5)","(4.0, 5.4, 5.183333333333334)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:29.836835,"(7.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.636363636363637)","(5.0, 6.2, 6.140000000000001)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.195901639344262)","(12.0, 17.5, 17.75)","(14.0, 20.0, 18.5)","(4.0, 5.4, 5.183333333333334)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:31.043837,"(7.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.636363636363637)","(5.0, 6.4, 6.057894736842106)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.2243902439024392)","(12.0, 18.5, 17.375)","(14.0, 20.0, 15.5)","(4.0, 5.4, 5.14)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:32.261310,"(7.5, 9.0, 8.966666666666667)","(20.0, 26.0, 25.636363636363637)","(5.0, 6.4, 6.057894736842106)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.277586206896552)","(12.0, 18.5, 17.9375)","(14.0, 17.5, 16.166666666666668)","(4.0, 5.4, 5.050000000000001)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:33.438882,"(7.5, 9.0, 8.975)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.057894736842106)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.35, 3.277586206896552)","(12.0, 18.5, 17.9375)","(14.0, 17.5, 16.166666666666668)","(4.0, 5.2, 5.050000000000001)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:34.633841,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.0538461538461545)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.35, 3.256666666666667)","(12.0, 18.5, 17.9375)","(14.0, 17.5, 16.166666666666668)","(4.0, 5.2, 5.050000000000001)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:35.819482,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.0538461538461545)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.35, 3.3225490196078433)","(12.0, 18.5, 17.9375)","(14.0, 17.5, 16.166666666666668)","(4.0, 5.2, 4.96)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:36.992258,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.0538461538461545)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.35, 3.3270833333333334)","(12.0, 18.5, 17.9375)","(14.0, 17.5, 15.4375)","(4.0, 5.2, 4.96)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:38.202755,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.106521739130435)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.35, 3.2263736263736265)","(12.0, 18.5, 18.862068965517242)","(14.0, 17.5, 15.4375)","(4.0, 5.2, 5.04)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:39.448804,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.106521739130435)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.189230769230769)","(12.0, 23.0, 19.75)","(13.0, 17.5, 15.4375)","(4.0, 5.2, 5.183333333333334)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:40.647187,"(7.5, 9.0, 8.978947368421053)","(20.0, 28.0, 24.25)","(5.0, 6.4, 6.106521739130435)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.3, 3.24)","(12.0, 22.0, 19.0)","(13.0, 17.5, 17.543478260869566)","(4.0, 5.4, 5.025)","(26.0, 40.0, 37.69230769230769)"
15-12-2022 12:06:41.825285,"(7.5, 9.6, 9.10909090909091)","(20.0, 26.0, 22.0)","(5.0, 6.4, 6.106521739130435)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.2414285714285715)","(12.0, 20.0, 19.5)","(13.0, 19.5, 17.26923076923077)","(4.0, 5.4, 5.1045454545454545)","(26.0, 40.0, 37.27272727272727)"
15-12-2022 12:06:42.993805,"(7.5, 9.6, 9.5)","(20.0, 26.0, 23.0)","(5.0, 6.4, 6.106521739130435)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.25, 3.2414285714285715)","(12.0, 20.0, 19.5)","(13.0, 19.0, 17.26923076923077)","(4.0, 5.4, 5.140000000000001)","(26.0, 40.0, 37.142857142857146)"
15-12-2022 12:06:44.155654,"(7.5, 9.6, 9.0)","(20.0, 26.0, 22.666666666666668)","(5.0, 6.4, 6.102127659574468)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.2, 3.1277777777777778)","(12.0, 20.0, 19.5)","(13.0, 19.0, 17.26923076923077)","(4.0, 5.4, 5.280952380952382)","(26.0, 40.0, 36.0)"
15-12-2022 12:06:45.335217,"(7.5, 9.6, 8.96)","(20.0, 26.0, 22.666666666666668)","(5.0, 6.4, 6.143589743589744)","(15.0, 24.0, 22.5)","(2.6, 3.2, 3.1315789473684212)","(12.0, 20.0, 19.5)","(13.0, 19.0, 17.26923076923077)","(4.0, 5.4, 5.280952380952382)","(26.0, 38.0, 37.333333333333336)"
15-12-2022 12:06:46.524783,"(7.5, 9.6, 9.133333333333333)","(20.0, 26.0, 22.666666666666668)","(5.0, 6.4, 6.161904761904762)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.2, 3.194)","(12.0, 20.0, 19.5)","(13.0, 19.0, 17.26923076923077)","(4.0, 5.4, 5.291304347826087)","(26.0, 40.0, 36.8)"
15-12-2022 12:06:47.805352,"(7.5, 9.4, 8.92)","(20.0, 26.0, 24.0)","(5.0, 6.4, 6.172727272727273)","(15.0, 24.0, 22.5)","(2.6, 3.2, 3.16)","(12.0, 20.0, 20.25)","(13.0, 19.0, 17.333333333333332)","(4.0, 5.4, 5.316666666666667)","(26.0, 38.0, 36.8)"
15-12-2022 12:06:49.069510,"(7.5, 9.4, 9.0)","(19.0, 27.0, 24.0)","(5.0, 6.4, 6.15)","(15.0, 24.0, 22.666666666666668)","(2.6, 3.2, 3.111111111111111)","(13.0, 22.0, 19.772727272727273)","(12.0, 19.0, 18.0)","(4.2, 5.4, 5.177777777777778)","(31.0, 38.0, 36.8)"
15-12-2022 12:06:50.379933,"(7.5, 9.2, 8.685714285714285)","(19.0, 27.0, 24.0)","(5.0, 6.4, 6.15)","(15.0, 24.0, 21.764705882352942)","(2.6, 3.25, 3.1)","(13.0, 22.0, 19.772727272727273)","(12.0, 19.0, 18.0)","(4.2, 5.4, 5.2823529411764705)","(31.0, 38.0, 36.8)"
15-12-2022 12:06:51.566563,"(7.5, 9.2, 8.685714285714285)","(17.0, 27.0, 24.0)","(5.0, 6.4, 6.143589743589744)","(15.0, 25.0, 21.071428571428573)","(2.7, 3.2, 3.075555555555556)","(13.0, 22.0, 19.666666666666668)","(12.0, 19.0, 17.75)","(4.2, 5.4, 5.2823529411764705)","(31.0, 38.0, 36.8)"
15-12-2022 12:06:52.768233,"(7.5, 9.2, 8.674999999999999)","(17.0, 27.0, 24.0)","(5.0, 6.4, 6.143589743589744)","(15.0, 25.0, 20.833333333333332)","(2.7, 3.2, 3.075)","(13.0, 22.0, 20.8)","(12.0, 19.0, 17.75)","(4.2, 5.4, 5.34375)","(31.0, 38.0, 36.8)"
15-12-2022 12:06:54.029828,"(7.5, 9.2, 8.830769230769231)","(17.0, 27.0, 24.0)","(5.0, 6.4, 6.143589743589744)","(15.0, 25.0, 20.9375)","(2.7, 3.15, 3.067105263157895)","(13.0, 22.0, 20.384615384615383)","(12.0, 19.0, 17.333333333333332)","(4.2, 5.5, 5.34375)","(31.0, 38.0, 36.57142857142857)"
15-12-2022 12:06:55.160775,"(7.5, 8.6, 8.485714285714286)","(17.0, 27.0, 24.0)","(5.0, 6.4, 6.345454545454546)","(15.0, 25.0, 24.2)","(2.7, 3.15, 3.075)","(13.0, 22.0, 20.142857142857142)","(12.0, 19.0, 18.428571428571427)","(4.2, 5.5, 4.90515873015873)","(31.0, 40.0, 40.0)"
15-12-2022 12:06:56.422445,"(7.5, 9.2, 8.866666666666665)","(17.0, 27.0, 24.0)","(5.0, 6.6, 6.454545454545454)","(15.0, 26.0, 22.25)","(2.7, 3.15, 3.075)","(13.0, 21.0, 20.0)","(12.0, 19.0, 18.166666666666668)","(4.2, 5.0, 4.903629032258065)","(31.0, 44.0, 41.6)"
15-12-2022 12:06:57.823931,"(7.5, 9.0, 8.7)","(17.0, 27.0, 24.0)","(5.0, 6.6, 6.413333333333333)","(15.0, 26.0, 24.125)","(2.7, 3.15, 3.082894736842105)","(13.0, 21.0, 19.4)","(12.0, 19.0, 18.323529411764707)","(4.2, 5.0, 4.905063291139241)","(31.0, 44.0, 40.666666666666664)"
15-12-2022 12:06:59.403030,"(7.5, 9.0, 8.653333333333332)","(17.0, 27.0, 23.8)","(5.0, 6.6, 6.413333333333333)","(15.0, 26.0, 23.857142857142858)","(2.7, 3.15, 3.0515625)","(13.0, 21.0, 20.166666666666668)","(12.0, 19.5, 18.045454545454547)","(4.2, 5.0, 4.9021739130434785)","(31.0, 44.0, 38.0)"
15-12-2022 12:07:00.552012,"(7.5, 9.0, 8.653333333333332)","(17.0, 27.0, 23.8)","(5.0, 6.6, 6.413333333333333)","(15.0, 26.0, 23.857142857142858)","(2.7, 3.15, 3.0515625)","(13.0, 21.0, 19.5)","(12.0, 19.5, 20.88235294117647)","(4.2, 5.0, 4.836363636363637)","(31.0, 46.0, 37.42857142857143)"
15-12-2022 12:07:01.911904,"(7.5, 9.0, 8.6)","(17.0, 27.0, 23.8)","(5.0, 6.6, 6.5)","(15.0, 26.0, 24.0)","(2.7, 3.1, 3.12875)","(13.0, 21.0, 19.5)","(12.0, 21.0, 20.88235294117647)","(4.2, 4.9, 4.742857142857143)","(31.0, 46.0, 36.76923076923077)"
15-12-2022 12:07:03.624682,"(7.5, 9.0, 8.8)","(17.0, 27.0, 24.6)","(5.0, 6.8, 6.7)","(15.0, 26.0, 23.5)","(2.7, 3.15, 3.127333333333333)","(13.0, 21.0, 20.375)","(12.0, 21.0, 21.08695652173913)","(4.2, 4.8, 4.742857142857143)","(31.0, 44.0, 37.0)"
15-12-2022 12:07:05.407128,"(7.5, 9.0, 8.899999999999999)","(17.0, 27.0, 24.75)","(5.0, 6.8, 6.55)","(15.0, 26.0, 23.5)","(2.7, 3.15, 2.99)","(13.0, 21.0, 20.423076923076923)","(13.0, 22.0, 20.055555555555557)","(4.2, 4.8, 4.6875)","(31.0, 44.0, 40.0)"
15-12-2022 12:07:07.075980,"(7.5, 9.2, 8.799999999999999)","(17.0, 27.0, 26.0)","(5.0, 6.8, 6.56)","(15.0, 26.0, 24.857142857142858)","(2.7, 3.0, 3.0272727272727273)","(13.0, 21.0, 21.166666666666668)","(13.0, 22.0, 20.75)","(4.2, 4.9, 4.6)","(31.0, 42.0, 36.5)"
15-12-2022 12:07:08.209750,"(7.5, 9.2, 8.879999999999999)","(17.0, 27.0, 26.0)","(5.0, 6.8, 6.56)","(15.0, 26.0, 24.857142857142858)","(2.7, 3.15, 3.0272727272727273)","(13.0, 22.0, 21.166666666666668)","(13.0, 22.0, 20.75)","(4.2, 4.8, 4.6)","(31.0, 44.0, 36.5)"
15-12-2022 12:07:09.513072,"(7.5, 9.2, 8.666666666666666)","(17.0, 27.0, 25.666666666666668)","(5.0, 6.8, 6.591304347826087)","(15.0, 26.0, 24.8)","(2.7, 3.15, 3.0034883720930234)","(13.0, 22.0, 21.0)","(13.0, 21.0, 20.25)","(4.2, 4.9, 4.628571428571428)","(31.0, 42.0, 32.25)"
15-12-2022 12:07:10.691397,"(7.5, 9.2, 8.84)","(18.0, 27.0, 26.166666666666668)","(5.0, 6.8, 6.48)","(15.0, 26.0, 25.333333333333332)","(2.7, 3.15, 3.0288461538461537)","(13.0, 23.0, 22.31578947368421)","(13.0, 22.0, 20.75)","(4.2, 4.8, 4.68)","(31.0, 42.0, 32.25)"
15-12-2022 12:07:11.931066,"(7.5, 9.2, 8.84)","(18.0, 27.0, 26.166666666666668)","(5.0, 6.8, 6.50909090909091)","(15.0, 26.0, 25.333333333333332)","(2.7, 3.15, 3.0346153846153845)","(13.0, 23.0, 22.31578947368421)","(13.0, 22.0, 21.166666666666668)","(3.9, 4.8, 4.729411764705882)","(31.0, 42.0, 31.714285714285715)"
