,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:44:06.735124,"(5.5, 6.6, 6.573333333333333)","(10.0, 12.0, 11.833333333333334)","(21.0, 28.0, 27.3125)","(51.0, 60.0, 58.489583333333336)","(4.6, 5.3, 5.296428571428571)","(21.0, 32.0, 31.88888888888889)","(5.5, 6.2, 6.114438502673797)","(12.0, 14.0, 13.313432835820896)","(91.0, 170.0, 161.42857142857142)","(6.5, 7.8, 7.536842105263158)","(21.0, 26.0, 25.333333333333332)","(12.0, 14.0, 13.157608695652174)"
08-12-2022 15:44:08.269484,"(5.5, 6.6, 6.573333333333333)","(10.0, 12.0, 11.722222222222221)","(21.0, 28.0, 27.3125)","(51.0, 60.0, 58.489583333333336)","(4.6, 5.3, 5.275)","(21.0, 32.0, 31.88888888888889)","(5.5, 6.2, 6.114438502673797)","(12.0, 14.0, 13.313432835820896)","(91.0, 170.0, 163.33333333333334)","(6.5, 7.8, 7.536842105263158)","(21.0, 26.0, 25.333333333333332)","(12.0, 14.0, 13.157608695652174)"
08-12-2022 15:44:09.816689,"(5.5, 6.6, 6.576699029126213)","(10.0, 12.0, 11.85)","(21.0, 28.0, 27.25)","(51.0, 60.0, 58.58585858585859)","(4.6, 5.3, 5.323255813953488)","(21.0, 32.0, 31.928571428571427)","(5.5, 6.2, 6.11505376344086)","(12.0, 14.0, 13.466666666666667)","(91.0, 170.0, 187.64705882352942)","(6.5, 7.8, 7.173333333333333)","(21.0, 26.0, 25.33644859813084)","(12.0, 14.0, 13.159340659340659)"
08-12-2022 15:44:11.327484,"(5.5, 6.6, 6.576699029126213)","(10.0, 12.0, 11.85)","(21.0, 28.0, 27.25)","(51.0, 60.0, 58.526315789473685)","(4.6, 5.4, 5.309756097560976)","(21.0, 32.0, 31.92452830188679)","(5.5, 6.2, 6.11505376344086)","(12.0, 14.0, 13.466666666666667)","(91.0, 230.0, 190.0)","(6.5, 7.6, 7.306896551724138)","(21.0, 26.0, 25.33644859813084)","(12.0, 14.0, 13.159340659340659)"
08-12-2022 15:44:12.881565,"(5.5, 6.6, 6.576699029126213)","(10.0, 12.0, 11.863636363636363)","(21.0, 28.0, 27.266666666666666)","(51.0, 60.0, 58.541666666666664)","(4.6, 5.4, 5.315384615384616)","(21.0, 32.0, 31.925925925925927)","(5.5, 6.2, 6.117277486910995)","(12.0, 14.0, 13.480519480519481)","(91.0, 230.0, 187.89473684210526)","(6.5, 7.4, 7.094117647058823)","(21.0, 26.0, 25.34259259259259)","(12.0, 14.0, 13.163934426229508)"
08-12-2022 15:44:14.426199,"(5.5, 6.6, 6.5777777777777775)","(10.0, 12.0, 11.863636363636363)","(21.0, 28.0, 27.266666666666666)","(51.0, 60.0, 58.541666666666664)","(4.6, 5.4, 5.315384615384616)","(21.0, 32.0, 31.925925925925927)","(5.5, 6.2, 6.117277486910995)","(12.0, 14.0, 13.384615384615385)","(91.0, 230.0, 187.89473684210526)","(6.5, 7.4, 7.094117647058823)","(21.0, 26.0, 25.34259259259259)","(12.0, 14.0, 13.163934426229508)"
08-12-2022 15:44:15.988156,"(5.5, 6.6, 6.572727272727272)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.195121951219512)","(51.0, 60.0, 58.6)","(4.6, 5.4, 5.291228070175438)","(21.0, 32.0, 31.93103448275862)","(5.5, 6.2, 6.119796954314721)","(12.0, 14.0, 13.466666666666667)","(91.0, 230.0, 187.89473684210526)","(6.5, 7.4, 7.2)","(21.0, 26.0, 25.34862385321101)","(12.0, 14.0, 12.390243902439025)"
08-12-2022 15:44:17.462461,"(5.5, 6.6, 6.561702127659574)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.29787234042553)","(51.0, 60.0, 58.55670103092783)","(4.6, 5.3, 5.364000000000001)","(21.0, 32.0, 31.933333333333334)","(5.5, 6.2, 6.129464285714286)","(12.0, 14.0, 13.627906976744185)","(91.0, 230.0, 187.89473684210526)","(6.5, 7.4, 7.2844444444444445)","(21.0, 26.0, 25.387931034482758)","(12.0, 13.0, 12.325581395348838)"
08-12-2022 15:44:18.990024,"(6.0, 6.6, 6.569747899159664)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.29787234042553)","(51.0, 60.0, 58.58585858585859)","(4.6, 5.4, 5.36734693877551)","(21.0, 32.0, 31.933333333333334)","(5.5, 6.2, 6.129464285714286)","(12.0, 14.0, 13.627906976744185)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.300000000000001)","(21.0, 26.0, 25.387931034482758)","(12.0, 13.0, 12.325581395348838)"
08-12-2022 15:44:20.485514,"(6.0, 6.6, 6.566037735849056)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.29787234042553)","(51.0, 60.0, 58.58585858585859)","(4.6, 5.5, 5.36734693877551)","(21.0, 32.0, 31.933333333333334)","(5.5, 6.2, 6.129464285714286)","(12.0, 14.0, 13.627906976744185)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.325)","(21.0, 26.0, 24.714285714285715)","(12.0, 13.0, 12.741071428571429)"
08-12-2022 15:44:22.074704,"(6.0, 6.6, 6.566037735849056)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.29787234042553)","(51.0, 60.0, 58.58585858585859)","(4.6, 5.5, 5.362913907284768)","(21.0, 32.0, 31.933333333333334)","(5.5, 6.2, 6.114754098360656)","(12.0, 14.0, 13.627906976744185)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.325)","(21.0, 25.0, 24.714285714285715)","(11.0, 13.0, 12.747826086956522)"
08-12-2022 15:44:23.627164,"(6.0, 6.6, 6.5636363636363635)","(10.0, 12.5, 12.181818181818182)","(21.0, 28.0, 27.3125)","(51.0, 60.0, 58.6)","(4.6, 5.5, 5.33828125)","(21.0, 32.0, 31.934426229508198)","(5.5, 6.2, 6.115102040816327)","(12.0, 14.0, 13.652173913043478)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.271428571428571)","(21.0, 25.0, 25.154761904761905)","(11.0, 13.0, 12.766129032258064)"
08-12-2022 15:44:25.173695,"(6.0, 6.6, 6.5636363636363635)","(10.0, 12.5, 12.181818181818182)","(21.0, 28.0, 27.3125)","(51.0, 60.0, 58.6)","(4.6, 5.5, 5.277631578947369)","(21.0, 32.0, 31.934426229508198)","(5.5, 6.2, 6.115102040816327)","(12.0, 14.0, 13.652173913043478)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.271428571428571)","(21.0, 26.0, 25.154761904761905)","(11.0, 13.0, 12.769841269841269)"
08-12-2022 15:44:26.672007,"(6.0, 6.6, 6.5027027027027025)","(10.0, 12.5, 12.15)","(21.0, 28.0, 27.3125)","(51.0, 60.0, 58.6)","(4.6, 5.5, 5.277631578947369)","(21.0, 32.0, 31.934426229508198)","(5.5, 6.2, 6.115102040816327)","(12.0, 14.0, 13.652173913043478)","(101.0, 230.0, 190.0)","(6.5, 7.4, 7.341935483870968)","(21.0, 26.0, 25.154761904761905)","(11.0, 13.0, 12.769841269841269)"
08-12-2022 15:44:28.182691,"(6.0, 6.6, 6.5095238095238095)","(10.0, 12.5, 12.24074074074074)","(21.0, 28.0, 27.38888888888889)","(51.0, 60.0, 58.640776699029125)","(4.6, 5.5, 5.343537414965986)","(21.0, 32.0, 31.939393939393938)","(5.5, 6.2, 6.124087591240876)","(12.0, 14.0, 13.728813559322035)","(101.0, 230.0, 191.9047619047619)","(6.5, 7.4, 7.367272727272727)","(21.0, 26.0, 25.21978021978022)","(11.0, 13.0, 12.879166666666666)"
08-12-2022 15:44:29.666849,"(6.0, 6.6, 6.508433734939759)","(10.0, 12.5, 12.017241379310345)","(21.0, 28.0, 27.38888888888889)","(51.0, 60.0, 58.640776699029125)","(4.6, 5.5, 5.364367816091954)","(21.0, 32.0, 31.939393939393938)","(5.5, 6.2, 6.124087591240876)","(12.0, 14.0, 13.728813559322035)","(101.0, 230.0, 191.9047619047619)","(6.5, 7.4, 7.323404255319149)","(21.0, 26.0, 25.210526315789473)","(11.0, 13.0, 12.715686274509803)"
08-12-2022 15:44:31.189795,"(6.0, 6.6, 6.495890410958904)","(10.0, 12.5, 12.017241379310345)","(21.0, 28.0, 27.38888888888889)","(51.0, 60.0, 58.640776699029125)","(4.6, 5.5, 5.364367816091954)","(21.0, 32.0, 31.939393939393938)","(5.5, 6.2, 6.124087591240876)","(12.0, 14.0, 13.728813559322035)","(101.0, 230.0, 191.9047619047619)","(6.5, 7.6, 7.056934306569343)","(21.0, 26.0, 25.21978021978022)","(11.0, 13.5, 13.168674698795181)"
08-12-2022 15:44:32.603168,"(5.5, 6.6, 6.283333333333333)","(10.0, 12.5, 12.017241379310345)","(21.0, 28.0, 27.38888888888889)","(51.0, 60.0, 58.640776699029125)","(4.6, 5.5, 5.362275449101796)","(21.0, 32.0, 31.939393939393938)","(5.5, 6.2, 6.124087591240876)","(12.0, 14.0, 13.728813559322035)","(101.0, 230.0, 191.9047619047619)","(6.5, 7.2, 7.047058823529412)","(21.0, 26.0, 25.21978021978022)","(11.0, 13.5, 13.162790697674419)"
08-12-2022 15:44:34.058955,"(5.5, 6.6, 6.283333333333333)","(10.0, 12.5, 12.017241379310345)","(21.0, 28.0, 27.38888888888889)","(51.0, 60.0, 58.640776699029125)","(4.6, 5.5, 5.361176470588235)","(21.0, 32.0, 31.9375)","(5.5, 6.2, 6.12043795620438)","(12.0, 14.0, 13.728813559322035)","(101.0, 230.0, 191.9047619047619)","(6.5, 7.2, 7.045390070921986)","(21.0, 26.0, 25.21978021978022)","(11.0, 13.5, 13.27450980392157)"
08-12-2022 15:44:35.550927,"(5.5, 6.6, 6.494736842105263)","(10.0, 12.5, 12.471698113207546)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.5, 5.490322580645161)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.122142857142857)","(12.0, 14.0, 13.741935483870968)","(101.0, 230.0, 177.5)","(6.5, 7.2, 7.147945205479452)","(21.0, 26.0, 25.236559139784948)","(12.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:36.976306,"(5.5, 6.4, 6.227906976744186)","(10.0, 12.5, 12.471698113207546)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.5, 5.42719298245614)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.122142857142857)","(12.0, 14.0, 13.741935483870968)","(101.0, 200.0, 177.5)","(6.5, 7.2, 7.16875)","(21.0, 26.0, 25.236559139784948)","(12.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:38.473160,"(5.5, 6.4, 6.227906976744186)","(10.0, 12.5, 12.471698113207546)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.6, 5.42719298245614)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.122142857142857)","(12.0, 14.0, 13.741935483870968)","(101.0, 200.0, 177.5)","(6.5, 7.2, 7.116666666666667)","(21.0, 26.0, 25.236559139784948)","(12.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:39.868561,"(5.5, 6.4, 6.227906976744186)","(10.0, 12.5, 12.471698113207546)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.6, 5.427678571428571)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.122142857142857)","(12.0, 14.0, 13.741935483870968)","(101.0, 200.0, 177.5)","(6.5, 7.2, 7.142857142857143)","(21.0, 26.0, 25.236559139784948)","(12.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:41.341535,"(5.5, 6.4, 6.223076923076923)","(11.0, 12.5, 12.221238938053098)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.6, 5.4837837837837835)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.135714285714286)","(12.0, 14.0, 13.741935483870968)","(101.0, 200.0, 177.5)","(6.5, 7.2, 7.153488372093023)","(21.0, 26.0, 25.236559139784948)","(11.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:42.794196,"(5.5, 6.4, 6.223076923076923)","(11.0, 12.5, 12.221238938053098)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.627450980392155)","(4.6, 5.5, 5.4837837837837835)","(21.0, 32.0, 31.93846153846154)","(5.5, 6.2, 6.12863436123348)","(12.0, 14.0, 13.741935483870968)","(101.0, 200.0, 177.5)","(6.5, 7.2, 7.11)","(21.0, 26.0, 25.236559139784948)","(11.0, 13.5, 13.287037037037036)"
08-12-2022 15:44:44.217524,"(5.5, 6.4, 6.223076923076923)","(11.0, 12.5, 12.182481751824817)","(21.0, 28.0, 27.410714285714285)","(51.0, 60.0, 58.55670103092783)","(4.6, 5.5, 5.486666666666666)","(21.0, 32.0, 31.927272727272726)","(5.5, 6.2, 6.132780082987552)","(12.0, 14.0, 13.753846153846155)","(101.0, 200.0, 177.5)","(6.5, 7.2, 6.972744721689059)","(21.0, 26.0, 25.24468085106383)","(11.0, 13.5, 13.361702127659575)"
08-12-2022 15:44:45.645539,"(5.5, 6.4, 6.272727272727273)","(11.0, 12.5, 12.270408163265307)","(21.0, 28.0, 27.467741935483872)","(51.0, 60.0, 58.55670103092783)","(4.6, 5.5, 5.492105263157895)","(21.0, 32.0, 31.928571428571427)","(5.5, 6.2, 6.137209302325582)","(12.0, 14.0, 13.764705882352942)","(101.0, 200.0, 189.02439024390245)","(6.5, 7.0, 6.968670309653916)","(21.0, 26.0, 25.260416666666668)","(11.0, 13.5, 13.430851063829786)"
08-12-2022 15:44:47.065505,"(5.5, 6.2, 6.0013651877133105)","(11.0, 12.5, 12.297752808988765)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.59375)","(4.6, 5.5, 5.439325842696629)","(21.0, 32.0, 32.78947368421053)","(5.5, 6.2, 6.140845070422535)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.0, 6.978486055776893)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.49367088607595)"
08-12-2022 15:44:48.478122,"(5.5, 6.2, 6.001324503311258)","(11.0, 12.5, 12.316326530612244)","(21.0, 28.0, 27.532258064516128)","(51.0, 60.0, 58.59375)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.140000000000001)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.0, 7.057142857142857)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.49367088607595)"
08-12-2022 15:44:49.872914,"(5.5, 6.2, 5.980487804878049)","(11.0, 12.5, 12.316326530612244)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.59375)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.140000000000001)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.2, 7.178059071729958)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.49367088607595)"
08-12-2022 15:44:51.326914,"(5.5, 6.2, 5.966352941176471)","(11.0, 12.5, 12.276785714285714)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.59375)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.140000000000001)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.2, 7.167019027484144)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.49367088607595)"
08-12-2022 15:44:52.811353,"(5.5, 6.2, 5.966352941176471)","(11.0, 12.5, 12.276785714285714)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.59375)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.140000000000001)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.2, 7.166808510638298)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.494949494949495)"
08-12-2022 15:44:54.210420,"(5.5, 6.2, 5.966352941176471)","(11.0, 12.5, 12.276785714285714)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.43023255813954)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.140000000000001)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.2, 7.166808510638298)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.494949494949495)"
08-12-2022 15:44:55.588568,"(5.5, 6.2, 5.966352941176471)","(11.0, 12.5, 12.162576687116564)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 58.43023255813954)","(4.6, 5.6, 5.441830065359477)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.2, 6.137623762376238)","(12.0, 14.0, 13.789473684210526)","(101.0, 200.0, 193.22033898305085)","(6.5, 7.2, 7.166808510638298)","(21.0, 26.0, 25.255555555555556)","(11.0, 13.5, 13.49438202247191)"
08-12-2022 15:44:57.051395,"(5.5, 6.2, 5.975846501128668)","(11.0, 12.5, 12.1448087431694)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 57.783018867924525)","(4.6, 5.6, 5.430769230769231)","(21.0, 34.0, 32.146341463414636)","(5.5, 6.2, 6.130769230769231)","(12.0, 14.0, 13.714285714285714)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.2, 7.044736842105263)","(21.0, 26.0, 25.151898734177216)","(11.0, 13.5, 13.403669724770642)"
08-12-2022 15:44:58.505697,"(5.5, 6.2, 5.975846501128668)","(11.0, 12.5, 12.1448087431694)","(21.0, 28.0, 27.49122807017544)","(51.0, 60.0, 57.783018867924525)","(4.6, 5.6, 5.542380952380952)","(21.0, 34.0, 32.146341463414636)","(5.5, 6.2, 6.130769230769231)","(12.0, 14.0, 13.714285714285714)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.2, 7.044736842105263)","(21.0, 26.0, 25.151898734177216)","(11.0, 13.5, 13.403669724770642)"
08-12-2022 15:45:00.050368,"(5.5, 6.2, 5.979333333333334)","(11.0, 12.5, 12.1448087431694)","(21.0, 28.0, 27.516666666666666)","(51.0, 60.0, 57.80373831775701)","(4.8, 5.6, 5.546222222222222)","(21.0, 34.0, 32.27272727272727)","(5.5, 6.2, 6.136040609137056)","(12.0, 14.0, 13.732142857142858)","(101.0, 200.0, 181.70731707317074)","(6.5, 7.2, 7.065909090909091)","(21.0, 26.0, 25.19277108433735)","(12.0, 13.5, 13.408695652173913)"
08-12-2022 15:45:01.443492,"(5.5, 6.2, 5.967447306791569)","(11.0, 12.5, 12.157894736842104)","(21.0, 28.0, 27.516666666666666)","(51.0, 60.0, 57.80373831775701)","(4.8, 5.6, 5.546222222222222)","(21.0, 34.0, 32.27272727272727)","(5.5, 6.2, 6.16441717791411)","(12.0, 14.0, 13.732142857142858)","(101.0, 200.0, 181.70731707317074)","(6.5, 7.2, 7.1070866141732285)","(21.0, 26.0, 25.19277108433735)","(12.0, 13.5, 13.408695652173913)"
08-12-2022 15:45:02.853884,"(5.5, 6.2, 5.966821345707657)","(11.0, 12.5, 12.173366834170855)","(21.0, 28.0, 27.516666666666666)","(51.0, 60.0, 57.80373831775701)","(4.8, 5.6, 5.546222222222222)","(21.0, 34.0, 32.27272727272727)","(5.5, 6.2, 6.16441717791411)","(12.0, 14.0, 13.732142857142858)","(101.0, 200.0, 186.8)","(6.5, 7.2, 7.099145299145299)","(21.0, 26.0, 25.33)","(12.0, 13.5, 13.408695652173913)"
08-12-2022 15:45:04.264614,"(5.5, 6.2, 5.966821345707657)","(11.0, 12.5, 12.173366834170855)","(21.0, 28.0, 27.516666666666666)","(51.0, 60.0, 57.80373831775701)","(4.8, 5.6, 5.546222222222222)","(21.0, 34.0, 32.27272727272727)","(5.5, 6.2, 6.16441717791411)","(12.0, 14.0, 13.732142857142858)","(101.0, 190.0, 186.8)","(6.5, 7.2, 7.099145299145299)","(21.0, 26.0, 25.33)","(12.0, 13.5, 13.408695652173913)"
08-12-2022 15:45:05.676444,"(5.5, 6.2, 6.185148514851486)","(11.0, 12.5, 12.202941176470588)","(21.0, 28.0, 27.574074074074073)","(51.0, 60.0, 50.609756097560975)","(4.8, 5.6, 5.553886010362694)","(21.0, 34.0, 32.3)","(5.5, 6.2, 6.11832229580574)","(12.0, 14.0, 13.778571428571428)","(101.0, 190.0, 180.26315789473685)","(6.5, 7.2, 7.305084745762712)","(21.0, 26.0, 25.35483870967742)","(12.0, 13.5, 13.465346534653465)"
08-12-2022 15:45:07.113736,"(5.5, 6.0, 5.82)","(11.0, 12.5, 12.191891891891892)","(21.0, 28.0, 27.610169491525422)","(51.0, 55.0, 50.705882352941174)","(4.8, 5.6, 5.558018867924528)","(21.0, 34.0, 32.45454545454545)","(5.5, 6.4, 6.141176470588236)","(12.0, 14.0, 13.796052631578947)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.4, 7.3533333333333335)","(21.0, 26.0, 25.34065934065934)","(12.0, 13.5, 13.46875)"
08-12-2022 15:45:08.438240,"(5.5, 6.0, 5.82)","(11.0, 12.5, 12.191891891891892)","(21.0, 28.0, 27.610169491525422)","(51.0, 55.0, 50.25)","(4.8, 5.6, 5.557281553398058)","(21.0, 34.0, 32.45454545454545)","(5.5, 6.4, 6.1420118343195265)","(12.0, 14.0, 13.796052631578947)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.6, 7.344827586206897)","(21.0, 26.0, 25.34065934065934)","(12.0, 13.5, 13.46875)"
08-12-2022 15:45:09.883941,"(5.5, 6.0, 5.867368421052632)","(11.0, 12.5, 12.188524590163935)","(21.0, 28.0, 27.610169491525422)","(51.0, 55.0, 50.25)","(4.8, 5.6, 5.557281553398058)","(21.0, 34.0, 32.45454545454545)","(5.5, 6.4, 6.1420118343195265)","(12.0, 14.0, 13.796052631578947)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.6, 7.344827586206897)","(21.0, 26.0, 25.333333333333332)","(12.0, 13.5, 13.46875)"
08-12-2022 15:45:11.262886,"(5.5, 6.0, 5.874725274725275)","(11.0, 12.5, 12.188524590163935)","(21.0, 28.0, 27.477272727272727)","(51.0, 55.0, 50.25)","(4.8, 5.6, 5.557281553398058)","(21.0, 34.0, 32.45454545454545)","(5.5, 6.4, 6.1420118343195265)","(12.0, 14.0, 13.765151515151516)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.6, 7.439130434782609)","(21.0, 26.0, 25.333333333333332)","(12.0, 13.5, 13.47008547008547)"
08-12-2022 15:45:12.700888,"(5.5, 6.0, 5.8882352941176475)","(11.0, 12.5, 12.170391061452515)","(21.0, 28.0, 27.488888888888887)","(51.0, 55.0, 50.30864197530864)","(4.8, 5.6, 5.543589743589743)","(21.0, 34.0, 32.48888888888889)","(5.5, 6.4, 6.148207171314741)","(12.0, 14.0, 13.772058823529411)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.6, 7.323076923076924)","(21.0, 26.0, 25.34065934065934)","(12.0, 13.5, 13.468181818181819)"
08-12-2022 15:45:14.133316,"(5.5, 6.0, 5.881159420289855)","(11.0, 12.5, 12.156626506024097)","(21.0, 28.0, 27.488888888888887)","(51.0, 55.0, 48.34567901234568)","(4.8, 5.6, 5.617460317460317)","(21.0, 34.0, 32.48888888888889)","(5.5, 6.4, 6.14251968503937)","(12.0, 14.0, 13.772058823529411)","(101.0, 200.0, 181.48148148148147)","(6.5, 7.4, 7.351219512195122)","(21.0, 26.0, 25.34065934065934)","(12.0, 13.5, 13.468181818181819)"
08-12-2022 15:45:15.471291,"(5.5, 6.2, 5.836056338028169)","(11.0, 12.5, 12.156626506024097)","(21.0, 28.0, 27.5)","(51.0, 55.0, 48.426829268292686)","(4.8, 5.7, 5.622222222222222)","(21.0, 34.0, 32.52173913043478)","(5.5, 6.4, 6.1420118343195265)","(12.0, 14.0, 13.78169014084507)","(101.0, 200.0, 184.93150684931507)","(6.5, 7.4, 7.25)","(21.0, 26.0, 25.347826086956523)","(12.0, 13.5, 13.157142857142857)"
08-12-2022 15:45:16.953358,"(5.5, 6.2, 5.836768802228412)","(11.0, 12.5, 12.162721893491124)","(21.0, 28.0, 27.5)","(51.0, 55.0, 52.45454545454545)","(4.8, 5.7, 5.623529411764705)","(21.0, 34.0, 32.44444444444444)","(5.5, 6.4, 6.189473684210526)","(12.0, 14.0, 14.189655172413794)","(101.0, 200.0, 197.2972972972973)","(6.5, 7.4, 7.1375)","(21.0, 26.0, 25.26829268292683)","(12.0, 14.0, 13.107361963190185)"
08-12-2022 15:45:18.421344,"(5.5, 6.2, 5.827665706051873)","(11.0, 12.5, 12.327586206896552)","(21.0, 28.0, 27.36111111111111)","(51.0, 55.0, 51.72727272727273)","(4.8, 5.7, 5.645070422535211)","(21.0, 34.0, 32.36363636363637)","(5.5, 6.2, 6.229299363057325)","(12.0, 14.5, 14.106060606060606)","(101.0, 200.0, 166.66666666666666)","(6.5, 7.2, 7.488888888888889)","(21.0, 26.0, 25.26829268292683)","(12.0, 14.0, 13.076190476190476)"
08-12-2022 15:45:20.227203,"(5.5, 6.2, 8.066666666666666)","(11.0, 12.5, 10.87037037037037)","(21.0, 28.0, 31.4)","(51.0, 55.0, 52.0)","(4.8, 5.8, 5.25)","(21.0, 34.0, 32.285714285714285)","(5.5, 6.4, 6.4)","(12.0, 14.5, 9.9)","(101.0, 200.0, 247.5)","(6.5, 7.6, 8.9625)","(21.0, 26.0, 19.0)","(12.0, 14.0, 13.666666666666666)"
08-12-2022 15:45:21.644084,"(5.5, 9.6, 6.314285714285714)","(11.0, 14.5, 13.339506172839506)","(21.0, 34.0, 31.4)","(51.0, 70.0, 46.0)","(4.8, 6.2, 5.25)","(21.0, 34.0, 32.285714285714285)","(5.5, 7.4, 6.4)","(12.0, 16.5, 9.9)","(101.0, 420.0, 167.5)","(6.5, 12.0, 8.4)","(21.0, 28.0, 25.333333333333332)","(12.0, 14.5, 13.666666666666666)"
08-12-2022 15:45:23.145845,"(5.5, 8.8, 6.085714285714285)","(11.0, 14.5, 13.339506172839506)","(21.0, 34.0, 31.4)","(51.0, 70.0, 46.0)","(4.8, 6.2, 6.045945945945946)","(21.0, 34.0, 32.285714285714285)","(5.5, 7.4, 6.171428571428572)","(12.0, 16.5, 9.9)","(101.0, 260.0, 167.5)","(6.5, 12.0, 8.4)","(21.0, 28.0, 25.333333333333332)","(12.0, 14.5, 13.666666666666666)"
08-12-2022 15:45:24.516335,"(5.5, 8.8, 6.085714285714285)","(11.0, 14.5, 13.339506172839506)","(21.0, 34.0, 31.4)","(51.0, 70.0, 46.0)","(4.8, 6.2, 6.045945945945946)","(21.0, 34.0, 28.0)","(5.5, 6.2, 6.171428571428572)","(12.0, 16.5, 9.9)","(101.0, 260.0, 167.5)","(6.5, 12.0, 8.4)","(21.0, 28.0, 25.333333333333332)","(12.0, 14.5, 13.666666666666666)"
