,Long Gully Brown,Burning Fee,Bailey The Rock,Bruces Angel,Ballroom Belle,Emerley Cougar
04-01-2023 10:30:30.553975,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:31.462101,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:32.390273,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:33.256429,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:34.160106,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:35.035946,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:35.921780,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:36.771677,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:37.615939,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:38.502119,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:39.360630,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:40.247790,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:41.167117,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:42.061595,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:43.014862,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:43.908620,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:44.868673,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:45.785913,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:46.732345,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:47.612594,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:48.515719,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:49.386874,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:50.256789,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:51.117362,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:52.024751,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:52.920174,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:53.840818,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:54.761565,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:55.691759,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:56.626226,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:57.504606,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:58.419507,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:30:59.259346,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:00.097793,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:00.975476,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:01.832121,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:02.739141,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:03.624323,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:04.490388,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:05.416738,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:06.293534,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:07.219174,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:08.087767,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:09.024220,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:09.873006,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:10.746793,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:11.594021,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:12.463325,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:13.344217,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:14.245567,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:15.135126,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:16.056210,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:16.957116,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:17.858966,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:18.761872,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:19.637639,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:20.526018,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:21.396778,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:22.242222,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:23.134178,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:24.015866,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:24.949394,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:25.886017,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:26.816219,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:27.742015,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:28.629152,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:29.536205,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:30.437524,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:31.304387,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:32.136135,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:33.003300,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:33.858795,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:34.746900,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:35.673176,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:36.562994,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:37.521351,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:38.393529,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:39.358812,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:40.226571,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:41.108254,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:42.013585,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:42.840123,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:43.742695,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:44.617993,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:45.498495,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:46.392656,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:47.311441,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:48.211997,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:49.110325,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:50.062302,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:50.934369,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:51.785778,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:52.644679,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:53.508817,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:54.356790,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:31:55.256310,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
