,Quick Entry,Brother Skye,Too Legit,Deep Mind,Roses Galaxy,Attuck
08-12-2022 12:55:37.310015,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.40909090909091)","(31.0, 90.0, 75.0)","(2.7, 3.2, 3.101470588235294)","(2.9, 3.35, 3.2225)"
08-12-2022 12:55:38.469415,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 90.0, 75.0)","(2.7, 3.15, 3.075)","(2.9, 3.35, 3.2375)"
08-12-2022 12:55:39.605511,"(4.4, 5.1, 5.051162790697674)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 90.0, 72.0)","(2.7, 3.15, 3.1)","(2.9, 3.3, 3.2277027027027025)"
08-12-2022 12:55:40.783499,"(4.4, 5.1, 5.0562499999999995)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 90.0, 72.0)","(2.7, 3.15, 3.088)","(2.9, 3.25, 3.2042105263157894)"
08-12-2022 12:55:41.874595,"(4.4, 5.1, 5.057142857142857)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 90.0, 76.66666666666667)","(2.7, 3.1, 3.117)","(2.9, 3.25, 3.1434782608695655)"
08-12-2022 12:55:42.923010,"(4.4, 5.1, 5.059223300970873)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 85.0, 76.66666666666667)","(2.7, 3.15, 3.117)","(2.9, 3.2, 3.13125)"
08-12-2022 12:55:43.963438,"(4.4, 5.1, 5.059223300970873)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 12.423076923076923)","(31.0, 85.0, 76.66666666666667)","(2.7, 3.15, 3.117)","(2.9, 3.2, 3.1228070175438596)"
08-12-2022 12:55:45.012370,"(4.4, 5.1, 5.0625)","(10.0, 14.0, 12.833333333333334)","(9.0, 12.5, 13.264705882352942)","(31.0, 85.0, 76.66666666666667)","(2.7, 3.15, 3.1176470588235294)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:46.089207,"(4.4, 5.1, 4.6961538461538455)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.264705882352942)","(31.0, 85.0, 81.875)","(2.7, 3.2, 3.1125000000000003)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:47.221536,"(4.4, 5.1, 4.96)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.551282051282051)","(31.0, 85.0, 81.875)","(2.7, 3.2, 3.1285714285714286)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:48.303451,"(4.4, 5.1, 4.972727272727273)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.551282051282051)","(31.0, 85.0, 81.875)","(2.7, 3.15, 3.1285714285714286)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:49.393557,"(4.4, 5.1, 4.972727272727273)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.551282051282051)","(31.0, 85.0, 81.875)","(2.7, 3.15, 3.1285714285714286)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:50.399725,"(4.4, 5.1, 5.026315789473684)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 81.875)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:51.484995,"(4.4, 5.1, 4.913793103448276)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 81.875)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:52.572122,"(4.4, 5.1, 4.913793103448276)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 80.83333333333334)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:54.102572,"(4.4, 5.1, 4.913793103448276)","(10.0, 14.5, 14.38888888888889)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 80.83333333333334)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.13265306122449)"
08-12-2022 12:55:55.290554,"(4.4, 5.1, 4.913793103448276)","(10.0, 14.5, 14.409090909090908)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 80.83333333333334)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:55:56.391522,"(4.4, 5.1, 4.947887323943662)","(10.0, 14.5, 14.409090909090908)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 83.07692307692308)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:55:57.635230,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.409090909090908)","(9.0, 14.0, 13.391304347826086)","(31.0, 85.0, 81.66666666666667)","(2.7, 3.2, 3.117021276595745)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:55:58.920727,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.409090909090908)","(9.0, 14.0, 13.461538461538462)","(31.0, 85.0, 81.66666666666667)","(2.7, 3.2, 3.1113636363636363)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:56:00.345348,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.409090909090908)","(9.0, 14.0, 13.461538461538462)","(31.0, 85.0, 80.625)","(2.7, 3.2, 3.1113636363636363)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:56:01.634756,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 102.5)","(2.7, 3.2, 3.1113636363636363)","(2.9, 3.2, 3.1492307692307695)"
08-12-2022 12:56:02.881289,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 110.0, 102.5)","(2.7, 3.2, 3.1113636363636363)","(2.9, 3.2, 3.1145833333333335)"
08-12-2022 12:56:04.083700,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 110.0, 102.5)","(2.7, 3.2, 3.1113636363636363)","(2.9, 3.15, 3.1145833333333335)"
08-12-2022 12:56:05.189276,"(4.4, 5.1, 5.008771929824561)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 110.0, 78.88888888888889)","(2.7, 3.2, 3.1083333333333334)","(2.9, 3.15, 3.1145833333333335)"
08-12-2022 12:56:06.331710,"(4.4, 5.1, 4.958333333333333)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 85.23809523809524)","(2.7, 3.2, 3.1083333333333334)","(2.9, 3.15, 3.1145833333333335)"
08-12-2022 12:56:07.470931,"(4.4, 5.1, 5.017948717948718)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 85.23809523809524)","(2.7, 3.2, 3.1083333333333334)","(2.9, 3.15, 3.1145833333333335)"
08-12-2022 12:56:08.534252,"(4.4, 5.0, 4.990625)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 85.23809523809524)","(2.6, 3.2, 3.1083333333333334)","(2.9, 3.15, 3.1145833333333335)"
08-12-2022 12:56:09.602469,"(4.4, 5.1, 5.017948717948718)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 85.23809523809524)","(2.6, 3.2, 3.0749999999999997)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:10.644713,"(4.4, 5.1, 5.017948717948718)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 85.23809523809524)","(2.6, 3.2, 3.0749999999999997)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:11.838815,"(4.4, 5.0, 4.872222222222223)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 84.31818181818181)","(2.6, 3.15, 3.064285714285714)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:12.976998,"(4.4, 5.0, 4.872222222222223)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 84.31818181818181)","(2.6, 3.15, 3.064285714285714)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:13.977688,"(4.4, 5.0, 4.872222222222223)","(10.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 84.31818181818181)","(2.6, 3.15, 3.064285714285714)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:15.114352,"(4.4, 5.0, 4.872222222222223)","(11.0, 14.5, 14.416666666666666)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 84.31818181818181)","(2.6, 3.15, 3.058695652173913)","(2.9, 3.15, 3.112962962962963)"
08-12-2022 12:56:16.292253,"(4.4, 5.0, 4.872222222222223)","(11.0, 14.5, 14.625)","(9.0, 14.0, 13.461538461538462)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.058695652173913)","(2.9, 3.15, 3.0810344827586205)"
08-12-2022 12:56:17.488105,"(4.4, 5.0, 4.921428571428572)","(11.0, 15.0, 14.625)","(9.0, 14.0, 13.548387096774194)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.072222222222222)","(2.9, 3.15, 3.0542452830188678)"
08-12-2022 12:56:18.582804,"(4.4, 5.0, 4.941071428571429)","(11.0, 15.0, 14.625)","(9.0, 14.0, 13.548387096774194)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.072222222222222)","(2.9, 3.1, 3.0259541984732823)"
08-12-2022 12:56:19.646082,"(4.4, 5.0, 4.941071428571429)","(11.0, 15.0, 14.625)","(9.0, 14.0, 13.548387096774194)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.072222222222222)","(2.9, 3.1, 3.0228187919463085)"
08-12-2022 12:56:20.680967,"(4.4, 5.0, 4.941071428571429)","(11.0, 15.0, 14.625)","(9.0, 14.0, 13.548387096774194)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.058695652173913)","(2.9, 3.1, 3.0108527131782945)"
08-12-2022 12:56:21.782062,"(4.4, 5.0, 4.925)","(11.0, 15.0, 14.625)","(9.0, 14.5, 13.954545454545455)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.058695652173913)","(2.9, 3.1, 3.0108527131782945)"
08-12-2022 12:56:22.778843,"(4.4, 5.0, 4.921428571428572)","(11.0, 15.0, 14.625)","(9.0, 15.0, 14.642857142857142)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.058695652173913)","(2.9, 3.1, 3.004166666666667)"
08-12-2022 12:56:23.902486,"(4.4, 5.0, 4.921428571428572)","(11.0, 15.0, 14.625)","(9.0, 15.0, 14.642857142857142)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.0615384615384613)","(2.9, 3.1, 3.004166666666667)"
08-12-2022 12:56:25.063960,"(4.4, 5.0, 4.938461538461539)","(11.0, 15.0, 14.625)","(9.0, 15.0, 14.3)","(31.0, 90.0, 81.66666666666667)","(2.6, 3.15, 3.058)","(2.9, 3.1, 3.004166666666667)"
08-12-2022 12:56:26.255846,"(4.4, 5.0, 4.938461538461539)","(11.0, 15.0, 14.625)","(9.0, 15.5, 15.026315789473685)","(31.0, 90.0, 85.6896551724138)","(2.6, 3.15, 3.058)","(2.9, 3.1, 3.007258064516129)"
08-12-2022 12:56:27.431985,"(4.4, 5.0, 4.9314285714285715)","(11.0, 15.0, 14.625)","(9.0, 15.5, 15.026315789473685)","(31.0, 90.0, 85.6896551724138)","(2.6, 3.15, 3.058)","(2.9, 3.1, 3.007258064516129)"
08-12-2022 12:56:28.609130,"(4.4, 5.0, 4.9314285714285715)","(11.0, 15.0, 14.625)","(9.0, 15.5, 15.026315789473685)","(31.0, 90.0, 85.6896551724138)","(2.6, 3.15, 3.058)","(2.9, 3.1, 3.007258064516129)"
08-12-2022 12:56:29.850738,"(4.4, 5.0, 4.9314285714285715)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.5)","(31.0, 90.0, 75.71428571428571)","(2.6, 3.15, 3.058)","(2.9, 3.1, 3.0173076923076922)"
08-12-2022 12:56:31.162244,"(4.4, 5.0, 4.948936170212766)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 90.0, 80.9090909090909)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.0173076923076922)"
08-12-2022 12:56:32.371470,"(4.4, 5.0, 4.948936170212766)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 90.0, 80.9090909090909)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.0173076923076922)"
08-12-2022 12:56:33.573728,"(4.4, 5.0, 4.948936170212766)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 90.0, 80.9090909090909)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.0173076923076922)"
08-12-2022 12:56:34.667391,"(4.4, 5.0, 4.948936170212766)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 90.0, 80.9090909090909)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.045)"
08-12-2022 12:56:35.697357,"(4.4, 5.0, 4.933333333333334)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.5625)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.045)"
08-12-2022 12:56:36.668322,"(4.4, 5.0, 4.933333333333334)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 85.0, 81.25)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.045)"
08-12-2022 12:56:37.855694,"(4.4, 5.0, 4.933333333333334)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.045)"
08-12-2022 12:56:39.018885,"(4.4, 5.0, 4.933333333333334)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.0)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.058)","(2.9, 3.05, 3.01)"
08-12-2022 12:56:40.137258,"(4.4, 5.0, 4.936842105263158)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.040833333333333)"
08-12-2022 12:56:41.306814,"(4.4, 5.0, 4.936842105263158)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0028571428571427)"
08-12-2022 12:56:42.472368,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0028571428571427)"
08-12-2022 12:56:43.669927,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0028571428571427)"
08-12-2022 12:56:44.712178,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 79.375)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0262745098039217)"
08-12-2022 12:56:45.853850,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0262745098039217)"
08-12-2022 12:56:46.964627,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 3.0028571428571427)"
08-12-2022 12:56:48.115802,"(4.4, 5.0, 4.942857142857143)","(11.0, 15.0, 14.733333333333333)","(9.0, 15.5, 14.3)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 2.9872727272727273)"
08-12-2022 12:56:49.100930,"(4.4, 5.0, 4.9314285714285715)","(11.0, 15.5, 15.416666666666666)","(9.0, 15.5, 13.863636363636363)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 2.985128205128205)"
08-12-2022 12:56:50.223445,"(4.4, 5.0, 4.9314285714285715)","(11.0, 15.5, 15.416666666666666)","(9.0, 15.5, 13.863636363636363)","(31.0, 85.0, 80.0)","(2.6, 3.15, 3.065384615384615)","(2.9, 3.05, 2.9872727272727273)"
08-12-2022 12:56:51.278982,"(4.4, 5.0, 4.941463414634146)","(11.0, 15.5, 15.416666666666666)","(9.0, 15.0, 14.333333333333334)","(31.0, 85.0, 82.0)","(2.6, 3.15, 2.9475675675675674)","(2.9, 3.05, 2.993211009174312)"
08-12-2022 12:56:52.184640,"(4.4, 5.2, 5.023529411764706)","(11.0, 16.0, 15.384615384615385)","(9.0, 15.5, 14.0)","(31.0, 85.0, 82.0)","(2.6, 2.98, 2.9475675675675674)","(2.9, 3.1, 2.993211009174312)"
08-12-2022 12:56:53.267061,"(4.4, 5.3, 5.15)","(11.0, 16.0, 15.384615384615385)","(9.0, 15.5, 14.61111111111111)","(31.0, 85.0, 82.0)","(2.6, 3.15, 3.012127659574468)","(2.9, 3.1, 2.9570491803278687)"
08-12-2022 12:56:54.370591,"(4.4, 5.3, 5.06)","(11.0, 16.0, 15.384615384615385)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 82.0)","(2.6, 3.15, 3.012127659574468)","(2.9, 3.1, 2.9570491803278687)"
08-12-2022 12:56:55.460616,"(4.4, 5.3, 5.0777777777777775)","(11.0, 16.0, 15.384615384615385)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 82.0)","(2.6, 3.15, 3.012127659574468)","(2.9, 3.1, 2.968872180451128)"
08-12-2022 12:56:56.355062,"(4.4, 5.3, 5.1421052631578945)","(11.0, 16.0, 15.384615384615385)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 78.33333333333334)","(2.6, 3.15, 3.012127659574468)","(2.9, 3.1, 2.968872180451128)"
08-12-2022 12:56:57.281052,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.555555555555555)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 82.63157894736842)","(2.6, 3.15, 3.012127659574468)","(2.9, 3.1, 2.96375)"
08-12-2022 12:56:58.212372,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.555555555555555)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 82.63157894736842)","(2.6, 3.15, 2.974090909090909)","(2.9, 3.1, 2.96375)"
08-12-2022 12:56:59.192960,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.619047619047619)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 82.63157894736842)","(2.6, 3.1, 3.038125)","(2.9, 3.1, 2.96375)"
08-12-2022 12:57:00.220445,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.619047619047619)","(9.0, 15.5, 13.9)","(31.0, 85.0, 82.63157894736842)","(2.6, 3.1, 3.0288235294117647)","(2.9, 3.1, 2.96375)"
08-12-2022 12:57:01.366987,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.619047619047619)","(9.0, 15.5, 13.9)","(31.0, 85.0, 83.33333333333333)","(2.6, 3.1, 3.0288235294117647)","(2.9, 3.1, 2.96375)"
08-12-2022 12:57:02.483153,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.619047619047619)","(9.0, 15.5, 13.9)","(31.0, 85.0, 83.33333333333333)","(2.6, 3.1, 2.99)","(2.9, 3.1, 2.96375)"
08-12-2022 12:57:03.472454,"(4.4, 5.3, 4.941304347826087)","(11.0, 16.0, 15.636363636363637)","(9.0, 15.5, 13.9)","(31.0, 85.0, 83.33333333333333)","(2.6, 3.1, 3.0183870967741937)","(2.9, 3.1, 2.96375)"
08-12-2022 12:57:04.461821,"(4.4, 5.4, 5.300000000000001)","(11.0, 16.0, 15.636363636363637)","(9.0, 15.5, 13.9)","(31.0, 85.0, 83.33333333333333)","(2.6, 3.1, 3.0183870967741937)","(2.7, 3.1, 2.96375)"
08-12-2022 12:57:05.438733,"(4.4, 5.5, 5.317391304347826)","(11.0, 16.0, 15.272727272727273)","(9.0, 15.5, 13.9)","(31.0, 85.0, 83.33333333333333)","(2.6, 3.1, 2.9930232558139536)","(2.7, 3.1, 2.96375)"
08-12-2022 12:57:06.402846,"(4.4, 5.5, 5.421739130434783)","(11.0, 16.0, 15.11111111111111)","(9.0, 15.5, 14.3)","(31.0, 85.0, 77.85714285714286)","(2.6, 3.1, 2.9930232558139536)","(2.7, 3.1, 2.96375)"
08-12-2022 12:57:07.484964,"(4.4, 5.5, 5.15)","(11.0, 16.0, 15.11111111111111)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.0)","(2.6, 3.1, 2.964516129032258)","(2.7, 3.1, 2.980769230769231)"
08-12-2022 12:57:08.514031,"(4.4, 5.5, 5.325)","(11.0, 16.0, 15.11111111111111)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.0)","(2.6, 3.1, 2.964516129032258)","(2.7, 3.05, 2.980769230769231)"
08-12-2022 12:57:09.483395,"(4.4, 5.5, 5.325)","(11.0, 16.0, 15.11111111111111)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.0)","(2.6, 3.1, 2.964516129032258)","(2.7, 3.05, 2.980769230769231)"
08-12-2022 12:57:10.390003,"(4.4, 5.5, 5.40625)","(11.0, 16.0, 15.11111111111111)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.0)","(2.6, 3.1, 2.9987951807228916)","(2.7, 3.05, 2.980769230769231)"
08-12-2022 12:57:11.335687,"(4.4, 5.5, 5.40625)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 75.0)","(2.6, 3.05, 3.013888888888889)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:12.282558,"(4.4, 5.5, 5.40625)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 80.55555555555556)","(2.6, 3.05, 3.013888888888889)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:13.277382,"(4.4, 5.5, 5.392857142857143)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 77.22222222222223)","(2.6, 3.05, 3.013888888888889)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:14.261274,"(4.4, 5.4, 5.141935483870968)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 77.22222222222223)","(2.6, 3.05, 3.013888888888889)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:15.192054,"(4.4, 5.4, 5.141935483870968)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 62.8)","(2.6, 3.05, 3.013888888888889)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:16.085939,"(4.4, 5.4, 5.20952380952381)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.9)","(2.6, 3.05, 3.009375)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:16.968883,"(4.4, 5.4, 5.20952380952381)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.3)","(31.0, 85.0, 73.9)","(2.6, 3.05, 3.009375)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:17.954415,"(4.4, 5.4, 5.20952380952381)","(11.0, 16.5, 15.375)","(9.0, 15.5, 14.166666666666666)","(31.0, 85.0, 73.9)","(2.6, 3.05, 2.9921052631578946)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:19.121219,"(4.4, 5.4, 5.2620689655172415)","(11.0, 16.5, 15.375)","(9.0, 15.5, 13.9)","(31.0, 85.0, 73.9)","(2.6, 3.05, 2.9921052631578946)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:20.224003,"(4.4, 5.4, 5.2620689655172415)","(11.0, 16.5, 15.375)","(9.0, 15.5, 13.9)","(31.0, 85.0, 73.9)","(2.6, 3.05, 2.9921052631578946)","(2.7, 3.05, 2.9708)"
08-12-2022 12:57:21.357263,"(4.4, 5.4, 5.3304347826086955)","(11.0, 16.5, 15.115384615384615)","(9.0, 15.5, 13.9)","(31.0, 85.0, 73.9)","(2.6, 3.05, 2.883174603174603)","(2.7, 3.05, 2.9705)"
08-12-2022 12:57:22.791658,"(4.4, 5.4, 5.258620689655173)","(11.0, 16.5, 17.115384615384617)","(9.0, 15.5, 13.9)","(31.0, 85.0, 73.9)","(2.6, 2.98, 2.8709090909090906)","(2.7, 3.1, 3.0168421052631578)"
08-12-2022 12:57:23.773430,"(4.4, 5.6, 5.31551724137931)","(11.0, 17.5, 17.115384615384617)","(9.0, 15.5, 13.9)","(31.0, 85.0, 73.9)","(2.6, 2.96, 2.855492957746479)","(2.7, 3.05, 3.055555555555556)"
08-12-2022 12:57:24.710725,"(4.4, 5.6, 5.410526315789474)","(11.0, 17.5, 16.98936170212766)","(9.0, 15.5, 14.357142857142858)","(31.0, 85.0, 74.9090909090909)","(2.6, 2.94, 2.859032258064516)","(2.7, 3.1, 3.055555555555556)"
08-12-2022 12:57:25.836403,"(4.4, 5.6, 5.315789473684211)","(11.0, 17.5, 16.954545454545453)","(9.0, 15.5, 13.722222222222221)","(31.0, 85.0, 79.15789473684211)","(2.6, 2.92, 2.8678688524590163)","(2.7, 3.1, 3.125)"
08-12-2022 12:57:26.906460,"(4.4, 5.6, 5.33)","(11.0, 17.5, 16.954545454545453)","(9.0, 15.5, 13.722222222222221)","(31.0, 85.0, 77.6)","(2.6, 2.9, 2.803478260869565)","(2.7, 3.15, 3.0689655172413794)"
08-12-2022 12:57:27.989250,"(4.4, 5.6, 5.442857142857142)","(11.0, 17.5, 16.75)","(9.0, 15.5, 14.0)","(31.0, 85.0, 67.0)","(2.6, 2.84, 2.768205128205128)","(2.7, 3.2, 3.0689655172413794)"
08-12-2022 12:57:29.069183,"(4.4, 5.6, 5.442857142857142)","(11.0, 17.5, 16.75)","(9.0, 15.5, 14.0)","(31.0, 85.0, 67.0)","(2.6, 2.84, 2.8102127659574467)","(2.7, 3.2, 3.16)"
08-12-2022 12:57:30.082444,"(4.4, 5.6, 5.442857142857142)","(11.0, 17.5, 17.2)","(9.0, 15.5, 14.0)","(31.0, 85.0, 67.0)","(2.6, 2.84, 2.8049999999999997)","(2.7, 3.2, 3.128205128205128)"
08-12-2022 12:57:31.027223,"(4.4, 5.6, 5.442857142857142)","(11.0, 17.5, 16.637931034482758)","(9.0, 15.5, 13.59090909090909)","(31.0, 85.0, 67.0)","(2.6, 2.84, 2.768205128205128)","(2.7, 3.25, 3.1578947368421053)"
