,Yarraman Rocky,Rockslide,Favreau,Rocknroll Max Nz,The Weekend,Bejiggity,Raani,Ideal Tiger Nz
05-01-2023 15:34:55.329765,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:34:56.600804,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:34:57.791396,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:34:58.956780,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:00.045469,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:01.140294,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:02.250780,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:03.355406,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:04.544544,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:05.597917,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:06.650284,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:07.635567,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:08.589621,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:09.593120,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:10.605189,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:11.627574,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:12.620642,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:13.748013,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:14.713815,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:15.706300,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:16.671665,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:17.708762,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:18.791719,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:19.864338,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:20.930397,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:21.985998,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:23.235401,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:24.325362,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:25.367634,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:26.423022,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:27.578048,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:28.686587,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:29.784661,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:31.133454,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:32.310197,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:33.365757,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:34.444145,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:35.458304,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:36.505427,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:37.508503,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:38.615300,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:39.648235,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:40.753963,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:41.843210,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:42.956620,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:44.384007,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:45.533695,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:46.604972,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:47.767052,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:48.946066,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:50.045597,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:51.126668,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:52.294542,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 9.0)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:53.467062,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.7920000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 11.0, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:54.565234,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:55.629349,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:56.832887,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:57.947443,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:35:59.080876,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:00.214976,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.4)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:01.339738,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8240000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.5, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:02.416648,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:03.511645,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:04.598153,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:05.702418,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:06.685978,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:07.693628,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:08.702645,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:09.763475,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:10.790020,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:11.854610,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:12.929044,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:13.946910,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:15.023538,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:16.132919,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:17.250642,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:18.385268,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:19.557131,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:20.683518,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 8.5)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:21.836306,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 7.333333333333333)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:22.865001,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:23.934301,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:24.991009,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:26.041676,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:27.119004,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:28.243299,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.466666666666667)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:29.380754,"(31.0, 65.0, 41.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.96)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.142857142857142)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:30.436002,"(31.0, 65.0, 56.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.742857142857142)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.142857142857142)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
05-01-2023 15:36:31.474115,"(31.0, 65.0, 56.0)","(2.6, 3.4, 2.8560000000000003)","(6.5, 9.6, 8.742857142857142)","(61.0, 99999, 99990)","(3.2, 3.95, 3.625)","(6.5, 10.0, 9.142857142857142)","(7.5, 12.5, 10.299999999999999)","(8.0, 99999, 99990)"
