,White Star Village,Keayang Alex,Well Thats Alright,All Good,Moreartsthanclass,Didshedoit Nz,Be The One,Charisma King,Heart Of Oaklands,Tallaras Shadow,Markleigh Caz,Clarenden Legacy
14-12-2022 19:28:15.512076,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:16.984652,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:18.537733,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:19.905222,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:21.178744,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:22.591335,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:23.965259,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:25.365041,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:26.736798,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:28.037497,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:29.328257,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 47.66666666666667)","(10.0, 19.0, 15.16)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:30.672167,"(12.0, 18.5, 15.833333333333332)","(3.1, 4.9, 3.625)","(6.0, 10.5, 9.2)","(71.0, 260.0, 150.90909090909093)","(101.0, 320.0, 260.0)","(13.0, 99999, 99990)","(26.0, 42.0, 35.666666666666664)","(3.3, 5.3, 4.817857142857143)","(91.0, 320.0, 272.0)","(26.0, 60.0, 44.33333333333333)","(10.0, 19.0, 14.86)","(6.0, 11.0, 8.6)"
14-12-2022 19:28:32.012837,"(12.0, 18.0, 15.5)","(3.1, 4.8, 3.7333333333333334)","(6.0, 10.0, 9.15)","(71.0, 250.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 40.0, 34.333333333333336)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 55.0, 44.33333333333333)","(10.0, 18.5, 17.016666666666666)","(6.0, 10.0, 9.428571428571429)"
14-12-2022 19:28:33.382768,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.107692307692307)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 40.0, 33.0)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 55.0, 41.0)","(10.0, 18.5, 16.6)","(6.0, 9.8, 9.428571428571429)"
14-12-2022 19:28:34.729762,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.157142857142858)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.6)","(6.0, 9.8, 9.428571428571429)"
14-12-2022 19:28:36.011422,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.157142857142858)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.6)","(6.0, 9.8, 9.428571428571429)"
14-12-2022 19:28:37.288894,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.157142857142858)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.6)","(6.0, 9.8, 9.428571428571429)"
14-12-2022 19:28:38.580772,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.157142857142858)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.792307692307692)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 9.8, 9.4)"
14-12-2022 19:28:39.956410,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 9.8, 9.4)"
14-12-2022 19:28:41.288777,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 9.8, 9.4)"
14-12-2022 19:28:42.629964,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 284.44444444444446)","(26.0, 50.0, 41.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 9.8, 9.4)"
14-12-2022 19:28:43.911918,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 33.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:45.181686,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:46.516364,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.6125)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:47.831334,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 9.200000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.8)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.633333333333333)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:49.203655,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 4.2)","(6.0, 9.8, 9.357894736842105)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 12.4)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:50.557946,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 12.4)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:52.195871,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 12.4)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:53.597216,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.70769230769231)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:55.034633,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.70769230769231)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:56.614793,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:58.003347,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.542857142857143)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:28:59.381947,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 8.866666666666667)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.82857142857143)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:00.914825,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.82857142857143)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:02.351025,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.82857142857143)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:03.683368,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.82857142857143)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:05.066606,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:06.381808,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.6)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:07.730610,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.6)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:09.071702,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.6)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:10.477381,"(12.0, 17.5, 15.642857142857142)","(3.1, 4.7, 3.575)","(6.0, 9.8, 7.7)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:11.911699,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 7.7)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.7846153846153845)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:13.229492,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.2)","(6.0, 9.8, 7.7)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.666666666666664)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:14.890529,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.378571428571429)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.666666666666664)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:16.308905,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.378571428571429)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 16.666666666666664)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:17.804286,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:19.212947,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:20.644312,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:21.999135,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 8.75)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.833333333333333)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:23.398489,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 9.333333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.833333333333333)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:24.914900,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 9.333333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.833333333333333)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:26.467884,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 9.333333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.833333333333333)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:28.004411,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.7, 4.121428571428572)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.833333333333333)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:29.418763,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.6, 3.683333333333333)","(6.0, 9.8, 8.825000000000001)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:30.955233,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.5, 4.234615384615385)","(6.0, 9.8, 8.933333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:32.321838,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.5, 4.234615384615385)","(6.0, 9.8, 8.933333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:33.723084,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.5, 4.234615384615385)","(6.0, 9.8, 8.933333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:35.229151,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.5, 4.234615384615385)","(6.0, 9.8, 8.933333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 30.0)","(3.3, 5.1, 4.655555555555555)","(91.0, 310.0, 271.6666666666667)","(26.0, 50.0, 36.0)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:29:36.861645,"(12.0, 17.5, 15.166666666666668)","(3.1, 4.5, 4.234615384615385)","(6.0, 9.8, 8.933333333333334)","(71.0, 240.0, 188.57142857142858)","(101.0, 310.0, 276.6666666666667)","(13.0, 99999, 99990)","(26.0, 38.0, 32.666666666666664)","(3.3, 5.1, 4.176923076923076)","(91.0, 310.0, 277.1428571428571)","(26.0, 50.0, 31.333333333333336)","(10.0, 18.0, 13.9)","(6.0, 10.0, 8.3)"
