,Aston Bier,Afro Puff,Gypsy Warrior,Bad Bailey,Maximum Sophie,Myola Dawn,Crazy Old Fool,War Of Words
120,"[datetime.datetime(2022, 11, 28, 17, 56, 25, 873403), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 873403), 8.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 17, 56, 25, 874403), 11.0, 13.5]"
121,"[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 8.0, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 27, 813978), 11.0, 13.5]"
122,"[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 8.0, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 3.2, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 29, 247268), 11.0, 14.0]"
123,"[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 30, 991482), 11.0, 14.0]"
124,"[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 7.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 32, 313987), 11.0, 11.0]"
125,"[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 17, 56, 33, 447263), 11.0, 11.5]"
126,"[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 34, 588750), 11.0, 11.5]"
127,"[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 35, 749625), 11.0, 11.5]"
128,"[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 36, 900840), 11.0, 11.5]"
129,"[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 38, 65449), 11.0, 11.5]"
130,"[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 17, 56, 39, 210767), 11.0, 11.5]"
131,"[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 40, 355454), 10.0, 11.5]"
132,"[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 7.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 41, 504155), 10.0, 11.5]"
133,"[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 42, 634060), 10.0, 11.5]"
134,"[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 43, 781183), 10.0, 11.5]"
135,"[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 3.3, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 44, 918681), 10.0, 11.5]"
136,"[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 7.0, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 46, 83004), 10.0, 11.5]"
137,"[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 47, 234300), 10.0, 11.5]"
138,"[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 48, 431478), 10.0, 11.0]"
139,"[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 49, 592369), 10.0, 11.0]"
140,"[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 91.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 50, 743433), 10.0, 11.0]"
141,"[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 51, 876016), 10.0, 11.5]"
142,"[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 3.3, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 53, 11204), 10.0, 11.5]"
143,"[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 3.3, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 54, 195834), 10.0, 11.5]"
144,"[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 91.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 55, 339956), 10.0, 11.5]"
145,"[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 91.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 56, 480145), 10.0, 11.5]"
146,"[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 91.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 57, 644067), 10.0, 11.5]"
147,"[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 91.0, 230.0]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 13.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 56, 58, 814096), 10.0, 11.5]"
148,"[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 13.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 56, 59, 999407), 10.0, 11.5]"
149,"[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 7.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 3.4, 4.3]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 1, 143136), 10.0, 11.5]"
150,"[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 2, 300968), 10.0, 11.5]"
151,"[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 3, 449669), 10.0, 11.5]"
152,"[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 4, 631105), 10.0, 11.5]"
153,"[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 5, 779011), 10.0, 11.5]"
154,"[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 6, 924793), 10.0, 11.5]"
155,"[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 8, 64131), 10.0, 11.5]"
156,"[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 9, 200106), 10.0, 11.5]"
157,"[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 12.0, 14.5]","[datetime.datetime(2022, 11, 28, 17, 57, 10, 345919), 10.0, 11.5]"
158,"[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 57, 11, 510808), 10.0, 11.5]"
159,"[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 7.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 101.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 17, 57, 12, 682821), 10.0, 11.5]"
