,Arnhem Axel,Bonnet Surfer,Coco Evie,Sunshine Fire,Velocity Tori,Villainess,Hurricane Villa
07-12-2022 19:55:39.895658,"(10.0, 13.0, 11.4)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.5, 12.735294117647058)","(2.1, 2.34, 2.22)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.5, 9.566666666666666)","(4.6, 7.0, 6.644444444444445)"
07-12-2022 19:55:40.983763,"(10.0, 13.0, 11.4)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.5, 12.735294117647058)","(2.1, 2.34, 2.22)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.5, 9.8)","(4.6, 7.0, 6.644444444444445)"
07-12-2022 19:55:42.097058,"(10.0, 13.0, 11.4)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.5, 12.735294117647058)","(2.1, 2.34, 2.22)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.5, 9.8)","(4.6, 7.0, 6.428571428571429)"
07-12-2022 19:55:43.218353,"(10.0, 16.0, 12.666666666666666)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.5, 12.476190476190476)","(2.1, 2.34, 2.22)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.5, 9.3)","(4.6, 7.0, 6.428571428571429)"
07-12-2022 19:55:44.232886,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.5, 12.476190476190476)","(2.1, 2.32, 2.170666666666667)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.5, 9.600000000000001)","(4.6, 7.0, 6.644444444444445)"
07-12-2022 19:55:45.578181,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.0, 13.142857142857142)","(2.1, 2.32, 2.1655172413793107)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.600000000000001)","(4.6, 7.0, 6.644444444444445)"
07-12-2022 19:55:46.820803,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.0, 12.303571428571429)","(2.1, 2.32, 2.162962962962963)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.457142857142857)","(4.6, 7.0, 6.644444444444445)"
07-12-2022 19:55:48.093459,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(13.0, 14.0, 12.303571428571429)","(2.1, 2.32, 2.164)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.133333333333333)","(4.6, 7.0, 6.428571428571429)"
07-12-2022 19:55:49.339601,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.303571428571429)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 8.777777777777779)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:50.468721,"(10.0, 16.0, 11.714285714285714)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.303571428571429)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.0, 9.285714285714286)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:51.678344,"(10.0, 16.0, 13.0)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.0)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:52.785872,"(10.0, 16.0, 12.307692307692308)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 10.0, 9.26)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:55:53.942759,"(10.0, 16.0, 12.8)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 8.9)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:55:55.121696,"(10.0, 15.5, 12.807692307692308)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:56.252191,"(10.0, 15.5, 12.807692307692308)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:57.345350,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:55:58.464646,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.133333333333333)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:55:59.636721,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.31025)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 8.733333333333333)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:00.779621,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.307)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:01.936936,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.307)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:03.074758,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.307)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:04.137479,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.164)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:05.245136,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:06.311110,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.5)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:07.471666,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:08.653422,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:09.835268,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:10.891632,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.5)"
07-12-2022 19:56:12.028777,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.457142857142857)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:13.151593,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.457142857142857)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:14.340326,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.457142857142857)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:15.565131,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.457142857142857)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:16.767879,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.492307692307692)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:17.936470,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.285714285714286)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:19.132691,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.285714285714286)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:20.245738,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.285714285714286)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:21.422716,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 8.9)","(4.8, 7.0, 6.5)"
07-12-2022 19:56:22.631017,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:23.793427,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:24.968977,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1634782608695655)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:26.156019,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.163720930232558)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 8.733333333333333)","(4.8, 7.0, 6.5)"
07-12-2022 19:56:27.279621,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.33333333333333)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:28.426344,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.142857142857146)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:29.670039,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 39.142857142857146)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:31.023392,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1633333333333336)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:32.258812,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:33.646532,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 10.5, 10.36923076923077)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:34.910242,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1633333333333336)","(6.5, 10.5, 9.557894736842105)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:36.295922,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.163720930232558)","(6.5, 10.0, 9.723076923076924)","(4.6, 9.8, 8.733333333333333)","(4.8, 7.0, 6.5)"
07-12-2022 19:56:37.562839,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1693333333333333)","(6.5, 9.8, 9.723076923076924)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:38.955420,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 9.8, 9.723076923076924)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:40.253044,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.1693333333333333)","(6.5, 9.8, 9.723076923076924)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:41.473537,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.163809523809524)","(6.5, 9.8, 9.64)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:42.678101,"(10.0, 15.5, 13.211538461538462)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1634042553191493)","(6.5, 9.8, 9.64)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:43.912239,"(10.0, 15.0, 13.35)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1634042553191493)","(6.5, 9.8, 9.64)","(4.6, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:45.163994,"(10.0, 15.0, 13.35)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.1634042553191493)","(6.5, 9.8, 9.733333333333334)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:46.433623,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.32, 2.18)","(6.5, 9.8, 9.733333333333334)","(4.6, 9.8, 8.733333333333333)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:47.688712,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.18)","(6.5, 9.8, 9.733333333333334)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:48.858319,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.18)","(6.5, 9.8, 9.700000000000001)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:50.137972,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.18)","(6.5, 9.8, 9.700000000000001)","(4.6, 9.8, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:51.348712,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.172727272727273)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.4)","(4.8, 7.0, 6.5)"
07-12-2022 19:56:52.625648,"(10.0, 15.0, 13.285714285714285)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.23)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.4)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:53.839245,"(10.0, 15.0, 13.285714285714285)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.21)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:55.027285,"(10.0, 15.0, 13.285714285714285)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.3, 2.170909090909091)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:56.277606,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.28, 2.1634285714285717)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.342857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:57.491321,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.28, 2.183076923076923)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 8.733333333333333)","(4.8, 7.0, 6.428571428571429)"
07-12-2022 19:56:58.581686,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.28, 2.196)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.2)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:56:59.766135,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.26, 2.17)","(6.5, 9.8, 9.700000000000001)","(4.8, 10.0, 9.4)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:00.975194,"(10.0, 15.0, 13.5)","(21.0, 42.0, 38.0)","(12.0, 14.0, 12.4375)","(2.1, 2.26, 2.17)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.275)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:02.242910,"(10.0, 15.0, 13.5)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.1, 2.26, 2.17)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.542857142857143)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:03.457562,"(10.0, 15.0, 13.636363636363637)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.1, 2.26, 2.17)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.676923076923078)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:04.648657,"(10.0, 15.0, 13.695652173913043)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.1, 2.26, 2.167692307692308)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.342857142857143)","(4.8, 7.0, 6.485714285714286)"
07-12-2022 19:57:05.907591,"(10.0, 15.0, 13.695652173913043)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.1, 2.26, 2.167692307692308)","(6.5, 9.8, 9.700000000000001)","(4.8, 9.8, 9.654545454545456)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:07.191603,"(10.0, 15.0, 13.695652173913043)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.167692307692308)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.58)","(4.8, 7.0, 6.5)"
07-12-2022 19:57:08.718326,"(10.0, 15.0, 13.695652173913043)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.17)","(6.5, 9.8, 9.700000000000001)","(5.0, 10.5, 8.733333333333333)","(4.8, 7.0, 6.25)"
07-12-2022 19:57:09.927625,"(10.0, 15.0, 13.695652173913043)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.167692307692308)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.566666666666666)","(4.8, 7.0, 6.485714285714286)"
07-12-2022 19:57:11.192472,"(10.0, 15.0, 13.344827586206897)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.167692307692308)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.9)","(4.8, 7.0, 6.644444444444445)"
07-12-2022 19:57:12.423284,"(10.0, 15.0, 13.344827586206897)","(21.0, 42.0, 40.0)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1492307692307695)","(6.5, 9.8, 9.700000000000001)","(5.0, 10.5, 9.4)","(4.8, 7.0, 6.5)"
07-12-2022 19:57:13.551342,"(10.0, 15.0, 13.222222222222221)","(21.0, 42.0, 38.666666666666664)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1589473684210527)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.661538461538463)","(4.8, 7.0, 6.2)"
07-12-2022 19:57:14.773971,"(10.0, 15.0, 13.1)","(21.0, 42.0, 36.44444444444444)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.176521739130435)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.533333333333333)","(4.8, 7.0, 6.435294117647059)"
07-12-2022 19:57:15.978084,"(10.0, 15.0, 13.1)","(21.0, 42.0, 34.22222222222222)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1589473684210527)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.457142857142857)","(4.8, 7.0, 6.533333333333333)"
07-12-2022 19:57:17.256409,"(10.0, 15.0, 13.1)","(21.0, 42.0, 34.22222222222222)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1589473684210527)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.58)","(4.8, 7.0, 6.714285714285714)"
07-12-2022 19:57:18.553563,"(10.0, 14.5, 13.447368421052632)","(21.0, 42.0, 35.63636363636363)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1228571428571428)","(6.5, 9.8, 9.700000000000001)","(5.0, 10.5, 9.0)","(4.8, 7.0, 6.533333333333333)"
07-12-2022 19:57:19.842358,"(10.0, 14.5, 13.195652173913043)","(21.0, 42.0, 35.63636363636363)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1228571428571428)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.672727272727274)","(4.8, 7.2, 6.65)"
07-12-2022 19:57:21.024170,"(10.0, 14.5, 13.136363636363637)","(21.0, 42.0, 35.63636363636363)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1228571428571428)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 10.15)","(4.8, 7.2, 7.0)"
07-12-2022 19:57:22.198299,"(10.0, 14.5, 13.136363636363637)","(21.0, 42.0, 34.22222222222222)","(12.0, 14.0, 12.660714285714286)","(2.05, 2.26, 2.1589473684210527)","(6.5, 9.8, 9.700000000000001)","(5.0, 10.5, 9.275)","(4.8, 7.2, 6.9)"
07-12-2022 19:57:23.368753,"(10.0, 14.5, 13.923076923076923)","(21.0, 42.0, 34.857142857142854)","(12.0, 14.0, 13.35344827586207)","(2.05, 2.26, 2.1392)","(6.5, 9.8, 9.700000000000001)","(5.0, 9.8, 9.411764705882353)","(4.8, 7.2, 6.872727272727273)"
07-12-2022 19:57:24.584343,"(10.0, 14.5, 14.083333333333334)","(21.0, 42.0, 40.717948717948715)","(12.0, 14.0, 13.35344827586207)","(2.05, 2.24, 2.1175)","(6.5, 9.8, 9.329411764705883)","(5.0, 10.0, 9.2)","(4.8, 7.2, 6.6)"
07-12-2022 19:57:25.866475,"(10.0, 14.5, 14.083333333333334)","(21.0, 42.0, 40.717948717948715)","(12.0, 14.0, 13.35344827586207)","(2.05, 2.24, 2.132)","(6.5, 9.8, 9.329411764705883)","(5.0, 9.6, 8.95)","(4.8, 7.2, 6.872727272727273)"
07-12-2022 19:57:27.110007,"(10.0, 14.5, 14.083333333333334)","(21.0, 42.0, 40.717948717948715)","(12.0, 14.0, 13.35344827586207)","(2.05, 2.26, 2.176521739130435)","(6.5, 9.8, 9.329411764705883)","(5.0, 9.4, 8.914285714285713)","(4.8, 7.2, 6.872727272727273)"
07-12-2022 19:57:28.278629,"(10.0, 14.5, 14.083333333333334)","(21.0, 42.0, 37.0)","(12.0, 14.0, 13.35344827586207)","(2.0, 2.26, 2.2257142857142855)","(6.5, 9.8, 9.329411764705883)","(5.0, 9.2, 8.533333333333333)","(4.8, 7.2, 6.778947368421052)"
07-12-2022 19:57:29.350477,"(10.0, 14.5, 14.083333333333334)","(21.0, 42.0, 38.0)","(11.0, 14.0, 13.35344827586207)","(2.0, 2.26, 2.1926315789473683)","(6.5, 9.8, 9.329411764705883)","(5.5, 9.2, 9.066666666666666)","(4.8, 7.2, 6.778947368421052)"
