,Rippin Grace,Makuru,Sassy Blade,Fava Monelli,Jumpin Jules,Super Charge,Ash The Flash
07-01-2023 21:07:59.655507,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 160.0, 107.55555555555556)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:00.842984,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 160.0, 107.55555555555556)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:02.026434,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 160.0, 123.0)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:03.083589,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 150.0, 123.0)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:04.247051,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 150.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:05.441898,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:06.711435,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:07.917788,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:09.102279,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:10.309905,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:11.580112,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:12.641904,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:13.671982,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:14.738927,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:15.837876,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:17.064884,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 140.75)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:18.209200,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:19.468176,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:20.607442,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:21.821987,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:23.088969,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(21.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:24.280549,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:25.487860,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:26.626472,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:27.844567,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:29.031670,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 160.5)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:30.214305,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:31.364263,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:32.398101,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:33.665206,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:34.756473,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:35.851068,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:36.918463,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:38.005502,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:39.113530,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:40.252431,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:41.686292,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:42.853452,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:44.209820,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:45.388572,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:46.447842,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:47.615035,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:48.662436,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:50.076095,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:51.305141,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:52.397876,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:53.457746,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:54.484764,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:55.465719,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:56.520415,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.8285714285714283)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:57.700621,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.8, 2.5987878787878786)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:08:58.893361,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.75, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:00.171191,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:01.269707,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:02.362940,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:03.462070,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:04.731829,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:05.766169,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 3.4480000000000004)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:06.898510,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:08.069054,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:09.188243,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:10.424792,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:11.532779,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:12.655788,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:13.695792,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:14.752483,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:15.756557,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:16.877405,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:17.831829,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:18.843459,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:19.910524,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:21.010775,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:22.294367,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:23.452626,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:24.478697,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:25.497041,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:26.452534,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:27.413154,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:28.424122,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:29.465116,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:30.555233,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:31.675180,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:32.815012,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:33.941300,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 243.75)"
07-01-2023 21:09:35.066199,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 330.0, 61.5)"
07-01-2023 21:09:36.197844,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 95.0, 61.5)"
07-01-2023 21:09:37.203243,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 95.0, 41.5)"
07-01-2023 21:09:38.240303,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:39.230877,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:40.230926,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:41.335038,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:42.484806,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 20.5)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.8)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:43.615123,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 21.42857142857143)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.6666666666666665)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:44.743999,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 21.42857142857143)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.6666666666666665)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
07-01-2023 21:09:45.900747,"(2.0, 2.2, 1.9714285714285713)","(11.0, 27.0, 21.42857142857143)","(81.0, 610.0, 551.6666666666667)","(2.0, 3.7, 2.6666666666666665)","(26.0, 200.0, 129.77777777777777)","(7.0, 15.0, 9.08)","(31.0, 100.0, 50.73684210526316)"
